"P","P","C","1B","2B","3B","SS","OF","OF","OF"
"Chris Sale","Dinelson Lamet","Austin Hedges","Danny Valencia","Robinson Cano","Kyle Seager","Allen Cordoba","Nelson Cruz","Kevin Kiermaier","Guillermo Heredia"
"Chris Sale","Asher Wojciechowski","Jesus Sucre","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Howie Kendrick","Andrew McCutchen"
"Robbie Ray","Dinelson Lamet","Jason Castro","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Corey Dickerson","Kevin Pillar"
"Robbie Ray","Jeff Samardzija","Jesus Sucre","Danny Valencia","Robinson Cano","Kyle Seager","Trevor Story","Nelson Cruz","Guillermo Heredia","Kole Calhoun"
"Jeff Samardzija","Vince Velasquez","Austin Hedges","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Josh Reddick","Shin-Soo Choo"
"Chris Sale","Dinelson Lamet","Jesus Sucre","Danny Valencia","Daniel Robertson","Josh Donaldson","Tim Beckham","Nelson Cruz","Corey Dickerson","Kevin Kiermaier"
"Justin Verlander","Asher Wojciechowski","Jason Castro","Danny Valencia","Robinson Cano","Kyle Seager","Carlos Correa","Charlie Blackmon","Nelson Cruz","Guillermo Heredia"
"Chris Sale","Dinelson Lamet","Austin Hedges","Danny Valencia","Devon Travis","Josh Donaldson","Troy Tulowitzki","Nelson Cruz","Kevin Pillar","Ezequiel Carrera"
"Justin Verlander","Jose Berrios","Juan Graterol","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Nelson Cruz","Kevin Kiermaier","Kole Calhoun"
"Jose Quintana","Ivan Nova","Kevan Smith","Danny Valencia","Robinson Cano","Kyle Seager","Jean Segura","Charlie Blackmon","Nelson Cruz","Christian Yelich"
"Jose Quintana","Vince Velasquez","Juan Graterol","Danny Valencia","Robinson Cano","Kyle Seager","Trea Turner","Nelson Cruz","Corey Dickerson","Guillermo Heredia"
"Chris Sale","Asher Wojciechowski","Jesus Sucre","Logan Morrison","DJ LeMahieu","Kyle Seager","Tim Beckham","Nelson Cruz","Steven Souza","Colby Rasmus"
"Chris Sale","Asher Wojciechowski","Juan Graterol","Logan Morrison","Daniel Robertson","Evan Longoria","Jean Segura","Nelson Cruz","Corey Dickerson","Kevin Kiermaier"
"Robbie Ray","Jeff Samardzija","Jesus Sucre","Danny Valencia","Daniel Robertson","Evan Longoria","Jean Segura","Corey Dickerson","Kevin Kiermaier","Guillermo Heredia"
"Kenta Maeda","Gio Gonzalez","Kevan Smith","Danny Valencia","Robinson Cano","Kyle Seager","Tim Beckham","Nelson Cruz","Jose Bautista","Guillermo Heredia"
"Robbie Ray","Jeff Samardzija","Jesus Sucre","Danny Valencia","Devon Travis","Josh Donaldson","Jean Segura","Jose Bautista","Kevin Pillar","Ezequiel Carrera"
"Robbie Ray","Dinelson Lamet","Austin Hedges","Danny Valencia","Jose Altuve","Alex Bregman","Carlos Correa","Nelson Cruz","George Springer","Josh Reddick"
"Robbie Ray","Dinelson Lamet","Austin Hedges","Logan Morrison","Robinson Cano","Evan Longoria","Jean Segura","Corey Dickerson","Steven Souza","Kevin Kiermaier"
"Chris Sale","Dinelson Lamet","Austin Hedges","Danny Valencia","Jonathan Schoop","Manny Machado","JJ Hardy","Nelson Cruz","Mark Trumbo","Seth Smith"
"Robbie Ray","Jeff Samardzija","Jesus Sucre","Danny Valencia","Daniel Robertson","Nolan Arenado","Tim Beckham","Nelson Cruz","Steven Souza","Colby Rasmus"
"Chris Sale","Dinelson Lamet","Austin Hedges","Wil Myers","DJ LeMahieu","Cory Spangenberg","Jean Segura","Nelson Cruz","Hunter Renfroe","Franchy Cordero"
"Chris Sale","Asher Wojciechowski","Juan Graterol","Danny Valencia","Rougned Odor","Adrian Beltre","Elvis Andrus","Nelson Cruz","Nomar Mazara","Shin-Soo Choo"
