Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,%Drafted,FPTS
25,757291161,vollerdaddy,0,168.75,P Lance McCullers Jr. P German Márquez 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González OF Andrew Benintendi 2B Adam Frazier SS Alexi Amarista C Juan Centeno,,Joe Biagini,12.88%,4.95
26,757557410,volcom202000,0,168.3,P Clayton Kershaw P Lance McCullers Jr. OF Michael Conforto OF Curtis Granderson 1B Lucas Duda 3B Ryan Schimpf C Francisco Cervelli OF Hunter Renfroe 2B Yangervis Solarte SS Erick Aybar,,Jordan Montgomery,12.88%,23.8
27,757434883,hencoup (1/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Ezequiel Carrera,12.53%,0
27,757434895,hencoup (2/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Brandon Drury,12.10%,7
27,757434915,hencoup (3/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Yasmany Tomás,11.40%,8
27,757434917,hencoup (4/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Marwin González,10.88%,7
27,757434926,hencoup (5/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Trea Turner,10.44%,15
27,757434933,hencoup (6/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Charlie Blackmon,10.36%,32
27,757434945,hencoup (7/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Alexi Amarista,10.18%,10
27,757434948,hencoup (8/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Christian Yelich,10.10%,5
27,757434950,hencoup (9/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Manuel Margot,9.83%,3
27,757434953,hencoup (10/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Rick Porcello,9.83%,11.8
27,757434954,hencoup (11/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Corey Seager,9.31%,2
27,757434959,hencoup (12/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,José Altuve,9.23%,0
27,757434960,hencoup (13/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Ender Inciarte,8.88%,15
27,757434962,hencoup (14/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Austin Hedges,6.70%,4
27,757434965,hencoup (15/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Tim Anderson,6.35%,5
27,757434968,hencoup (16/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Francisco Lindor,6.27%,18
27,757434969,hencoup (17/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Matt Holliday,5.66%,6
27,757434972,hencoup (18/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Matt Adams,5.48%,26
27,757434976,hencoup (19/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Cody Bellinger,5.48%,0
27,757442990,hencoup (20/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Matt Shoemaker,4.79%,24.65
27,757443058,hencoup (21/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Nick Ahmed,4.44%,0
27,757443067,hencoup (22/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Chris Coghlan,4.35%,2
27,757443072,hencoup (23/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Max Kepler,4.26%,5
27,757443088,hencoup (24/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Kevan Smith,4.26%,3
27,757443096,hencoup (25/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Brandon Phillips,4.26%,10
27,757443105,hencoup (26/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Jed Lowrie,4.00%,20
27,757443109,hencoup (27/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Kurt Suzuki,3.83%,13
27,757443130,hencoup (28/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Mitch Moreland,3.74%,10
27,757443131,hencoup (29/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,Josh Bell,3.66%,16
27,757443132,hencoup (30/30),0,166.7,P Matt Shoemaker P Matt Harvey 3B Jake Lamb 1B Paul Goldschmidt OF Charlie Blackmon OF Carlos González 2B Brandon Drury OF Rey Fuentes C Chris Herrmann SS Jordy Mercer,,José Abreu,3.57%,19
57,757440227,ehafner (4/30),0,166.5,P Clayton Kershaw P Matt Harvey 1B Paul Goldschmidt 3B Todd Frazier OF Giancarlo Stanton 2B Brandon Phillips OF Ender Inciarte OF Andrew McCutchen SS Jordy Mercer C Juan Centeno,,Michael Conforto,3.57%,37
57,757440247,ehafner (24/30),0,166.5,P Clayton Kershaw P Matt Harvey 1B Paul Goldschmidt 3B Todd Frazier OF Giancarlo Stanton 2B Brandon Phillips OF Ender Inciarte OF Andrew McCutchen SS Jordy Mercer C Juan Centeno,,Nolan Arenado,3.57%,3
57,757524475,Russianduck (1/2),0,166.5,P Clayton Kershaw P Matt Harvey 1B Paul Goldschmidt 2B José Altuve OF Andrew Benintendi OF Ender Inciarte 3B Marwin González OF Matt Adams SS Alexi Amarista C Juan Centeno,,Giancarlo Stanton,3.48%,11
57,757524626,Russianduck (2/2),0,166.5,P Clayton Kershaw P Matt Harvey 1B Paul Goldschmidt 2B José Altuve OF Andrew Benintendi OF Ender Inciarte 3B Marwin González OF Matt Adams SS Alexi Amarista C Juan Centeno,,Kevin Kiermaier,3.22%,0
61,757603733,christo740,0,166.45,P Clayton Kershaw SS Corey Seager 1B Edwin Encarnación OF Carlos González OF Andrew Benintendi 2B Whit Merrifield OF Christian Yelich 3B Wilmer Flores C Francisco Cervelli P Joe Ross,,Corey Dickerson,3.13%,0
62,757440225,ehafner (2/30),0,166.4,P Clayton Kershaw P Joe Biagini 1B Paul Goldschmidt SS Francisco Lindor 3B Todd Frazier OF Giancarlo Stanton OF Andrew Benintendi 2B Brandon Phillips OF Ender Inciarte C Juan Centeno,,Mark Canha,3.05%,4
62,757440245,ehafner (22/30),0,166.4,P Clayton Kershaw P Joe Biagini 1B Paul Goldschmidt SS Francisco Lindor 3B Todd Frazier OF Giancarlo Stanton OF Andrew Benintendi 2B Brandon Phillips OF Ender Inciarte C Juan Centeno,,Carlos Beltrán,2.96%,0
64,757440230,ehafner (7/30),0,162.9,P Lance McCullers Jr. P Matt Harvey 1B Paul Goldschmidt OF Mookie Betts SS Francisco Lindor 3B Todd Frazier 2B Brandon Phillips OF Ender Inciarte OF Matt Adams C Francisco Cervelli,,Carlos Carrasco,2.96%,11.65
64,757440250,ehafner (27/30),0,162.9,P Lance McCullers Jr. P Matt Harvey 1B Paul Goldschmidt OF Mookie Betts SS Francisco Lindor 3B Todd Frazier 2B Brandon Phillips OF Ender Inciarte OF Matt Adams C Francisco Cervelli,,Edwin Encarnación,2.96%,32
66,757581705,Transcending (1/2),0,161.4,P Clayton Kershaw P Joe Biagini 3B Jake Lamb OF Charlie Blackmon SS Corey Seager 1B Josh Bell OF Josh Reddick OF Matt Adams C Tony Wolters 2B Yangervis Solarte,,Mike Trout,2.87%,18
66,757581711,Transcending (2/2),0,161.4,P Clayton Kershaw P Joe Biagini 3B Jake Lamb OF Charlie Blackmon SS Corey Seager 1B Josh Bell OF Josh Reddick OF Matt Adams C Tony Wolters 2B Yangervis Solarte,,Cliff Pennington,2.79%,5
68,757440229,ehafner (6/30),0,160.75,P Lance McCullers Jr. P German Márquez 1B Paul Goldschmidt OF Mookie Betts SS Francisco Lindor 3B Todd Frazier OF Giancarlo Stanton 2B Brandon Phillips OF Ender Inciarte C Juan Centeno,,Tim Beckham,2.79%,5
68,757440249,ehafner (26/30),0,160.75,P Lance McCullers Jr. P German Márquez 1B Paul Goldschmidt OF Mookie Betts SS Francisco Lindor 3B Todd Frazier OF Giancarlo Stanton 2B Brandon Phillips OF Ender Inciarte C Juan Centeno,,Danny Duffy,2.79%,24.35
70,757333637,skimbad (1/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Hunter Renfroe,2.79%,12
70,757333639,skimbad (2/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Jordy Mercer,2.79%,21
70,757333642,skimbad (3/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Rougned Odor,2.61%,10
70,757333644,skimbad (4/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Xander Bogaerts,2.52%,25
70,757333648,skimbad (5/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Jesse Hahn,2.44%,-5.7
70,757333650,skimbad (6/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,DJ LeMahieu,2.44%,2
70,757333653,skimbad (7/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Dustin Pedroia,2.35%,16
70,757333658,skimbad (8/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Tyler Glasnow,2.26%,10.9
70,757333662,skimbad (9/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Adam Frazier,2.09%,6
70,757333665,skimbad (10/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Luis Valbuena,2.00%,8
70,757333666,skimbad (11/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Logan Morrison,2.00%,5
70,757333668,skimbad (12/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Ian Happ,1.65%,0
70,757333673,skimbad (13/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Bryce Harper,1.57%,14
70,757333676,skimbad (14/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Manny Piña,1.48%,5
70,757333678,skimbad (15/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Wil Myers,1.48%,0
70,757333680,skimbad (16/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Mike Moustakas,1.39%,16
70,757333682,skimbad (17/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Manny Machado,1.39%,0
70,757333688,skimbad (18/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Kyle Seager,1.39%,6
70,757333691,skimbad (19/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Josh Harrison,1.31%,9
70,757333693,skimbad (20/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Freddy Galvis,1.22%,0
70,757342547,skimbad (21/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,J.T. Realmuto,1.22%,17
70,757342553,skimbad (22/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Nick Markakis,1.22%,14
70,757342562,skimbad (23/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Willy García,1.22%,5
70,757342566,skimbad (24/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,René Rivera,1.22%,5
70,757342583,skimbad (25/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Didi Gregorius,1.13%,0
70,757342591,skimbad (26/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Daniel Murphy,1.04%,5
70,757342592,skimbad (27/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Jay Bruce,1.04%,5
70,757342602,skimbad (28/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,José Bautista,0.96%,15
70,757342608,skimbad (29/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Jason Kipnis,0.96%,0
70,757342610,skimbad (30/30),0,159.25,P Clayton Kershaw P Jordan Montgomery 3B Jake Lamb 1B Paul Goldschmidt OF David Peralta OF Andrew Benintendi OF Chris Herrmann 2B Yangervis Solarte SS Cliff Pennington C Juan Centeno,,Tony Wolters,0.87%,6
100,757355628,thare22 (1/2),0,158.35,P Clayton Kershaw P German Márquez OF Charlie Blackmon 1B José Abreu OF Carlos González 3B Todd Frazier SS Tyler Saladino C Francisco Cervelli 2B Yangervis Solarte OF Justin Ruggiano,,Dansby Swanson,0.87%,2
