Wil Myers_SD,Corey Seager_LAD,Hunter Pence_SF,Buster Posey_SF,Maikel Franco_PHI,Brandon Belt_SF,Eduardo Nunez_SF,Adrian Gonzalez_LAD,Yasiel Puig_LAD,Denard Span_SF,Logan Forsythe_LAD,Odubel Herrera_PHI,Joc Pederson_LAD,Joe Panik_SF,Tommy Joseph_PHI,Justin Turner_LAD,Brandon Crawford_SF,Yasmani Grandal_LAD,Chase Utley_LAD,Franklin Gutierrez_LAD,Michael Saunders_PHI,Cody Bellinger_LAD,Chris Taylor_LAD,Aaron Altherr_PHI,Ryan Schimpf_SD,Christian Arroyo_SF,Jarrett Parker_SF,Cesar Hernandez_PHI,Freddy Galvis_PHI,Howie Kendrick_PHI,Trayce Thompson_LAD,Nick Hundley_SF,Yangervis Solarte_SD,Austin Barnes_LAD,Rhys Hoskins_PHI,Andrew Toles_LAD,Mac Williamson_SF,Manuel Margot_SD,Cameron Rupp_PHI,Rob Segedin_LAD,Daniel Nava_PHI,Cory Spangenberg_SD,Aaron Hill_SF,Kelby Tomlinson_SF,Alex Dickerson_SD,Hunter Renfroe_SD,Andrew Knapp_PHI,Ty Kelly_PHI,Andre Ethier_LAD,Scott Van Slyke_LAD,Kike Hernandez_LAD,Gorkys Hernandez_SF,Travis Jankowski_SD,Brock Stassi_PHI,Conor Gillaspie_SF,Michael Morse_SF,Andres Blanco_PHI,Drew Stubbs_SF,Christian Bethancourt_SD,Austin Hedges_SD,Tim Federowicz_SF,Luis Sardinas_SD,Erick Aybar_SD,Allen Cordoba_SD,Jabari Blash_SD,Brett Eibner_LAD,Hector Sanchez_SD,Luis Torrens_SD,Chris Marrero_SF
16.257142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8421052631578941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.839285714285708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,45.47368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8095238095238084,0.0,0.0,0.0,0.0,0.0
0.0,0.0,66.76190476190474,0.0,0.0,0.0,0.0,0.0,0.0,19.100140056022404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,36.642105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,73.2909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,67.46315789473685,-9.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,11.28308823529412,0.0,0.0,0.4829721362229095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9827450980392158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-9.666666666666668,23.632352941176467,0.0,0.0,0.0,0.0,0.0,0.0,9.589965397923876,0.0,0.0,4.561919504643962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6837902581847216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.34601449275361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7608695652173916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8421052631578941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.72631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.045833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3466666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,19.100140056022404,0.0,0.0,0.0,0.0,0.0,0.0,34.87105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
