"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Freddie Freeman",5300,"ATL@TOR 04:07PM ET",12.4,"ATL","TOR",9.1,9.1,9.75,NA,"3","3",23
"3B","Josh Donaldson",5200,"ATL@TOR 04:07PM ET",8.333,"TOR","ATL",NA,0,NA,NA,"x","x",NA
"SS","Francisco Lindor",5000,"TB@CLE 06:10PM ET",9.432,"CLE","TB",8.15,9.2,9.27,NA,"2","2",5
"OF","Michael Brantley",4900,"TB@CLE 06:10PM ET",8.233,"CLE","TB",8.23,9.3,9.72,NA,"3","3",5
"1B","Edwin Encarnacion",4800,"TB@CLE 06:10PM ET",6.216,"CLE","TB",6.21,9.7,8.63,NA,"5","5",19
"OF","Jose Bautista",4700,"ATL@TOR 04:07PM ET",7.051,"TOR","ATL",8.54,8.6,8.95,NA,"3","2",2
"1B","Carlos Santana",4600,"TB@CLE 06:10PM ET",8.054,"CLE","TB",7.98,9.1,8.93,NA,"4","4",4
"1B","Kendrys Morales",4600,"ATL@TOR 04:07PM ET",7,"TOR","ATL",6.24,8,8.85,NA,"4","3",3
"3B","Evan Longoria",4500,"TB@CLE 06:10PM ET",7.256,"TB","CLE",6.53,8.8,8,NA,"3","3",0
"OF","Kevin Pillar",4500,"ATL@TOR 04:07PM ET",8.692,"TOR","ATL",7.71,8,8.54,NA,"1","1",21
"OF","Matt Kemp",4500,"ATL@TOR 04:07PM ET",10.28,"ATL","TOR",7.62,7.8,8.19,NA,"4","4",18
"OF","Corey Dickerson",4400,"TB@CLE 06:10PM ET",8.342,"TB","CLE",6.46,9.4,8.47,NA,"1","1",28
"1B","Logan Morrison",4400,"TB@CLE 06:10PM ET",7.816,"TB","CLE",6.08,8.6,7.41,NA,"4","4",3
"1B","Justin Smoak",4400,"ATL@TOR 04:07PM ET",7.308,"TOR","ATL",6.41,6.9,8.03,NA,"5","4",10
