"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5600,"ATL@LAA 10:07PM ET",12.02,"LAA","ATL",NA,0,NA,NA,"x","x",NA
"OF","Charlie Blackmon",5500,"SEA@COL 07:10PM ET",10.849,"COL","SEA",8.66,10.3,10.7,NA,"1","1",12
"3B","Nolan Arenado",5400,"SEA@COL 07:10PM ET",9.038,"COL","SEA",10.62,11.4,10.98,NA,"3","3",0
"OF","Bryce Harper",5400,"WAS@SF 10:15PM ET",11.587,"WAS","SF",9.35,8.8,8.37,NA,"3","3",0
"3B","Jake Lamb",5300,"ARI@PIT 07:05PM ET",10.265,"ARI","PIT",7.89,8.1,8.12,NA,"4","4",8
"1B","Paul Goldschmidt",5300,"ARI@PIT 07:05PM ET",11,"ARI","PIT",8.15,8.4,10.14,NA,"3","3",7
"OF","Michael Conforto",5300,"MIL@NYM 07:10PM ET",10.022,"NYM","MIL",9.73,8.2,8.64,NA,"1","1",7
"3B","Kris Bryant",5300,"CHC@SD 10:10PM ET",9.429,"CHC","SD",8.08,8.6,9.66,NA,"3","3",7
"OF","JD Martinez",5200,"DET@KC 08:15PM ET",11.118,"DET","KC",9.8,8.4,9.2,NA,"5","5",0
"1B","Anthony Rizzo",5200,"CHC@SD 10:10PM ET",8.88,"CHC","SD",8.67,9.2,8.85,NA,"4","4",0
"OF","Aaron Judge",5100,"NYY@BAL 07:05PM ET",11.239,"NYY","BAL",9.75,8.2,8.44,NA,"5","5",16
"OF","Nelson Cruz",5100,"SEA@COL 07:10PM ET",8.451,"SEA","COL",11.95,14.4,10.53,NA,"4","4",4
"2B","Robinson Cano",5100,"SEA@COL 07:10PM ET",8.628,"SEA","COL",7.9,11,9.63,NA,"3","3",19
"OF","Jose Bautista",5000,"CIN@TOR 07:07PM ET",8.294,"TOR","CIN",9.41,9.7,9.94,NA,"3","3",19
"2B","Jose Altuve",4900,"HOU@MIN 08:10PM ET",9.275,"HOU","MIN",8.38,9.2,9.75,NA,"3","3",18
"OF","AJ Pollock",4900,"ARI@PIT 07:05PM ET",9.135,"ARI","PIT",NA,0,NA,NA,"x","x",NA
"OF","Cameron Maybin",4900,"ATL@LAA 10:07PM ET",8.422,"LAA","ATL",NA,NA,NA,NA,"1","x",NA
"OF","Carlos Gonzalez",4900,"SEA@COL 07:10PM ET",6.061,"COL","SEA",7.02,8.8,9.14,NA,"4","6",7
"1B","Mark Reynolds",4900,"SEA@COL 07:10PM ET",9.36,"COL","SEA",9.17,9.3,8.66,NA,"5","4",5
"1B","Miguel Cabrera",4800,"DET@KC 08:15PM ET",7.179,"DET","KC",8.86,9.4,9.67,NA,"3","3",2
"OF","Mookie Betts",4800,"BOS@CWS 08:10PM ET",9.66,"BOS","CWS",9.74,9.1,10.3,NA,"1","1",19
"SS","Xander Bogaerts",4800,"BOS@CWS 08:10PM ET",8.63,"BOS","CWS",6.92,8,8.61,NA,"3","3",23
"OF","Corey Dickerson",4800,"TB@TEX 08:05PM ET",9.8,"TB","TEX",9.42,10,9.82,NA,"1","1",10
"1B","Justin Bour",4800,"PHI@MIA 07:10PM ET",8.122,"MIA","PHI",7.88,7.7,7.87,NA,"5","5",14
"SS","Jean Segura",4800,"SEA@COL 07:10PM ET",9.325,"SEA","COL",9.92,12.3,9.75,NA,"1","1",17
"SS","Carlos Correa",4700,"HOU@MIN 08:10PM ET",9.065,"HOU","MIN",8.16,8.8,8.56,NA,"4","4",7
"2B","Brian Dozier",4700,"HOU@MIN 08:10PM ET",8.953,"MIN","HOU",8.96,8.8,9.87,NA,"1","1",0
"C","Gary Sanchez",4700,"NYY@BAL 07:05PM ET",7.4,"NYY","BAL",7.74,8.8,9.32,NA,"2","2",7
"1B","Joey Votto",4700,"CIN@TOR 07:07PM ET",9.9,"CIN","TOR",7.46,8.9,9.44,NA,"3","3",16
"OF","Billy Hamilton",4700,"CIN@TOR 07:07PM ET",9.915,"CIN","TOR",7.54,8.8,8.92,NA,"1","1",10
"OF","Ryan Braun",4700,"MIL@NYM 07:10PM ET",8.581,"MIL","NYM",NA,0,NA,NA,"x","x",NA
"SS","Trea Turner",4700,"WAS@SF 10:15PM ET",8.975,"WAS","SF",7.65,8.6,8.72,NA,"1","1",16
