P,P,C,1B,2B,3B,SS,OF,OF,OF
Danny Duffy,Marco Estrada,Salvador Perez,Eric Hosmer,Whit Merrifield,Mike Moustakas,Francisco Lindor,Mookie Betts,Nelson Cruz,Brandon Moss
Luis Severino,Marco Estrada,Carlos Ruiz,Danny Valencia,Robinson Cano,Mike Moustakas,Jean Segura,Michael Brantley,Mookie Betts,Nelson Cruz
Luis Severino,Marco Estrada,Wilson Ramos,Lucas Duda,Brad Miller,Mike Moustakas,Francisco Lindor,Mookie Betts,Corey Dickerson,Mallex Smith
Luis Severino,Marco Estrada,Salvador Perez,Eric Hosmer,Brad Miller,Mike Moustakas,Alcides Escobar,Mookie Betts,Jose Bautista,Melky Cabrera
Danny Duffy,Marco Estrada,Yan Gomes,Carlos Santana,Jose Ramirez,Mike Moustakas,Francisco Lindor,Michael Brantley,Nelson Cruz,Matt Joyce
Luis Severino,Marco Estrada,Russell Martin,Eric Hosmer,Brock Holt,Eduardo Nunez,Xander Bogaerts,Mookie Betts,Nelson Cruz,Jackie Bradley
Luis Severino,Marco Estrada,Russell Martin,Justin Smoak,Brad Miller,Josh Donaldson,Francisco Lindor,Mookie Betts,Jose Bautista,Kevin Pillar
Luis Severino,Marco Estrada,Salvador Perez,Danny Valencia,Jose Ramirez,Mike Moustakas,Alcides Escobar,Lorenzo Cain,Nelson Cruz,Brandon Moss
Marco Estrada,Matt Cain,Russell Martin,Edwin Encarnacion,Jose Ramirez,Mike Moustakas,Francisco Lindor,Bradley Zimmer,Michael Brantley,Mookie Betts
Danny Duffy,Marco Estrada,Salvador Perez,Hanley Ramirez,Jose Ramirez,Eduardo Nunez,Xander Bogaerts,Bradley Zimmer,Mookie Betts,Jackie Bradley
Gio Gonzalez,Marco Estrada,Russell Martin,Danny Valencia,Jose Ramirez,Kyle Seager,Jean Segura,Mookie Betts,Nelson Cruz,Guillermo Heredia
Gio Gonzalez,Marco Estrada,Russell Martin,Kendrys Morales,Ryan Goins,Josh Donaldson,Francisco Lindor,Michael Brantley,Jose Bautista,Nelson Cruz
Luis Severino,Marco Estrada,Christian Vazquez,Hanley Ramirez,Brad Miller,Eduardo Nunez,Xander Bogaerts,Michael Brantley,Mookie Betts,Jose Bautista
