"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5100,"HOU@LAA 09:07PM ET",11.355,"LAA","HOU",8.1,9.1,10.19,NA,"3","3",NA
"2B","Jose Altuve",4700,"HOU@LAA 09:07PM ET",9.241,"HOU","LAA",NA,NA,NA,NA,"2","x",NA
"SS","Carlos Correa",4700,"HOU@LAA 09:07PM ET",7.481,"HOU","LAA",8.96,7.7,8.04,NA,"3","3",NA
"1B","Miguel Cabrera",4600,"DET@OAK 09:05PM ET",7.737,"DET","OAK",7.83,6.8,8.45,NA,"3","3",NA
"OF","JD Martinez",4300,"DET@OAK 09:05PM ET",0,"DET","OAK",NA,0,NA,NA,"x","x",NA
"OF","George Springer",4300,"HOU@LAA 09:07PM ET",8.731,"HOU","LAA",8.93,7.3,9,NA,"x","1",NA
"2B","Robinson Cano",4300,"TEX@SEA 09:10PM ET",8.667,"SEA","TEX",6.13,6.6,8.9,NA,"3","3",NA
"SS","Jean Segura",4300,"TEX@SEA 09:10PM ET",11.167,"SEA","TEX",7.48,7.3,9.04,NA,"1","1",NA
"2B","Ian Kinsler",4200,"DET@OAK 09:05PM ET",7.269,"DET","OAK",NA,NA,NA,NA,"1","x",NA
"OF","Nelson Cruz",4200,"TEX@SEA 09:10PM ET",9.667,"SEA","TEX",10.63,8.3,9,NA,"4","4",NA
"OF","Justin Upton",4000,"DET@OAK 09:05PM ET",8.731,"DET","OAK",6.83,6.3,7.34,NA,"5","5",NA
"OF","Khris Davis",3800,"DET@OAK 09:05PM ET",9.286,"OAK","DET",8.8,7.9,8.84,NA,"3","3",NA
"1B","Albert Pujols",3800,"HOU@LAA 09:07PM ET",7.516,"LAA","HOU",5.62,7,7.18,NA,"4","4",NA
"3B","Alex Bregman",3800,"HOU@LAA 09:07PM ET",5.714,"HOU","LAA",5.65,6,6.61,NA,"8","8",NA
"OF","Shin-Soo Choo",3800,"TEX@SEA 09:10PM ET",7,"TEX","SEA",5.84,6.4,7.82,NA,"8","8",NA
"3B","Kyle Seager",3800,"TEX@SEA 09:10PM ET",6.259,"SEA","TEX",6.01,6.3,1.94,NA,"5","5",NA
"2B","Rougned Odor",3800,"TEX@SEA 09:10PM ET",6.633,"TEX","SEA",7.08,7.8,8.05,NA,"2","2",NA
"OF","Carlos Beltran",3700,"HOU@LAA 09:07PM ET",5.679,"HOU","LAA",6.6,6.1,7.52,NA,"x","4",NA
"C","Evan Gattis",3700,"HOU@LAA 09:07PM ET",7.5,"HOU","LAA",NA,NA,NA,NA,"5","x",NA
"3B","Adrian Beltre",3700,"TEX@SEA 09:10PM ET",0,"TEX","SEA",NA,0,NA,NA,"x","x",NA
"OF","Rajai Davis",3600,"DET@OAK 09:05PM ET",6,"OAK","DET",5.89,7.6,8.43,NA,"x","1",NA
"3B","Nicholas Castellanos",3600,"DET@OAK 09:05PM ET",8.25,"DET","OAK",NA,6.3,NA,NA,"2","2",NA
"1B","Victor Martinez",3500,"DET@OAK 09:05PM ET",6.037,"DET","OAK",6.64,6.6,6.84,NA,"4","4",NA
"OF","Kole Calhoun",3500,"HOU@LAA 09:07PM ET",6.677,"LAA","HOU",5.65,6.6,7,NA,"2","2",NA
"1B","Mike Napoli",3500,"TEX@SEA 09:10PM ET",5.138,"TEX","SEA",6.37,5.6,7.21,NA,"7","7",NA
"OF","Carlos Gomez",3500,"TEX@SEA 09:10PM ET",7.724,"TEX","SEA",7.66,6.5,7.85,NA,"5","5",NA
"OF","Mitch Haniger",3500,"TEX@SEA 09:10PM ET",11.429,"SEA","TEX",NA,0,NA,NA,"x","x",NA
"3B","Trevor Plouffe",3400,"DET@OAK 09:05PM ET",4.759,"OAK","DET",NA,NA,NA,NA,"7","x",NA
"OF","Cameron Maybin",3400,"HOU@LAA 09:07PM ET",6.913,"LAA","HOU",5.25,5.9,1.67,NA,"x","7",NA
"OF","Norichika Aoki",3400,"HOU@LAA 09:07PM ET",5.045,"HOU","LAA",5.3,5,5.77,NA,"x","9",NA
"OF","Josh Reddick",3400,"HOU@LAA 09:07PM ET",6.621,"HOU","LAA",7.41,7.2,8.14,NA,"1","2",NA
"3B/OF","Marwin Gonzalez",3400,"HOU@LAA 09:07PM ET",8.76,"HOU","LAA",6.03,5.5,1.64,NA,"7","7",NA
"SS","Elvis Andrus",3400,"TEX@SEA 09:10PM ET",8.828,"TEX","SEA",6.57,6.3,7.01,NA,"4","4",NA
"SS","Marcus Semien",3300,"DET@OAK 09:05PM ET",6.909,"OAK","DET",NA,0,NA,NA,"x","x",NA
"1B/3B","Ryon Healy",3300,"DET@OAK 09:05PM ET",6.036,"OAK","DET",7.04,6.2,7.17,NA,"5","5",NA
"C","Brian McCann",3300,"HOU@LAA 09:07PM ET",8.522,"HOU","LAA",6.63,6.3,6.65,NA,"4","5",NA
"1B","CJ Cron",3300,"HOU@LAA 09:07PM ET",3.778,"LAA","HOU",NA,0,NA,NA,"x","x",NA
"1B","Danny Valencia",3300,"TEX@SEA 09:10PM ET",5.808,"SEA","TEX",6.87,6.7,6.78,NA,"6","6",NA
"C","Jonathan Lucroy",3300,"TEX@SEA 09:10PM ET",4.952,"TEX","SEA",NA,NA,NA,NA,"9","x",NA
"OF","Nomar Mazara",3300,"TEX@SEA 09:10PM ET",7.862,"TEX","SEA",7.13,7.3,6.31,NA,"3","3",NA
"C","Stephen Vogt",3200,"DET@OAK 09:05PM ET",4.273,"OAK","DET",6.29,6.2,6.27,NA,"6","6",NA
"1B/C","Alex Avila",3200,"DET@OAK 09:05PM ET",8,"DET","OAK",5.67,6.3,5.73,NA,"7","6",NA
"1B/3B","Luis Valbuena",3200,"HOU@LAA 09:07PM ET",3,"LAA","HOU",5.38,6,1.59,NA,"5","5",NA
"1B","Jefry Marte",3200,"HOU@LAA 09:07PM ET",4.5,"LAA","HOU",5.75,0,6.67,NA,"x","x",NA
"1B","Yuli Gurriel",3200,"HOU@LAA 09:07PM ET",6.269,"HOU","LAA",NA,6.3,NA,NA,"6","6",NA
"OF","Leonys Martin",3200,"TEX@SEA 09:10PM ET",3.867,"SEA","TEX",NA,0,NA,NA,"x","x",NA
"SS","Taylor Motter",3200,"TEX@SEA 09:10PM ET",7.348,"SEA","TEX",6.06,6.4,7.77,NA,"x","7",NA
"3B","Joey Gallo",3200,"TEX@SEA 09:10PM ET",8.8,"TEX","SEA",6.7,7,7.51,NA,"6","6",NA
"OF","Delino DeShields",3100,"TEX@SEA 09:10PM ET",6.053,"TEX","SEA",6.25,7,7.99,NA,"1","1",NA
"C","Josh Phegley",3000,"DET@OAK 09:05PM ET",4.167,"OAK","DET",NA,0,NA,NA,"x","x",NA
"1B/OF","Mark Canha",3000,"DET@OAK 09:05PM ET",1.667,"OAK","DET",NA,0,NA,NA,"x","x",NA
"3B","Yunel Escobar",3000,"HOU@LAA 09:07PM ET",6.484,"LAA","HOU",6.24,6.2,7.12,NA,"1","1",NA
"OF","Ben Revere",3000,"HOU@LAA 09:07PM ET",3.158,"LAA","HOU",NA,NA,NA,NA,"7","x",NA
"OF","Jarrod Dyson",3000,"TEX@SEA 09:10PM ET",6.276,"SEA","TEX",NA,NA,NA,NA,"9","x",NA
"1B","Yonder Alonso",2900,"DET@OAK 09:05PM ET",7.741,"OAK","DET",6.9,6.8,7.08,NA,"4","4",NA
"SS","Andrelton Simmons",2900,"HOU@LAA 09:07PM ET",6.161,"LAA","HOU",5.36,5.7,6.02,NA,"6","6",NA
"OF","Derek Fisher",2900,"HOU@LAA 09:07PM ET",0,"HOU","LAA",NA,0,NA,NA,"x","x",NA
"C","Mike Zunino",2900,"TEX@SEA 09:10PM ET",3.28,"SEA","TEX",NA,0,5.52,NA,"x","x",NA
