"Mike Trout_LAA","Anthony Rizzo_CHC","Kris Bryant_CHC","Willson Contreras_CHC","Tim Beckham_BAL","Manny Machado_BAL","Andrelton Simmons_LAA","Javier Baez_CHC","Ian Happ_CHC","Mark Trumbo_BAL","Kyle Schwarber_CHC","Jonathan Schoop_BAL","Adam Jones_BAL","Ben Revere_LAA","Trey Mancini_BAL","Brandon Belt_SF","Chris Davis_BAL","Welington Castillo_BAL","Albert Pujols_LAA","Cameron Maybin_LAA","CJ Cron_LAA","Ben Zobrist_CHC","Alex Avila_CHC","Seth Smith_BAL","Ruben Tejada_BAL","Hunter Pence_SF","Nick Hundley_SF","Jason Heyward_CHC","Buster Posey_SF","Yunel Escobar_LAA","Jon Jay_CHC","Addison Russell_CHC","Jefry Marte_LAA","Caleb Joseph_BAL","Victor Caratini_CHC","Johnny Giavotella_BAL","Nick Franklin_LAA","Kole Calhoun_LAA","Anthony Santander_BAL","Pablo Sandoval_SF","David Washington_BAL","Joe Panik_SF","Denard Span_SF","Jarrett Parker_SF","Craig Gentry_BAL","Kelby Tomlinson_SF","Albert Almora_CHC","Christian Arroyo_SF","Mark Zagunis_CHC","JJ Hardy_BAL","Brandon Crawford_SF","Mac Williamson_SF","Tommy La Stella_CHC","David Fletcher_LAA","Nolan Fontana_LAA","Aaron Hill_SF","Gorkys Hernandez_SF","Paul Janish_BAL","Martin Maldonado_LAA","Luis Valbuena_LAA","Cliff Pennington_LAA","Francisco Pena_BAL","Ryan Flaherty_BAL","Kaleb Cowart_LAA","Luis Sardinas_BAL","Conor Gillaspie_SF","Juan Graterol_LAA","Carlos Perez_LAA","Justin Ruggiano_SF","Joey Rickard_BAL","Michael Morse_SF","Eric Young_LAA","Shane Robinson_LAA","Ramon Flores_LAA","Chris Marrero_SF","Carlos Moncrief_SF","Tim Federowicz_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,9.62867480777929,-1.91666666666667,-0.263644773358002,0,0,0,8.75581395348837,20.25,0,61.2554872695347,0,0,0,0,0,0,0,0,0,0,-5.01711378353377,0,0,0,0,0,4.85723905723906,0,0,0.538461538461538,6.49768732654949,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,7.94155844155844,0,0,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-22.75,4.22046821305842,0,0,0,1.86845115534203,0,57.2883168316832,15.5346602608099,0,12.2784810126582,0,8.7190990990991,5.79661016949153,0,0,0,0,0,2.13841807909604,8.43596059113301,0,0,0,0,0,0,0,0,-1.54983388704319,0,0,0,0,0,0,0,0,0,0,0.830065359477124,0,0,0,0,12.4609800362976,0,0,0,0,0,0,0,2.83333333333333,0,0,0,-187.5,-9.66666666666667,0,0,0,0,0,0,0.773279352226721,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5.5,-2.19565217391304,0,0,0,15.0264300306435,0,15.5346602608099,52.9516447368421,0,5.81766917293233,0,15.5991951710262,5.44208754208754,0,0,0,0,0,7.91850649350649,6.62169312169312,0,0,0,0,0,0,0,0,-5.6948717948718,0,0,0,0,0,0,0,0,0,0,18.2941176470588,0,0,0,0,12.838961038961,0,0,0,0,0,0,0,-2.66666666666667,0,0,0,0,-3.1,0,0,0,0,0,0,2.31105169340463,0,0,0,0,0,0,0,0,0,0,0,0
19.1481481481481,0,0,0,0,0,1.29166666666667,0,0,0,0,0,0,30.8934693877551,0,0,0,0,8.04761904761905,-0.104761904761905,10.906432748538,0,0,0,0,0,0,0,0,7.12145748987854,0,0,2.80952380952381,0,0,0,2,3.90033222591362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.91428571428571,3.92613636363636,8,0,0,13.1428571428571,0,0,0.151515151515152,0,0,0,0,-7.92857142857143,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-41.25,13.8927738927739,0,0,0,17.7616216216216,0,12.2784810126582,5.81766917293233,0,69.3586269196025,0,16.2883116883117,16.8995918367347,0,0,0,0,0,4.53963414634146,0.766009852216749,0,0,0,0,0,0,0,0,13.2083333333333,0,0,0,0,0,0,0,0,0,0,18.3202614379085,0,0,0,0,17.468992248062,0,0,0,0,0,0,0,8.73333333333333,0,0,0,-27.5,30,0,0,0,0,0,0,12.7567567567568,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.2974244120941,0,0,0,0,0,0,0,0,0,14.7363184079602,13.97,0,7.34208860759494,0,0,0,0,0,0,0,0,0,0,0,0,7.81772151898734,8.72587991718427,33.0952380952381,0,27.0888888888889,0,-2.52279202279202,0,0,-1.39516390782214,5.95833333333333,0,0,0,-0.909090909090909,6.49491211840888,0,0,0,0,0,0,0,0,7.66666666666667,0,0,31.4636363636364,0,-2.3,0,0,0,-0.583333333333333,0,0,3.05263157894737,-21,35.8,-3.8,13.6
0,0,0,0,-17.25,-0.214802130898021,0,0,0,14.352380952381,0,8.7190990990991,15.5991951710262,0,16.2883116883117,0,70.7221462747779,14.05,0,0,0,0,0,12.6131078224101,15.0441176470588,0,0,0,0,0,0,0,0,4.46349206349206,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,13.2452830188679,0,0,0,0,0,0,0,0,0,0,0,50,69.3,0,0,0,0,0,0,2.6984126984127,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.79431336963097,0,0,0,32.8207792207792,0,5.79661016949153,5.44208754208754,0,16.8995918367347,0,14.05,56.690395480226,0,0,0,0,0,4.28528528528529,-0.176470588235294,0,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,-4.8,0,0,0,0,3.63731060606061,0,0,0,0,0,0,0,4,0,0,0,0,10.5,0,0,0,0,0,0,-4.12857142857143,0,0,0,0,0,0,0,0,0,0,0,0
8.2962962962963,0,0,0,0,0,6.21984572230014,0,0,0,0,0,0,8.04761904761905,0,0,0,0,53.779843225084,10.4032258064516,-5.94652406417112,0,0,0,0,0,0,0,0,7.08356117566644,0,0,0.285714285714286,0,0,0,-2.33333333333333,-4.10130981021117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.35917721518987,1.06231884057971,-1.93793103448276,0,0,40.1111111111111,0,0,-7.17424242424242,0,0,0,0,8.21739130434783,-4.4,0,0,0,0,0,0,0,0,0
12.2674253200569,0,0,0,0,0,15.4526854219949,0,0,0,0,0,0,-0.104761904761905,0,0,0,0,10.4032258064516,78.4325051759834,5.73099415204678,0,0,0,0,0,0,0,0,9.51415094339623,0,0,7.28458498023715,0,0,0,2.83333333333333,11.9009324009324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.4166666666667,0,0,0,3.58076225045372,9.81507823613087,18.9333333333333,0,0,0,0,0,1.61818181818182,0,0,0,0,15.4166666666667,0,0,0,0,0,0,0,0,0,0
13.0758620689655,0,0,0,0,0,16.6842105263158,0,0,0,0,0,0,10.906432748538,0,0,0,0,-5.94652406417112,5.73099415204678,33.2410256410256,0,0,0,0,0,0,0,0,10.7241379310345,0,0,65,0,0,0,0,12.2109243697479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-4.75555555555556,10.4454545454545,0,0,44.3333333333333,0,0,4.78571428571429,0,0,0,0,37.9305555555556,-3.73333333333333,0,0,0,0,0,0,0,0,0
0,4.93770491803279,7.71256830601093,16.4869565217391,0,0,0,-3.84423076923077,5.3804347826087,0,-5.01711378353377,0,0,0,0,0,0,0,0,0,0,45.6755684822845,0,0,0,0,0,17.7469387755102,0,0,5.21739130434783,21.0337650323774,0,0,-29,0,0,0,0,0,0,0,0,0,0,0,12.5029239766082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,7.5,18.8396854204477,0,0,0,0.923169993950393,0,2.13841807909604,7.91850649350649,0,4.53963414634146,0,12.6131078224101,4.28528528528529,0,0,0,0,0,51.5344262295082,16.9117647058824,0,0,0,0,0,0,0,0,-15.2648221343874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17613636363636,0,0,0,0,0,0,0,-0.4,0,0,0,0,6.25,0,0,0,0,0,0,-23.2272727272727,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,4.42307692307692,0,0,0,6.16666666666667,0,8.43596059113301,6.62169312169312,0,0.766009852216749,0,15.0441176470588,-0.176470588235294,0,0,0,0,0,16.9117647058824,16.6871921182266,0,0,0,0,0,0,0,0,-0.909090909090909,0,0,0,0,0,0,0,0,0,0,-1.75,0,0,0,0,24.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.69230769230769,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7363184079602,0,0,0,0,0,0,0,0,0,40.1080817916261,16.925,0,13.760755048288,0,0,0,0,0,0,0,0,0,0,0,0,11.1206730769231,18.8941176470588,15.3888888888889,0,7.80769230769231,0,-6.59340659340659,0,0,7.0771186440678,0,0,0,0,-4.11818181818182,2.22727272727273,0,0,0,0,0,0,0,0,2.1,0,0,0,0,2.66666666666667,0,0,0,14.8392857142857,0,0,18.6815789473684,-23,-7.33333333333333,7,-0.863636363636364
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.97,0,0,0,0,0,0,0,0,0,16.925,36.2540106951872,0,20.156862745098,0,0,0,0,0,0,0,0,0,0,0,0,-1.39417989417989,-3.94152046783626,33.9166666666667,0,17.7638888888889,0,5.5,0,0,-3.70333333333333,9,0,0,0,5.5,5.2156862745098,0,0,0,0,0,0,0,0,-0.1,0,0,-1.33333333333333,0,0,0,0,0,-22.1666666666667,0,0,16.5892857142857,12.5,0,28,1.5
0,19.6736172080773,12.9215287200362,23.2329411764706,0,0,0,-3.13484848484848,2.33004926108374,0,4.85723905723906,0,0,0,0,0,0,0,0,0,0,17.7469387755102,0,0,0,0,0,40.8277919863598,0,0,-3.01719576719577,14.10407239819,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15.5395256916996,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34208860759494,0,0,0,0,0,0,0,0,0,13.760755048288,20.156862745098,0,41.0952380952381,0,0,0,0,0,0,0,0,0,0,0,0,9.02017771195853,9.26693989071038,25.2666666666667,0,13.7564102564103,0,8.03418803418803,0,0,5.31164383561644,2,0,0,0,7.08181818181818,6.23227752639517,0,0,0,0,0,0,0,0,-16.9333333333333,0,0,4.65151515151515,0,7.75,0,0,0,2.8,0,0,39.4105263157895,12.5,-9.06666666666667,-13.3,4.44230769230769
7.70656565656566,0,0,0,0,0,0.126898734177215,0,0,0,0,0,0,7.12145748987854,0,0,0,0,7.08356117566644,9.51415094339623,10.7241379310345,0,0,0,0,0,0,0,0,36.2579042457091,0,0,12.7789473684211,0,0,0,13.5,8.77405927405927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26865671641791,-0.740336134453782,13.5,0,0,31.4,0,0,17.6454545454545,0,0,0,0,3.23320158102767,6.93333333333333,0,0,0,0,0,0,0,0,0
0,15.3002114164905,7.59090909090909,8.81612903225806,0,0,0,-1.48487903225806,-4.61904761904762,0,0.538461538461538,0,0,0,0,0,0,0,0,0,0,5.21739130434783,96,0,0,0,0,-3.01719576719577,0,0,25.9528214616096,-2.39928698752228,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,-10.0877192982456,0,0,0,0,0,-13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.46538319141059,10.9843505477308,15.7784765897973,0,0,0,-7.05387755102041,15.5974789915966,0,6.49768732654949,0,0,0,0,0,0,0,0,0,0,21.0337650323774,0,0,0,0,0,14.10407239819,0,0,-2.39928698752228,56.1436842105263,0,0,-8.5,0,0,0,0,0,0,0,0,0,0,0,19.076813655761,0,52.5,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.5281385281385,0,0,0,0,0,15.1481481481481,0,0,0,0,0,0,2.80952380952381,0,0,0,0,0.285714285714286,7.28458498023715,65,0,0,0,0,0,0,0,0,12.7789473684211,0,0,33.2103174603175,0,0,0,0,5.30461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6688311688312,-4.4,2.33333333333333,0,0,0,0,0,2.5,0,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,54,-7.75029036004646,0,0,0,-2.21951219512195,0,-1.54983388704319,-5.6948717948718,0,13.2083333333333,0,4.46349206349206,3.45,0,0,0,0,0,-15.2648221343874,-0.909090909090909,0,0,0,0,0,0,0,0,51.7420718816068,0,0,0,0,0,0,0,0,0,0,6.23333333333333,0,0,0,0,3.94444444444444,0,0,0,0,0,0,0,56,0,0,0,0,94,0,0,0,0,0,0,8.46315789473684,0,0,0,0,0,0,0,0,0,0,0,0
0,26.25,3,21,0,0,0,0,-3.83333333333333,0,1.5,0,0,0,0,0,0,0,0,0,0,-29,0,0,0,0,0,8,0,0,16.3333333333333,-8.5,0,0,34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.66666666666667,0,0,0,0,0,1.65,0,0,0,0,0,0,2,0,0,0,0,-2.33333333333333,2.83333333333333,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,0,4.2,-1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,-5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80505050505051,0,0,0,0,0,5.3155701754386,0,0,0,0,0,0,3.90033222591362,0,0,0,0,-4.10130981021117,11.9009324009324,12.2109243697479,0,0,0,0,0,0,0,0,8.77405927405927,0,0,5.30461538461538,0,0,0,-1.2,43.8246370713234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6666666666667,0,0,0,1.14985014985015,1.10857142857143,6.77311827956989,0,0,4.2,0,0,7.60661764705882,0,0,0,0,4.2,5.6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81772151898734,0,0,0,0,0,0,0,0,0,11.1206730769231,-1.39417989417989,0,9.02017771195853,0,0,0,0,0,0,0,0,0,0,0,0,41.0912609238452,13.8363095238095,1.90277777777778,0,-20.3333333333333,0,-9.19666666666667,0,0,-6.77530441400304,-0.972222222222222,0,0,0,-11.0666666666667,14.5371980676329,0,0,0,0,0,0,0,0,-0.659090909090909,0,0,38.4777777777778,0,7.66666666666667,0,0,0,-33.4761904761905,0,0,26.1507352941176,0,-2,-0.6,-7.88181818181818
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72587991718427,0,0,0,0,0,0,0,0,0,18.8941176470588,-3.94152046783626,0,9.26693989071038,0,0,0,0,0,0,0,0,0,0,0,0,13.8363095238095,52.3243243243243,22.7857142857143,0,-9.96666666666667,0,-7.92424242424242,0,0,4.95649759348389,16.8194444444444,0,0,0,-15.3214285714286,1.21031746031746,0,0,0,0,0,0,0,0,15.1428571428571,0,0,-6.46428571428571,0,0,0,0,0,19.6,0,0,13.6842105263158,-8.16666666666667,-3.73333333333333,19.9,-3.64545454545455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0952380952381,0,0,0,0,0,0,0,0,0,15.3888888888889,33.9166666666667,0,25.2666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.90277777777778,22.7857142857143,74.2777777777778,0,0,0,0,0,0,-1.69642857142857,0,0,0,0,0,112,0,0,0,0,0,0,0,0,14.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0
0,0,0,0,30,19.516339869281,0,0,0,11.3791208791209,0,0.830065359477124,18.2941176470588,0,18.3202614379085,0,1.1,-4.8,0,0,0,0,0,0,-1.75,0,0,0,0,0,0,0,0,6.23333333333333,0,0,0,0,0,0,0,0,0,0,53.437908496732,0,0,0,0,21.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0888888888889,0,0,0,0,0,0,0,0,0,7.80769230769231,17.7638888888889,0,13.7564102564103,0,0,0,0,0,0,0,0,0,0,0,0,-20.3333333333333,-9.96666666666667,0,0,29.6,0,11,0,0,-0.291666666666667,0,0,0,0,18,-1.46969696969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2,-5.83333333333333,0,0,15.5
0,2.49557032115172,10.8886639676113,1.43669985775249,0,0,0,2.31428571428571,2.02813852813853,0,7.94155844155844,0,0,0,0,0,0,0,0,0,0,12.5029239766082,0,0,0,0,0,15.5395256916996,0,0,-10.0877192982456,19.076813655761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4323671497585,0,-15,0,0,0,-2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.52279202279202,0,0,0,0,0,0,0,0,0,-6.59340659340659,5.5,0,8.03418803418803,0,0,0,0,0,0,0,0,0,0,0,0,-9.19666666666667,-7.92424242424242,0,0,11,0,26.4471264367816,0,0,8.3956043956044,7.70833333333333,0,0,0,0,1.31666666666667,0,0,0,0,0,0,0,0,-6.65,0,0,2.87272727272727,0,-0.2,0,0,0,0,0,0,0,0,0,0,0
0,10,37.5,10,0,0,0,-15.8333333333333,27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.76948051948052,0,0,0,13.7768361581921,0,12.4609800362976,12.838961038961,0,17.468992248062,0,13.2452830188679,3.63731060606061,0,0,0,0,0,8.17613636363636,24.3333333333333,0,0,0,0,0,0,0,0,3.94444444444444,0,0,0,0,0,0,0,0,0,0,21.8333333333333,0,0,0,0,28.3827683615819,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,-6.09803921568627,0,0,0,0,0,0,0,0,0,0,0,0
