Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,16834,Tevin Coleman,RB,ATL,DEN,5,26,39,23,23,39,46,29.30,85.8
2,17923,Ezekiel Elliott,RB,DAL,CIN,5,45,79,33,9,40,42,35.10,64.7
3,16769,Vic Beasley,OLB,ATL,DEN,5,42,60,0,0,0,0,0,64.5
4,16934,Cameron Artis-Payne,RB,CAR,TB,5,34,63,53,0,53,53,20.50,60.3
5,16848,Sammie Coates,WR,PIT,NYJ,5,44,58,0,25,14,25,34.90,58.9
6,16847,David Johnson,RB,ARI,SF,5,53,78,51,11,57,62,36.50,57.5
7,17915,Joey Bosa,DE,SD,OAK,5,27,38,0,0,0,0,0,55.9
8,17048,Tyrell Williams,WR,SD,OAK,5,34,67,0,18,15,18,25.70,52.1
9,8244,Philip Rivers,QB,SD,OAK,5,51,100,0,0,59,59,31.36,51.7
10,11940,Lorenzo Alexander,OLB,BUF,LA,5,43,64,0,0,0,0,0,50.9
11,15126,Theo Riddick,RB,DET,PHI,5,40,66,28,15,43,43,26.20,50.5
12,8950,Brian Orakpo,OLB,TEN,MIA,5,34,77,0,0,0,0,0,48.2
13,13255,Matt Asiata,RB,MIN,HOU,5,34,46,41,9,50,50,19.10,47.4
14,11256,Ryan Mathews,RB,PHI,DET,5,25,41,44,20,64,64,17.50,46
15,16524,Devonta Freeman,RB,ATL,DEN,5,40,60,58,13,65,70,21.30,45.8
16,1181,Martellus Bennett,TE,NE,CLE,5,55,69,0,15,11,15,30.70,44.9
17,4314,Tom Brady,QB,NE,CLE,5,71,89,3,0,59,59,32.64,41.7
18,16763,Marcus Mariota,QB,TEN,MIA,5,74,100,10,0,49,49,30.52,41.2
19,3807,Ben Roethlisberger,QB,PIT,NYJ,5,74,97,0,0,64,64,33.20,39.5
20,14141,Cole Beasley,WR,DAL,CIN,5,29,51,0,14,14,14,15.30,39
21,14005,TY Hilton,WR,IND,CHI,5,61,90,0,18,16,18,36.10,37.9
22,12305,Derrick Morgan,OLB,TEN,MIA,5,34,77,0,0,0,0,0,37.9
23,13887,Travis Benjamin,WR,SD,OAK,5,31,61,0,36,23,36,21.70,37.7
24,12912,Jurrell Casey,DT,TEN,MIA,5,31,71,0,0,0,0,0,36.8
25,3341,Calais Campbell,DE,ARI,SF,5,49,63,0,0,0,0,0,36.7
26,8358,Brian Hoyer,QB,CHI,IND,5,66,100,2,0,67,67,26.78,36
27,11932,LeSean McCoy,RB,BUF,LA,5,44,80,41,5,46,46,20.80,35.9
28,18067,Jordan Howard,RB,CHI,IND,5,63,96,25,5,30,30,28.30,35.4
29,11023,Carlos Dunlap,DE,CIN,DAL,5,34,60,0,0,0,0,0,35.3
30,11384,Willie Young,OLB,CHI,IND,5,51,75,0,0,0,0,0,34.9
31,16909,Jay Ajayi,RB,MIA,TEN,5,30,68,43,3,43,47,10.20,34
32,16765,Amari Cooper,WR,OAK,SD,5,65,90,0,19,9,19,30.80,33.5
33,1658,Greg Olsen,TE,CAR,TB,5,54,100,0,24,17,24,30.10,33.5
34,14975,Vince Williams,ILB,PIT,NYJ,5,51,88,0,0,0,0,0,32.7
35,14008,Andrew Luck,QB,IND,CHI,5,68,100,7,0,65,65,25.18,32.6
36,5571,Larry Fitzgerald,WR,ARI,SF,5,62,91,0,13,10,13,26.10,32.4
37,15138,Eddie Lacy,RB,GB,NYG,5,26,33,42,4,46,46,9.40,32.3
38,16793,Malcom Brown,DT,NE,CLE,5,42,67,0,0,0,0,0,31.9
39,17975,Hunter Henry,TE,SD,OAK,5,42,82,0,10,7,10,16.40,31.9
40,12841,Andy Dalton,QB,CIN,DAL,5,70,100,9,0,67,67,22.16,31.7
41,13319,Terrell McClain,DT,DAL,CIN,5,41,59,0,0,0,0,0,31.3
42,12296,LeGarrette Blount,RB,NE,CLE,5,31,39,58,0,58,58,9.70,31.3
43,11667,Brandon Marshall,WR,NYJ,PIT,5,56,97,0,27,14,27,28.40,31.1
44,9038,Matthew Stafford,QB,DET,PHI,5,61,100,10,0,51,51,19.80,30.8
45,18055,Dak Prescott,QB,DAL,CIN,5,57,100,12,0,54,54,18.48,30.7
46,15280,Rontez Miles,FS,NYJ,PIT,5,31,41,0,0,0,0,0,30.6
47,16311,Derek Carr,QB,OAK,SD,5,72,100,3,0,58,58,25.98,30.5
48,13664,Tom Johnson,NT,MIN,HOU,5,39,61,0,0,0,0,0,30.5
49,16819,Markus Golden,OLB,ARI,SF,5,63,81,0,0,0,0,0,29.8
50,7175,Delanie Walker,TE,TEN,MIA,5,43,58,0,19,12,19,17.60,29.3
51,12831,Tyrod Taylor,QB,BUF,LA,5,54,98,9,0,52,52,15.76,29.2
52,11463,Brandon LaFell,WR,CIN,DAL,5,65,93,0,17,12,17,26.80,28.9
53,16142,Terrance West,RB,BAL,WAS,5,31,44,36,10,42,45,10.90,28.7
54,18010,Adolphus Washington,DE,BUF,LA,5,31,46,0,0,0,0,0,28.7
55,17167,Cameron Meredith,WR,CHI,IND,5,63,96,2,19,16,21,30.60,27.9
56,17920,Carson Wentz,QB,PHI,DET,5,61,100,3,0,57,57,17.92,27.7
57,16776,Melvin Gordon,RB,SD,OAK,5,46,90,35,2,37,37,14.70,27.6
58,15534,Adam Thielen,WR,MIN,HOU,5,68,92,0,12,10,12,28.70,27.5
59,16668,Carlos Hyde,RB,SF,ARI,5,64,82,34,9,44,44,23.40,27.2
60,16771,Todd Gurley,RB,LA,BUF,5,55,82,42,9,47,51,18.80,26.9
61,13852,Bobby Rainey,RB,NYG,GB,5,28,50,18,21,39,39,13.40,26.4
62,4131,Dwight Freeney,DE,ATL,DEN,5,33,47,0,0,0,0,0,26.1
63,8283,Ryan Fitzpatrick,QB,NYJ,PIT,5,58,100,2,0,67,67,15.10,26
64,11527,Sam Bradford,QB,MIN,HOU,5,74,100,3,0,43,43,18.64,25.2
65,7202,Brian Robison,DE,MIN,HOU,5,55,86,0,0,0,0,0,25.1
66,12982,Blaine Gabbert,QB,SF,ARI,5,78,100,13,0,53,53,21.48,25
67,16470,Davante Adams,WR,GB,NYG,5,60,75,0,13,8,13,19.50,24.2
68,18130,Elandon Roberts,OLB,NE,CLE,5,31,49,0,0,0,0,0,24.2
69,14980,Daimion Stafford,SS,TEN,MIA,5,29,66,0,0,0,0,0,24.1
70,14828,Chris Hogan,WR,NE,CLE,5,49,61,2,10,10,12,18.60,23.7
71,6767,Pierre Garcon,WR,WAS,BAL,5,49,74,0,14,10,14,16.60,23.7
72,15150,Cordarrelle Patterson,WR,MIN,HOU,5,45,61,2,13,11,16,14.60,23.6
73,16056,James White,RB,NE,CLE,5,38,48,13,16,24,29,12.90,23.4
74,16597,Mike Evans,WR,TB,CAR,5,64,88,0,19,9,19,20.90,23.3
75,17952,Karl Joseph,SS,OAK,SD,5,50,98,0,0,0,0,0,23
76,13987,Dwayne Allen,TE,IND,CHI,5,48,71,0,13,13,13,17,22.9
77,14294,Nick Perry,OLB,GB,NYG,5,42,75,0,0,0,0,0,22.9
78,13124,DeMarco Murray,RB,TEN,MIA,5,60,81,45,10,53,55,21.70,22.8
79,9051,Clay Matthews,OLB,GB,NYG,5,28,50,0,0,0,0,0,22.5
80,732,Matt Ryan,QB,ATL,DEN,5,67,100,5,0,46,46,14.98,22.4
81,13977,Whitney Mercilus,OLB,HOU,MIN,5,57,93,0,0,0,0,0,22.4
82,13788,Rishard Matthews,WR,TEN,MIA,5,41,55,0,10,10,10,13.20,22.4
83,16960,Quandre Diggs,CB,DET,PHI,5,36,59,0,0,0,0,0,22.2
84,16194,Jadeveon Clowney,DE,HOU,MIN,5,52,85,0,0,0,0,0,22.1
85,13756,Nigel Bradham,OLB,PHI,DET,5,48,79,0,0,0,0,0,21.9
86,12137,Charlie Whitehurst,QB,CLE,NE,5,43,68,5,0,61,61,10.38,21.8
87,13860,Vontaze Burfict,OLB,CIN,DAL,5,44,77,0,0,0,0,0,21.6
88,16849,Danielle Hunter,DE,MIN,HOU,5,38,59,0,0,0,0,0,21.6
89,9704,Darius Butler,CB,IND,CHI,5,37,56,0,0,0,0,0,21.6
