Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,15261,Spencer Ware,RB,KC,SD,1,34,48,32,24,53,56,35.90,76.2
2,15020,CJ Anderson,RB,DEN,CAR,1,48,83,42,10,50,52,29.90,54
3,7580,DeAngelo Williams,RB,PIT,WAS,1,56,82,46,16,57,63,38.10,52
4,14008,Andrew Luck,QB,IND,DET,1,70,100,4,0,71,71,38.50,50.7
5,16849,Danielle Hunter,DE,MIN,TEN,1,36,54,0,0,0,0,0,47.2
6,16127,Isaiah Crowell,RB,CLE,PHI,1,30,58,40,7,47,47,15.80,46
7,7242,Drew Brees,QB,NO,OAK,1,69,100,3,0,64,64,35.42,45.5
8,11767,Steve McLendon,NT,NYJ,CIN,1,34,60,0,0,0,0,0,45.3
9,16815,Ameer Abdullah,RB,DET,IND,1,40,62,30,13,43,43,23,45
10,16141,Willie Snead,WR,NO,OAK,1,52,75,0,17,17,17,35.20,44.6
11,12845,AJ Green,WR,CIN,NYJ,1,54,95,0,24,22,24,39,44.4
12,16568,Brandin Cooks,WR,NO,OAK,1,62,90,2,15,11,16,36.40,44.2
13,9038,Matthew Stafford,QB,DET,IND,1,65,100,3,0,63,63,29.10,40.2
14,16762,Jameis Winston,QB,TB,ATL,1,64,100,6,0,56,56,26.54,39.9
15,15602,Jack Doyle,TE,IND,DET,1,39,56,0,10,8,10,18.50,39.7
16,6739,Alex Smith,QB,KC,SD,1,71,100,6,0,73,73,32.02,39.5
17,732,Matt Ryan,QB,ATL,TB,1,65,100,5,0,65,65,27.36,37.5
18,16668,Carlos Hyde,RB,SF,LA,1,57,70,40,5,44,46,23.30,37.4
19,11056,Antonio Brown,WR,PIT,WAS,1,66,97,0,17,12,17,35.60,37.3
20,11256,Ryan Mathews,RB,PHI,CLE,1,37,48,60,0,60,60,13.70,37
21,2593,Aaron Rodgers,QB,GB,JAX,1,64,100,6,0,59,59,23.56,36.8
22,8529,Mike Wallace,WR,BAL,BUF,1,44,65,2,14,9,16,19.20,36.8
23,16834,Tevin Coleman,RB,ATL,TB,1,32,49,25,19,41,44,16.70,36.6
24,12317,Danny Woodhead,RB,SD,KC,1,50,69,32,14,42,46,23,36
25,13124,DeMarco Murray,RB,TEN,MIN,1,50,75,26,14,36,40,23.70,35.4
26,16767,Leonard Williams,DE,NYJ,CIN,1,53,93,0,0,0,0,0,34.8
27,16885,Kwon Alexander,ILB,TB,ATL,1,65,100,0,0,0,0,0,34.2
28,5571,Larry Fitzgerald,WR,ARI,NE,1,59,97,0,17,14,17,28.10,34.1
29,16847,David Johnson,RB,ARI,NE,1,58,95,28,10,35,38,23.20,33.1
30,12207,Leger Douzable,DT,BUF,BAL,1,29,43,0,0,0,0,0,32.9
31,4932,Eli Manning,QB,NYG,DAL,1,56,100,2,0,52,52,19.28,32.6
32,18093,Andy Janovich,FB,DEN,CAR,1,27,47,4,0,4,4,8.80,32.6
33,7389,Eddie Royal,WR,CHI,HOU,1,36,64,0,17,11,17,15.70,32.5
34,3807,Ben Roethlisberger,QB,PIT,WAS,1,68,100,2,0,56,56,25.80,32.1
35,15478,AJ Bouye,CB,HOU,CHI,1,27,49,0,0,0,0,0,31.9
36,16112,Jeremy Hill,RB,CIN,NYJ,1,29,51,31,0,31,31,9.10,31.4
37,2428,Carson Palmer,QB,ARI,NE,1,61,100,3,0,64,64,18.94,31
38,11932,LeSean McCoy,RB,BUF,BAL,1,42,86,38,10,48,48,17,31
39,17916,Will Fuller,WR,HOU,CHI,1,54,72,0,20,9,20,24.70,30.9
40,16157,Ryan Shazier,ILB,PIT,WAS,1,44,76,0,0,0,0,0,30.7
41,16311,Derek Carr,QB,OAK,NO,1,73,100,3,0,55,55,25.36,30.6
42,12841,Andy Dalton,QB,CIN,NYJ,1,57,100,5,0,58,58,21.34,30.4
43,13104,Shareece Wright,CB,BAL,BUF,1,46,94,0,0,0,0,0,30.4
44,11315,Brandon Graham,DE,PHI,CLE,1,36,71,0,0,0,0,0,30.3
45,13337,Mark Ingram,RB,NO,OAK,1,29,42,41,7,48,48,10.70,30
46,11302,Linval Joseph,NT,MIN,TEN,1,40,60,0,0,0,0,0,29.8
47,4877,Demarcus Ware,OLB,DEN,CAR,1,32,46,0,0,0,0,0,29.5
48,15071,Latavius Murray,RB,OAK,NO,1,45,62,31,4,33,36,14.20,29.3
49,13320,Cam Newton,QB,CAR,DEN,1,73,100,15,0,60,60,22.16,29
50,16550,Kelvin Benjamin,WR,CAR,DEN,1,52,71,0,23,12,23,21.10,29
51,16597,Mike Evans,WR,TB,ATL,1,55,86,0,13,9,13,20.90,28.9
52,14352,Travaris Cadet,RB,NO,OAK,1,26,38,4,27,15,31,10.50,28.8
53,1370,James Harrison,OLB,PIT,WAS,1,26,45,0,0,0,0,0,28.8
54,2699,Matt Forte,RB,NYJ,CIN,1,54,76,41,13,50,54,20.50,28.7
55,13878,Mohamed Sanu,WR,ATL,TB,1,56,86,0,14,9,14,21,28.6
56,13799,Ryan Tannehill,QB,MIA,SEA,1,53,100,9,0,64,64,15.14,28.6
57,13977,Whitney Mercilus,OLB,HOU,CHI,1,52,95,0,0,0,0,0,28.1
58,13987,Dwayne Allen,TE,IND,DET,1,49,70,0,12,8,12,17.30,27.1
59,15070,Sio Moore,ILB,IND,DET,1,47,72,0,0,0,0,0,26.6
60,13358,Mason Foster,ILB,WAS,PIT,1,51,75,0,0,0,0,0,26.5
61,12741,Da'Norris Searcy,SS,TEN,MIN,1,42,67,0,0,0,0,0,26.2
62,12296,LeGarrette Blount,RB,NE,ARI,1,42,59,52,0,52,52,12,26.2
63,13721,Fletcher Cox,DT,PHI,CLE,1,38,75,0,0,0,0,0,25.8
64,292,Brandon Mebane,NT,SD,KC,1,31,44,0,0,0,0,0,25.8
65,16763,Marcus Mariota,QB,TEN,MIN,1,66,99,6,0,68,68,18.74,25.4
66,15102,Chris Thompson,RB,WAS,PIT,1,39,67,10,5,15,15,11.90,25.4
67,17480,Eli Rogers,WR,PIT,WAS,1,47,69,0,15,13,15,17.90,25.3
68,17920,Carson Wentz,QB,PHI,CLE,1,77,100,3,0,51,51,19.22,25
69,16088,Timmy Jernigan,DT,BAL,BUF,1,34,69,0,0,0,0,0,24.7
70,15974,Jordan Matthews,WR,PHI,CLE,1,71,92,1,20,11,21,27.50,24.6
71,16806,Eric Kendricks,ILB,MIN,TEN,1,67,100,0,0,0,0,0,24.6
72,8649,Rashad Jennings,RB,NYG,DAL,1,32,57,56,6,59,63,8.80,24.4
73,15782,Larry Donnell,TE,NYG,DAL,1,31,55,0,7,3,7,8.50,24.2
74,16492,Joe Thomas,ILB,GB,JAX,1,25,35,0,0,0,0,0,24
75,12806,Muhammad Wilkerson,DE,NYJ,CIN,1,54,95,0,0,0,0,0,23.6
76,16824,Frank Clark,DE,SEA,MIA,1,29,55,0,0,0,0,0,23.4
77,17923,Ezekiel Elliott,RB,DAL,NYG,1,48,62,42,4,44,46,12.20,23.3
78,15076,Keenan Allen,WR,SD,KC,1,27,37,0,26,22,26,12.30,23.3
79,11132,Jerry Hughes,OLB,BUF,BAL,1,66,97,0,0,0,0,0,23.2
80,9994,Michael Bennett,DE,SEA,MIA,1,47,89,0,0,0,0,0,23.2
81,7383,Terrell Suggs,OLB,BAL,BUF,1,31,63,0,0,0,0,0,23.2
82,16334,Jeremiah Attaochu,OLB,SD,KC,1,32,45,0,0,0,0,0,23.1
83,13291,Julio Jones,WR,ATL,TB,1,55,85,0,15,7,15,16.60,22.9
84,16867,Jeremy Langford,RB,CHI,HOU,1,54,96,32,7,35,39,14.30,22.8
85,14904,John Simon,OLB,HOU,CHI,1,50,91,0,0,0,0,0,22.6
86,15827,R Armstrong,ILB,SF,LA,1,42,69,0,0,0,0,0,22.6
87,13484,KJ Wright,OLB,SEA,MIA,1,50,94,0,0,0,0,0,22.4
88,14053,Brock Osweiler,QB,HOU,CHI,1,75,100,5,0,52,52,17.64,22.2
89,13027,Julius Thomas,TE,JAX,GB,1,56,78,0,9,9,9,17.40,22.1
90,16765,Amari Cooper,WR,OAK,NO,1,72,99,0,15,8,15,24.70,21.8
91,14828,Chris Hogan,WR,NE,ARI,1,55,78,0,7,6,7,15,21.8
92,14385,Doug Martin,RB,TB,ATL,1,44,69,41,11,52,52,14.60,21.8
93,13460,Doug Baldwin,WR,SEA,MIA,1,70,85,0,16,13,16,24.20,21.7
94,11792,Arian Foster,RB,MIA,SEA,1,46,87,28,11,35,39,13,21.7
95,15138,Eddie Lacy,RB,GB,JAX,1,36,56,39,6,42,44,8.80,21.7
