"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Jameson Taillon","P","PIT","@ SF",3.9,"Bumgarner, L 3.57","R",3.08,0,0,5.6,8.8,1.37,NA,10900,30.5,17,14.92,14.92,"%",54,1.4,-15.25,NA
"Sonny Gray","P","OAK","@ TOR",4.84,"Valdez, R 6.05","R",3.66,0,0,6.1,8.4,1.18,NA,10700,33.4,17.3,12.82,12.82,"%",40,1.2,27.3,2.6
"Madison Bumgarner","P","SF","vs PIT",3.6,"Taillon, R 3.08","L",3.57,0,0,6.7,8.5,1.04,NA,9700,29.7,18.2,19.58,19.58,"%",72,2,17.65,1.8
"Michael Fulmer","P","DET","vs KC",4.21,"Duffy, L 3.71","R",3.35,0,0,6.6,6.4,1.09,NA,9500,34.8,17,14.66,14.66,"%",41,1.5,19.2,2
"Mike Clevinger","P","CLE","vs LAA",3.9,"Chavez, R 4.96","R",2.73,0,0,5.1,9.9,1.09,NA,9400,34.6,17.7,16.86,16.86,"%",50,1.8,3.15,0.3
"Jon Gray","P","COL","@ STL",4.48,"Lynn, R 3.30","R",6.19,0,0,4.6,9,1.75,NA,9000,37.6,10.1,11.37,11.37,"%",0,1.3,14.45,1.6
"Charlie Morton","P","HOU","@ PHI",3.79,"Pivetta, R 5.58","R",4.18,0,0,5.8,9.9,1.3,NA,8800,29.7,17.7,15.8,15.8,"%",61,1.8,34.15,3.9
"Jacob Faria","P","TB","vs BAL",4.04,"Miley, L 5.58","R",2.52,0,0,6.3,8,1.08,NA,8500,30.9,19.5,15.32,15.32,"%",60,1.8,19.1,2.2
"Felix Hernandez","P","SEA","vs BOS",4.25,"Pomeranz, L 3.51","R",3.88,0,0,5.7,8.7,1.36,NA,8300,33.6,15.8,15.33,15.33,"%",42,1.8,9.15,1.1
"Cole Hamels","P","TEX","vs MIA",4.67,"Straily, R 3.49","L",3.78,0,0,6.4,5.1,1.1,NA,8200,37.3,13.3,12.15,12.15,"%",5,1.5,14.1,1.7
"Danny Duffy","P","KC","@ DET",4.79,"Fulmer, R 3.35","L",3.71,0,0,6.3,7.1,1.28,NA,8000,34.6,15.6,11.11,11.11,"%",25,1.4,20.05,2.5
"Drew Pomeranz","P","BOS","@ SEA",4.25,"Hernandez, R 3.88","L",3.51,0,0,5.4,9.5,1.34,NA,7800,33.1,17.1,14.41,14.41,"%",45,1.8,14.45,1.9
"Seth Lugo","P","NYM","@ SD",4.58,"TBD","R",4.05,0,0,5.8,6.4,1.35,NA,7700,26.9,13.3,11.27,11.27,"%",41,1.5,8.7,1.1
"Kenta Maeda","P","LAD","vs MIN",3.51,"Berrios, R 3.50","R",4.23,0,0,4.9,8.6,1.18,NA,7600,33.2,14.1,14.28,14.28,"%",33,1.9,17.05,2.2
"Lance Lynn","P","STL","vs COL",4.02,"Gray, R 6.19","R",3.3,0,0,5.7,8.1,1.1,NA,7500,32.6,16.4,13.89,13.89,"%",43,1.9,20.5,2.7
"Dan Straily","P","MIA","@ TEX",5.83,"Hamels, L 3.78","R",3.49,0,0,5.7,8.4,1.11,NA,7200,30.3,16.4,9.18,9.18,"%",36,1.3,-5,NA
"Jose Berrios","P","MIN","@ LAD",4.99,"Maeda, R 4.23","R",3.5,0,0,6.1,8.6,1.15,NA,7100,33,18.7,11.08,11.08,"%",41,1.6,2.2,0.3
"Luis Castillo","P","CIN","@ NYY",5.11,"Montgomery, L 4.09","R",3.86,0,0,5.8,11.2,1.26,NA,6900,23,18.7,9.03,9.03,"%",63,1.3,3.85,0.6
"Taijuan Walker","P","ARI","vs ATL",4.62,"Foltynewicz, R 3.87","R",3.61,0,0,5.8,7.9,1.26,NA,6800,29.8,15.6,11.35,11.35,"%",41,1.7,20.5,3
"John Lackey","P","CHC","vs CWS",3.6,"Rodon, L 5.75","R",5.04,0,0,5.8,7.4,1.33,NA,6700,32.2,12.7,12.89,12.89,"%",24,1.9,14.65,2.2
"Zach Davies","P","MIL","@ WSH",5.36,"Jackson, R 4.50","R",4.76,0,0,5.5,6.1,1.47,NA,6600,25.5,11,8.34,8.34,"%",22,1.3,31.65,4.8
"Carlos Rodon","P","CWS","@ CHC",5.4,"Lackey, R 5.04","L",5.75,0,0,5.1,8.8,1.62,NA,6500,32.7,11,9.44,9.44,"%",0,1.5,17,2.6
"Michael Foltynewicz","P","ATL","@ ARI",5.88,"Walker, R 3.61","R",3.87,0,0,5.5,7.9,1.38,NA,6400,33.8,14.4,8.78,8.78,"%",13,1.4,25.5,4
"Jordan Montgomery","P","NYY","vs CIN",3.89,"Castillo, R 3.86","L",4.09,0,0,5.6,8.4,1.27,NA,5900,28.6,14.9,13.4,13.4,"%",49,2.3,27.2,4.6
"Edwin Jackson","P","WSH","vs MIL",4.64,"Davies, R 4.76","R",4.5,0,0,2.4,3.8,1.5,NA,5800,25,3.6,8.57,8.57,"%",0,1.5,5.25,0.9
"Jose Altuve","2B","HOU","@ PHI",4.71,"Pivetta, R 5.58","R",0.365,0.433,0.211,0,0,0,1,5700,32,10.9,14.42,14.42,"%",60,2.5,7,1.2
"Nick Pivetta","P","PHI","vs HOU",4.71,"Morton, R 4.18","R",5.58,0,0,5.3,9.3,1.46,NA,5600,31.4,12.5,10.17,10.17,"%",15,1.8,13.3,2.4
"Bryce Harper","OF","WSH","vs MIL",5.36,"Davies, R 4.76","L",0.333,0.451,0.289,0,0,0,3,5600,35.4,11.3,15.85,15.85,"%",57,2.8,5,0.9
"Charlie Blackmon","OF","COL","@ STL",4.02,"Lynn, R 3.30","L",0.327,0.414,0.287,0,0,0,1,5500,29.5,10.9,12.15,12.15,"%",60,2.2,0,NA
"Jesse Chavez","P","LAA","@ CLE",5.1,"Clevinger, R 2.73","R",4.96,0,0,5.4,7,1.35,NA,5400,24.4,11.1,7.5,7.5,"%",24,1.4,-8.15,NA
"Mike Trout","OF","LAA","@ CLE",3.9,"Clevinger, R 2.73","R",0.328,0.479,0.391,0,0,0,2,5400,26.2,12.2,12.41,12.41,"%",72,2.3,11,2
"Nolan Arenado","3B","COL","@ STL",4.02,"Lynn, R 3.30","R",0.313,0.395,0.266,0,0,0,3,5400,31.1,9.9,11.91,11.91,"%",52,2.2,5,0.9
"Aaron Judge","OF","NYY","vs CIN",5.11,"Castillo, R 3.86","R",0.31,0.455,0.343,0,0,0,3,5400,34,11.2,14.57,14.57,"%",57,2.7,7,1.3
"Freddie Freeman","1B/3B","ATL","@ ARI",4.62,"Walker, R 3.61","L",0.328,0.465,0.358,0,0,0,3,5300,31.2,11.5,12.66,12.66,"%",60,2.4,9,1.7
"Jake Lamb","3B","ARI","vs ATL",5.88,"Foltynewicz, R 3.87","L",0.273,0.395,0.279,0,0,0,3,5300,31.9,9.7,15.06,15.06,"%",56,2.8,4,0.8
"Cody Bellinger","1B/OF","LAD","vs MIN",4.99,"Berrios, R 3.50","L",0.266,0.399,0.35,0,0,0,4,5300,33.4,10.1,12.52,12.52,"%",48,2.4,12,2.3
"Jose Ramirez","2B/3B","CLE","vs LAA",5.1,"Chavez, R 4.96","B",0.325,0.403,0.242,0,0,0,5,5200,29.3,9.4,11.46,11.46,"%",53,2.2,11,2.1
"Paul Goldschmidt","1B","ARI","vs ATL",5.88,"Foltynewicz, R 3.87","R",0.306,0.424,0.252,0,0,0,4,5200,31.7,10.6,15.72,15.72,"%",62,3,10,1.9
"Edwin Encarnacion","1B","CLE","vs LAA",5.1,"Chavez, R 4.96","R",0.262,0.376,0.226,0,0,0,4,5100,30.1,8.5,12.31,12.31,"%",48,2.4,31,6.1
"Wade Miley","P","BAL","@ TB",4.46,"Faria, R 2.52","L",5.58,0,0,4.9,8.1,1.81,NA,5100,31,9.1,6.87,6.87,"%",0,1.3,6.1,1.2
"Mookie Betts","OF","BOS","@ SEA",4.25,"Hernandez, R 3.88","R",0.268,0.352,0.196,0,0,0,1,5100,30.9,9.5,11.43,11.43,"%",49,2.2,0,NA
"A.J. Pollock","OF","ARI","vs ATL",5.88,"Foltynewicz, R 3.87","R",0.303,0.367,0.207,0,0,0,2,5100,32,9.3,14.39,14.39,"%",53,2.8,10,2
"Kris Bryant","3B","CHC","vs CWS",5.4,"Rodon, L 5.75","R",0.283,0.405,0.249,0,0,0,2,5000,30.9,9.4,13.29,13.29,"%",53,2.7,0,NA
"Joey Votto","1B","CIN","@ NYY",3.89,"Montgomery, L 4.09","L",0.297,0.425,0.283,0,0,0,3,5000,24.8,9.7,10.36,10.36,"%",63,2.1,0,NA
"Cesar Valdez","P","TOR","vs OAK",4.66,"Gray, R 3.66","R",6.05,0,0,2.4,6.8,1.55,NA,4900,22.9,3.4,8.11,8.11,"%",0,1.7,19.9,4.1
"Michael Brantley","OF","CLE","vs LAA",5.1,"Chavez, R 4.96","L",0.305,0.358,0.137,0,0,0,3,4800,24.6,8.3,12.16,12.16,"%",62,2.5,18,3.8
"Anthony Rizzo","1B","CHC","vs CWS",5.4,"Rodon, L 5.75","L",0.251,0.383,0.254,0,0,0,3,4800,28.7,9.1,13.44,13.44,"%",58,2.8,11,2.3
"Justin Smoak","1B","TOR","vs OAK",4.84,"Gray, R 3.66","B",0.3,0.413,0.294,0,0,0,4,4800,28.5,8.7,11.53,11.53,"%",51,2.4,5,1
"Gerardo Parra","OF","COL","@ STL",4.02,"Lynn, R 3.30","L",0.369,0.402,0.182,0,0,0,4,4800,25.2,7.7,9.7,9.7,"%",50,2,7,1.5
"Steven Souza Jr.","OF","TB","vs BAL",4.46,"Miley, L 5.58","R",0.274,0.383,0.238,0,0,0,4,4800,27.6,8.9,10.95,10.95,"%",53,2.3,7,1.5
"Giancarlo Stanton","OF","MIA","@ TEX",4.67,"Hamels, L 3.78","R",0.275,0.4,0.319,0,0,0,2,4800,32.8,9.7,12.98,12.98,"%",49,2.7,7,1.5
"Josh Reddick","OF","HOU","@ PHI",4.71,"Pivetta, R 5.58","L",0.308,0.353,0.177,0,0,0,2,4800,26.5,8.1,11.11,11.11,"%",53,2.3,7,1.5
"Yulieski Gurriel","1B","HOU","@ PHI",4.71,"Pivetta, R 5.58","R",0.293,0.345,0.199,0,0,0,3,4800,27,7.9,11.68,11.68,"%",51,2.4,10,2.1
"J.D. Martinez","OF","ARI","vs ATL",5.88,"Foltynewicz, R 3.87","R",0.302,0.426,0.337,0,0,0,5,4800,33,9.8,12.81,12.81,"%",49,2.7,5,1
"Carlos Santana","1B","CLE","vs LAA",5.1,"Chavez, R 4.96","B",0.238,0.334,0.186,0,0,0,6,4700,23.6,7.9,8.71,8.71,"%",53,1.9,0,NA
"Francisco Lindor","SS","CLE","vs LAA",5.1,"Chavez, R 4.96","B",0.261,0.334,0.199,0,0,0,2,4700,27.3,8,11.88,11.88,"%",52,2.5,10,2.1
"Khris Davis","OF","OAK","@ TOR",4.66,"Valdez, R 6.05","R",0.237,0.359,0.283,0,0,0,4,4700,29.3,8.8,12.51,12.51,"%",52,2.7,12,2.6
"Adam Duvall","OF","CIN","@ NYY",3.89,"Montgomery, L 4.09","R",0.266,0.351,0.252,0,0,0,4,4700,25.8,8.5,9.53,9.53,"%",52,2,5,1.1
"Marwin Gonzalez","3B/OF","HOU","@ PHI",4.71,"Pivetta, R 5.58","B",0.318,0.417,0.268,0,0,0,5,4700,26.4,8.8,11.03,11.03,"%",56,2.3,15,3.2
"Corey Seager","SS","LAD","vs MIN",4.99,"Berrios, R 3.50","L",0.291,0.386,0.212,0,0,0,2,4700,28.4,8.7,11.56,11.56,"%",52,2.5,3,0.6
"Daniel Murphy","2B","WSH","vs MIL",5.36,"Davies, R 4.76","L",0.345,0.416,0.237,0,0,0,5,4700,28.7,9.9,11.58,11.58,"%",57,2.5,5,1.1
"Elvis Andrus","SS","TEX","vs MIA",5.83,"Straily, R 3.49","R",0.287,0.34,0.171,0,0,0,2,4600,29.4,8.9,12.76,12.76,"%",53,2.8,15,3.3
"Robinson Cano","2B","SEA","vs BOS",4.25,"Pomeranz, L 3.51","L",0.272,0.352,0.211,0,0,0,3,4600,26.4,8.6,9.12,9.12,"%",50,2,8,1.7
"Jonathan Schoop","2B","BAL","@ TB",4.04,"Faria, R 2.52","R",0.306,0.381,0.246,0,0,0,3,4500,24.9,8.7,10.02,10.02,"%",57,2.2,7,1.6
"Evan Gattis","C","HOU","@ PHI",4.71,"Pivetta, R 5.58","R",0.285,0.36,0.215,0,0,0,4,4500,25.8,7.9,10.53,10.53,"%",52,2.3,0,NA
"David Peralta","OF","ARI","vs ATL",5.88,"Foltynewicz, R 3.87","L",0.321,0.373,0.168,0,0,0,1,4500,29.2,7.9,13.07,13.07,"%",49,2.9,0,NA
"Chris Taylor","2B/OF","LAD","vs MIN",4.99,"Berrios, R 3.50","R",0.318,0.398,0.22,0,0,0,1,4500,29,8.9,11.56,11.56,"%",51,2.6,16,3.6
"Justin Turner","3B","LAD","vs MIN",4.99,"Berrios, R 3.50","R",0.368,0.445,0.199,0,0,0,3,4500,25.1,9,11.15,11.15,"%",61,2.5,0,NA
"Anthony Rendon","3B","WSH","vs MIL",5.36,"Davies, R 4.76","R",0.313,0.424,0.262,0,0,0,6,4500,31.2,9.6,9.69,9.69,"%",44,2.2,7,1.6
"Ian Happ","2B/OF","CHC","vs CWS",5.4,"Rodon, L 5.75","B",0.252,0.348,0.257,0,0,0,5,4400,26.7,7.7,10.03,10.03,"%",46,2.3,21,4.8
"Tommy Pham","OF","STL","vs COL",4.48,"Gray, R 6.19","R",0.313,0.406,0.231,0,0,0,2,4400,28.6,9.9,10.15,10.15,"%",53,2.3,3,0.7
"Brett Gardner","OF","NYY","vs CIN",5.11,"Castillo, R 3.86","L",0.249,0.34,0.197,0,0,0,1,4400,28.5,8.7,11.95,11.95,"%",53,2.7,5,1.1
"Mallex Smith","OF","TB","vs BAL",4.46,"Miley, L 5.58","L",0.285,0.336,0.113,0,0,0,8,4400,22.1,7.9,5.56,5.56,"%",48,1.3,7,1.6
"Ryan Braun","OF","MIL","@ WSH",4.64,"Jackson, R 4.50","R",0.272,0.389,0.29,0,0,0,2,4400,29.5,9.5,12.39,12.39,"%",55,2.8,7,1.6
"Yonder Alonso","1B","OAK","@ TOR",4.66,"Valdez, R 6.05","L",0.261,0.384,0.275,0,0,0,3,4300,26.3,7.7,10.38,10.38,"%",48,2.4,3,0.7
"Didi Gregorius","SS","NYY","vs CIN",5.11,"Castillo, R 3.86","L",0.31,0.36,0.194,0,0,0,5,4300,25,8.2,10.23,10.23,"%",55,2.4,19,4.4
"Adam Jones","OF","BAL","@ TB",4.04,"Faria, R 2.52","R",0.278,0.337,0.191,0,0,0,1,4300,25.5,8.1,9.9,9.9,"%",52,2.3,6,1.4
"Shin-Soo Choo","OF","TEX","vs MIA",5.83,"Straily, R 3.49","L",0.252,0.346,0.158,0,0,0,1,4300,27.6,8.3,12.76,12.76,"%",55,3,16,3.7
"Alex Bregman","3B","HOU","@ PHI",4.71,"Pivetta, R 5.58","R",0.265,0.343,0.165,0,0,0,7,4300,20.7,7,7.14,7.14,"%",52,1.7,10,2.3
"Brian Dozier","2B","MIN","@ LAD",3.51,"Maeda, R 4.23","R",0.249,0.34,0.186,0,0,0,1,4300,22.7,8.5,9,9,"%",60,2.1,2,0.5
"Willson Contreras","C","CHC","vs CWS",5.4,"Rodon, L 5.75","R",0.266,0.349,0.217,0,0,0,4,4200,26.4,7.1,11.61,11.61,"%",48,2.8,26,6.2
"Marcus Semien","SS","OAK","@ TOR",4.66,"Valdez, R 6.05","R",0.202,0.302,0.112,0,0,0,2,4200,23,7.7,9.95,9.95,"%",58,2.4,3,0.7
"Rajai Davis","OF","OAK","@ TOR",4.66,"Valdez, R 6.05","R",0.227,0.282,0.109,0,0,0,9,4200,17.3,5.9,4.34,4.34,"%",45,1,0,NA
"Matt Joyce","OF","OAK","@ TOR",4.66,"Valdez, R 6.05","L",0.221,0.324,0.19,0,0,0,1,4200,23.3,6.5,10.24,10.24,"%",50,2.4,12,2.9
"Josh Donaldson","3B","TOR","vs OAK",4.84,"Gray, R 3.66","R",0.239,0.35,0.185,0,0,0,3,4200,24.4,7.4,10.43,10.43,"%",53,2.5,4,1
"Trevor Story","SS","COL","@ STL",4.02,"Lynn, R 3.30","R",0.226,0.315,0.192,0,0,0,7,4200,19.5,6.8,6.16,6.16,"%",51,1.5,14,3.3
"Billy Hamilton","OF","CIN","@ NYY",3.89,"Montgomery, L 4.09","B",0.253,0.283,0.08,0,0,0,1,4200,24.5,8.9,9.53,9.53,"%",58,2.3,7,1.7
"Ben Gamel","OF","SEA","vs BOS",4.25,"Pomeranz, L 3.51","L",0.324,0.367,0.144,0,0,0,7,4200,19.9,8.1,5.5,5.5,"%",56,1.3,7,1.7
"Dustin Pedroia","2B","BOS","@ SEA",4.25,"Hernandez, R 3.88","R",0.299,0.349,0.107,0,0,0,3,4200,22.2,7.8,9.59,9.59,"%",60,2.3,14,3.3
"Nelson Cruz","OF","SEA","vs BOS",4.25,"Pomeranz, L 3.51","R",0.282,0.375,0.226,0,0,0,4,4200,24.3,8.3,9.23,9.23,"%",55,2.2,0,NA
"Yasmani Grandal","C","LAD","vs MIN",4.99,"Berrios, R 3.50","B",0.272,0.346,0.22,0,0,0,5,4200,21.7,7,7.72,7.72,"%",50,1.8,0,NA
