"Mike Trout_LAA","Gary Sanchez_NYY","Todd Frazier_CWS","Wil Myers_SD","Corey Seager_LAD","Chris Carter_NYY","Jose Abreu_CWS","Yoenis Cespedes_NYM","Hunter Pence_SF","Evan Longoria_TB","Buster Posey_SF","Matt Holliday_NYY","Brandon Belt_SF","Eduardo Nunez_SF","Melky Cabrera_CWS","Brett Gardner_NYY","Albert Pujols_LAA","Denard Span_SF","Jacoby Ellsbury_NYY","Aaron Judge_NYY","Jose Reyes_NYM","Mallex Smith_TB","Curtis Granderson_NYM","Adrian Gonzalez_LAD","Yasiel Puig_LAD","Joe Panik_SF","Lorenzo Cain_KC","Starlin Castro_NYY","Didi Gregorius_NYY","Tim Anderson_CWS","Brad Miller_TB","Kole Calhoun_LAA","Logan Forsythe_LAD","Joc Pederson_LAD","Eric Hosmer_KC","Brandon Crawford_SF","Greg Bird_NYY","Steven Souza_TB","David Wright_NYM","Asdrubal Cabrera_NYM","Cameron Maybin_LAA","Justin Turner_LAD","Ryan Schimpf_SD","Mike Moustakas_KC","Chase Headley_NYY","Tyler Saladino_CWS","Wilson Ramos_TB","Kevin Kiermaier_TB","Lucas Duda_NYM","Neil Walker_NYM","Jay Bruce_NYM","Luis Valbuena_LAA","Yangervis Solarte_SD","Alex Gordon_KC","Avisail Garcia_CWS","Colby Rasmus_TB","Corey Dickerson_TB","Michael Conforto_NYM","Jefry Marte_LAA","Yasmani Grandal_LAD","Chase Utley_LAD","Franklin Gutierrez_LAD","Manuel Margot_SD","Brandon Moss_KC","Jarrett Parker_SF","Jorge Soler_KC","Logan Morrison_TB","Matt Duffy_TB","Alex Dickerson_SD","Hunter Renfroe_SD","Nick Hundley_SF","Whit Merrifield_KC","Peter O'Brien_KC","Pete Kozma_NYY","Aaron Hicks_NYY","Yunel Escobar_LAA","Ben Revere_LAA","Cody Bellinger_LAD","Scott Van Slyke_LAD","Chris Taylor_LAD","Cory Spangenberg_SD","Salvador Perez_KC","Mac Williamson_SF","Matt Davidson_CWS","Charlie Tilson_CWS","Wilmer Flores_NYM","Andrelton Simmons_LAA","Austin Barnes_LAD","Trayce Thompson_LAD","Andrew Toles_LAD","Kelby Tomlinson_SF","Cheslor Cuthbert_KC","Alcides Escobar_KC","Jake Bauers_TB","Tim Beckham_TB","Danny Espinosa_LAA","Rob Segedin_LAD","Travis Jankowski_SD","Paulo Orlando_KC","Billy Burns_KC","Gleyber Torres_NYY","Travis d'Arnaud_NYM","Andre Ethier_LAD","Gorkys Hernandez_SF","Austin Romine_NYY","Leury Garcia_CWS","Jacob May_CWS","Derek Norris_TB","Peter Bourjos_TB","Brandon Nimmo_NYM","Christian Bethancourt_SD","Austin Hedges_SD","Ryan O'Hearn_KC","Conor Gillaspie_SF","Cody Asche_CWS","Ronald Torreyes_NYY","Curt Casali_TB","Rickie Weeks_TB","Juan Lagares_NYM","Erick Aybar_SD","Terrance Gore_KC","Geovany Soto_CWS","Omar Narvaez_CWS","Jesus Sucre_TB","Daniel Robertson_TB","Luis Sardinas_SD","Allen Cordoba_SD","Christian Colon_KC","Jabari Blash_SD","Martin Maldonado_LAA","Hector Sanchez_SD","Raul Mondesi_KC","Aaron Hill_SF","Rene Rivera_NYM","Carlos Perez_LAA","Chris Marrero_SF","Zack Collins_CWS","Cliff Pennington_LAA","Drew Butera_KC","Luis Torrens_SD"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.6098901098901,0,0,0,0,0,0,42.7307692307692,0,0,0,0,0,0,0,0,0,7.37912087912088,0,0,0,0,0,0,0,0,8.72527472527472,0,0,0,0,0,0,0,0,0,39.3351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7197802197802,0,0,0,0,0,0,0,0,0,0,0,0,1.17582417582418,-5.77564102564103,0,0,0,0,0,0,0,0,-6.11538461538461,0,0,0,0,0,-5.47435897435897,-3.36263736263736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.6025641025641,0,0,0,0,0,0,0,0,13.0192307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52564102564103,2.82692307692308,0,0,0,0,0,0,0,0,0,17.5769230769231,0,0,0,0,0,0,0,0,-7.77564102564103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09615384615385,0,0,0,0,-2.30769230769231,0,0,0.788461538461538,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9102564102564,12.3717948717949,0,0,0,0,0,0,0,21.1602564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64102564102564,-2.61538461538462,5.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44871794871795,0,0,0,0,0,0,0,0,27.8717948717949,0,3.86538461538462,0,0,0,0,0,0,-0.801282051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4358974358974,0,0,0,0,0,0,0,21.7051282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8205128205128,0.0256410256410256,-0.397435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.19230769230769,0,0,0,0,0,0,0,0,0.102564102564103,0,7.97435897435897,0,0,0,0,0,0,-1.85897435897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8545454545455,0,0,0,0,0,0,0,0,-4.78181818181818,0,0,0,0,0,0,0,0,0,8.68181818181818,0,0,0,0,0,0,0,0,0,-0.763636363636364,0,0,0,0,0,0,0,0.763636363636364,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,19.3181818181818,-0.781818181818182,0,0,0,0,0,-2.08181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327272727272727,0,0,0,-1.56363636363636,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.3241758241758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.03296703296703,0,0,0,0,0,-8.4010989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3736263736264,0,0,0,0,0,0,0,0,0,-3.97802197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,17.6410256410256,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7637362637363,0,0,0,0,0,0,0,16.5549450549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,27.0989010989011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7857142857143,0,0,0,0,0,0,0,0,0,0,17.4835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.1153846153846,0,0,0,0,0,0,0,0,0,1.65384615384615,0,0,0,0,0,0,0,0,16.2307692307692,0,0,0,0,0,0,0,0,0,8.03846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.73076923076923,0,0,0,0,0,0,0,0,0,0,0,0,-0.846153846153846,-10.1666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,21,9.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.9175824175824,0,0,0,0,0,0,0,0,50.989010989011,0,-4.20879120879121,0,0,0,0,0,0,-14.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.44505494505495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2582417582418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181318681318681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.32417582417582,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.1025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.08974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77564102564103,-4.75641025641026,0,0,0,0,0,0,0,0,0,-0.923076923076923,0,0,0,0,0,0,0,0,22.974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01282051282051,0,0,0,0,2.69230769230769,0,0,-3.79487179487179,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2435897435897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5576923076923,-3.61538461538462,-2.12820512820513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.03205128205128,0,0,0,0,0,0,0,0,15.7051282051282,0,1.03205128205128,0,0,0,0,0,0,-0.384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.7307692307692,0,0,0,0,0,0,0,0,0,8.73076923076923,0,0,0,0,0,0,0,0,0,-7.23076923076923,0,0,0,0,0,0,-18.5576923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.62692307692308,-14.4358974358974,0,0,0,0,0,0,0,1.29545454545455,0,0,0,0,0,-3.88461538461538,-9.31060606060606,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,-1.81060606060606
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.6727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.42727272727273,-7.52727272727273,0,0,0,0,0,10.8727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30909090909091,0,0,0,-8.65454545454545,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.7197802197802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416666666666667,-17.0659340659341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.510989010989011,0,0,0,0,0,0,0,0,0,0,9.16483516483516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4,0,0,0,0,0,0,0,0,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.4,2.82222222222222,0,0,0,0,0,0,0,-5.86666666666667,0,0,0,0,0,0,18.9555555555556,-3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.532967032967,0,0,0,0,0,0,0,0,11.1868131868132,0,0,0,0,0,0,0,0,0,2.48901098901099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3351648351648,0,0,0,0,0,0,0,0,0,0,0,0,4.25274725274725,2.89102564102564,0,0,0,0,0,0,0,0,4.71794871794872,0,0,0,0,0,14.3589743589744,5.56043956043956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.285714285714,0,-3.57142857142857,0,0,0,0,0,0,-18.6483516483516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-22.1208791208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0549450549451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.82417582417582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35164835164835,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.467032967033,0,0,0,0,0,0,0,0,2.85714285714286,18.8406593406593,-11.1758241758242,0,0,0,0,0,0,-0.945054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67582417582418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.510989010989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494505494505494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.67582417582418,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.6043956043956,0,0,0,0,0,0,-5.7032967032967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.37362637362637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.64835164835165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1978021978022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.54945054945055,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.3974358974359,0,0,0,0,0,0,0,0,0,7.93589743589744,0,0,0,0,0,0,-19.474358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-3.90641025641026,-7.68589743589744,0,0,0,0,0,0,0,18.8181818181818,0,0,0,0,0,1.36538461538462,-8.66666666666667,0,1.80555555555556,0,0,0,0,0,0,0,0,0,0,-3.03030303030303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,0,0,0,0,0,0,18.6727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24545454545455,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,0,0,0,0,9.42727272727273,3.52727272727273,0,0,0,0,0,1.72727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.09090909090909,0,0,0,4.55454545454545,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.854545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9727272727273,4.11111111111111,0,0,0,0,0,0,0,-0.444444444444444,0,0,0,0,0,0,25.8888888888889,4.82727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.1868131868132,0,0,0,0,0,0,0,0,0,-7.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.31868131868132,0,0,0,0,0,0,0,0,0,0,0,0,9.17582417582418,-5.56410256410256,0,0,0,0,0,0,0,0,0.628205128205128,0,0,0,0,0,13.7307692307692,4.86813186813187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.8351648351648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.45054945054945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.34065934065934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.582417582417582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.01098901098901,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3141025641026,-0.224358974358974,0,0,0,0,0,0,0,0,0,-0.474358974358974,0,0,0,0,0,0,0,0,19.6858974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.55128205128205,0,0,0,0,4.6474358974359,0,0,1.92948717948718,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8974358974359,-1.46153846153846,-5.34615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.20512820512821,0,0,0,0,0,0,0,0,-15.1794871794872,0,9.5448717948718,0,0,0,0,0,0,-1.12179487179487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25641025641026,-0.974358974358974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.256410256410256,0,0,0,0,0,0,0,0,-1.64102564102564,0,3.07692307692308,0,0,0,0,0,0,-0.256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724358974358974,0,0,0,0,0,0,0,0,6.6025641025641,0,2.55769230769231,0,0,0,0,0,0,-0.608974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7307692307692,0,0,0,0,0,0,-6.94230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-4.69358974358974,-10.8141025641026,0,0,0,0,0,0,0,7.18181818181818,0,0,0,0,0,1.46794871794872,-1.78787878787879,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,-2.42424242424242
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8454545454545,0,0,0,0,0,0,0,0,0,10.0545454545455,0,0,0,0,0,0,0,0,0,32.4909090909091,0,0,0,0,0,0,0,12.4090909090909,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,-8.65454545454545,-5.45454545454545,0,0,0,0,0,5.84545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.01818181818182,0,0,0,-5.90909090909091,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8351648351648,0,0,0,0,0,5.57142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9010989010989,0,0,0,0,0,0,0,0,0,4.95604395604396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-4.76923076923077,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.6318681318681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.368131868131868,0,0,0,0,0,0,0,0,0,0,0,0,2.12087912087912,-0.320512820512821,0,0,0,0,0,0,0,0,-6.69230769230769,0,0,0,0,0,-10.0961538461538,-7.87912087912088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
