"","P","P","C","1B","2B","3B","SS","OF","OF","OF"
"1","Jeff Samardzija","Ricky Nolasco","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Trea Turner","Bryce Harper","Mookie Betts","Mark Zagunis"
"2","German Marquez","Ricky Nolasco","Gary Sanchez","Ryan Zimmerman","Daniel Murphy","Kris Bryant","Trea Turner","Bryce Harper","Brian Goodwin","Robbie Grossman"
"3","Rich Hill","Jeff Samardzija","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Tzu-Wei Lin","Aaron Judge","Michael Taylor","Yasiel Puig"
"4","Jordan Montgomery","Ricky Nolasco","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Xander Bogaerts","Aaron Judge","Bryce Harper","Kole Calhoun"
"5","Jeff Samardzija","Jordan Montgomery","Gary Sanchez","Ryan Zimmerman","Chris Taylor","Chase Headley","Elvis Andrus","Aaron Judge","Jacoby Ellsbury","Tyler Austin"
"6","Jeff Samardzija","Ricky Nolasco","Gary Sanchez","Buster Posey","Starlin Castro","Ronald Torreyes","Trea Turner","Aaron Judge","Bryce Harper","Brett Gardner"
"7","Jeff Samardzija","David Holmberg","Yasmani Grandal","Ryan Zimmerman","Daniel Murphy","Todd Frazier","Trea Turner","Bryce Harper","Andrew Benintendi","Brian Goodwin"
"8","Jeff Samardzija","Ricky Nolasco","Gary Sanchez","Mitch Moreland","Dustin Pedroia","Kris Bryant","Xander Bogaerts","Bryce Harper","Mookie Betts","Andrew Benintendi"
"9","Rich Hill","Ricky Nolasco","Gary Sanchez","Ryan Zimmerman","Starlin Castro","Kris Bryant","Trea Turner","Aaron Judge","Jacoby Ellsbury","Tyler Austin"
"10","Jordan Montgomery","German Marquez","Yasmani Grandal","Cody Bellinger","Daniel Murphy","Justin Turner","Tzu-Wei Lin","Aaron Judge","Joc Pederson","Yasiel Puig"
"11","Rich Hill","Jordan Montgomery","Austin Romine","Ryan Zimmerman","Daniel Murphy","Ronald Torreyes","Trea Turner","Bryce Harper","Jackie Bradley","Brian Goodwin"
"12","Chris Sale","David Holmberg","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Tzu-Wei Lin","Bryce Harper","Jackie Bradley","Brandon Guyer"
"13","Rich Hill","German Marquez","Gary Sanchez","Cody Bellinger","Daniel Murphy","Chase Headley","Tzu-Wei Lin","Aaron Judge","Jacoby Ellsbury","Tyler Austin"
"14","Rich Hill","Jeff Samardzija","Austin Romine","Ryan Zimmerman","Starlin Castro","Ronald Torreyes","Xander Bogaerts","Aaron Judge","Brett Gardner","Yasiel Puig"
"15","Jeff Samardzija","Eddie Butler","Yasmani Grandal","Cody Bellinger","Chris Taylor","Justin Turner","Elvis Andrus","Aaron Judge","Joc Pederson","Andrew Benintendi"
"16","Rich Hill","Jeff Samardzija","Sandy Leon","Buster Posey","Dustin Pedroia","Kris Bryant","Tzu-Wei Lin","Bryce Harper","Mookie Betts","Jackie Bradley"
"17","Chris Sale","Ricky Nolasco","Gary Sanchez","Mike Napoli","Rougned Odor","Chase Headley","Francisco Lindor","Aaron Judge","Jacoby Ellsbury","Tyler Austin"
"18","Rich Hill","Jordan Montgomery","Willson Contreras","Anthony Rizzo","Ian Happ","Kris Bryant","Elvis Andrus","Charlie Blackmon","Robbie Grossman","Mark Zagunis"
"19","Rich Hill","Ricky Nolasco","Gary Sanchez","Mark Reynolds","DJ LeMahieu","Nolan Arenado","Trea Turner","Bryce Harper","Charlie Blackmon","Raimel Tapia"
"20","Gio Gonzalez","Ricky Nolasco","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Francisco Lindor","Mookie Betts","Michael Taylor","Brandon Guyer"
"21","Chris Sale","Ricky Nolasco","Sandy Leon","Ian Desmond","Daniel Murphy","Kris Bryant","Tzu-Wei Lin","Mookie Betts","Jackie Bradley","Chris Young"
"22","Jeff Samardzija","Jordan Montgomery","Jonathan Lucroy","Buster Posey","Rougned Odor","Adrian Beltre","Trea Turner","Bryce Harper","Carlos Gomez","Nomar Mazara"
"23","Chris Sale","Ricky Nolasco","Gary Sanchez","Albert Pujols","Rougned Odor","Yunel Escobar","Andrelton Simmons","Mookie Betts","Cameron Maybin","Kole Calhoun"
"24","Jeff Samardzija","David Holmberg","Yasmani Grandal","Cody Bellinger","Javier Baez","Justin Turner","Trea Turner","Bryce Harper","Joc Pederson","Yasiel Puig"
"25","Chris Sale","Ricky Nolasco","Jonathan Lucroy","Jose Abreu","Daniel Murphy","Todd Frazier","Tim Anderson","Avisail Garcia","Jackie Bradley","Melky Cabrera"
"26","Jeff Samardzija","Ricky Nolasco","Willson Contreras","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Francisco Lindor","Bryce Harper","Jackie Bradley","Brian Goodwin"
"27","Rich Hill","Jeff Samardzija","Yasmani Grandal","Cody Bellinger","Kike Hernandez","Kris Bryant","Tzu-Wei Lin","Joc Pederson","Andrew Benintendi","Yasiel Puig"
"28","Jeff Samardzija","German Marquez","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Elvis Andrus","Bryce Harper","Andrew Benintendi","Albert Almora"
"29","Gio Gonzalez","Jeff Samardzija","Yasmani Grandal","Albert Pujols","Kike Hernandez","Yunel Escobar","Andrelton Simmons","Cameron Maybin","Andrew Benintendi","Kole Calhoun"
"30","Chris Sale","Ricky Nolasco","Kevan Smith","Buster Posey","Yolmer Sanchez","Kris Bryant","Tim Anderson","Bryce Harper","Melky Cabrera","Adam Engel"
"31","Rich Hill","Jeff Samardzija","Chris Gimenez","Kennys Vargas","Daniel Murphy","Kris Bryant","Jorge Polanco","Bryce Harper","Eddie Rosario","Robbie Grossman"
"32","Rich Hill","Jeff Samardzija","Sandy Leon","Cody Bellinger","Daniel Murphy","Todd Frazier","Tzu-Wei Lin","Andrew Benintendi","Jackie Bradley","Chris Young"
"33","Jeff Samardzija","Ricky Nolasco","Gary Sanchez","Ryan Zimmerman","Rougned Odor","Adrian Beltre","Elvis Andrus","Aaron Judge","Carlos Gomez","Nomar Mazara"
"34","Rich Hill","Jordan Montgomery","Yasmani Grandal","Mitch Moreland","Dustin Pedroia","Anthony Rendon","Xander Bogaerts","Mookie Betts","Andrew Benintendi","Mark Zagunis"
"35","Cole Hamels","German Marquez","Austin Romine","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Tzu-Wei Lin","Aaron Judge","Bryce Harper","Brian Goodwin"
"36","Jeff Samardzija","Jordan Montgomery","Yasmani Grandal","Mitch Moreland","Daniel Murphy","Kris Bryant","Xander Bogaerts","Andrew Benintendi","Jackie Bradley","Chris Young"
"37","Chris Sale","Ricky Nolasco","Austin Romine","Ian Desmond","Starlin Castro","Ronald Torreyes","Trevor Story","Aaron Judge","Mookie Betts","Brett Gardner"
"38","Rich Hill","Jordan Montgomery","Yasmani Grandal","Cody Bellinger","Rougned Odor","Adrian Beltre","Elvis Andrus","Carlos Gomez","Andrew Benintendi","Nomar Mazara"
"39","Cole Hamels","German Marquez","Matt Wieters","Ryan Zimmerman","Daniel Murphy","Anthony Rendon","Xander Bogaerts","Michael Taylor","Jackie Bradley","Robbie Grossman"
"40","Jeff Samardzija","Jordan Montgomery","Roberto Perez","Buster Posey","Jason Kipnis","Kris Bryant","Francisco Lindor","Bryce Harper","Lonnie Chisenhall","Bradley Zimmer"
