"Aaron Judge_NYY","Mike Trout_LAA","Cody Bellinger_LAD","Justin Smoak_TOR","Corey Seager_LAD","Steven Souza_TB","Michael Conforto_NYM","Chris Taylor_LAD","Josh Donaldson_TOR","Gary Sanchez_NYY","Yoenis Cespedes_NYM","Brett Gardner_NYY","Logan Morrison_TB","Didi Gregorius_NYY","Corey Dickerson_TB","Jay Bruce_NYM","Evan Longoria_TB","Justin Turner_LAD","Jose Bautista_TOR","Chase Headley_NYY","Todd Frazier_NYY","Mallex Smith_TB","Clint Frazier_NYY","Yasmani Grandal_LAD","Asdrubal Cabrera_NYM","Wilmer Flores_NYM","Kendrys Morales_TOR","Andrelton Simmons_LAA","Devon Travis_TOR","Matt Holliday_NYY","Kevin Kiermaier_TB","Jose Reyes_NYM","Robinson Cano_SEA","Adrian Gonzalez_LAD","Chase Utley_LAD","Joc Pederson_LAD","Yasiel Puig_LAD","Lucas Duda_TB","Luis Valbuena_LAA","Steve Pearce_TOR","Aaron Hicks_NYY","Mason Williams_NYY","David Wright_NYM","Buster Posey_SF","Kike Hernandez_LAD","Russell Martin_TOR","Cameron Maybin_LAA","Tim Beckham_TB","Starlin Castro_NYY","Nelson Cruz_SEA","Neil Walker_NYM","Ben Gamel_SEA","Ronald Torreyes_NYY","Greg Bird_NYY","Curtis Granderson_NYM","Kyle Seager_SEA","Franklin Gutierrez_LAD","Denard Span_SF","Peter O'Brien_LAD","Austin Barnes_LAD","Troy Tulowitzki_TOR","Jefry Marte_LAA","Trevor Plouffe_TB","Jorge Mateo_NYY","Miguel Andujar_NYY","Jean Segura_SEA","Guillermo Heredia_SEA","Brandon Belt_SF","Albert Pujols_LAA","Ezequiel Carrera_TOR","Wilson Ramos_TB","Tyler Wade_NYY","Dustin Fowler_NYY","Travis d'Arnaud_NYM","Mike Zunino_SEA","Logan Forsythe_LAD","Miguel Montero_TOR","Kole Calhoun_LAA","CJ Cron_LAA","Kevin Pillar_TOR","Rob Refsnyder_TOR","Tyler Austin_NYY","Ji-Man Choi_NYY","Garrett Cooper_NYY","Trayce Thompson_LAD","Nick Franklin_LAA","Dalton Pompey_TOR","Rowdy Tellez_TOR","Peter Bourjos_TB","Derek Norris_TB","Jesus Sucre_TB","Jake Bauers_TB","TJ Rivera_NYM","Pablo Sandoval_SF","Brandon Crawford_SF","Andrew Toles_LAD","Joe Panik_SF","Willie Calhoun_LAD","Martin Maldonado_LAA","Yunel Escobar_LAA","Rickie Weeks_TB","Brad Miller_TB","Leonys Martin_SEA","Taylor Motter_SEA","Amed Rosario_NYM","Hunter Pence_SF","Rob Segedin_LAD","Alex Verdugo_LAD","Jarrod Saltalamacchia_TOR","Ben Revere_LAA","Jacoby Ellsbury_NYY","Adeiny Hechavarria_TB","Curt Casali_TB","Gleyber Torres_NYY","Mitch Haniger_SEA","Brandon Nimmo_NYM","Andre Ethier_LAD","Nick Hundley_SF","Jarrett Parker_SF","Christian Arroyo_SF","Darrell Ceciliani_TOR","Ian Parmley_TOR","Harold Ramirez_TOR","Richard Urena_TOR","Daniel Robertson_TB","Danny Valencia_SEA","Jarrod Dyson_SEA","Danny Espinosa_SEA","Scott Van Slyke_LAD","Gorkys Hernandez_SF","Chris Coghlan_TOR","Anthony Alford_TOR","Juan Lagares_NYM","Matt Reynolds_NYM","Gavin Cecchini_NYM","Mac Williamson_SF","Eric Young_LAA","Ryan Goins_TOR","Dwight Smith_TOR","David Fletcher_LAA","Colby Rasmus_TB","Austin Romine_NYY","Matt Duffy_TB","Kevin Plawecki_NYM","Kelby Tomlinson_SF","Luke Maile_TOR","Nolan Fontana_LAA","Shane Peterson_TB","Kyle Higashioka_NYY","Shawn O'Malley_SEA","Aaron Hill_SF","Carlos Ruiz_SEA","Boog Powell_SEA","Mike Freeman_LAD","Juan Graterol_LAA","Carlos Perez_LAA","Taylor Featherston_TB","Willy Adames_TB","Tuffy Gosewisch_SEA","Justin Ruggiano_SF","Conor Gillaspie_SF","Cliff Pennington_LAA","Shane Robinson_LAA","Kaleb Cowart_LAA","Rene Rivera_NYM","Daniel Vogelbach_SEA","Kyle Lewis_SEA","Michael Morse_SF","Brett Eibner_LAD","Darwin Barney_TOR","Mike Ohlman_TOR","DJ Peterson_SEA","Tyler Smith_SEA","Chris Marrero_SF","Carlos Moncrief_SF","Tim Federowicz_SF","Austin Slater_SF","Miguel Gomez_SF","Ryder Jones_SF","Orlando Calixte_SF","Jae-gyun Hwang_SF"
0,0,0,0,0,0,13.6268115942029,0,0,0,107.812074829932,0,0,0,0,-10.76038647343,0,0,0,0,0,0,0,0,30.2429487179487,26.7554347826087,0,0,0,0,0,-2.05507246376812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7428571428571,0,0,0,20.5788177339901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5080213903743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.25,-8,-1.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.36190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5954045954046,0,0,0,0,0,0,0,0,5.93926553672316,0,71.1513195639702,0,12.3834134615385,0,0,0,0,0,-7.10945674044266,15,0,2.43809523809524,0,0,0,0,0,0,9.75780010576415,0,0,0,0,0,0,0,0,0,0,17.0280487804878,-37.5,0,0,0,0,0,0,5.77043269230769,0,0,0,9.82558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,0,0,0,0,0,0,0,0,0,13,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.88782051282051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2451612903226,0,0,0,0,0,0,3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,14.2583732057416,0,0,0,0,0,0,70.0036414565826,0,14.3113924050633,0,16.3257419923597,0,0,0,0,1.66145092460882,0,0,0,0,0,0,0,0,0.919642857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.2517482517483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875,0,0,0,0,0,0,0,49.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98571428571429,16.5856236786469,13.0384615384615,0,0,0,0,0,0,0,0,0,22.7692307692308,15.4365853658537,0,0,0,0,0,0,0,0,0,-6.26102941176471,0,0,0,0,0,0,0,0,0,0,0,0,-6.44462901439646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.98148148148148,0,0,0,0,0,0,20.3947368421053,0,0,0,0,0,0,0,0,-6.17857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.0680687471732248,0,0,0,0,0,0,0,0,-1.48506493506493,0,12.3834134615385,0,54.9883299798793,0,0,0,0,0,-1.36055656382335,21.8571428571429,0,-10.3857142857143,0,0,0,0,0,0,6.79934687953556,0,0,0,0,0,0,0,0,0,0,1.68556005398111,-48.3333333333333,0,0,0,0,0,0,10.4976470588235,0,0,0,19.5128205128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19642857142857,0,0,0,0,0,0,0,0,0,1.83333333333333,0,-55.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.88275862068966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5.77376543209877,0,0,0,0,0,0,14.3113924050633,0,62.3521450459653,0,13.6352941176471,0,0,0,0,19.8122332859175,0,0,0,0,0,0,0,0,0.414117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14406438631791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,0,-5.62857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.975,7.27431289640592,31.4689655172414,0,0,0,0,0,0,0,0,0,21.8051470588235,1.9323467230444,0,0,0,0,0,0,0,0,0,-0.431372549019608,0,0,0,0,0,0,0,0,0,0,0,0,1.17391304347826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0,0,0,0,0,0,4.33625730994152,0,0,0,0,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-8.96722990271377,0,0,0,-10.76038647343,0,0,0,0,78.9099875156055,0,0,0,0,0,0,0,0,10.3180327868852,12.9880319148936,0,0,0,0,0,7.85438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.0805194805195,0,0,0,-0.656942559927635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.8669387755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.3717948717949,-5.4,40.0833333333333,0,0,0,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3226381461676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,7.69179363806469,0,0,0,0,0,0,16.3257419923597,0,13.6352941176471,0,53.8488241881299,0,0,0,0,-12.6410256410256,0,0,0,0,0,0,0,0,9.06704260651629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.92566643882433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.96666666666667,0,0,0,0,0,0,0,5.39583333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.92490118577075,9.40425531914894,-5.99247311827957,0,0,0,0,0,0,0,0,0,14.8201581027668,-0.499074930619796,0,0,0,0,0,0,0,0,0,-1.32631578947368,0,0,0,0,0,0,0,0,0,0,0,0,-2.60979591836735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.1296296296296,0,0,0,0,0,0,1.34502923976608,0,0,0,0,0,0,0,0,16.7380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,8.31510204081633,0,2.08983050847458,0,0,17.2452431289641,0,0,0,0,0,0,0,0,0,42.1949078138718,0,0,0,0,0,2.11170212765957,0,0,0,0,0,0,0,0,0,9.87619047619048,9.75402298850575,3.63066202090592,1.71929824561404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.66666666666667,0,0,25.1261904761905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5668449197861,0,0,0,0,0,0,0,0,11.6190476190476,0,0,0,0,0,0,0,0,0,0,11.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-1.42755947607592,0,0,0,0,7.58831168831169,0,0,0,0,0,0,0,0,0,48.8123180291153,0,0,0,0,0,0,0,5.05747126436782,0,0.929125138427464,0,0,0,0,0,0,0,0,0,0,6.34042553191489,0,0,0,0,0,12.2269345238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62062146892655,0,0,0,0,0,0,0,0,3.0790934320074,0,0,0,0,0,0,2.75,0,0,0.796220633299285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8366013071895,0,0,0,0,0,0,6.04406779661017,-16.25,0,0,0,0,0,0,4.62307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.44855442176871,0,0,0,0,0,0,0,0,0,0,0
-1.88055365686945,0,0,0,0,0,0,0,0,5.50580551523948,0,-7.10945674044266,0,-1.36055656382335,0,0,0,0,0,32.9221619993978,2.19047619047619,0,-8.50549450549451,0,0,0,0,0,0,0.413661202185792,0,0,0,0,0,0,0,0,0,0,2.78017718715393,22.5,0,0,0,0,0,0,8.34920634920635,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.54761904761905,0,0,0,0,0,0,0,0,0,45.5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95243128964059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05704099821747,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
