"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Tyler Skaggs","P","LAA","vs OAK",3.85,"Blackburn, R 3.05","L",3.99,0,0,5.9,8.8,1.26,NA,7900,33,15.8,14.64,14.64,"%",42,1.9,4.2,0.5
"Michael Foltynewicz","P","ATL","vs MIA",4.22,"Straily, R 3.79","R",4.08,0,0,5.5,8.2,1.41,NA,7600,39.1,14.1,13.84,13.84,"%",10,1.8,35.85,4.7
"Dan Straily","P","MIA","@ ATL",4.78,"Foltynewicz, R 4.08","R",3.79,0,0,5.6,8,1.17,NA,7500,32,15.2,9.96,9.96,"%",28,1.3,19.15,2.6
"John Lackey","P","CHC","vs WSH",4.51,"Jackson, R 3.75","R",4.87,0,0,5.7,7.9,1.32,NA,7400,30.3,13.3,11.38,11.38,"%",29,1.5,13.05,1.8
"Alex Cobb","P","TB","vs MIL",4.1,"Davies, R 4.42","R",3.89,0,0,6.4,5.8,1.21,NA,7100,36.2,13.9,13.94,13.94,"%",20,2,19.9,2.8
"Jon Gray","P","COL","vs PHI",4.47,"Pivetta, R 5.42","R",5.52,0,0,4.9,9.4,1.57,NA,7000,35.1,12,10.6,10.6,"%",0,1.5,21.55,3.1
"Edwin Jackson","P","WSH","@ CHC",5.99,"Lackey, R 4.87","R",3.75,0,0,3.4,5.3,1.42,NA,6400,28,7.1,7.17,7.17,"%",0,1.1,15.65,2.4
"Marco Estrada","P","TOR","@ HOU",5.15,"Morton, R 3.77","R",5.19,0,0,5.5,9.5,1.44,NA,6300,31,13.5,7.21,7.21,"%",12,1.1,19.55,3.1
"Jordan Montgomery","P","NYY","@ CLE",4.53,"Salazar, R 4.63","L",4.15,0,0,5.5,8.5,1.27,NA,6000,26.1,14.9,9.77,9.77,"%",45,1.6,21.45,3.6
"Paul Blackburn","P","OAK","@ LAA",5.15,"Skaggs, L 3.99","R",3.05,0,0,6.4,3.8,1.12,NA,5600,19.6,12.3,8.02,8.02,"%",53,1.4,18,3.2
"Justin Upton","OF","DET","@ BAL",4.78,"Miley, L 5.60","R",0.282,0.385,0.247,0,0,0,3,5500,30.1,9.3,14.09,14.09,"%",57,2.6,16,2.9
"Wade Miley","P","BAL","vs DET",4.78,"VerHagen, R 6.75","L",5.6,0,0,5,7.9,1.75,NA,5400,30.4,9.3,7.12,7.12,"%",0,1.3,13.05,2.4
"Seth Lugo","P","NYM","vs LAD",5.28,"Hill, L 3.35","R",4.53,0,0,5.8,6.1,1.37,NA,5400,23.9,12.1,9.13,9.13,"%",39,1.7,13.75,2.5
"Charlie Blackmon","OF","COL","vs PHI",6.53,"Pivetta, R 5.42","L",0.328,0.413,0.275,0,0,0,1,5400,36.7,10.9,19.04,19.04,"%",60,3.5,9,1.7
"Nolan Arenado","3B","COL","vs PHI",6.53,"Pivetta, R 5.42","R",0.317,0.403,0.277,0,0,0,3,5400,37.8,10.2,18.67,18.67,"%",53,3.5,5,0.9
"Mookie Betts","OF","BOS","vs CWS",6.19,"Shields, R 6.19","R",0.262,0.343,0.187,0,0,0,1,5300,36.7,9.4,17.61,17.61,"%",49,3.3,5,0.9
"Paul Goldschmidt","1B","ARI","@ SF",4.61,"Stratton, R 7.71","R",0.323,0.443,0.271,0,0,0,4,5300,31.5,11,13.79,13.79,"%",60,2.6,5,0.9
"Anthony Rizzo","1B","CHC","vs WSH",5.99,"Jackson, R 3.75","L",0.26,0.393,0.26,0,0,0,3,5200,32.6,9.4,16.44,16.44,"%",57,3.2,5,1
"Steven Souza Jr.","OF","TB","vs MIL",4.9,"Davies, R 4.42","R",0.272,0.386,0.248,0,0,0,5,5200,28.5,9.1,11.62,11.62,"%",54,2.2,0,NA
"Mike Trout","OF","LAA","vs OAK",5.15,"Blackburn, R 3.05","R",0.346,0.485,0.359,0,0,0,2,5200,28.1,12.2,14.72,14.72,"%",73,2.8,3,0.6
"Jose Altuve","2B","HOU","vs TOR",5.15,"Estrada, R 5.19","R",0.365,0.43,0.212,0,0,0,2,5200,31.4,10.8,13.92,13.92,"%",59,2.7,0,NA
"Gary Sanchez","C","NYY","@ CLE",3.97,"Salazar, R 4.63","R",0.266,0.356,0.224,0,0,0,5,5100,26.5,8.5,9.14,9.14,"%",49,1.8,2,0.4
"Kyle Gibson","P","MIN","vs TEX",4.94,"Hamels, L 4.01","R",6.08,0,0,5.3,5.8,1.7,NA,5100,25.1,7.5,8.62,8.62,"%",0,1.7,8.6,1.7
"Willson Contreras","C","CHC","vs WSH",5.99,"Jackson, R 3.75","R",0.274,0.362,0.227,0,0,0,4,5100,30.8,7.5,14.58,14.58,"%",46,2.9,21,4.1
"Jonathan Schoop","2B","BAL","vs DET",6.22,"VerHagen, R 6.75","R",0.304,0.383,0.249,0,0,0,3,5100,30.6,8.9,15.79,15.79,"%",58,3.1,17,3.3
"Andrew McCutchen","OF","PIT","vs SD",4.2,"Lamet, R 5.62","R",0.293,0.391,0.233,0,0,0,3,5100,28.1,9.2,10.9,10.9,"%",53,2.1,4,0.8
"Joey Votto","1B","CIN","vs STL",4.62,"Lynn, R 3.20","L",0.307,0.431,0.271,0,0,0,3,5100,25.8,9.7,11.77,11.77,"%",64,2.3,18,3.5
"DJ LeMahieu","2B","COL","vs PHI",6.53,"Pivetta, R 5.42","R",0.323,0.357,0.088,0,0,0,2,5100,30.5,7.8,16.82,16.82,"%",56,3.3,4,0.8
"Francisco Lindor","SS","CLE","vs NYY",4.53,"Montgomery, L 4.15","B",0.269,0.34,0.201,0,0,0,1,5000,27,8.3,11.81,11.81,"%",54,2.4,8,1.6
"Jose Ramirez","2B/3B","CLE","vs NYY",4.53,"Montgomery, L 4.15","B",0.325,0.4,0.233,0,0,0,4,5000,29.7,9.5,11.68,11.68,"%",53,2.3,0,NA
"Eduardo Nunez","3B/OF","BOS","vs CWS",6.19,"Shields, R 6.19","R",0.325,0.354,0.139,0,0,0,4,5000,30.8,8.7,16.16,16.16,"%",58,3.2,0,NA
"Corey Dickerson","OF","TB","vs MIL",4.9,"Davies, R 4.42","L",0.3,0.371,0.225,0,0,0,1,5000,27.7,8.6,11.94,11.94,"%",54,2.4,0,NA
"Cody Bellinger","1B/OF","LAD","@ NYM",5.28,"Lugo, R 4.53","L",0.262,0.39,0.331,0,0,0,4,5000,34.7,9.8,14.36,14.36,"%",48,2.9,16,3.2
"Mark Reynolds","1B","COL","vs PHI",6.53,"Pivetta, R 5.42","R",0.283,0.383,0.234,0,0,0,5,5000,31.8,8.7,15.14,15.14,"%",52,3,9,1.8
"Giancarlo Stanton","OF","MIA","@ ATL",4.22,"Foltynewicz, R 4.08","R",0.275,0.406,0.323,0,0,0,2,5000,32,9.9,12.26,12.26,"%",50,2.5,21,4.2
"Aaron Judge","OF","NYY","@ CLE",3.97,"Salazar, R 4.63","R",0.301,0.444,0.331,0,0,0,3,4900,30.1,10.8,10.98,10.98,"%",56,2.2,3,0.6
"Ryan Zimmerman","1B","WSH","@ CHC",4.51,"Lackey, R 4.87","R",0.308,0.389,0.267,0,0,0,4,4900,29.3,9.1,10.89,10.89,"%",50,2.2,7,1.4
"Kris Bryant","3B","CHC","vs WSH",5.99,"Jackson, R 3.75","R",0.276,0.39,0.236,0,0,0,2,4900,32.4,9.1,15.08,15.08,"%",52,3.1,11,2.2
"Tim Beckham","SS","BAL","vs DET",6.22,"VerHagen, R 6.75","R",0.283,0.343,0.176,0,0,0,6,4900,25.5,7.1,10.53,10.53,"%",47,2.1,17,3.5
"Freddie Freeman","1B/3B","ATL","vs MIA",4.78,"Straily, R 3.79","L",0.314,0.442,0.318,0,0,0,3,4900,29.8,10.9,11.89,11.89,"%",59,2.4,25,5.1
"Dee Gordon","2B","MIA","@ ATL",4.22,"Foltynewicz, R 4.08","L",0.298,0.316,0.065,0,0,0,1,4900,25.8,8.6,11.36,11.36,"%",58,2.3,5,1
"Anthony Rendon","3B","WSH","@ CHC",4.51,"Lackey, R 4.87","R",0.31,0.42,0.26,0,0,0,6,4800,30.1,9.4,9.04,9.04,"%",44,1.9,2,0.4
"Bryce Harper","OF","WSH","@ CHC",4.51,"Lackey, R 4.87","L",0.324,0.438,0.282,0,0,0,3,4800,33.1,10.9,12.96,12.96,"%",54,2.7,19,4
"Mitch Moreland","1B","BOS","vs CWS",6.19,"Shields, R 6.19","L",0.244,0.335,0.187,0,0,0,7,4800,23.2,7,9.71,9.71,"%",52,2,7,1.5
"Alex Bregman","3B","HOU","vs TOR",5.15,"Estrada, R 5.19","R",0.273,0.354,0.19,0,0,0,6,4800,23.9,7.5,9.62,9.62,"%",52,2,7,1.5
"Cesar Hernandez","2B","PHI","@ COL",4.47,"Gray, R 5.52","B",0.295,0.346,0.128,0,0,0,1,4800,25,8.5,11.75,11.75,"%",61,2.4,7,1.5
"Marcell Ozuna","OF","MIA","@ ATL",4.22,"Foltynewicz, R 4.08","R",0.308,0.392,0.243,0,0,0,4,4800,28.7,9.1,10.84,10.84,"%",51,2.3,0,NA
"J.D. Martinez","OF","ARI","@ SF",4.61,"Stratton, R 7.71","R",0.283,0.416,0.346,0,0,0,5,4800,31.2,9.9,10.92,10.92,"%",49,2.3,20,4.2
"Elvis Andrus","SS","TEX","@ MIN",4.94,"Gibson, R 6.08","R",0.295,0.35,0.186,0,0,0,2,4700,29.3,9.1,12.8,12.8,"%",55,2.7,5,1.1
"Rougned Odor","2B","TEX","@ MIN",4.94,"Gibson, R 6.08","L",0.219,0.291,0.208,0,0,0,5,4700,27.7,7.3,11.1,11.1,"%",43,2.4,3,0.6
"Manny Machado","3B","BAL","vs DET",6.22,"VerHagen, R 6.75","R",0.25,0.328,0.197,0,0,0,2,4700,31.1,7.8,14.74,14.74,"%",48,3.1,3,0.6
"Leury Garcia","OF","CWS","@ BOS",3.31,"Pomeranz, L 3.46","B",0.289,0.339,0.159,0,0,0,5,4700,20.5,7,7.69,7.69,"%",54,1.6,2,0.4
"Logan Morrison","1B","TB","vs MIL",4.9,"Davies, R 4.42","L",0.256,0.389,0.293,0,0,0,4,4700,27.9,8.6,11.66,11.66,"%",53,2.5,0,NA
"Adam Duvall","OF","CIN","vs STL",4.62,"Lynn, R 3.20","R",0.264,0.353,0.262,0,0,0,4,4700,27,8.6,11,11,"%",54,2.3,8,1.7
"Chris Taylor","2B/OF","LAD","@ NYM",5.28,"Lugo, R 4.53","R",0.316,0.398,0.229,0,0,0,1,4700,31.6,9.1,14.2,14.2,"%",52,3,16,3.4
"Josh Donaldson","3B","TOR","@ HOU",3.85,"Morton, R 3.77","R",0.246,0.365,0.22,0,0,0,3,4700,25.4,7.9,10.66,10.66,"%",53,2.3,9,1.9
"Justin Smoak","1B","TOR","@ HOU",3.85,"Morton, R 3.77","B",0.304,0.417,0.298,0,0,0,4,4700,27,9,10.43,10.43,"%",54,2.2,0,NA
"Gerardo Parra","OF","COL","vs PHI",6.53,"Pivetta, R 5.42","L",0.367,0.403,0.186,0,0,0,4,4700,30.4,7.8,15.53,15.53,"%",52,3.3,17,3.6
"Odubel Herrera","OF","PHI","@ COL",4.47,"Gray, R 5.52","L",0.273,0.329,0.168,0,0,0,6,4700,22.7,7,9.28,9.28,"%",52,2,3,0.6
"Carlos Santana","1B","CLE","vs NYY",4.53,"Montgomery, L 4.15","B",0.241,0.343,0.194,0,0,0,6,4600,23.6,8.1,8.5,8.5,"%",53,1.8,14,3
"Shin-Soo Choo","OF","TEX","@ MIN",4.94,"Gibson, R 6.08","L",0.26,0.351,0.149,0,0,0,1,4600,26.6,8.2,12.19,12.19,"%",56,2.7,0,NA
"Joey Gallo","1B/3B","TEX","@ MIN",4.94,"Gibson, R 6.08","L",0.205,0.363,0.341,0,0,0,7,4600,25.5,7.9,8.14,8.14,"%",45,1.8,3,0.7
"Daniel Murphy","2B","WSH","@ CHC",4.51,"Lackey, R 4.87","L",0.339,0.416,0.25,0,0,0,5,4600,27.7,9.8,10.18,10.18,"%",55,2.2,5,1.1
"Ian Kinsler","2B","DET","@ BAL",4.78,"Miley, L 5.60","R",0.247,0.322,0.149,0,0,0,1,4600,25.5,7.8,11.3,11.3,"%",55,2.5,0,NA
"Mikie Mahtook","OF","DET","@ BAL",4.78,"Miley, L 5.60","R",0.276,0.338,0.168,0,0,0,5,4600,21.3,5.6,10.04,10.04,"%",50,2.2,6,1.3
"Andrew Benintendi","OF","BOS","vs CWS",6.19,"Shields, R 6.19","L",0.266,0.336,0.146,0,0,0,3,4600,32.7,7.8,15.07,15.07,"%",44,3.3,26,5.7
"Lucas Duda","1B","TB","vs MIL",4.9,"Davies, R 4.42","L",0.251,0.385,0.298,0,0,0,2,4600,27.4,7.8,11.66,11.66,"%",50,2.5,5,1.1
"Albert Pujols","1B","LAA","vs OAK",5.15,"Blackburn, R 3.05","R",0.231,0.288,0.153,0,0,0,3,4600,25.7,6.7,11.11,11.11,"%",46,2.4,3,0.7
"Andrelton Simmons","SS","LAA","vs OAK",5.15,"Blackburn, R 3.05","R",0.304,0.355,0.156,0,0,0,5,4600,23.5,7.9,10.78,10.78,"%",60,2.3,0,NA
"Tommy Pham","OF","STL","@ CIN",3.88,"Castillo, R 3.56","R",0.318,0.401,0.202,0,0,0,2,4600,27.3,9.5,9.6,9.6,"%",53,2.1,9,2
"Corey Seager","SS","LAD","@ NYM",5.28,"Lugo, R 4.53","L",0.305,0.399,0.22,0,0,0,2,4600,30.5,8.9,13.39,13.39,"%",52,2.9,18,3.9
"Kurt Suzuki","C","ATL","vs MIA",4.78,"Straily, R 3.79","R",0.261,0.365,0.261,0,0,0,5,4600,25.9,7.4,8.76,8.76,"%",42,1.9,5,1.1
"Christian Yelich","OF","MIA","@ ATL",4.22,"Foltynewicz, R 4.08","L",0.282,0.352,0.157,0,0,0,3,4600,26.2,8.5,10.59,10.59,"%",54,2.3,3,0.7
"A.J. Pollock","OF","ARI","@ SF",4.61,"Stratton, R 7.71","R",0.296,0.356,0.19,0,0,0,2,4600,28,8.9,11.44,11.44,"%",53,2.5,4,0.9
"Brett Gardner","OF","NYY","@ CLE",3.97,"Salazar, R 4.63","L",0.254,0.346,0.197,0,0,0,1,4500,26.3,8.9,9.8,9.8,"%",54,2.2,9,2
"James Shields","P","CWS","@ BOS",6.19,"Pomeranz, L 3.46","R",6.19,0,0,5.2,6.9,1.62,NA,4500,20.6,7.7,4.88,4.88,"%",0,1.1,16.5,3.7
"Christian Vazquez","C","BOS","vs CWS",6.19,"Shields, R 6.19","R",0.282,0.31,0.107,0,0,0,8,4500,22.6,5.8,7.71,7.71,"%",36,1.7,2,0.4
"Evan Longoria","3B","TB","vs MIL",4.9,"Davies, R 4.42","R",0.271,0.335,0.186,0,0,0,3,4500,25.8,7.9,10.69,10.69,"%",52,2.4,0,NA
"Billy Hamilton","OF","CIN","vs STL",4.62,"Lynn, R 3.20","B",0.249,0.283,0.087,0,0,0,1,4500,25.3,8.7,10.22,10.22,"%",57,2.3,0,NA
"Paul DeJong","2B/SS","STL","@ CIN",3.88,"Castillo, R 3.56","R",0.278,0.354,0.263,0,0,0,3,4500,23.7,7.6,8.88,8.88,"%",51,2,16,3.6
"Nick Williams","OF","PHI","@ COL",4.47,"Gray, R 5.52","L",0.311,0.386,0.264,0,0,0,4,4500,27.4,8.9,11.06,11.06,"%",54,2.5,0,NA
"Jake Lamb","3B","ARI","@ SF",4.61,"Stratton, R 7.71","L",0.267,0.389,0.264,0,0,0,3,4500,24.1,9.4,7.55,7.55,"%",56,1.7,4,0.9
"Nomar Mazara","OF","TEX","@ MIN",4.94,"Gibson, R 6.08","L",0.247,0.327,0.175,0,0,0,3,4400,26.3,7.5,11.58,11.58,"%",51,2.6,16,3.6
"Javier Baez","2B/SS","CHC","vs WSH",5.99,"Jackson, R 3.75","R",0.271,0.338,0.226,0,0,0,8,4400,23.6,6.7,7.4,7.4,"%",39,1.7,8,1.8
"Jose Abreu","1B","CWS","@ BOS",3.31,"Pomeranz, L 3.46","R",0.292,0.371,0.225,0,0,0,3,4400,23.6,8.7,8.65,8.65,"%",57,2,6,1.4
"Yadier Molina","C","STL","@ CIN",3.88,"Castillo, R 3.56","R",0.279,0.322,0.158,0,0,0,5,4400,21.4,7.1,8.1,8.1,"%",53,1.8,4,0.9
"Josh Reddick","OF","HOU","vs TOR",5.15,"Estrada, R 5.19","L",0.312,0.355,0.174,0,0,0,3,4400,26.2,8.1,11.02,11.02,"%",53,2.5,18,4.1
"Jonathan Lucroy","C","COL","vs PHI",6.53,"Pivetta, R 5.42","R",0.247,0.292,0.098,0,0,0,7,4400,20.4,5.5,9.39,9.39,"%",50,2.1,2,0.5
"Nick Pivetta","P","PHI","@ COL",6.53,"Gray, R 5.52","R",5.42,0,0,5.4,9.2,1.38,NA,4400,26.8,13.2,6.35,6.35,"%",23,1.4,-9.4,NA
"Edwin Encarnacion","1B","CLE","vs NYY",4.53,"Montgomery, L 4.15","R",0.258,0.373,0.226,0,0,0,5,4300,27.1,8.5,9.21,9.21,"%",48,2.1,0,NA
"Michael Brantley","OF","CLE","vs NYY",4.53,"Montgomery, L 4.15","L",0.299,0.352,0.142,0,0,0,3,4300,22.9,8.3,10.5,10.5,"%",63,2.4,6,1.4
"Miguel Cabrera","1B","DET","@ BAL",4.78,"Miley, L 5.60","R",0.263,0.342,0.164,0,0,0,4,4300,24.7,7.3,11.45,11.45,"%",55,2.7,9,2.1
"Seth Smith","OF","BAL","vs DET",6.22,"VerHagen, R 6.75","L",0.269,0.357,0.2,0,0,0,7,4300,22.8,6.7,8.57,8.57,"%",47,2,5,1.2
"James McCann","C","DET","@ BAL",4.78,"Miley, L 5.60","R",0.252,0.332,0.198,0,0,0,7,4300,20.4,6.3,6.49,6.49,"%",45,1.5,0,NA
"Trey Mancini","1B/OF","BAL","vs DET",6.22,"VerHagen, R 6.75","R",0.298,0.37,0.22,0,0,0,5,4300,28.6,7.6,12,12,"%",45,2.8,0,NA
"Steve Pearce","OF","TOR","@ HOU",3.85,"Morton, R 3.77","R",0.271,0.349,0.203,0,0,0,6,4300,22.5,6.7,7.11,7.11,"%",43,1.7,6,1.4
"Daniel Nava","OF","PHI","@ COL",4.47,"Gray, R 5.52","B",0.309,0.368,0.105,0,0,0,3,4300,21.4,4.6,10.24,10.24,"%",39,2.4,29,6.7
"Tommy Joseph","1B","PHI","@ COL",4.47,"Gray, R 5.52","R",0.253,0.325,0.188,0,0,0,5,4300,24.3,6.8,10.08,10.08,"%",48,2.3,0,NA
"J.T. Realmuto","C","MIA","@ ATL",4.22,"Foltynewicz, R 4.08","R",0.301,0.366,0.175,0,0,0,5,4300,23.9,7.8,8.48,8.48,"%",51,2,8,1.9
"Welington Castillo","C","BAL","vs DET",6.22,"VerHagen, R 6.75","R",0.28,0.326,0.155,0,0,0,8,4200,22.1,7,7.56,7.56,"%",48,1.8,21,5
"Scooter Gennett","2B/OF","CIN","vs STL",4.62,"Lynn, R 3.20","L",0.296,0.38,0.254,0,0,0,5,4200,27.4,7.3,8.03,8.03,"%",34,1.9,2,0.5
"Michael Conforto","OF","NYM","vs LAD",3.72,"Hill, L 3.35","L",0.299,0.412,0.27,0,0,0,1,4200,27.7,9,9.26,9.26,"%",49,2.2,14,3.3
"Freddy Galvis","SS","PHI","@ COL",4.47,"Gray, R 5.52","B",0.253,0.31,0.16,0,0,0,2,4200,24.9,6.9,10.52,10.52,"%",48,2.5,15,3.6
"Chris Stratton","P","SF","vs ARI",4.61,"Walker, R 3.55","R",7.71,0,0,3.5,5.1,1.71,NA,4200,26.6,2.3,7.8,7.8,"%",0,1.9,9.25,2.2
"Brian Goodwin","OF","WSH","@ CHC",4.51,"Lackey, R 4.87","L",0.246,0.339,0.237,0,0,0,1,4100,26.7,6.8,10.34,10.34,"%",40,2.5,4,1
"Jose Iglesias","SS","DET","@ BAL",4.78,"Miley, L 5.60","R",0.265,0.288,0.1,0,0,0,9,4100,17.9,6.1,4.35,4.35,"%",44,1.1,2,0.5
"Rafael Devers","3B","BOS","vs CWS",6.19,"Shields, R 6.19","L",0.412,0.514,0.324,0,0,0,5,4100,22.6,11.7,12.75,12.75,"%",79,3.1,0,NA
"Starling Marte","OF","PIT","vs SD",4.2,"Lamet, R 5.62","R",0.248,0.287,0.074,0,0,0,1,4100,25,8.1,8.65,8.65,"%",50,2.1,4,1
"Ryan Braun","OF","MIL","@ TB",4.1,"Cobb, R 3.89","R",0.265,0.371,0.255,0,0,0,3,4100,26.9,8.9,10.39,10.39,"%",54,2.5,0,NA
"Yasiel Puig","OF","LAD","@ NYM",5.28,"Lugo, R 4.53","R",0.262,0.349,0.216,0,0,0,8,4100,23.6,7.7,6.47,6.47,"%",44,1.6,16,3.9
"Carlos Beltran","OF","HOU","vs TOR",5.15,"Estrada, R 5.19","B",0.242,0.307,0.176,0,0,0,5,4100,23.2,6.9,9.27,9.27,"%",50,2.3,3,0.7
"Pat Valaika","2B/SS","COL","vs PHI",6.53,"Pivetta, R 5.42","R",0.264,0.348,0.306,0,0,0,8,4100,20.9,4.1,7.63,7.63,"%",19,1.9,21,5.1
"Chris Davis","1B","BAL","vs DET",6.22,"VerHagen, R 6.75","L",0.219,0.329,0.219,0,0,0,4,4000,29.5,7.2,12.81,12.81,"%",42,3.2,2,0.5
"Drew VerHagen","P","DET","@ BAL",6.22,"Miley, L 5.60","R",6.75,0,0,2,2.3,1,NA,4000,8.4,1.3,5.05,5.05,"%",0,1.3,9.65,2.4
"Eric Thames","1B/OF","MIL","@ TB",4.1,"Cobb, R 3.89","L",0.251,0.385,0.283,0,0,0,1,4000,26.8,8.7,9.26,9.26,"%",50,2.3,2,0.5
"Carlos Gonzalez","OF","COL","vs PHI",6.53,"Pivetta, R 5.42","L",0.23,0.291,0.116,0,0,0,6,4000,23.1,5.9,11.1,11.1,"%",49,2.8,9,2.3
"Didi Gregorius","SS","NYY","@ CLE",3.97,"Salazar, R 4.63","L",0.307,0.355,0.198,0,0,0,4,3900,23.5,8.2,8.62,8.62,"%",55,2.2,12,3.1
"Eduardo Escobar","3B/SS","MIN","vs TEX",4.56,"Hamels, L 4.01","B",0.262,0.325,0.159,0,0,0,3,3900,22.6,6.4,8.56,8.56,"%",45,2.2,3,0.8
"Adam Jones","OF","BAL","vs DET",6.22,"VerHagen, R 6.75","R",0.269,0.326,0.176,0,0,0,1,3900,27.7,7.7,12.46,12.46,"%",51,3.2,21,5.4
"Adam Frazier","OF","PIT","vs SD",4.2,"Lamet, R 5.62","L",0.285,0.331,0.1,0,0,0,2,3900,22,6.5,8.05,8.05,"%",46,2.1,7,1.8
"Domingo Santana","OF","MIL","@ TB",4.1,"Cobb, R 3.89","R",0.279,0.371,0.203,0,0,0,2,3900,24,8.3,9.26,9.26,"%",56,2.4,10,2.6
"Eugenio Suarez","3B","CIN","vs STL",4.62,"Lynn, R 3.20","R",0.259,0.356,0.197,0,0,0,6,3900,21.8,7.5,7.16,7.16,"%",51,1.8,2,0.5
"Curtis Granderson","OF","NYM","vs LAD",3.72,"Hill, L 3.35","L",0.223,0.337,0.223,0,0,0,5,3900,20.9,6.5,7.01,7.01,"%",47,1.8,23,5.9
"Justin Turner","3B","LAD","@ NYM",5.28,"Lugo, R 4.53","R",0.345,0.421,0.179,0,0,0,3,3900,25.3,8.4,11.62,11.62,"%",59,3,19,4.9
"Matt Adams","1B","ATL","vs MIA",4.78,"Straily, R 3.79","L",0.28,0.361,0.254,0,0,0,6,3900,24.1,6.5,7.05,7.05,"%",34,1.8,0,NA
"Adrian Beltre","3B","TEX","@ MIN",4.94,"Gibson, R 6.08","R",0.293,0.374,0.207,0,0,0,4,3800,25.7,8.5,11.42,11.42,"%",58,3,3,0.8
"Alen Hanson","2B/OF","CWS","@ BOS",3.31,"Pomeranz, L 3.46","B",0.235,0.269,0.103,0,0,0,9,3800,12.7,3,2.78,2.78,"%",17,0.7,3,0.8
"Travis Shaw","3B","MIL","@ TB",4.1,"Cobb, R 3.89","L",0.291,0.392,0.269,0,0,0,4,3800,25.9,9.7,8.88,8.88,"%",56,2.3,8,2.1
"Ben Revere","OF","LAA","vs OAK",5.15,"Blackburn, R 3.05","L",0.255,0.269,0.074,0,0,0,7,3800,18.5,5.1,7.86,7.86,"%",48,2.1,6,1.6
"Matt Carpenter","1B","STL","@ CIN",3.88,"Castillo, R 3.56","L",0.244,0.355,0.186,0,0,0,1,3800,21.3,7.6,8.52,8.52,"%",58,2.2,8,2.1
"Asdrubal Cabrera","2B/SS","NYM","vs LAD",3.72,"Hill, L 3.35","B",0.265,0.33,0.142,0,0,0,2,3800,22.1,7,7.9,7.9,"%",49,2.1,0,NA
"Yoenis Cespedes","OF","NYM","vs LAD",3.72,"Hill, L 3.35","R",0.277,0.351,0.221,0,0,0,3,3800,27.9,7.6,8.63,8.63,"%",37,2.3,5,1.3
"Maikel Franco","3B","PHI","@ COL",4.47,"Gray, R 5.52","R",0.227,0.297,0.174,0,0,0,7,3800,20.5,6.6,6.58,6.58,"%",47,1.7,3,0.8
"Brandon Phillips","2B","ATL","vs MIA",4.78,"Straily, R 3.79","R",0.287,0.328,0.13,0,0,0,2,3800,22.9,7.2,8.92,8.92,"%",52,2.3,9,2.4
