"Paul Goldschmidt_ARI","Nolan Arenado_COL","Charlie Blackmon_COL","Jake Lamb_ARI","George Springer_HOU","Jose Altuve_HOU","David Peralta_ARI","Carlos Correa_HOU","AJ Pollock_ARI","Ian Desmond_COL","DJ LeMahieu_COL","Gregor Blanco_ARI","David Dahl_COL","Chris Owings_ARI","Trevor Story_COL","Brandon Drury_ARI","Yasmany Tomas_ARI","Yonder Alonso_OAK","Mark Reynolds_COL","Carlos Beltran_HOU","Khris Davis_OAK","Ryon Healy_OAK","Carlos Gonzalez_COL","Chris Iannetta_ARI","Rey Fuentes_ARI","Nick Ahmed_ARI","Matt Joyce_OAK","Gerardo Parra_COL","Daniel Descalso_ARI","Chris Herrmann_ARI","Brian McCann_HOU","Rajai Davis_OAK","Marwin Gonzalez_HOU","Raimel Tapia_COL","Pat Valaika_COL","Jed Lowrie_OAK","Josh Reddick_HOU","Chad Pinder_OAK","Jeremy Hazelbaker_ARI","Stephen Cardullo_COL","Derek Fisher_HOU","Dustin Garneau_COL","Marcus Semien_OAK","Alex Bregman_HOU","Socrates Brito_ARI","Tom Murphy_COL","Jordan Patterson_COL","Stephen Vogt_OAK","Jake Marisnick_HOU","Tony Wolters_COL","Yuli Gurriel_HOU","Alexi Amarista_COL","Mark Canha_OAK","Christian Walker_ARI","Evan Gattis_HOU","Joey Wendle_OAK","Ryan Hanigan_COL","Cristhian Adames_COL","Norichika Aoki_HOU","Jake Smolinski_OAK","Ryan LaMarre_OAK","JD Davis_HOU","Bruce Maxwell_OAK","Matt Chapman_OAK","Jack Reinheimer_ARI","Dawel Lugo_ARI","Domingo Leyba_ARI","Josh Phegley_OAK","Jaycob Brugman_OAK","Jeff Mathis_ARI","Kyle Tucker_HOU","Adam Rosales_OAK","Jaff Decker_OAK","Juan Centeno_HOU","Renato Nunez_OAK","Teoscar Hernandez_HOU","Colin Moran_HOU","Matt Olson_OAK","Tony Kemp_HOU","Franklin Barreto_OAK"
0,10.0512956107879,9.04344262295082,0,0,0,0,0,0,6.92307692307692,52.8211805555556,0,0,0,-2.8422756706753,0,0,0,8.67481203007519,0,0,0,3.8969696969697,0,0,0,0,-6.6816091954023,0,0,0,0,0,-22.8,13.3545454545455,0,0,0,0,2.5,0,3.81904761904762,0,0,0,0,0,0,0,-1.67408906882591,0,37.4909090909091,0,0,0,0,6.59523809523809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.63333333333333,0,0,16.3214285714286,0,0,16.7022058823529,0,0,0,0,51.6645021645022,0,31.7450980392157,0,3.03333333333333,30.4,0,0,0,0,0,0,42.9,0,-24.7802197802198,0,0,-8.28205128205128,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87121212121212,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63627819548872,0,0,-5.93396226415094,0,0,0.947560975609756,0,-5.20229885057471,0,0,31.7450980392157,0,60.3669086509377,0,1.56135265700483,20.1966966966967,0,0,0,0,0,0,6.16666666666667,0,-3.63636363636364,0,0,11.5118577075099,-21.4080882352941,0,0,0,0,0,0,0,0,-31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270935960591133,0,0,0,0,0,0,0,0,0,0
0,8.85815602836879,3.48359929078014,0,0,0,0,0,0,-1.40307692307692,-2.8422756706753,0,0,0,34.8004081632653,0,0,0,2.24154589371981,0,0,0,3.6328903654485,0,0,0,0,5.7,0,0,0,0,0,24,31.5,0,0,0,0,-10.25,0,-5.37179487179487,0,0,0,0,0,0,0,3.02258064516129,0,6,0,0,0,0,9.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.9646464646465,0,0,18.1458635703919,0,0,38.1782945736434,0,15.9692307692308,0,0,3.03333333333333,0,1.56135265700483,0,59.4342105263158,17.2857142857143,0,0,0,0,0,0,-1.32631578947368,0,18.58,0,0,-9.35789473684211,6.86666666666667,0,0,0,0,0,0,0,0,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168091168091168,0,0,0,0,0,0,0,0,0,0
2.48245614035088,0,0,5.16904761904762,0,0,22.5897435897436,0,-12.52,0,0,30.4,0,20.1966966966967,0,17.2857142857143,59.7019230769231,0,0,0,0,0,0,-10.2727272727273,0,-15.8345588235294,0,0,14.9333333333333,-24.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9833333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.758431372549,0,0,-1.81972789115646,15.1852836879433,0,0,0,0,5.0609080841639,0,0,0,0,9.14942528735632,0,0,0,12.4552304964539,0,-0.41304347826087,0,0,0,0,35.2,0,0,0,0,-6.44069069069069,0,0,0,0,-16.0909090909091,0,0,0,0,0,0,0,0,0,13.45,0,0,0,0,20.489010989011,5.71428571428571,0,0,4.84072580645161,2.38181818181818,0,0,0,0,0,0,0
0,9.44706594071385,19.7753759398496,0,0,0,0,0,0,-1.22941176470588,8.67481203007519,0,0,0,2.24154589371981,0,0,0,75.761581920904,0,0,0,12.5325490196078,0,0,0,0,4.01538461538462,0,0,0,0,0,-15.7,20.280303030303,0,0,0,0,0.1,0,2.06593406593407,0,0,0,0,0,0,0,12.5596638655462,0,21.4027777777778,0,0,0,0,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.28571428571429,15.8176100628931,0,15.5204081632653,0,0,0,0,0,0,0,0,0,0,0,60.2895622895623,0,0,0,0,0,0,0,0,0,0,-13.2032085561497,0,24.3049242424242,0,0,0,13.5284552845528,0,0,0,-66,0,0,5.59219858156028,0,0,0,0,-3.8008658008658,0,0,0,0,0,-5.68,0,0,0,-18.554435483871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81972789115646,0,0,59.0261766261237,-1.21624780829924,0,0,0,0,8.90917874396135,0,0,0,0,-1.11133603238866,0,0,0,2.2156633547633,0,13.0823863636364,0,0,0,0,-2.16666666666667,0,0,0,0,3.37854251012146,0,0,0,0,-1.14619883040936,0,0,0,0,0,0,0,10,0,-7.8,-105,0,0,0,9.57065217391304,6.08333333333333,0,0,-8.40418118466899,-8.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1852836879433,0,0,-1.21624780829924,84.124043715847,0,0,0,0,9.71515151515151,0,0,0,0,6.11877667140825,0,0,0,18.4736842105263,0,-10.5198863636364,0,0,0,0,16.0833333333333,0,0,0,0,4.37624466571835,0,0,0,0,-0.644736842105263,0,0,0,0,0,0,0,-2,0,-15.5,155,0,0,0,5.53804347826087,11.9583333333333,0,0,5.43475609756098,10.5454545454545,0,0,0,0,0,0,0
0,0.563636363636364,9.35454545454546,0,0,0,0,0,0,3.25668449197861,3.8969696969697,0,0,0,3.6328903654485,0,0,0,12.5325490196078,0,0,0,42.9558378705384,0,0,0,0,7.46461538461538,0,0,0,0,0,2.66666666666667,17.6454545454545,0,0,0,0,-7.66666666666667,0,-2.86363636363636,0,0,0,0,0,0,0,5.21111111111111,0,23.0333333333333,0,0,0,0,16.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-8.64502164502164,0,0,-0.969047619047619,0,0,20.6916666666667,0,-5.88181818181818,0,0,42.9,0,6.16666666666667,0,-1.32631578947368,-10.2727272727273,0,0,0,0,0,0,88.695652173913,0,18.1318681318681,0,0,24.2121212121212,-1.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.1505681818182,0,0,-11.4225806451613,0,0,7.22794117647059,0,18.5769230769231,0,0,-24.7802197802198,0,-3.63636363636364,0,18.58,-15.8345588235294,0,0,0,0,0,0,18.1318681318681,0,61.572192513369,0,0,-4.16666666666667,-10.9,0,0,0,0,0,0,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.17272727272727,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0609080841639,0,0,8.90917874396135,9.71515151515151,0,0,0,0,56.8510638297872,0,0,0,0,-12.16,0,0,0,-5.28888888888889,0,5.64473684210526,0,0,0,0,-8.8,0,0,0,0,8.12762762762763,0,0,0,0,34.3777777777778,0,0,0,0,0,0,0,0,0,9.5,80,0,0,0,0.0714285714285714,5.14285714285714,0,0,4.79425287356322,10.8333333333333,0,0,0,0,0,0,0
0,-1.6633064516129,13.5862068965517,0,0,0,0,0,0,-20.0681818181818,-6.6816091954023,0,0,0,5.7,0,0,0,4.01538461538462,0,0,0,7.46461538461538,0,0,0,0,60.6088709677419,0,0,0,0,0,0,-6,0,0,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,0,1.94861660079051,0,-1.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.5846560846561,0,0,-23.8583333333333,0,0,-26.7292490118577,0,18.0416666666667,0,0,-8.28205128205128,0,11.5118577075099,0,-9.35789473684211,14.9333333333333,0,0,0,0,0,0,24.2121212121212,0,-4.16666666666667,0,0,49.7216748768473,-17.7111111111111,0,0,0,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.05454545454545,0,0,0,0,0,0,0,0,0,0
21.2166666666667,0,0,35.0474308300395,0,0,52.6078431372549,0,19.625,0,0,24.5,0,-21.4080882352941,0,6.86666666666667,-24.2857142857143,0,0,0,0,0,0,-1.16666666666667,0,-10.9,0,0,-17.7111111111111,70.3596837944664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.52777777777778,-5.24332171893148,0,-8.65505226480836,0,0,0,0,0,0,0,0,0,0,0,-13.2032085561497,0,0,0,0,0,0,0,0,0,0,57.4228329809725,0,-1.26353276353276,0,0,0,-7.72905525846702,0,0,0,52.3333333333333,0,0,-5.85960960960961,0,0,0,0,23.5714285714286,0,0,0,0,0,-3.65833333333333,0,0,0,-3.16009852216749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.14942528735632,0,0,-1.11133603238866,6.11877667140825,0,0,0,0,-12.16,0,0,0,0,36.6641025641026,0,0,0,9.43693693693694,0,3.05533596837945,0,0,0,0,15.7916666666667,0,0,0,0,-4.1699604743083,0,0,0,0,-16.1923076923077,0,0,0,0,0,0,0,0,0,-2.35,0,0,0,0,-6.46153846153846,3.66666666666667,0,0,-0.403076923076923,0,0,0,0,0,0,0,0
0,0,0,0,9.2176386913229,3.96280487804878,0,14.031746031746,0,0,0,0,0,0,0,0,0,0,0,24.3049242424242,0,0,0,0,0,0,0,0,0,0,-1.26353276353276,0,71.9280177187154,0,0,0,-0.461640211640212,0,0,0,55,0,0,6.48403361344538,0,0,0,0,-6.52941176470588,0,0,0,0,0,22.6646153846154,0,0,0,-1.2554347826087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38.5,0,0,0,0,0,0
0,-25.4,-40.6,0,0,0,0,0,0,11.4,-22.8,0,0,0,24,0,0,0,-15.7,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69.4888888888889,20.9363636363636,0,0,0,0,0,0,-20.7,13.3545454545455,0,0,0,31.5,0,0,0,20.280303030303,0,0,0,17.6454545454545,0,0,0,0,-6,0,0,0,0,0,0,95.9015151515152,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,16.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4552304964539,0,0,2.2156633547633,18.4736842105263,0,0,0,0,-5.28888888888889,0,0,0,0,9.43693693693694,0,0,0,56.3054644808743,0,4.68965517241379,0,0,0,0,32.375,0,0,0,0,-2.86341463414634,0,0,0,0,-6.71345029239766,0,0,0,0,0,0,0,17,0,-1.85,25,0,0,0,7.67380952380952,6.29166666666667,0,0,-0.384756097560976,-7.13636363636364,0,0,0,0,0,0,0
0,0,0,0,-0.829809725158562,-6.50382653061224,0,17.2505050505051,0,0,0,0,0,0,0,0,0,0,0,13.5284552845528,0,0,0,0,0,0,0,0,0,0,-7.72905525846702,0,-0.461640211640212,0,0,0,45,0,0,0,0,0,0,11.4038647342995,0,0,0,0,13.9015151515152,0,0,0,0,0,2.60923076923077,0,0,0,-6.49376114081996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.41304347826087,0,0,13.0823863636364,-10.5198863636364,0,0,0,0,5.64473684210526,0,0,0,0,3.05533596837945,0,0,0,4.68965517241379,0,54.9450757575758,0,0,0,0,0,0,0,0,0,-8.65416666666667,0,0,0,0,6.82222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4967320261438,7.46428571428571,0,0,-11.2573099415205,6.15,0,0,0,0,0,0,0
3.25,0,0,2.7,0,0,36.4166666666667,0,0,0,0,0,0,-31.5,0,37.85,0,0,0,0,0,0,0,0,0,-6,0,0,13.3333333333333,0,0,0,0,0,0,0,0,0,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.05,5.4,0,0,0,0,0,0,0,2.5,0,0,0,-10.25,0,0,0,0.1,0,0,0,-7.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,25.4166666666667,-7.91666666666667,0,25.0833333333333,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,52.3333333333333,0,55,0,0,0,0,0,0,0,92.9166666666667,0,0,35,0,0,0,0,75,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2.2,4.21428571428571,0,0,0,0,0,0,54.5714285714286,3.81904761904762,0,0,0,-5.37179487179487,0,0,0,2.06593406593407,0,0,0,-2.86363636363636,0,0,0,0,-1.85714285714286,0,0,0,0,0,0,-7,0,0,0,0,15.7,0,21.2958333333333,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2,0,0,-2.16666666666667,16.0833333333333,0,0,0,0,-8.8,0,0,0,0,15.7916666666667,0,0,0,32.375,0,0,0,0,0,0,40.75,0,0,0,0,-2.73809523809524,0,0,0,0,-9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,0,-5,0,0,0,0,0,0,0,0
0,0,0,0,9.08956228956229,4.85447106954997,0,5.50873515024458,0,0,0,0,0,0,0,0,0,0,0,5.59219858156028,0,0,0,0,0,0,0,0,0,0,-5.85960960960961,0,6.48403361344538,0,0,0,11.4038647342995,0,0,0,35,0,0,39.1628415300546,0,0,0,0,-3.84666666666667,0,0,0,0,0,5.7524893314367,0,0,0,5.74920634920635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.44069069069069,0,0,3.37854251012146,4.37624466571835,0,0,0,0,8.12762762762763,0,0,0,0,-4.1699604743083,0,0,0,-2.86341463414634,0,-8.65416666666667,0,0,0,0,-2.73809523809524,0,0,0,0,30.1451219512195,0,0,0,0,32.7727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,2.3,0,0,0.427536231884058,12.5833333333333,0,0,0,0,0,0,0
0,0,0,0,1.46739130434783,1.53439153439153,0,9.65833333333333,0,0,0,0,0,0,0,0,0,0,0,-3.8008658008658,0,0,0,0,0,0,0,0,0,0,23.5714285714286,0,-6.52941176470588,0,0,0,13.9015151515152,0,0,0,75,0,0,-3.84666666666667,0,0,0,0,71.1362433862434,0,0,0,0,0,1.93464052287582,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.90418353576248,20.8825910931174,0,0,0,0,0,0,-5.24901185770751,-1.67408906882591,0,0,0,3.02258064516129,0,0,0,12.5596638655462,0,0,0,5.21111111111111,0,0,0,0,1.94861660079051,0,0,0,0,0,-10.2,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7121794871795,0,-10.7678571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27.5384615384615,15.3636363636364,0,0,0,0,0,0,-4.88888888888889,37.4909090909091,0,0,0,6,0,0,0,21.4027777777778,0,0,0,23.0333333333333,0,0,0,0,-1.38095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6666666666667,0,0,0,0,0,0,0,-10.7678571428571,0,55.0641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0909090909091,0,0,-1.14619883040936,-0.644736842105263,0,0,0,0,34.3777777777778,0,0,0,0,-16.1923076923077,0,0,0,-6.71345029239766,0,6.82222222222222,0,0,0,0,-9.83333333333333,0,0,0,0,32.7727272727273,0,0,0,0,87.5657894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02727272727273,0,0,0,-9.43333333333333,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
