"Charlie Blackmon_COL","Nolan Arenado_COL","Carlos Gomez_TEX","Rougned Odor_TEX","Ian Desmond_COL","Jose Abreu_CWS","Mike Napoli_TEX","Mike Trout_LAA","Melky Cabrera_CWS","David Dahl_COL","Shin-Soo Choo_TEX","Nomar Mazara_TEX","DJ LeMahieu_COL","Raimel Tapia_COL","Adrian Beltre_TEX","Delino DeShields_TEX","Mark Reynolds_COL","Todd Frazier_CWS","Avisail Garcia_CWS","Matt Davidson_CWS","Yolmer Sanchez_CWS","Elvis Andrus_TEX","Gerardo Parra_COL","Trevor Story_COL","Joey Gallo_TEX","Kole Calhoun_LAA","Carlos Gonzalez_COL","Pat Valaika_COL","Yoan Moncada_CWS","Robinson Chirinos_TEX","Cameron Maybin_LAA","Andrelton Simmons_LAA","Tyler Saladino_CWS","Stephen Cardullo_COL","Willy Garcia_CWS","Adam Engel_CWS","Tim Anderson_CWS","Eric Young_LAA","Leury Garcia_CWS","Dustin Garneau_COL","Alen Hanson_CWS","Jacob May_CWS","Albert Pujols_LAA","Jonathan Lucroy_TEX","CJ Cron_LAA","Charlie Tilson_CWS","Kevan Smith_CWS","Tom Murphy_COL","Mike Tauchman_COL","Yunel Escobar_LAA","Nick Franklin_LAA","Jurickson Profar_TEX","Geovany Soto_CWS","Jordan Patterson_COL","Pete Kozma_TEX","Brett Nicholas_TEX","Jared Hoying_TEX","Shane Robinson_LAA","Ben Revere_LAA","Ryan Rua_TEX","Andy Ibanez_TEX","Omar Narvaez_CWS","Martin Maldonado_LAA","Luis Valbuena_LAA","Kaleb Cowart_LAA","Ronald Guzman_TEX","Jefry Marte_LAA","Hanser Alberto_TEX","Alexi Amarista_COL","Cristhian Adames_COL","Cody Asche_CWS","Drew Stubbs_TEX","David Fletcher_LAA","Ryan Hanigan_COL","Grant Green_CWS","Tony Wolters_COL","Zack Collins_CWS","Nolan Fontana_LAA","Cliff Pennington_LAA","Juan Graterol_LAA","Carlos Perez_LAA","Drew Robinson_TEX","Danny Espinosa_LAA"
71.5494969165855,15.3108771929825,0,0,8.50724637681159,0,0,0,0,0,0,0,11.9910015649452,0,0,0,15.2555331991952,0,0,0,0,0,0,1.75573770491803,0,0,6.53497267759563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9867021276596,0,0,0,0,0,0,0
15.3108771929825,72.9240506329114,0,0,20.7548566142461,0,0,0,0,0,0,0,14.8192488262911,0,0,0,9.25271629778672,0,0,0,0,0,0,9.95706214689266,0,0,1.46101694915254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.26780758556892,0,0,0,0,0,0,0
0,0,82.8497554157932,22.4764150943396,0,0,3.77551020408163,0,0,0,10.3131359851989,4,0,0,0,22.3955026455026,0,0,0,0,0,4.25333333333333,0,0,-8.99557032115172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.35917496443812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22.4764150943396,49.6114197530864,0,0,10.171626984127,0,0,0,1.5093896713615,12.5888198757764,0,0,0,7.1330612244898,0,0,0,0,0,-5.56954887218045,0,0,-2.20098039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4888953828171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.50724637681159,20.7548566142461,0,0,53.4489795918367,0,0,0,0,0,0,0,7.94449583718779,0,0,0,3.85191637630662,0,0,0,0,0,0,1.57575757575758,0,0,4.60336134453781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.80153846153846,0,0,0,0,0,0,0
0,0,0,0,0,56.0303591262495,0,0,20.5913043478261,0,0,0,0,0,0,0,0,1.30952380952381,10.5868055555556,18.4589985486212,8.40641025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15376984126984,0,-10.2682926829268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.77551020408163,10.171626984127,0,0,52.2725961538462,0,0,0,-12.7087662337662,-4.82837445573295,0,0,0,-5.05600539811066,0,0,0,0,0,-4.53781068217874,0,0,-1.27902757619739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76621417797888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,50.5264270613108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496153846153846,0,0,0,0,10.7924369747899,11.0741971207087,0,0,0,0,0,0,0,0,0,0,9.81906906906907,0,0,0,0,0,0,2.6551724137931,0,0,0,0,0,0,0,0,0,0,0,0,-5.80714285714286,6.43406593406593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9019607843137
0,0,0,0,0,20.5913043478261,0,0,43.8961770623742,0,0,0,0,0,0,0,0,4.6737176097303,4.20409836065574,14.9047058823529,3.56794871794872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538914490527394,0,-7.01012145748988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,10.3131359851989,1.5093896713615,0,0,-12.7087662337662,0,0,0,56.1419330289193,14.5475409836066,0,0,0,22.8792102206736,0,0,0,0,0,6.75383631713555,0,0,13.0454785827604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.75377073906486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4,12.5888198757764,0,0,-4.82837445573295,0,0,0,14.5475409836066,58.5267080745342,0,0,0,14.4851551956815,0,0,0,0,0,4.71724941724942,0,0,2.35408653846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.9910015649452,14.8192488262911,0,0,7.94449583718779,0,0,0,0,0,0,0,49.8511711711712,0,0,0,5.89461781999095,0,0,0,0,0,0,-1.35996240601504,0,0,4.70538415003025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.07874396135266,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,22.3955026455026,7.1330612244898,0,0,-5.05600539811066,0,0,0,22.8792102206736,14.4851551956815,0,0,0,45.1796078431373,0,0,0,0,0,7.39184397163121,0,0,12.5688259109312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70625889046942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.2555331991952,9.25271629778672,0,0,3.85191637630662,0,0,0,0,0,0,0,5.89461781999095,0,0,0,69.6623472787856,0,0,0,0,0,0,0.384150030248034,0,0,12.6740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3657505285412,0,0,0,0,0,0,0
0,0,0,0,0,1.30952380952381,0,0,4.6737176097303,0,0,0,0,0,0,0,0,57.8413461538462,22.8535353535354,5.82070707070707,0.268847795163585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6008771929825,0,-0.351260504201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,10.5868055555556,0,0,4.20409836065574,0,0,0,0,0,0,0,0,22.8535353535354,86.9552884615385,29.223193404028,12.5272177419355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1450501253133,0,5.63589743589744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18.4589985486212,0,0,14.9047058823529,0,0,0,0,0,0,0,0,5.82070707070707,29.223193404028,70.69357092942,3.81552419354839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8108233117484,0,-9.34827586206896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,8.40641025641026,0,0,3.56794871794872,0,0,0,0,0,0,0,0,0.268847795163585,12.5272177419355,3.81552419354839,33.3307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62762762762763,0,-12.3681318681319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.25333333333333,-5.56954887218045,0,0,-4.53781068217874,0,0,0,6.75383631713555,4.71724941724942,0,0,0,7.39184397163121,0,0,0,0,0,68.953046953047,0,0,3.77832167832168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194548872180451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75573770491803,9.95706214689266,0,0,1.57575757575758,0,0,0,0,0,0,0,-1.35996240601504,0,0,0,0.384150030248034,0,0,0,0,0,0,33.3906810035842,0,0,3.97641073080481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1302294197031,0,0,0,0,0,0,0
0,0,-8.99557032115172,-2.20098039215686,0,0,-1.27902757619739,0,0,0,13.0454785827604,2.35408653846154,0,0,0,12.5688259109312,0,0,0,0,0,3.77832167832168,0,0,72.7983802216539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.971836734693878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.496153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.1910569105691,0,0,0,0,12.6723955579059,5.40094936708861,0,0,0,0,0,0,0,0,0,0,0.165688575899844,0,0,0,0,0,0,5.51996927803379,0,0,0,0,0,0,0,0,0,0,0,0,2.66269841269841,0.978205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959467634603751
6.53497267759563,1.46101694915254,0,0,4.60336134453781,0,0,0,0,0,0,0,4.70538415003025,0,0,0,12.6740740740741,0,0,0,0,0,0,3.97641073080481,0,0,41.1602662570404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26315789473684,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
