Miguel Sano_MIN,Jose Abreu_CWS,Avisail Garcia_CWS,Nicholas Castellanos_DET,Mike Moustakas_KC,Whit Merrifield_KC,Brian Dozier_MIN,Melky Cabrera_CWS,Ian Kinsler_DET,Justin Upton_DET,Salvador Perez_KC,Eric Hosmer_KC,Yoan Moncada_CWS,Victor Martinez_DET,Miguel Cabrera_DET,Kennys Vargas_MIN,Mikie Mahtook_DET,Matt Davidson_CWS,Joe Mauer_MIN,Eduardo Escobar_MIN,Eddie Rosario_MIN,Byron Buxton_MIN,Brandon Moss_KC,Alcides Escobar_KC,Jorge Bonifacio_KC,Zack Granite_MIN,Lorenzo Cain_KC,Andrew Romine_DET,Alex Avila_DET,Alex Gordon_KC,Alen Hanson_CWS,Cheslor Cuthbert_KC,Max Kepler_MIN,Paulo Orlando_KC,Billy Burns_KC,Robbie Grossman_MIN,Charlie Tilson_CWS,Jose Iglesias_DET,Jorge Soler_KC,Tim Anderson_CWS,Daniel Palka_MIN,Tyler Saladino_CWS,Adam Engel_CWS,Ryan O'Hearn_KC,Chris Gimenez_MIN,Alex Presley_DET,Ehire Adrianza_MIN,Dixon Machado_DET,JaCoby Jones_DET,Leury Garcia_CWS,Omar Narvaez_CWS,Jacob May_CWS,Terrance Gore_KC,John Hicks_DET,Tyler Collins_DET,Cody Asche_CWS,Jason Castro_MIN,James McCann_DET,Geovany Soto_CWS,Yolmer Sanchez_CWS,Willy Garcia_CWS,Jim Adduci_DET,Jorge Polanco_MIN,Raul Mondesi_KC,Matt den Dekker_DET,Drew Butera_KC,Ramon Torres_KC,Kevan Smith_CWS,Grant Green_CWS,Hunter Dozier_KC,Zack Collins_CWS
58.162256081261646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.129454022988505,0.0,0.0,0.0,0.0,16.74166633291948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.6599999999999975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,59.026447252424354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11984186746987895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8045663718532463,0.0,0.0,0.0,0.0,0.0,0.0,2.098450946643718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,44.837974683544296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.453555555555557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,23.466178266178254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.891297801866906,0.35256410256410264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.893939393939394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,29.441176470588232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.104166666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,48.184931506849296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.847358121330725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.361577976817703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.187595129375953,0.0,0.0,-10.804233269441564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.70983606557376,0.0,3.8572929802437996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.958574521673812,0.0,7.557763126633406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.237704918032787,0.0,0.0,0.0,0.0,-2.333830104321907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.3007320979181,0.0,0.0,0.0,0.0,-1.0422077922077924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.760269360269376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.924731182795701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.70333333333333,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8572929802437996,0.0,54.93636363636362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.295119047619053,0.0,3.8395715185885297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.183333333333333,0.0,0.0,0.0,0.0,1.6327272727272737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.814563545906825,10.919963817277246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0659022140758196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.669926012996306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.601089380682792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.682835820895523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.486567164179103,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.919963817277246,53.04792792792793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.780376868096166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.655706373791414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723194192377495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.884444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.58488888888888,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.333333333333332,0.0,0.0,0.0,28.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0422077922077924,0.0,0.0,0.0,0.0,55.06980519480521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756219561688312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08589349718382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.19067460317459,0.0,0.0,0.0
