"Miguel Sano_MIN","Jose Abreu_CWS","Avisail Garcia_CWS","Nicholas Castellanos_DET","Mike Moustakas_KC","Whit Merrifield_KC","Brian Dozier_MIN","Melky Cabrera_CWS","Ian Kinsler_DET","Justin Upton_DET","Salvador Perez_KC","Eric Hosmer_KC","Yoan Moncada_CWS","Victor Martinez_DET","Miguel Cabrera_DET","Kennys Vargas_MIN","Mikie Mahtook_DET","Matt Davidson_CWS","Joe Mauer_MIN","Eduardo Escobar_MIN","Eddie Rosario_MIN","Byron Buxton_MIN","Brandon Moss_KC","Alcides Escobar_KC","Jorge Bonifacio_KC","Zack Granite_MIN","Lorenzo Cain_KC","Andrew Romine_DET","Alex Avila_DET","Alex Gordon_KC","Alen Hanson_CWS","Cheslor Cuthbert_KC","Max Kepler_MIN","Paulo Orlando_KC","Billy Burns_KC","Robbie Grossman_MIN","Charlie Tilson_CWS","Jose Iglesias_DET","Jorge Soler_KC","Tim Anderson_CWS","Daniel Palka_MIN","Tyler Saladino_CWS","Adam Engel_CWS","Ryan O'Hearn_KC","Chris Gimenez_MIN","Alex Presley_DET","Ehire Adrianza_MIN","Dixon Machado_DET","JaCoby Jones_DET","Leury Garcia_CWS","Omar Narvaez_CWS","Jacob May_CWS","Terrance Gore_KC","John Hicks_DET","Tyler Collins_DET","Cody Asche_CWS","Jason Castro_MIN","James McCann_DET","Geovany Soto_CWS","Yolmer Sanchez_CWS","Willy Garcia_CWS","Jim Adduci_DET","Jorge Polanco_MIN","Raul Mondesi_KC","Matt den Dekker_DET","Drew Butera_KC","Ramon Torres_KC","Kevan Smith_CWS","Grant Green_CWS","Hunter Dozier_KC","Zack Collins_CWS"
0,0,0,0,10.6987927565392,5.10664682539683,0,0,0,0,52.3386075949367,9.94271340473872,0,0,0,0,0,0,0,0,0,0,21.4014801110083,2.58386075949367,-3.33740601503759,0,12.1638361638362,0,0,10.6077856025039,0,11.3921568627451,0,11.5545454545455,0,0,0,0,4.46666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,2.9,20.1888888888889,0,0,0,0
0,0,0,0,9.88811188811189,6.96478873239437,0,0,0,0,9.94271340473872,41.1732157177225,0,0,0,0,0,0,0,0,0,0,7.19758672699849,10.0388933440257,2.46236559139785,0,3.55220883534137,0,0,12.3922743922744,0,3.37857142857143,0,0.718181818181818,0,0,0,0,9.67193675889328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777777777777778,0,21.0718954248366,-3.04166666666667,0,0,0,0
0,14,35,0,0,0,0,-49,0,0,0,0,65.3333333333333,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,35,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,9.8033381712627,0.630874316939891,0,0,0,48.5762237762238,-2.53838383838384,0,19.8034188034188,0,0,0,0,0,0,0,0,0,0,-0.868371212121212,-1.74224021592443,0,0,0,0,0,0,0,0,-1.69191919191919,0,0,0,0,0,0,0,-26.1060606060606,0,1.12121212121212,-7.81944444444444,0,0,0,0,5.26190476190476,-7.52173913043478,0,0,1.34852216748768,0,0,0,14.0090909090909,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,7.26228956228956,2.94638694638695,0,0,0,-2.53838383838384,48.220523138833,0,7.02758620689655,0,0,0,0,0,0,0,0,0,0,-9.73618538324421,14.9775641025641,0,0,0,0,0,0,0,0,16.7934955050238,0,0,0,0,0,0,0,2.43014705882353,0,19.2582417582418,10.5,0,0,0,0,8.85714285714286,-2.75730994152047,0,0,6.45967741935484,0,0,0,-0.238095238095238,0,0,0,0,0,0,0,0,0
4.95935960591133,0,0,0,0,0,8.42610837438424,0,0,0,0,0,0,0,0,50.8100840336134,0,0,-4.71833333333333,22.6166666666667,27.4074074074074,9.21305418719212,0,0,0,-1,0,0,0,0,0,0,13.0092307692308,0,0,3.69047619047619,0,0,0,0,0,0,0,0,1.72727272727273,0,-12.2777777777778,0,0,0,0,0,0,0,0,0,3.56666666666667,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.144827586206897,2.7,0,0,0,19.8034188034188,7.02758620689655,0,35.2344028520499,0,0,0,0,0,0,0,0,0,0,-0.954545454545455,1.08333333333333,0,0,0,0,0,0,0,0,8.13756613756614,0,0,0,0,0,0,0,-21.8333333333333,0,38.5714285714286,-0.35,0,0,0,0,22.0952380952381,-12,0,0,1.41052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17.9655172413793,25.3808080808081,0,0,0,0,10.8881578947368,0,0,0,0,21,0,0,0,0,64.9974576271186,0,0,0,0,0,0,0,0,0,0,0,0,-10.9285714285714,0,0,0,0,0,0,0,0,18.5848416289593,0,7.43571428571429,5.55555555555556,0,0,0,0,0,0,-9.34827586206896,6.4,-7.33333333333333,0,0,0,9.83333333333333,0,0,-47.4,1.38414634146341,25.9230769230769,0,0,0,0,0,0,10.4926108374384,0,0,0
17.9564582115722,0,0,0,0,0,5.90999415546464,0,0,0,0,0,0,0,0,-4.71833333333333,0,0,40.1158508158508,-5.00336134453782,6.57092941998602,5.66,0,0,0,15.9,0,0,0,0,0,0,17.7073446327684,0,0,12.1456984273821,0,0,0,0,0,0,0,0,5.13333333333333,0,2.65454545454545,0,0,0,0,0,0,0,0,0,5.01921568627451,0,0,0,0,0,5.48809523809524,0,0,0,0,0,0,0,0
17.640243902439,0,0,0,0,0,1.56666666666667,0,0,0,0,0,0,0,0,22.6166666666667,0,0,-5.00336134453782,49.5066489361702,6.13090418353576,13.207957957958,0,0,0,5,0,0,0,0,0,0,17.4151651651652,0,0,8.74688057040998,0,0,0,0,0,0,0,0,-15.8562091503268,0,1.46666666666667,0,0,0,0,0,0,0,0,0,5.32102272727273,0,0,0,0,0,1.43025210084034,0,0,0,0,0,0,0,0
-5.44426229508197,0,0,0,0,0,12.875988700565,0,0,0,0,0,0,0,0,27.4074074074074,0,0,6.57092941998602,6.13090418353576,68.8738127544098,2.37028657616893,0,0,0,-2.5,0,0,0,0,0,0,14.8727272727273,0,0,-2.73404255319149,0,0,0,0,0,0,0,0,-5.34736842105263,0,-2.81818181818182,0,0,0,0,0,0,0,0,0,24.5833333333333,0,0,0,0,0,5.6799709724238,0,0,0,0,0,0,0,0
12.7909604519774,0,0,0,0,0,8.14348334307422,0,0,0,0,0,0,0,0,9.21305418719212,0,0,5.66,13.207957957958,2.37028657616893,44.6024038461538,0,0,0,0,0,0,0,0,0,0,5.93650217706822,0,0,6.83672525439408,0,0,0,0,0,0,0,0,-0.306324110671937,0,5.53333333333333,0,0,0,0,0,0,0,0,0,3.34040404040404,0,0,0,0,0,2.88388969521045,0,0,0,0,0,0,0,0
0,0,0,0,20.5045248868778,4.1775641025641,0,0,0,0,21.4014801110083,7.19758672699849,0,0,0,0,0,0,0,0,0,0,51.7438316400581,-2.89078374455733,5.67777777777778,0,-0.183529411764706,0,0,9.4465306122449,0,0,0,7.05357142857143,0,0,0,0,11.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.11111111111111,0,9.16071428571429,0.666666666666667,0,0,0,0
0,0,0,0,-3.41820837390458,10.8172926447574,0,0,0,0,2.58386075949367,10.0388933440257,0,0,0,0,0,0,0,0,0,0,-2.89078374455733,23.5735370950888,0.650537634408602,0,3.58501400560224,0,0,8.25998052580331,0,4.42619047619048,0,0.854545454545454,0,0,0,0,8.68577075098814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0555555555556,0,10.3684210526316,-4.54444444444444,0,0,0,0
0,0,0,0,10.5142165759226,-0.0359438924605494,0,0,0,0,-3.33740601503759,2.46236559139785,0,0,0,0,0,0,0,0,0,0,5.67777777777778,0.650537634408602,35.2258064516129,0,-5.75112994350282,0,0,-2.11600279524808,0,-8.38461538461539,0,0,0,0,0,0,-6.53333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.46969696969697,-10.2,0,0,0,0
-4.97619047619048,0,0,0,0,0,-27.0238095238095,0,0,0,0,0,0,0,0,-1,0,0,15.9,5,-2.5,0,0,0,0,27.8095238095238,0,0,0,0,0,0,-5.04761904761905,0,0,-10.8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.266666666666667,0,0,0,0,0,-4.16666666666667,0,0,0,0,0,0,0,0
0,0,0,0,3.01281613123718,1.02749360613811,0,0,0,0,12.1638361638362,3.55220883534137,0,0,0,0,0,0,0,0,0,0,-0.183529411764706,3.58501400560224,-5.75112994350282,0,51.1002801120448,0,0,7.06526315789474,0,6.71929824561404,0,-0.354545454545455,0,0,0,0,-2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.94444444444444,0,6.03921568627451,10.375,0,0,0,0
0,0,0,0,0,0,0,0,20.0641025641026,8.79365079365079,0,0,0,-0.868371212121212,-9.73618538324421,0,-0.954545454545455,0,0,0,0,0,0,0,0,0,0,42.3788461538462,1.32166666666667,0,0,0,0,0,0,0,0,-8.43951612903226,0,0,0,0,0,0,0,3,0,7.54761904761905,-23.75,0,0,0,0,12.8333333333333,6.83333333333333,0,0,14.7279411764706,0,0,0,28.5333333333333,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,17.4865853658537,5.28937198067633,0,0,0,-1.74224021592443,14.9775641025641,0,1.08333333333333,0,0,0,0,0,0,0,0,0,0,1.32166666666667,53.0561224489796,0,0,0,0,0,0,0,0,6.74207317073171,0,0,0,0,0,0,0,9.53676470588235,0,3.93333333333333,31.5,0,0,0,0,1.66666666666667,8.23529411764706,0,0,55,0,0,0,34.375,0,0,0,0,0,0,0,0,0
0,0,0,0,20.9381846635368,13.421146953405,0,0,0,0,10.6077856025039,12.3922743922744,0,0,0,0,0,0,0,0,0,0,9.4465306122449,8.25998052580331,-2.11600279524808,0,7.06526315789474,0,0,28.7620902304447,0,11.4080882352941,0,-1.19090909090909,0,0,0,0,-0.470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15.5,-19.4285714285714,0,0,0,0
0,19.7777777777778,-16,0,0,0,0,62.5333333333333,0,0,0,0,0,0,0,0,0,-10.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,50.4888888888889,0,0,0,0,0,0,0,0,-6.14285714285714,0,0,0.433333333333333,0,0,0,0,0,0,0,22.8392857142857,0,0,0,0,0,0,0,0,7.06944444444444,-12.8333333333333,0,0,0,0,0,0,2.33333333333333,0,0,0
0,0,0,0,1.94230769230769,6.125,0,0,0,0,11.3921568627451,3.37857142857143,0,0,0,0,0,0,0,0,0,0,0,4.42619047619048,-8.38461538461539,0,6.71929824561404,0,0,11.4080882352941,0,28.847619047619,0,-36.8333333333333,0,0,0,0,-2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.13333333333333,-0.5,0,0,0,0
26.2296466973886,0,0,0,0,0,17.2724014336918,0,0,0,0,0,0,0,0,13.0092307692308,0,0,17.7073446327684,17.4151651651652,14.8727272727273,5.93650217706822,0,0,0,-5.04761904761905,0,0,0,0,0,0,55.8933747412008,0,0,19.1317647058824,0,0,0,0,0,0,0,0,9.03801169590643,0,3.23076923076923,0,0,0,0,0,0,0,0,0,6.98567119155354,0,0,0,0,0,10.7674165457184,0,0,0,0,0,0,0,0
0,0,0,0,7.25,0,0,0,0,0,11.5545454545455,0.718181818181818,0,0,0,0,0,0,0,0,0,0,7.05357142857143,0.854545454545454,0,0,-0.354545454545455,0,0,-1.19090909090909,0,-36.8333333333333,0,17.4181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267857142857143,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.96021303258145,0,0,0,0,0,1.39285714285714,0,0,0,0,0,0,0,0,3.69047619047619,0,0,12.1456984273821,8.74688057040998,-2.73404255319149,6.83672525439408,0,0,0,-10.8,0,0,0,0,0,0,19.1317647058824,0,0,38.9645690111052,0,0,0,0,0,0,0,0,-6.41304347826087,0,-4.34615384615385,0,0,0,0,0,0,0,0,0,3.57560975609756,0,0,0,0,0,10.6045454545455,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.82704402515723,3.85128205128205,0,0,0,-1.69191919191919,16.7934955050238,0,8.13756613756614,0,0,0,0,0,0,0,0,0,0,-8.43951612903226,6.74207317073171,0,0,0,0,0,0,0,0,44.0995859213251,0,0,0,0,0,0,0,30.1714285714286,0,29.5714285714286,30.9107142857143,0,0,0,0,28.2636363636364,-9.11264822134387,0,0,0.914314516129032,0,0,0,30.2222222222222,0,0,0,0,0,0,0,0,0
0,0,0,0,0.91578947368421,2.12857142857143,0,0,0,0,4.46666666666667,9.67193675889328,0,0,0,0,0,0,0,0,0,0,11.8,8.68577075098814,-6.53333333333333,0,-2.55,0,0,-0.470588235294118,0,-2.5,0,0,0,0,0,0,22.2924901185771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6666666666667,7,0,0,0,0
0,4.59855072463768,19.8599590373784,0,0,0,0,0.703964194373402,0,0,0,0,21,0,0,0,0,18.5848416289593,0,0,0,0,0,0,0,0,0,0,0,0,-6.14285714285714,0,0,0,0,0,0,0,0,42.5211267605634,0,4.48616600790514,4.26406926406926,0,0,0,0,0,0,8.53228228228228,4.72370766488414,4.14285714285714,0,0,0,3.3030303030303,0,0,-10.0714285714286,4.35658914728682,6.92857142857143,0,0,0,0,0,0,0.907635467980296,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6.39655172413793,14.5343915343915,0,0,0,0,-4.50569800569801,0,0,0,0,0,0,0,0,0,7.43571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48616600790514,0,22.1712643678161,-7,0,0,0,0,0,0,0.571146245059289,5.10909090909091,-2.1,0,0,0,2.17857142857143,0,0,12.7222222222222,-11.4107142857143,0.5,0,0,0,0,0,0,4.72222222222222,0,0,0
0,-4.66,2.2483660130719,0,0,0,0,7.70833333333333,0,0,0,0,35,0,0,0,0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0.433333333333333,0,0,0,0,0,0,0,0,4.26406926406926,0,-7,29.66,0,0,0,0,0,0,0,-4.29166666666667,0,0,0,0,0,0,0,0,-7.77619047619048,14.6904761904762,0,0,0,0,0,0,6.43790849673203,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.74308300395257,0,0,0,0,0,5.23376623376623,0,0,0,0,0,0,0,0,1.72727272727273,0,0,5.13333333333333,-15.8562091503268,-5.34736842105263,-0.306324110671937,0,0,0,0,0,0,0,0,0,0,9.03801169590643,0,0,-6.41304347826087,0,0,0,0,0,0,0,0,22.7138461538462,0,3.83333333333333,0,0,0,0,0,0,0,0,0,-23.3333333333333,0,0,0,0,0,-3.84415584415584,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-16.3076923076923,15.1176470588235,0,0,0,-26.1060606060606,2.43014705882353,0,-21.8333333333333,0,0,0,0,0,0,0,0,0,0,3,9.53676470588235,0,0,0,0,0,0,0,0,30.1714285714286,0,0,0,0,0,0,0,54.3529411764706,0,54,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,0,0,0
19.5824175824176,0,0,0,0,0,-2.62820512820513,0,0,0,0,0,0,0,0,-12.2777777777778,0,0,2.65454545454545,1.46666666666667,-2.81818181818182,5.53333333333333,0,0,0,4,0,0,0,0,0,0,3.23076923076923,0,0,-4.34615384615385,0,0,0,0,0,0,0,0,3.83333333333333,0,30.2958333333333,0,0,0,0,0,0,0,0,0,-6.55555555555556,0,0,0,0,0,-17.5,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.5,3.65934065934066,0,0,0,1.12121212121212,19.2582417582418,0,38.5714285714286,0,0,0,0,0,0,0,0,0,0,7.54761904761905,3.93333333333333,0,0,0,0,0,0,0,0,29.5714285714286,0,0,0,0,0,0,0,54,0,31.05,1.33333333333333,0,0,0,0,41.1,4.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-4.66666666666667,2.55357142857143,0,0,0,-7.81944444444444,10.5,0,-0.35,0,0,0,0,0,0,0,0,0,0,-23.75,31.5,0,0,0,0,0,0,0,0,30.9107142857143,0,0,0,0,0,0,0,0,0,1.33333333333333,26.1,0,0,0,0,0,22,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-9.42303433001107,5.2030487804878,0,0,0,0,-7.09358974358974,0,0,0,0,0,0,0,0,0,-9.34827586206896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53228228228228,0,0.571146245059289,0,0,0,0,0,0,0,46.0100422832981,0.796442687747036,0.416666666666667,0,0,0,12.8484848484848,0,0,-6.08333333333333,-7.36758893280632,4.83333333333333,0,0,0,0,0,0,8.45454545454546,0,0,0
0,9.16396761133603,5.93371212121212,0,0,0,0,13.8378378378378,0,0,0,0,14,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,22.8392857142857,0,0,0,0,0,0,0,0,4.72370766488414,0,5.10909090909091,-4.29166666666667,0,0,0,0,0,0,0.796442687747036,17.6774628879892,5.65,0,0,0,6.11111111111111,0,0,0,-0.160079051383399,13.1363636363636,0,0,0,0,0,0,-8,0,0,0
0,1.98214285714286,0.333333333333333,0,0,0,0,-2.8,0,0,0,0,0,0,0,0,0,-7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.14285714285714,0,-2.1,0,0,0,0,0,0,0,0.416666666666667,5.65,3.98214285714286,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-1.82142857142857,31.0227272727273,0,0,0,5.26190476190476,8.85714285714286,0,22.0952380952381,0,0,0,0,0,0,0,0,0,0,12.8333333333333,1.66666666666667,0,0,0,0,0,0,0,0,28.2636363636364,0,0,0,0,0,0,0,0,0,41.1,0,0,0,0,0,32.3863636363636,0,0,0,-4.75,0,0,0,22.5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,13.0849802371542,1.58333333333333,0,0,0,-7.52173913043478,-2.75730994152047,0,-12,0,0,0,0,0,0,0,0,0,0,6.83333333333333,8.23529411764706,0,0,0,0,0,0,0,0,-9.11264822134387,0,0,0,0,0,0,0,0,0,4.5,22,0,0,0,0,0,81.3333333333333,0,0,16.8,0,0,0,-1.37777777777778,0,0,0,0,0,0,0,0,0
0,24.5384615384615,12.3461538461538,0,0,0,0,4.3525641025641,0,0,0,0,0,0,0,0,0,9.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3030303030303,0,2.17857142857143,0,0,0,0,0,0,0,12.8484848484848,6.11111111111111,-1,0,0,0,22.5769230769231,0,0,2.7,-1.83333333333333,0,0,0,0,0,0,0,0,0,0,0
3.16365007541478,0,0,0,0,0,7.89308176100629,0,0,0,0,0,0,0,0,3.56666666666667,0,0,5.01921568627451,5.32102272727273,24.5833333333333,3.34040404040404,0,0,0,0.266666666666667,0,0,0,0,0,0,6.98567119155354,0,0,3.57560975609756,0,0,0,0,0,0,0,0,-23.3333333333333,0,-6.55555555555556,0,0,0,0,0,0,0,0,0,33.059891107078,0,0,0,0,0,1.07142857142857,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18.1193277310924,6.54054054054054,0,0,0,1.34852216748768,6.45967741935484,0,1.41052631578947,0,0,0,0,0,0,0,0,0,0,14.7279411764706,55,0,0,0,0,0,0,0,0,0.914314516129032,0,0,0,0,0,0,0,-11,0,1,-6,0,0,0,0,-4.75,16.8,0,0,42.5480769230769,0,0,0,39.4,0,0,0,0,0,0,0,0,0
