"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Paul Goldschmidt",5900,"ARI@COL 03:10PM ET",11.639,"ARI","COL",12.08,12.8,28,NA,"3","3",28
"3B","Nolan Arenado",5600,"ARI@COL 03:10PM ET",9.554,"COL","ARI",10.06,11.7,3,NA,"3","3",3
"OF","Charlie Blackmon",5500,"ARI@COL 03:10PM ET",10.74,"COL","ARI",11.61,11.9,21,NA,"1","1",21
"3B","Jake Lamb",5400,"ARI@COL 03:10PM ET",10.191,"ARI","COL",11.76,11.9,4,NA,"4","4",4
"OF","George Springer",5200,"HOU@OAK 03:35PM ET",9.866,"HOU","OAK",7.88,8,2,NA,"1","1",2
"1B","Justin Smoak",5100,"TOR@TEX 02:05PM ET",8.671,"TOR","TEX",9.67,8.6,5,NA,"5","3",5
"2B","Jose Altuve",5000,"HOU@OAK 03:35PM ET",9.403,"HOU","OAK",8.24,0,2.23,NA,"x","x",NA
"3B","Josh Donaldson",4900,"TOR@TEX 02:05PM ET",8.677,"TOR","TEX",9.08,0,2.46,NA,"x","x",NA
"OF","David Peralta",4900,"ARI@COL 03:10PM ET",8.095,"ARI","COL",10.09,0,2.32,NA,"x","x",NA
"SS","Carlos Correa",4800,"HOU@OAK 03:35PM ET",9.394,"HOU","OAK",8.16,8.3,13,NA,"4","3",13
"OF","Dexter Fowler",4800,"STL@PHI 01:05PM ET",8.197,"STL","PHI",7.46,0,1.69,NA,"x","x",NA
"OF","AJ Pollock",4800,"ARI@COL 03:10PM ET",9.135,"ARI","COL",NA,0,NA,NA,"x","x",NA
"1B","Matt Carpenter",4700,"STL@PHI 01:05PM ET",8.132,"STL","PHI",9.02,9.7,2,NA,"1","1",2
"1B/OF","Ian Desmond",4700,"ARI@COL 03:10PM ET",7.809,"COL","ARI",8.65,9.8,0,NA,"6","5",0
"2B","DJ LeMahieu",4700,"ARI@COL 03:10PM ET",7.44,"COL","ARI",7.93,9.8,3,NA,"2","2",3
"OF","Andrew McCutchen",4600,"PIT@MIL 02:10PM ET",8.629,"PIT","MIL",7.68,9.3,4,NA,"6","6",4
"1B/OF","Eric Thames",4600,"PIT@MIL 02:10PM ET",9.418,"MIL","PIT",8.06,11.8,5,NA,"2","2",5
"OF","Ryan Braun",4600,"PIT@MIL 02:10PM ET",8.581,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"OF","David Dahl",4600,"ARI@COL 03:10PM ET",0,"COL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Gregor Blanco",4600,"ARI@COL 03:10PM ET",6.857,"ARI","COL",8.66,0,2.11,NA,"x","x",NA
"1B","Jose Abreu",4500,"CWS@MIN 01:10PM ET",8.696,"CWS","MIN",9.56,9.5,16,NA,"3","3",16
"3B","Miguel Sano",4500,"CWS@MIN 01:10PM ET",9.545,"MIN","CWS",8.94,8.8,0,NA,"3","3",0
"OF","Keon Broxton",4500,"PIT@MIL 02:10PM ET",7.478,"MIL","PIT",6.55,6.7,2,NA,"7","7",2
"OF","Starling Marte",4500,"PIT@MIL 02:10PM ET",7.769,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"OF","Tommy Pham",4500,"STL@PHI 01:05PM ET",8.902,"STL","PHI",NA,8.4,NA,NA,"7","2",3
"SS","Trevor Story",4500,"ARI@COL 03:10PM ET",6.767,"COL","ARI",7.72,9,0,NA,"7","7",0
"OF/SS","Chris Owings",4500,"ARI@COL 03:10PM ET",7.731,"ARI","COL",8.93,9.6,18,NA,"5","5",18
"2B","Jonathan Villar",4400,"PIT@MIL 02:10PM ET",7.305,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"1B","Kendrys Morales",4400,"TOR@TEX 02:05PM ET",7.94,"TOR","TEX",8.95,9.1,8,NA,"x","4",8
"OF","Yasmany Tomas",4400,"ARI@COL 03:10PM ET",6.896,"ARI","COL",NA,0,NA,NA,"x","x",NA
"2B","Brandon Drury",4400,"ARI@COL 03:10PM ET",7.281,"ARI","COL",8.6,0,2.11,NA,"x","x",NA
"1B/3B","Matt Davidson",4300,"CWS@MIN 01:10PM ET",7.544,"CWS","MIN",8.1,7,28,NA,"6","6",28
"2B","Brian Dozier",4300,"CWS@MIN 01:10PM ET",8.769,"MIN","CWS",8.35,9.5,0,NA,"1","1",0
"3B","Travis Shaw",4300,"PIT@MIL 02:10PM ET",9.349,"MIL","PIT",8.83,9.8,28,NA,"4","4",28
"OF","Adam Frazier",4300,"PIT@MIL 02:10PM ET",7.588,"PIT","MIL",6.68,0,3,NA,"x","x",NA
"2B","Devon Travis",4300,"TOR@TEX 02:05PM ET",6.9,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"OF","Carlos Gomez",4300,"TOR@TEX 02:05PM ET",8.419,"TEX","TOR",8.15,7.5,39,NA,"6","6",39
"OF","Shin-Soo Choo",4300,"TOR@TEX 02:05PM ET",8.54,"TEX","TOR",7.79,8.9,6,NA,"1","1",6
"SS","Elvis Andrus",4300,"TOR@TEX 02:05PM ET",8.725,"TEX","TOR",6.78,8,19,NA,"2","2",19
"OF","Melky Cabrera",4200,"CWS@MIN 01:10PM ET",7.373,"CWS","MIN",7.86,8,5,NA,"1","2",5
"1B","Yonder Alonso",4200,"HOU@OAK 03:35PM ET",8.603,"OAK","HOU",8.25,7.5,0,NA,"5","5",0
"C","Russell Martin",4200,"TOR@TEX 02:05PM ET",6.818,"TOR","TEX",6.89,8.8,12,NA,"7","2",12
"3B","Adrian Beltre",4200,"TOR@TEX 02:05PM ET",8.056,"TEX","TOR",7.1,7.6,16,NA,"4","4",16
"3B","Jedd Gyorko",4200,"STL@PHI 01:05PM ET",7.677,"STL","PHI",6.31,8.4,2,NA,"4","4",2
"OF","Stephen Piscotty",4200,"STL@PHI 01:05PM ET",6.9,"STL","PHI",6.83,7.9,3,NA,"3","3",3
"1B","Mark Reynolds",4200,"ARI@COL 03:10PM ET",9.114,"COL","ARI",9.14,0,1.98,NA,"x","x",NA
"OF","Carlos Beltran",4100,"HOU@OAK 03:35PM ET",7.081,"HOU","OAK",7.14,8.3,4,NA,"6","4",4
"OF","Khris Davis",4100,"HOU@OAK 03:35PM ET",8.414,"OAK","HOU",8.52,8.5,7,NA,"4","4",7
"1B/3B","Ryon Healy",4100,"HOU@OAK 03:35PM ET",7.873,"OAK","HOU",6.91,7.3,2,NA,"6","3",2
"OF","Steve Pearce",4100,"TOR@TEX 02:05PM ET",5.969,"TOR","TEX",NA,0,2.06,NA,"x","x",NA
"C","Yadier Molina",4100,"STL@PHI 01:05PM ET",6.803,"STL","PHI",5.76,7,3,NA,"5","5",3
"OF","Carlos Gonzalez",4100,"ARI@COL 03:10PM ET",5.956,"COL","ARI",8.51,11.1,0,NA,"5","4",0
"SS","Nick Ahmed",4100,"ARI@COL 03:10PM ET",6.063,"ARI","COL",NA,8.4,9,NA,"x","2",9
"OF","Rey Fuentes",4100,"ARI@COL 03:10PM ET",3.741,"ARI","COL",NA,7.5,NA,NA,"x","7",NA
"C","Chris Iannetta",4100,"ARI@COL 03:10PM ET",7.088,"ARI","COL",7.28,0,1.96,NA,"x","x",NA
"OF","Matt Joyce",4000,"HOU@OAK 03:35PM ET",6.111,"OAK","HOU",6.97,8.1,9,NA,"1","1",9
"OF","Brett Phillips",4000,"PIT@MIL 02:10PM ET",1.6,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"SS","Jordy Mercer",4000,"PIT@MIL 02:10PM ET",6.522,"PIT","MIL",5.17,6.5,0,NA,"8","8",0
"OF","Delino DeShields",4000,"TOR@TEX 02:05PM ET",6.673,"TEX","TOR",NA,0,1.81,NA,"x","x",NA
"OF","Nomar Mazara",4000,"TOR@TEX 02:05PM ET",8,"TEX","TOR",7.5,8.2,2,NA,"3","3",2
"2B","Paul DeJong",4000,"STL@PHI 01:05PM ET",6.222,"STL","PHI",5.31,6.3,14,NA,"8","8",14
"OF","Avisail Garcia",3900,"CWS@MIN 01:10PM ET",9.044,"CWS","MIN",9.22,8.6,10,NA,"5","4",10
"OF","Eddie Rosario",3900,"CWS@MIN 01:10PM ET",6.246,"MIN","CWS",5.54,0,2.09,NA,"x","x",NA
"3B/SS","Eduardo Escobar",3900,"CWS@MIN 01:10PM ET",6.891,"MIN","CWS",7.11,7.1,3,NA,"6","5",3
"3B/OF","Hernan Perez",3900,"PIT@MIL 02:10PM ET",6.985,"MIL","PIT",5.99,7.1,8,NA,"5","5",8
"1B","Josh Bell",3900,"PIT@MIL 02:10PM ET",6.778,"PIT","MIL",5.94,9.5,10,NA,"5","4",10
"OF","Jose Bautista",3900,"TOR@TEX 02:05PM ET",7.451,"TOR","TEX",9.53,9.6,12,NA,"3","1",12
"2B/OF","Daniel Descalso",3900,"ARI@COL 03:10PM ET",4.362,"ARI","COL",7.32,0,1.79,NA,"x","x",NA
"OF","Gerardo Parra",3900,"ARI@COL 03:10PM ET",6.26,"COL","ARI",NA,0,NA,NA,"x","x",NA
"C/OF","Chris Herrmann",3900,"ARI@COL 03:10PM ET",3.7,"ARI","COL",NA,8.8,10,NA,"x","6",10
"3B","Todd Frazier",3800,"CWS@MIN 01:10PM ET",6.937,"CWS","MIN",8.51,8.6,23,NA,"4","5",23
"OF","Max Kepler",3800,"CWS@MIN 01:10PM ET",7.123,"MIN","CWS",5.5,6,0,NA,"x","6",0
"C","Brian McCann",3800,"HOU@OAK 03:35PM ET",8.521,"HOU","OAK",7.42,0,1.77,NA,"x","x",NA
"2B/3B","Josh Harrison",3800,"PIT@MIL 02:10PM ET",7.797,"PIT","MIL",6.08,8.1,11,NA,"2","2",11
"OF","Domingo Santana",3800,"PIT@MIL 02:10PM ET",8.029,"MIL","PIT",6.54,7.6,7,NA,"3","3",7
"OF","Randal Grichuk",3800,"STL@PHI 01:05PM ET",6.391,"STL","PHI",NA,0,NA,NA,"x","x",NA
"2B/3B","Yoan Moncada",3700,"CWS@MIN 01:10PM ET",0,"CWS","MIN",NA,0,NA,NA,"x","x",NA
"OF","Rajai Davis",3700,"HOU@OAK 03:35PM ET",5.649,"OAK","HOU",6.21,0,7,NA,"x","x",NA
"1B/OF","Marwin Gonzalez",3700,"HOU@OAK 03:35PM ET",8.018,"HOU","OAK",6.03,7.4,21,NA,"x","6",21
"OF","Gregory Polanco",3700,"PIT@MIL 02:10PM ET",6.375,"PIT","MIL",6.34,9.9,17,NA,"3","3",17
"2B/SS","Eric Sogard",3700,"PIT@MIL 02:10PM ET",8.088,"MIL","PIT",6.65,8.2,17,NA,"1","1",17
"2B","Rougned Odor",3700,"TOR@TEX 02:05PM ET",6.944,"TEX","TOR",6.78,8.3,5,NA,"5","5",5
"OF","Raimel Tapia",3700,"ARI@COL 03:10PM ET",4.4,"COL","ARI",NA,9.3,5,NA,"x","6",5
"SS","Pat Valaika",3700,"ARI@COL 03:10PM ET",3.659,"COL","ARI",NA,0,NA,NA,"x","x",NA
"SS","Tim Anderson",3600,"CWS@MIN 01:10PM ET",6.532,"CWS","MIN",NA,8.4,10,NA,"2","1",10
"2B/SS","Tyler Saladino",3600,"CWS@MIN 01:10PM ET",5.133,"CWS","MIN",NA,0,NA,NA,"x","x",NA
"2B/SS","Chad Pinder",3600,"HOU@OAK 03:35PM ET",6.304,"OAK","HOU",6.14,6.3,12,NA,"2","6",12
"OF","Josh Reddick",3600,"HOU@OAK 03:35PM ET",7.333,"HOU","OAK",7.16,9.8,35,NA,"2","2",35
"2B","Jed Lowrie",3600,"HOU@OAK 03:35PM ET",7.754,"OAK","HOU",6.53,0,1.85,NA,"x","x",NA
"OF","Lewis Brinson",3600,"PIT@MIL 02:10PM ET",2.5,"MIL","PIT",5.43,0,0,NA,"x","x",NA
"1B","Mike Napoli",3600,"TOR@TEX 02:05PM ET",6.544,"TEX","TOR",5.77,6.3,18,NA,"7","8",18
"1B/3B","Joey Gallo",3600,"TOR@TEX 02:05PM ET",8.179,"TEX","TOR",6.45,7.5,0,NA,"9","7",0
"2B","Kolten Wong",3600,"STL@PHI 01:05PM ET",6.917,"STL","PHI",NA,0,NA,NA,"x","x",NA
"2B/OF","Howie Kendrick",3600,"STL@PHI 01:05PM ET",9.067,"PHI","STL",5.57,0,1.54,NA,"x","x",NA
"OF","Jeremy Hazelbaker",3600,"ARI@COL 03:10PM ET",3.097,"ARI","COL",NA,11.1,11,NA,"x","1",11
"OF","Stephen Cardullo",3600,"ARI@COL 03:10PM ET",2,"COL","ARI",NA,0,NA,NA,"x","x",NA
"2B","Yolmer Sanchez",3500,"CWS@MIN 01:10PM ET",6.19,"CWS","MIN",NA,7.1,7,NA,"8","7",7
"2B","Alen Hanson",3500,"CWS@MIN 01:10PM ET",2.761,"CWS","MIN",NA,0,0,NA,"x","x",NA
"OF","Derek Fisher",3500,"HOU@OAK 03:35PM ET",10.4,"HOU","OAK",NA,0,NA,NA,"x","x",NA
"1B/OF","Jose Osuna",3500,"PIT@MIL 02:10PM ET",4.62,"PIT","MIL",NA,0,1.61,NA,"x","x",NA
"OF","Ryan Cordell",3500,"PIT@MIL 02:10PM ET",0,"MIL","PIT",NA,0,NA,NA,"x","x",NA
"3B","David Freese",3500,"PIT@MIL 02:10PM ET",6.407,"PIT","MIL",6.01,0,1.57,NA,"x","x",NA
"OF","Kevin Pillar",3500,"TOR@TEX 02:05PM ET",7.536,"TOR","TEX",6.07,8.5,8,NA,"1","6",8
"3B","Jhonny Peralta",3500,"STL@PHI 01:05PM ET",2.238,"STL","PHI",NA,0,NA,NA,"x","x",NA
"SS","Aledmys Diaz",3500,"STL@PHI 01:05PM ET",6.379,"STL","PHI",5.83,7.6,0,NA,"6","7",0
"2B","Cesar Hernandez",3500,"STL@PHI 01:05PM ET",7.638,"PHI","STL",NA,0,NA,NA,"x","x",NA
"OF","Aaron Altherr",3500,"STL@PHI 01:05PM ET",8.081,"PHI","STL",5.83,0,1.65,NA,"x","x",NA
"C","Dustin Garneau",3500,"ARI@COL 03:10PM ET",4.318,"COL","ARI",NA,0,NA,NA,"x","x",NA
"1B","Joe Mauer",3400,"CWS@MIN 01:10PM ET",6.867,"MIN","CWS",5.54,6.6,6,NA,"4","2",6
"1B","Kennys Vargas",3400,"CWS@MIN 01:10PM ET",7.286,"MIN","CWS",6.66,0,3,NA,"x","x",NA
"SS","Marcus Semien",3400,"HOU@OAK 03:35PM ET",6.909,"OAK","HOU",NA,0,NA,NA,"x","x",NA
"3B","Alex Bregman",3400,"HOU@OAK 03:35PM ET",6.536,"HOU","OAK",5.98,6.4,0,NA,"8","8",0
"1B","Jesus Aguilar",3400,"PIT@MIL 02:10PM ET",4.552,"MIL","PIT",NA,0,1.89,NA,"x","x",NA
"1B","Rowdy Tellez",3400,"TOR@TEX 02:05PM ET",0,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"OF","Dalton Pompey",3400,"TOR@TEX 02:05PM ET",0,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"SS","Troy Tulowitzki",3400,"TOR@TEX 02:05PM ET",5.216,"TOR","TEX",6.23,9.3,0,NA,"6","5",0
"C","Jonathan Lucroy",3400,"TOR@TEX 02:05PM ET",5.759,"TEX","TOR",5.64,0,1.88,NA,"x","x",NA
"C","Robinson Chirinos",3400,"TOR@TEX 02:05PM ET",7.679,"TEX","TOR",NA,6.2,26,NA,"x","9",26
"OF","Socrates Brito",3400,"ARI@COL 03:10PM ET",0,"ARI","COL",NA,0,NA,NA,"x","x",NA
"C","Tom Murphy",3400,"ARI@COL 03:10PM ET",1.333,"COL","ARI",NA,9.3,0,NA,"x","8",NA
"OF","Robbie Grossman",3300,"CWS@MIN 01:10PM ET",6.931,"MIN","CWS",6.82,7.1,3,NA,"2","4",3
"C","Jacob Stallings",3300,"PIT@MIL 02:10PM ET",6,"PIT","MIL",NA,0,NA,NA,"x","x",NA
"C","Manny Pina",3300,"PIT@MIL 02:10PM ET",6.591,"MIL","PIT",NA,0,1.85,NA,"x","x",NA
"2B/SS","Ryan Goins",3300,"TOR@TEX 02:05PM ET",4.627,"TOR","TEX",NA,0,1.68,NA,"x","x",NA
"3B","Maikel Franco",3300,"STL@PHI 01:05PM ET",6.197,"PHI","STL",5.43,7,4,NA,"5","4",4
"OF","Jordan Patterson",3300,"ARI@COL 03:10PM ET",0,"COL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Charlie Tilson",3200,"CWS@MIN 01:10PM ET",0,"CWS","MIN",NA,0,NA,NA,"x","x",NA
"OF","Leury Garcia",3200,"CWS@MIN 01:10PM ET",6.754,"CWS","MIN",NA,0,NA,NA,"x","x",NA
"C","Stephen Vogt",3200,"HOU@OAK 03:35PM ET",4.519,"OAK","HOU",5.53,0,1.88,NA,"x","x",NA
"OF","Jake Marisnick",3200,"HOU@OAK 03:35PM ET",5.358,"HOU","OAK",5.53,0,NA,NA,"x","x",NA
"OF","Nick Franklin",3200,"PIT@MIL 02:10PM ET",2.471,"MIL","PIT",NA,0,1.83,NA,"x","x",NA
"1B/OF","John Jaso",3200,"PIT@MIL 02:10PM ET",4.233,"PIT","MIL",NA,9.3,0,NA,"x","1",0
"OF","Ezequiel Carrera",3200,"TOR@TEX 02:05PM ET",5.5,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"C","Jarrod Saltalamacchia",3200,"TOR@TEX 02:05PM ET",0.7,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"OF","Jurickson Profar",3200,"TOR@TEX 02:05PM ET",3.2,"TEX","TOR",NA,0,NA,NA,"x","x",NA
"C","Tony Wolters",3200,"ARI@COL 03:10PM ET",5.553,"COL","ARI",6.62,0,3,NA,"x","x",NA
"SS","Jorge Polanco",3100,"CWS@MIN 01:10PM ET",5.87,"MIN","CWS",NA,6.7,6,NA,"5","7",6
"C","Jason Castro",3100,"CWS@MIN 01:10PM ET",6.163,"MIN","CWS",4.24,0,0,NA,"x","x",NA
"1B","Yuli Gurriel",3100,"HOU@OAK 03:35PM ET",6.823,"HOU","OAK",NA,7,NA,NA,"7","7",NA
"SS","Orlando Arcia",3100,"PIT@MIL 02:10PM ET",5.812,"MIL","PIT",5.5,5.7,0,NA,"8","8",0
"SS","Richard Urena",3100,"TOR@TEX 02:05PM ET",0,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"OF","Harold Ramirez",3100,"TOR@TEX 02:05PM ET",0,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"OF","Darrell Ceciliani",3100,"TOR@TEX 02:05PM ET",8.333,"TOR","TEX",NA,0,NA,NA,"x","x",NA
"OF","Odubel Herrera",3100,"STL@PHI 01:05PM ET",6.809,"PHI","STL",6.39,7.7,9,NA,"1","3",9
"1B/OF","Jose Martinez",3100,"STL@PHI 01:05PM ET",5.389,"STL","PHI",5.88,6.2,0,NA,"x","6",0
"OF/SS","Alexi Amarista",3100,"ARI@COL 03:10PM ET",4.205,"COL","ARI",NA,0,0,NA,"x","x",NA
