"Player","Pos","Team","Opp","Runs","vs. Pitcher","Hand","ERA/AVG","wOBA","ISO","Avg innings","K/9","WHIP","Order","Salary","Ceiling","Avg","FC Proj","My Proj","Exposure","Con.","Value","Actual Score","Actual Val"
"Brett Gardner","OF","NYY","@ BAL",4.09,"Gausman, R 6.17","L",0.265,0.372,0.259,0,0,0,1,4600,29.2,9.4,10.37,10.37,"%",50,2.3,9,2
"Chris Owings","OF/SS","ARI","@ PIT",4.16,"Kuhl, R 6.29","R",0.315,0.363,0.169,0,0,0,5,4600,24.9,8.2,8.7,8.7,"%",51,1.9,10,2.2
"Kendrys Morales","1B","TOR","vs CIN",5,"Adleman, R 4.95","B",0.26,0.344,0.221,0,0,0,4,4500,27.9,7.9,11.04,11.04,"%",47,2.5,2,0.4
"Joey Votto","1B","CIN","@ TOR",4.5,"Bolsinger, R 5.75","L",0.282,0.414,0.282,0,0,0,3,4500,26.7,10,12.1,12.1,"%",64,2.7,18,4
"Adam Frazier","2B/OF","PIT","vs ARI",4.34,"Godley, R 1.99","L",0.33,0.388,0.134,0,0,0,1,4500,27.8,7.7,9.82,9.82,"%",42,2.2,0,NA
"Mark Reynolds","1B","COL","@ SEA",3.34,"Paxton, L 1.43","R",0.303,0.394,0.23,0,0,0,4,4500,24.4,9.1,8.4,8.4,"%",56,1.9,0,NA
"Ryan Zimmerman","1B","WSH","@ SF",4.18,"Cain, R 4.45","R",0.375,0.469,0.335,0,0,0,4,4500,28.1,10.7,10.46,10.46,"%",59,2.3,18,4
"Yonder Alonso","1B","OAK","@ CLE",3.94,"Clevinger, R 2.82","L",0.29,0.437,0.374,0,0,0,5,4400,26,9.1,8.46,8.46,"%",52,1.9,5,1.1
"Jed Lowrie","2B","OAK","@ CLE",3.94,"Clevinger, R 2.82","B",0.303,0.374,0.186,0,0,0,3,4400,22.2,7.7,8.32,8.32,"%",55,1.9,0,NA
"Miguel Cabrera","1B","DET","@ KC",4.35,"Kennedy, R 4.43","R",0.277,0.368,0.153,0,0,0,3,4400,24.5,7.5,11.3,11.3,"%",56,2.6,9,2
"Aaron Hicks","OF","NYY","@ BAL",4.09,"Gausman, R 6.17","R",0.302,0.42,0.25,0,0,0,2,4400,27.4,9.3,9.61,9.61,"%",52,2.2,9,2
"Joey Gallo","3B","TEX","vs TB",4.46,"Archer, R 3.61","L",0.212,0.363,0.335,0,0,0,7,4400,22.6,8.6,5.98,5.98,"%",52,1.4,0,NA
"Adrian Beltre","3B","TEX","vs TB",4.46,"Archer, R 3.61","R",0.25,0.318,0.125,0,0,0,4,4400,13.4,5,9.44,9.44,"%",0,2.1,14,3.2
"Dee Gordon","2B","MIA","vs PHI",3.98,"Nola, R 4.34","L",0.283,0.312,0.071,0,0,0,1,4400,21.4,7.9,8.56,8.56,"%",59,1.9,19,4.3
"Anthony Rendon","3B","WSH","@ SF",4.18,"Cain, R 4.45","R",0.286,0.383,0.211,0,0,0,5,4400,31.8,8.7,8.27,8.27,"%",32,1.9,8,1.8
"Trea Turner","SS","WSH","@ SF",4.18,"Cain, R 4.45","R",0.253,0.296,0.153,0,0,0,1,4400,28.6,9,10.46,10.46,"%",50,2.4,13,3
"Jason Kipnis","2B","CLE","vs OAK",5.06,"Manaea, L 4.35","L",0.235,0.29,0.177,0,0,0,1,4300,28.8,7.1,11.16,11.16,"%",38,2.6,0,NA
"Josh Harrison","2B/3B","PIT","vs ARI",4.34,"Godley, R 1.99","R",0.302,0.356,0.151,0,0,0,2,4300,21.4,7.3,9.33,9.33,"%",59,2.2,4,0.9
"Austin Bibens-Dirkx","P","TEX","vs TB",5.04,"Archer, R 3.61","R",3.97,0,0,2.8,7.4,0.97,NA,4300,16.9,6.6,7.1,7.1,"%",26,1.7,3.7,0.9
"Kevin Kiermaier","OF","TB","@ TEX",5.04,"Bibens-Dirkx, R 3.97","L",0.243,0.308,0.131,0,0,0,2,4300,24.8,7.2,11.12,11.12,"%",52,2.6,14,3.3
"Nomar Mazara","OF","TEX","vs TB",4.46,"Archer, R 3.61","L",0.285,0.353,0.177,0,0,0,3,4300,24.4,8.1,9.44,9.44,"%",54,2.2,5,1.2
"Jay Bruce","1B/OF","NYM","vs MIL",4.43,"Guerra, R 3.12","L",0.251,0.355,0.257,0,0,0,3,4300,29.3,8.9,10.33,10.33,"%",47,2.4,4,0.9
"Justin Bour","1B","MIA","vs PHI",3.98,"Nola, R 4.34","L",0.285,0.392,0.267,0,0,0,5,4300,25.2,8.2,7.7,7.7,"%",47,1.8,30,7
"Ian Happ","2B","CHC","@ SD",4.33,"Perdomo, R 5.61","B",0.231,0.345,0.231,0,0,0,5,4300,22.2,6.6,8.81,8.81,"%",49,2,0,NA
"Daniel Murphy","2B","WSH","@ SF",4.18,"Cain, R 4.45","L",0.332,0.407,0.239,0,0,0,3,4300,26.5,9.7,9.19,9.19,"%",55,2.1,7,1.6
"Marwin Gonzalez","3B/OF","HOU","@ MIN",5.36,"Santiago, L 4.31","B",0.304,0.423,0.32,0,0,0,5,4200,28.7,8.4,11.64,11.64,"%",49,2.8,25,6
"Matt Holliday","1B","NYY","@ BAL",4.09,"Gausman, R 6.17","R",0.263,0.372,0.243,0,0,0,3,4200,26,7.9,8.98,8.98,"%",46,2.1,7,1.7
"Zack Cozart","SS","CIN","@ TOR",4.5,"Bolsinger, R 5.75","R",0.35,0.44,0.258,0,0,0,2,4200,25.4,10,10.32,10.32,"%",62,2.5,7,1.7
"Shin-Soo Choo","OF","TEX","vs TB",4.46,"Archer, R 3.61","L",0.258,0.354,0.17,0,0,0,1,4200,25.6,8.1,9.44,9.44,"%",50,2.2,10,2.4
"Jean Segura","SS","SEA","vs COL",4.66,"Senzatela, R 3.19","R",0.347,0.379,0.125,0,0,0,1,4200,24.4,9.5,10.07,10.07,"%",62,2.4,5,1.2
"Lucas Duda","1B","NYM","vs MIL",4.43,"Guerra, R 3.12","L",0.26,0.408,0.32,0,0,0,5,4200,25.2,8.4,8.17,8.17,"%",49,1.9,0,NA
"Neil Walker","2B","NYM","vs MIL",4.43,"Guerra, R 3.12","B",0.27,0.336,0.175,0,0,0,4,4200,24.7,7.8,9.45,9.45,"%",51,2.3,0,NA
"Kyle Schwarber","OF","CHC","@ SD",4.33,"Perdomo, R 5.61","L",0.175,0.296,0.181,0,0,0,2,4200,21.7,6.6,9.26,9.26,"%",53,2.2,0,NA
"Robbie Grossman","OF","MIN","vs HOU",4.64,"Paulino, R","B",0.268,0.377,0.152,0,0,0,4,4100,22.7,7.2,9.59,9.59,"%",54,2.3,0,NA
"Alex Bregman","3B","HOU","@ MIN",5.36,"Santiago, L 4.31","R",0.262,0.318,0.14,0,0,0,7,4100,19.1,6.3,7.45,7.45,"%",54,1.8,19,4.6
"Jackie Bradley Jr.","OF","BOS","@ CWS",5.09,"Pelfrey, R 4.41","L",0.214,0.319,0.205,0,0,0,5,4100,26.4,7.1,10.38,10.38,"%",44,2.5,5,1.2
"Devon Travis","2B","TOR","vs CIN",5,"Adleman, R 4.95","R",0.268,0.316,0.179,0,0,0,1,4100,24.9,7,10.33,10.33,"%",48,2.5,16,3.9
"Carlos Gonzalez","OF","COL","@ SEA",3.34,"Paxton, L 1.43","L",0.246,0.305,0.134,0,0,0,6,4100,17,6.3,6.06,6.06,"%",57,1.5,0,NA
"Marcell Ozuna","OF","MIA","vs PHI",3.98,"Nola, R 4.34","R",0.314,0.403,0.246,0,0,0,4,4100,26.1,9.1,8.9,8.9,"%",53,2.2,26,6.3
"Justin Upton","OF","DET","@ KC",4.35,"Kennedy, R 4.43","R",0.235,0.341,0.212,0,0,0,6,4000,22.2,8,7.35,7.35,"%",54,1.8,14,3.5
"David Paulino","P","HOU","@ MIN",4.64,"Santiago, L 4.31","R",NA,0,0,0,0,0,NA,4000,6.7,NA,6.74,6.74,"%",0,1.7,17.4,4.4
"Andrew Benintendi","OF","BOS","@ CWS",5.09,"Pelfrey, R 4.41","L",0.266,0.326,0.125,0,0,0,2,4000,27,8.1,12,12,"%",54,3,0,NA
"Manny Machado","3B","BAL","vs NYY",4.41,"Tanaka, R 5.86","R",0.21,0.308,0.205,0,0,0,3,4000,24.3,7.4,9.38,9.38,"%",49,2.3,0,NA
"Scott Schebler","OF","CIN","@ TOR",4.5,"Bolsinger, R 5.75","L",0.247,0.361,0.298,0,0,0,6,4000,23.8,8.3,7.5,7.5,"%",51,1.9,18,4.5
"Corey Seager","SS","LAD","@ STL",3.78,"Martinez, R 3.32","L",0.285,0.377,0.183,0,0,0,2,4000,22.9,8.4,8.78,8.78,"%",58,2.2,7,1.8
"Jordy Mercer","SS","PIT","vs ARI",4.34,"Godley, R 1.99","R",0.249,0.323,0.116,0,0,0,8,4000,16.9,5.9,5.14,5.14,"%",50,1.3,17,4.3
"David Peralta","OF","ARI","@ PIT",4.16,"Kuhl, R 6.29","L",0.307,0.353,0.151,0,0,0,2,4000,25.8,7.3,9.54,9.54,"%",44,2.4,12,3
"Andrew McCutchen","OF","PIT","vs ARI",4.34,"Godley, R 1.99","R",0.217,0.301,0.18,0,0,0,6,4000,21,7,6.89,6.89,"%",50,1.7,14,3.5
"Ender Inciarte","OF","ATL","@ LAA",3.58,"Chavez, R 5.25","L",0.288,0.329,0.116,0,0,0,1,4000,22.6,8.5,8.49,8.49,"%",59,2.1,3,0.8
"Colby Rasmus","OF","TB","@ TEX",5.04,"Bibens-Dirkx, R 3.97","L",0.25,0.359,0.303,0,0,0,6,4000,25.2,7.9,8.54,8.54,"%",47,2.1,5,1.3
"Trevor Story","SS","COL","@ SEA",3.34,"Paxton, L 1.43","R",0.191,0.32,0.252,0,0,0,7,4000,16.9,7,4.85,4.85,"%",57,1.2,0,NA
"Ian Desmond","1B/OF","COL","@ SEA",3.34,"Paxton, L 1.43","R",0.275,0.301,0.118,0,0,0,5,4000,20.7,7.1,6.71,6.71,"%",51,1.7,0,NA
"Christian Yelich","OF","MIA","vs PHI",3.98,"Nola, R 4.34","L",0.265,0.331,0.135,0,0,0,3,4000,21.9,7.8,8.33,8.33,"%",56,2.1,14,3.5
"Hunter Renfroe","OF","SD","vs CHC",3.17,"Arrieta, R 4.92","R",0.238,0.323,0.218,0,0,0,4,4000,20.4,7,6.19,6.19,"%",49,1.5,2,0.5
"Javier Baez","2B/SS","CHC","@ SD",4.33,"Perdomo, R 5.61","R",0.263,0.326,0.234,0,0,0,8,4000,23.3,6.8,5.23,5.23,"%",33,1.3,5,1.3
"Melky Cabrera","OF","CWS","vs BOS",4.41,"Pomeranz, L 4.70","B",0.267,0.312,0.128,0,0,0,2,3900,21.6,7.4,8.97,8.97,"%",58,2.3,0,NA
"Jonathan Schoop","2B","BAL","vs NYY",4.41,"Tanaka, R 5.86","R",0.274,0.343,0.2,0,0,0,7,3900,16.4,7.2,5.78,5.78,"%",63,1.5,5,1.3
"Adam Jones","OF","BAL","vs NYY",4.41,"Tanaka, R 5.86","R",0.258,0.311,0.153,0,0,0,2,3900,22.1,7.3,8.64,8.64,"%",54,2.2,32,8.2
"Starlin Castro","2B","NYY","@ BAL",4.09,"Gausman, R 6.17","R",0.325,0.368,0.16,0,0,0,4,3900,23.2,8.4,9.11,9.11,"%",58,2.3,6,1.5
"Cody Bellinger","1B/OF","LAD","@ STL",3.78,"Martinez, R 3.32","L",0.258,0.377,0.323,0,0,0,6,3900,26.4,9.9,7.21,7.21,"%",52,1.8,2,0.5
"Matt Kemp","OF","ATL","@ LAA",3.58,"Chavez, R 5.25","R",0.341,0.413,0.252,0,0,0,4,3900,26.9,9.8,8.61,8.61,"%",53,2.2,17,4.4
"DJ LeMahieu","2B","COL","@ SEA",3.34,"Paxton, L 1.43","R",0.283,0.33,0.081,0,0,0,2,3900,20.6,6.7,7.25,7.25,"%",50,1.9,3,0.8
"Wil Myers","1B","SD","vs CHC",3.17,"Arrieta, R 4.92","R",0.264,0.344,0.231,0,0,0,3,3900,21,8.5,6.19,6.19,"%",56,1.6,10,2.6
"Ryon Healy","1B/3B","OAK","@ CLE",3.94,"Clevinger, R 2.82","R",0.276,0.337,0.203,0,0,0,6,3800,21,7,6.76,6.76,"%",49,1.8,0,NA
"Max Kepler","OF","MIN","vs HOU",4.64,"Paulino, R","L",0.259,0.341,0.171,0,0,0,3,3800,23,7.2,9.33,9.33,"%",53,2.5,8,2.1
"Mitch Moreland","1B","BOS","@ CWS",5.09,"Pelfrey, R 4.41","L",0.275,0.37,0.199,0,0,0,4,3800,23.8,7.5,11.22,11.22,"%",58,3,7,1.8
"Eugenio Suarez","3B","CIN","@ TOR",4.5,"Bolsinger, R 5.75","R",0.289,0.382,0.233,0,0,0,5,3800,24.8,8.6,8.29,8.29,"%",52,2.2,3,0.8
"Tommy Pham","OF","STL","vs LAD",4.22,"Ryu, L 4.28","R",0.319,0.419,0.264,0,0,0,5,3800,28.4,10.1,7.44,7.44,"%",48,2,5,1.3
"Albert Pujols","1B","LAA","vs ATL",3.92,"Garcia, L 3.58","R",0.25,0.308,0.154,0,0,0,3,3800,20.9,7.3,8.17,8.17,"%",57,2.2,3,0.8
"Eric Thames","1B","MIL","@ NYM",3.07,"deGrom, R 3.23","L",0.278,0.428,0.317,0,0,0,2,3800,24.6,10,6.05,6.05,"%",54,1.6,27,7.1
"Tommy Joseph","1B","PHI","@ MIA",3.52,"Straily, R 3.83","R",0.248,0.327,0.195,0,0,0,4,3800,21.8,6.6,7.85,7.85,"%",47,2.1,3,0.8
"Cesar Hernandez","2B","PHI","@ MIA",3.52,"Straily, R 3.83","B",0.283,0.335,0.136,0,0,0,1,3800,20.9,8.1,7.21,7.21,"%",58,1.9,5,1.3
"Aaron Altherr","OF","PHI","@ MIA",3.52,"Straily, R 3.83","R",0.294,0.397,0.243,0,0,0,2,3800,23.1,8.3,7.75,7.75,"%",54,2,5,1.3
"Willson Contreras","C","CHC","@ SD",4.33,"Perdomo, R 5.61","R",0.239,0.31,0.167,0,0,0,7,3800,21.1,6,5.68,5.68,"%",36,1.5,9,2.4
"Matt Joyce","OF","OAK","@ CLE",3.94,"Clevinger, R 2.82","L",0.19,0.282,0.153,0,0,0,1,3700,19.8,5.4,7.59,7.59,"%",44,2.1,5,1.4
"Eric Hosmer","1B","KC","vs DET",4.65,"Boyd, L 5.40","L",0.295,0.343,0.126,0,0,0,3,3700,20.5,7,9.08,9.08,"%",59,2.5,8,2.2
"Matt Davidson","1B/3B","CWS","vs BOS",4.41,"Pomeranz, L 4.70","R",0.256,0.349,0.272,0,0,0,6,3700,23.8,7.2,6.2,6.2,"%",39,1.7,3,0.8
"Pablo Sandoval","3B","BOS","@ CWS",5.09,"Pelfrey, R 4.41","B",0.213,0.28,0.164,0,0,0,7,3700,19.9,6.2,6.38,6.38,"%",45,1.7,13,3.5
"Todd Frazier","3B","CWS","vs BOS",4.41,"Pomeranz, L 4.70","R",0.188,0.305,0.188,0,0,0,4,3700,22.5,7.1,8.84,8.84,"%",52,2.4,3,0.8
"Avisail Garcia","OF","CWS","vs BOS",4.41,"Pomeranz, L 4.70","R",0.33,0.398,0.225,0,0,0,5,3700,26.4,8.9,7.4,7.4,"%",47,2,13,3.5
"Mark Trumbo","OF","BAL","vs NYY",4.41,"Tanaka, R 5.86","R",0.262,0.316,0.139,0,0,0,4,3700,23.9,7.4,8.89,8.89,"%",49,2.4,20,5.4
"Matt Carpenter","1B","STL","vs LAD",4.22,"Ryu, L 4.28","L",0.221,0.349,0.201,0,0,0,2,3700,21.6,7.6,8.26,8.26,"%",56,2.2,0,NA
"Dexter Fowler","OF","STL","vs LAD",4.22,"Ryu, L 4.28","B",0.222,0.315,0.191,0,0,0,1,3700,23.5,7.1,8.03,8.03,"%",46,2.2,14,3.8
