Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,13337,Mark Ingram,RB,NO,SF,9,33,38,46,6,52,52,34.10,88.2
2,15071,Latavius Murray,RB,OAK,DEN,9,43,49,47,2,49,49,34.70,71.4
3,14536,Russell Wilson,QB,SEA,BUF,9,47,100,6,0,62,62,26.28,55.9
4,16597,Mike Evans,WR,TB,ATL,9,50,63,0,34,22,34,41,54
5,11488,Jimmy Graham,TE,SEA,BUF,9,42,89,0,19,19,19,33.30,53.1
6,8529,Mike Wallace,WR,BAL,PIT,9,35,50,0,17,11,17,25.40,52.6
7,16776,Melvin Gordon,RB,SD,TEN,9,65,81,49,6,55,55,39.10,49.4
8,17923,Ezekiel Elliott,RB,DAL,CLE,9,44,60,41,2,43,43,22.70,49.3
9,2699,Matt Forte,RB,NYJ,MIA,9,32,55,38,6,41,44,16.70,49.1
10,1370,James Harrison,OLB,PIT,BAL,9,38,54,0,0,0,0,0,44.7
11,2262,Tim Hightower,RB,NO,SF,9,37,43,62,3,65,65,17.20,43.8
12,16909,Jay Ajayi,RB,MIA,NYJ,9,46,73,52,9,59,61,25,41.3
13,16129,Taylor Gabriel,WR,ATL,TB,9,33,45,6,15,21,21,18.60,41.2
14,8343,Cameron Wake,DE,MIA,NYJ,9,39,67,0,0,0,0,0,41
15,5820,Frank Gore,RB,IND,GB,9,47,69,40,4,45,45,21.10,40.6
16,14141,Cole Beasley,WR,DAL,CLE,9,29,40,0,21,21,21,17.60,40
17,16763,Marcus Mariota,QB,TEN,SD,9,65,100,5,0,71,71,31.92,39.9
18,17997,Maliek Collins,DT,DAL,CLE,9,28,64,0,0,0,0,0,39.3
19,732,Matt Ryan,QB,ATL,TB,9,71,97,3,0,51,51,31.76,39.1
20,2593,Aaron Rodgers,QB,GB,IND,9,69,100,9,0,71,71,27.18,37.9
21,13443,Colin Kaepernick,QB,SF,NO,9,60,100,8,0,73,73,27.22,37
22,15669,Nathan Stupar,OLB,NO,SF,9,36,60,0,0,0,0,0,36.1
23,18055,Dak Prescott,QB,DAL,CLE,9,68,93,6,0,46,46,23.88,35.1
24,12985,DuJuan Harris,RB,SF,NO,9,53,88,19,11,28,30,24.20,34.3
25,15239,Vance McDonald,TE,SF,NO,9,42,70,0,14,7,14,17.40,34.3
26,13181,Mario Addison,DE,CAR,LA,9,35,52,0,0,0,0,0,34.3
27,4932,Eli Manning,QB,NYG,PHI,9,64,100,3,0,59,59,23.88,34.2
28,16879,Ramik Wilson,ILB,KC,JAX,9,30,39,0,0,0,0,0,33.3
