Rk,ID,Player,Pos,Team,Opp,Week,Snaps,Snap Pct,Rush Pct,Tgt Pct,Touch Pct,Util Pct,Fantasy Points,Points/100 Snaps
1,1589,John Kuhn,FB,NO,SD,4,25,34,12,8,20,20,21.20,76.8
2,13291,Julio Jones,WR,ATL,CAR,4,47,70,0,32,26,32,51,76.6
3,3807,Ben Roethlisberger,QB,PIT,KC,4,55,93,2,0,51,51,36.90,61.6
4,16127,Isaiah Crowell,RB,CLE,WAS,4,34,47,47,12,56,59,26.20,59.4
5,9331,Michael Crabtree,WR,OAK,BAL,4,46,77,0,26,15,26,33.80,58.3
6,14424,Brian Quick,WR,LA,ARI,4,33,56,0,18,6,18,20.90,57.3
7,732,Matt Ryan,QB,ATL,CAR,4,67,100,6,0,61,61,39.52,53
8,13941,Zach Brown,ILB,BUF,NE,4,56,100,0,0,0,0,0,49.8
9,11023,Carlos Dunlap,DE,CIN,MIA,4,36,80,0,0,0,0,0,49.7
10,16856,Matt Jones,RB,WAS,CLE,4,41,66,54,5,59,59,24.80,48.3
11,7389,Eddie Royal,WR,CHI,DET,4,36,52,0,19,19,19,27.10,47.5
12,5820,Frank Gore,RB,IND,JAX,4,34,44,47,18,62,65,20.50,45.6
13,17923,Ezekiel Elliott,RB,DAL,SF,4,48,63,48,2,50,50,25.70,45.2
14,16142,Terrance West,RB,BAL,OAK,4,39,44,54,0,54,54,20.30,44.4
15,12083,Derek Anderson,QB,CAR,ATL,4,29,41,0,0,79,79,14.88,44.4
16,12902,Cameron Heyward,DE,PIT,KC,4,54,72,0,0,0,0,0,41.9
17,14059,Derek Wolfe,DE,DEN,TB,4,47,66,0,0,0,0,0,40.6
18,14536,Russell Wilson,QB,SEA,NYJ,4,60,100,8,0,62,62,26.86,39.8
19,16311,Derek Carr,QB,OAK,BAL,4,60,100,5,0,63,63,23.76,39.6
20,12845,AJ Green,WR,CIN,MIA,4,59,84,0,20,17,20,36.30,39.5
21,13124,DeMarco Murray,RB,TEN,HOU,4,63,96,40,3,43,43,25.90,37.9
22,13320,Cam Newton,QB,CAR,ATL,4,42,59,12,0,71,71,15.60,37.1
23,16524,Devonta Freeman,RB,ATL,CAR,4,34,51,38,9,44,47,14.40,36.5
24,16245,Blake Bortles,QB,JAX,IND,4,72,100,10,0,56,56,25.88,35.9
25,11056,Antonio Brown,WR,PIT,KC,4,52,88,0,10,8,10,22.40,35.4
26,15100,Jordan Reed,TE,WAS,CLE,4,55,89,0,18,16,18,28.30,35.1
