Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
168,13,Houston Texans,DST,8,HOU,TEN,--,--,3100,5
169,36,Baltimore Ravens,DST,8,BAL,SD,--,--,3000,5
170,15118,Marquess Wilson,WR,8,CHI,MIN,7,7,4000,5
171,12323,Joique Bell,RB,8,DET,KC,23,9,3200,4.9
172,8330,Brian Hartline,WR,8,CLE,ARI,6,16,3000,4.9
173,13117,Dwayne Harris,WR,8,NYG,NO,30,18,3300,4.9
174,16553,Corey Brown,WR,8,CAR,IND,28,27,3000,4.9
175,15196,Kenny Stills,WR,8,MIA,NE,16,29,3000,4.9
176,15207,Benjamin Cunningham,RB,8,LA,SF,29,26,3000,4.8
177,16837,Chris Conley,WR,8,KC,DET,32,25,3000,4.7
178,14465,Jarius Wright,WR,8,MIN,CHI,20,27,3000,4.7
179,4104,Jerricho Cotchery,WR,8,CAR,IND,28,27,3000,4.6
180,15216,Stedman Bailey,WR,8,LA,SF,29,30,3000,4.6
181,15268,Nick Williams,WR,8,ATL,TB,22,29,3000,4.6
182,15645,Khiry Robinson,RB,8,NO,NYG,17,21,3000,4.5
183,6768,Lance Moore,WR,8,DET,KC,23,32,3000,4.5
184,16801,Dorial Green-Beckham,WR,8,TEN,HOU,27,20,3100,4.5
185,12794,Jeremy Kerley,WR,8,NYJ,OAK,26,10,3000,4.4
186,14141,Cole Beasley,WR,8,DAL,SEA,3,1,3000,4.4
187,15141,Charles Johnson,WR,8,MIN,CHI,20,27,3000,4.4
188,14424,Brian Quick,WR,8,LA,SF,29,30,3000,4.4
189,8778,Brandon Myers,TE,8,TB,ATL,11,26,2500,4.4
190,16802,Devin Funchess,WR,8,CAR,IND,28,27,3000,4.3
191,15256,Christine Michael,RB,8,DAL,SEA,3,2,3000,4.2
192,5701,Fred Jackson,RB,8,SEA,DAL,15,30,3000,4.2
193,16831,Jaelen Strong,WR,8,HOU,TEN,8,13,3000,4.2
194,15072,Mychal Rivera,TE,8,OAK,NYJ,2,13,2500,4.2
195,3382,Marcel Reece,FB,8,OAK,NYJ,2,1,3000,4.2
196,13987,Dwayne Allen,TE,8,IND,CAR,5,8,2500,4.2
197,1545,Anthony Fasano,TE,8,TEN,HOU,27,14,2500,4.2
198,11101,Garrett Graham,TE,8,HOU,TEN,8,25,2500,4.1
199,15479,Marlon Brown,WR,8,BAL,SD,19,6,3000,4.1
200,7,Cincinnati Bengals,DST,8,CIN,PIT,--,--,3000,4
201,28,Pittsburgh Steelers,DST,8,PIT,CIN,--,--,2600,4
202,34,Tennessee Titans,DST,8,TEN,HOU,--,--,2500,4
203,84,San Diego Chargers,DST,8,SD,BAL,--,--,2200,4
204,75,New York Giants,DST,8,NYG,NO,--,--,2700,4
205,69,New Orleans Saints,DST,8,NO,NYG,--,--,2000,4
206,38,Chicago Bears,DST,8,CHI,MIN,--,--,2400,4
207,83,Oakland Raiders,DST,8,OAK,NYJ,--,--,2200,4
208,14,Indianapolis Colts,DST,8,IND,CAR,--,--,2100,4
209,93,San Francisco 49ers,DST,8,SF,LA,--,--,2100,4
210,16567,Brandon Coleman,WR,8,NO,NYG,17,12,3000,4
211,13386,Lance Kendricks,TE,8,LA,SF,29,16,2500,4
212,14850,Russell Shepard,WR,8,TB,ATL,11,4,3000,4
213,16305,De'Anthony Thomas,WR,8,KC,DET,32,25,3000,4
214,17050,Thomas Rawls,RB,8,SEA,DAL,15,30,3500,3.9
215,14876,Dion Sims,TE,8,MIA,NE,16,8,2500,3.9
216,11026,Jermaine Gresham,TE,8,ARI,CLE,21,11,2500,3.9
217,12551,Jordan Norwood,WR,8,DEN,GB,9,9,3000,3.9
218,6597,Greg Jennings,WR,8,MIA,NE,16,29,3000,3.9
219,16847,David Johnson,RB,8,ARI,CLE,21,32,3500,3.8
220,12548,Scott Chandler,TE,8,NE,MIA,17,11,2500,3.8
221,15866,Josh Hill,TE,8,NO,NYG,17,28,2500,3.8
222,16816,Maxx Williams,TE,8,BAL,SD,19,22,2500,3.8
223,17754,Will Tye,TE,8,NYG,NO,30,29,2500,3.8
224,16887,Mike Davis,RB,8,SF,LA,5,17,3000,3.7
225,15241,Quinton Patton,WR,8,SF,LA,5,5,3000,3.7
226,17167,Cameron Meredith,WR,8,CHI,MIN,7,7,3000,3.7
227,12153,Ed Dickson,TE,8,CAR,IND,28,19,2500,3.6
228,14719,Jonathan Grimes,RB,8,HOU,TEN,8,8,3000,3.5
229,16178,Bishop Sankey,RB,8,TEN,HOU,27,28,3300,3.5
230,16008,Orleans Darkwa,RB,8,NYG,NO,30,22,3600,3.5
231,16886,Javorius Allen,RB,8,BAL,SD,19,31,3500,3.4
232,15221,Zac Stacy,RB,8,NYJ,OAK,26,18,3000,3.4
233,14496,Garrett Celek,TE,8,SF,LA,5,12,2500,3.4
234,15045,Knile Davis,RB,8,KC,DET,32,25,3500,3.3
235,14533,Robert Turbin,RB,8,CLE,ARI,6,7,3000,3.3
236,14901,Kyle Juszczyk,FB,8,BAL,SD,19,31,3000,3.3
237,7580,DeAngelo Williams,RB,8,PIT,CIN,13,19,3000,3.2
238,16867,Jeremy Langford,RB,8,CHI,MIN,7,5,3000,3.2
239,15378,Levine Toilolo,TE,8,ATL,TB,22,20,2500,3.2
240,48,Dallas Cowboys,DST,8,DAL,SEA,--,--,2700,3
241,64,Miami Dolphins,DST,8,MIA,NE,--,--,2700,3
242,8,Cleveland Browns,DST,8,CLE,ARI,--,--,2000,3
243,95,Tampa Bay Buccaneers,DST,8,TB,ATL,--,--,2300,3
244,2220,Ahmad Bradshaw,RB,8,IND,CAR,5,20,3000,3
245,13163,Roy Helu,RB,8,OAK,NYJ,2,1,3000,2.9
246,4738,Mike Tolbert,FB,8,CAR,IND,28,29,3000,2.8
247,16056,James White,RB,8,NE,MIA,17,21,3000,2.7
248,16935,Keith Mumphery,WR,8,HOU,TEN,8,13,3000,2.7
249,7857,Jerome Simpson,WR,8,SF,LA,5,5,3000,2.7
250,16868,Justin Hardy,WR,8,ATL,TB,22,29,3000,2.7
251,16031,Damien Williams,RB,8,MIA,NE,16,6,3000,2.6
252,14715,Chris Owusu,WR,8,NYJ,OAK,26,10,3000,2.6
253,16731,Chris Matthews,WR,8,SEA,DAL,15,7,3000,2.6
254,14405,Chris Givens,WR,8,BAL,SD,19,6,3000,2.6
255,13063,Taiwan Jones,RB,8,OAK,NYJ,2,1,3000,2.6
256,8771,Darrius Heyward-Bey,WR,8,PIT,CIN,13,15,3000,2.5
257,10992,Jeff Cumberland,TE,8,NYJ,OAK,26,32,2500,2.5
258,15082,Gavin Escobar,TE,8,DAL,SEA,3,31,2500,2.5
259,15263,Luke Willson,TE,8,SEA,DAL,15,5,2500,2.5
260,16326,Seth Roberts,WR,8,OAK,NYJ,2,11,3000,2.4
261,13264,Andre Holmes,WR,8,OAK,NYJ,2,11,3000,2.4
262,16276,Bennie Fowler,WR,8,DEN,GB,9,9,3000,2.4
263,16933,James O'Shaughnessy,TE,8,KC,DET,32,24,2500,2.4
264,15616,Fozzy Whittaker,RB,8,CAR,IND,28,29,3000,2.3
265,1986,Jason Avant,WR,8,KC,DET,32,25,3000,2.3
266,16931,Nick Boyle,TE,8,BAL,SD,19,22,2500,2.3
267,16480,Jeff Janis,WR,8,GB,DEN,1,2,3300,2.3
268,16834,Tevin Coleman,RB,8,ATL,TB,22,11,3600,2.2
269,16775,Devante Parker,WR,8,MIA,NE,16,29,3000,2.2
270,3989,Andre Caldwell,WR,8,DEN,GB,9,9,3000,2.2
271,15509,Jaron Brown,WR,8,ARI,CLE,21,14,3000,2.2
272,13016,Virgil Green,TE,8,DEN,GB,9,23,2500,2.2
273,13255,Matt Asiata,RB,8,MIN,CHI,20,13,3000,2.2
274,16965,Josh Robinson,RB,8,IND,CAR,5,20,3000,2.1
275,8848,John Phillips,TE,8,SD,BAL,31,2,2500,2.1
276,16200,CJ Fiedorowicz,TE,8,HOU,TEN,8,25,2500,2.1
277,15367,Tim Wright,TE,8,DET,KC,23,4,2500,2.1
278,16829,Clive Walford,TE,8,OAK,NYJ,2,13,2600,2.1
279,15123,Corey Fuller,WR,8,DET,KC,23,32,3000,2.1
280,16664,Bruce Ellington,WR,8,SF,LA,5,5,3000,2.1
281,16728,Dontrelle Inman,WR,8,SD,BAL,31,31,3000,2
282,16510,Jerick McKinnon,RB,8,MIN,CHI,20,13,3000,1.9
283,11555,Jim Dray,TE,8,CLE,ARI,6,1,2500,1.9
284,14891,Tommy Bohanon,FB,8,NYJ,OAK,26,18,3000,1.9
285,13446,Bruce Miller,FB,8,SF,LA,5,17,3000,1.9
286,16381,Devin Street,WR,8,DAL,SEA,3,1,3000,1.8
287,7203,Dwayne Bowe,WR,8,CLE,ARI,6,16,3000,1.8
288,16798,Devin Smith,WR,8,NYJ,OAK,26,10,3000,1.8
289,15697,Chase Ford,TE,8,MIN,CHI,20,6,2500,1.8
290,11535,Michael Hoomanawanui,TE,8,NO,NYG,17,28,2500,1.8
291,13471,Ricardo Lockette,WR,8,SEA,DAL,15,7,3000,1.8
292,12777,Lee Smith,TE,8,OAK,NYJ,2,13,2500,1.8
293,14795,Josh Bellamy,WR,8,CHI,MIN,7,7,3000,1.7
294,15239,Vance McDonald,TE,8,SF,LA,5,12,2500,1.7
295,14886,Aaron Dobson,WR,8,NE,MIA,17,21,3000,1.7
296,9588,Brandon Pettigrew,TE,8,DET,KC,23,4,2500,1.7
297,14445,Rhett Ellison,TE,8,MIN,CHI,20,6,2500,1.7
298,14594,Griff Whalen,WR,8,IND,CAR,5,5,3000,1.7
299,13370,Luke Stocker,TE,8,TB,ATL,11,26,2500,1.7
300,16402,Andre Williams,RB,8,NYG,NO,30,22,3000,1.6
