Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
200,17167,Cameron Meredith,WR,9,CHI,SD,21,9,3000,3.7
201,14876,Dion Sims,TE,9,MIA,BUF,17,17,2500,3.6
202,11317,Clay Harbor,TE,9,JAX,NYJ,4,10,2500,3.4
203,16915,Karlos Williams,RB,9,BUF,MIA,22,23,4000,3.2
204,15640,Derek Carrier,TE,9,WAS,NE,13,6,2500,3.2
205,16008,Orleans Darkwa,RB,9,NYG,TB,23,12,3400,3.1
206,13063,Taiwan Jones,RB,9,OAK,PIT,15,3,3200,3.1
207,75,New York Giants,DST,9,NYG,TB,--,--,2700,3
208,52,Jacksonville Jaguars,DST,9,JAX,NYJ,--,--,2800,3
209,8,Cleveland Browns,DST,9,CLE,CIN,--,--,2200,3
210,38,Chicago Bears,DST,9,CHI,SD,--,--,2400,3
211,93,San Francisco 49ers,DST,9,SF,ATL,--,--,2100,3
212,95,Tampa Bay Buccaneers,DST,9,TB,NYG,--,--,2400,3
213,16427,Ka'Deem Carey,RB,9,CHI,SD,21,32,3000,3
214,11439,Antone Smith,RB,9,CHI,SD,21,32,3000,3
215,16178,Bishop Sankey,RB,9,TEN,NO,32,22,3200,2.9
216,14424,Brian Quick,WR,9,LA,MIN,7,9,3000,2.8
217,17290,Adam Humphries,WR,9,TB,NYG,29,20,3000,2.8
218,15018,Denard Robinson,RB,9,JAX,NYJ,4,1,3000,2.7
219,13264,Andre Holmes,WR,9,OAK,PIT,15,15,3000,2.7
220,15565,Jonas Gray,RB,9,MIA,BUF,17,17,3000,2.7
221,16567,Brandon Coleman,WR,9,NO,TEN,9,13,3000,2.7
222,13102,Jordan Todman,RB,9,PIT,OAK,24,15,3000,2.7
223,16510,Jerick McKinnon,RB,9,MIN,LA,3,10,3000,2.6
224,16411,Ryan Grant,WR,9,WAS,NE,13,27,3000,2.6
225,10992,Jeff Cumberland,TE,9,NYJ,JAX,25,15,2500,2.6
226,6597,Greg Jennings,WR,9,MIA,BUF,17,24,3000,2.6
227,3989,Andre Caldwell,WR,9,DEN,IND,27,25,3000,2.6
228,1545,Anthony Fasano,TE,9,TEN,NO,32,27,2500,2.6
229,16326,Seth Roberts,WR,9,OAK,PIT,15,15,3000,2.5
230,12774,Stevan Ridley,RB,9,NYJ,JAX,25,24,3200,2.5
231,12551,Jordan Norwood,WR,9,DEN,IND,27,25,3000,2.5
232,8604,Donald Brown,RB,9,SD,CHI,18,10,3000,2.5
233,16276,Bennie Fowler,WR,9,DEN,IND,27,25,3000,2.4
234,15082,Gavin Escobar,TE,9,DAL,PHI,8,2,2500,2.4
235,12153,Ed Dickson,TE,9,CAR,GB,12,22,2500,2.4
236,8848,John Phillips,TE,9,SD,CHI,18,5,2500,2.3
237,13255,Matt Asiata,RB,9,MIN,LA,3,10,3000,2.3
238,15256,Christine Michael,RB,9,DAL,PHI,8,4,3000,2.2
239,14533,Robert Turbin,RB,9,CLE,CIN,11,18,3000,2.2
240,16031,Damien Williams,RB,9,MIA,BUF,17,17,3000,2.2
241,15616,Fozzy Whittaker,RB,9,CAR,GB,12,19,3000,2.2
242,16798,Devin Smith,WR,9,NYJ,JAX,25,17,3000,2.2
243,5511,Brent Celek,TE,9,PHI,DAL,13,11,2500,2.2
244,13386,Lance Kendricks,TE,9,LA,MIN,7,23,2500,2.2
245,7203,Dwayne Bowe,WR,9,CLE,CIN,11,10,3000,2.2
246,13446,Bruce Miller,FB,9,SF,ATL,11,28,3000,2.2
247,16664,Bruce Ellington,WR,9,SF,ATL,11,3,3000,2.2
248,15866,Josh Hill,TE,9,NO,TEN,9,19,2500,2.1
249,15417,Kenbrell Thompkins,WR,9,NYJ,JAX,25,17,3000,2
250,15268,Nick Williams,WR,9,ATL,SF,26,30,3000,2
251,16480,Jeff Janis,WR,9,GB,CAR,6,5,3300,2
252,13016,Virgil Green,TE,9,DEN,IND,27,21,2500,2
253,11084,Marc Mariani,WR,9,CHI,SD,21,9,3000,2
254,14866,Chris Gragg,TE,9,BUF,MIA,22,18,2700,2
255,16626,Tre Mason,RB,9,LA,MIN,7,5,3300,1.9
256,11555,Jim Dray,TE,9,CLE,CIN,11,10,2500,1.9
257,16834,Tevin Coleman,RB,9,ATL,SF,26,29,3600,1.8
258,12777,Lee Smith,TE,9,OAK,PIT,15,30,2500,1.8
259,11535,Michael Hoomanawanui,TE,9,NO,TEN,9,19,2500,1.7
260,14445,Rhett Ellison,TE,9,MIN,LA,3,8,2500,1.7
261,14891,Tommy Bohanon,FB,9,NYJ,JAX,25,24,3000,1.7
262,15378,Levine Toilolo,TE,9,ATL,SF,26,16,2500,1.7
263,16111,Ryan Hewitt,TE,9,CIN,CLE,26,14,2500,1.7
264,16402,Andre Williams,RB,9,NYG,TB,23,12,3000,1.6
265,4738,Mike Tolbert,FB,9,CAR,GB,12,19,3000,1.6
266,14795,Josh Bellamy,WR,9,CHI,SD,21,9,3000,1.6
267,14886,Aaron Dobson,WR,9,NE,WAS,16,22,3000,1.6
268,1589,John Kuhn,FB,9,GB,CAR,6,20,3000,1.6
269,16903,MyCole Pruitt,TE,9,MIN,LA,3,8,2500,1.6
270,15602,Jack Doyle,TE,9,IND,DEN,1,11,2500,1.6
271,14152,James Hanna,TE,9,DAL,PHI,8,2,2500,1.6
272,8142,Kellen Davis,TE,9,NYJ,JAX,25,15,2500,1.5
273,3,Craig Stevens,TE,9,TEN,NO,32,27,2500,1.5
274,14786,Patrick DiMarco,FB,9,ATL,SF,26,29,3000,1.5
275,14895,Geno Smith,QB,9,NYJ,JAX,25,26,5100,0.6
276,16381,Devin Street,WR,9,DAL,PHI,8,27,3000,0.6
277,8373,Brandon Tate,WR,9,CIN,CLE,26,18,3000,0.6
278,13852,Bobby Rainey,RB,9,TB,NYG,29,21,3000,0.6
279,13069,Denarius Moore,WR,9,BUF,MIA,22,21,3000,0.6
280,17089,Terron Ward,RB,9,ATL,SF,26,29,3000,0.6
281,10961,Marlon Moore,WR,9,CLE,CIN,11,10,3000,0.6
282,15555,Zach Line,FB,9,MIN,LA,3,10,3000,0.6
283,11565,Andre Roberts,WR,9,WAS,NE,13,27,3000,0.5
284,13486,Marcus Easley,WR,9,BUF,MIA,22,21,3300,0.5
285,14850,Russell Shepard,WR,9,TB,NYG,29,20,3000,0.5
286,16869,Jalston Fowler,RB,9,TEN,NO,32,22,3000,0.5
287,14620,Will Johnson,FB,9,PIT,OAK,24,15,3000,0.5
288,16487,Justin Perillo,TE,9,GB,CAR,6,13,2500,0.5
289,16287,Juwan Thompson,RB,9,DEN,IND,27,27,3000,0.4
290,15066,Brice Butler,WR,9,DAL,PHI,8,27,3000,0.4
291,3601,Eric Weems,WR,9,ATL,SF,26,30,3000,0.4
292,11969,Darrel Young,FB,9,WAS,NE,13,8,3000,0.4
293,16989,Marcus Murphy,RB,9,NO,TEN,9,7,3000,0.4
294,13370,Luke Stocker,TE,9,TB,NYG,29,31,2500,0.4
295,16848,Sammie Coates,WR,9,PIT,OAK,24,12,3000,0.4
296,16469,Jared Abbrederis,WR,9,GB,CAR,6,5,3000,0.4
297,11221,Tony Moeaki,TE,9,ATL,SF,26,16,2500,0.4
298,14868,EJ Manuel,QB,9,BUF,MIA,22,21,5100,0.4
299,8415,Mark Sanchez,QB,9,PHI,DAL,13,9,5000,0.4
300,11992,Shaun Hill,QB,9,MIN,LA,3,2,5000,0.4
