Rk,ID,Player,Pos,Week,Team,Opp,Opp Rank,Opp Pos Rank,Salary,Projection
36,16765,Amari Cooper,WR,16,OAK,SD,16,6,6000,18.2
37,14252,Kirk Cousins,QB,16,WAS,PHI,28,30,5500,18.2
38,16003,Sammy Watkins,WR,16,BUF,DAL,12,5,6700,18.1
39,8972,Jay Cutler,QB,16,CHI,TB,17,17,5200,18
40,15100,Jordan Reed,TE,16,WAS,PHI,28,2,6500,18
41,6739,Alex Smith,QB,16,KC,CLE,28,29,5100,17.9
42,15018,Denard Robinson,RB,16,JAX,NO,32,32,5400,17.9
43,14005,TY Hilton,WR,16,IND,MIA,30,26,5800,17.9
44,16762,Jameis Winston,QB,16,TB,CHI,15,25,5500,17.9
45,12845,AJ Green,WR,16,CIN,DEN,2,1,7100,17.8
46,13799,Ryan Tannehill,QB,16,MIA,IND,27,22,5100,17.8
47,4932,Eli Manning,QB,16,NYG,MIN,12,15,5600,17.7
48,14053,Brock Osweiler,QB,16,DEN,CIN,3,3,5100,17.6
49,6029,Calvin Johnson,WR,16,DET,SF,26,18,7400,17.6
50,12982,Blaine Gabbert,QB,16,SF,DET,24,21,5000,17.5
51,13460,Doug Baldwin,WR,16,SEA,LA,14,4,6700,17.5
52,11527,Sam Bradford,QB,16,PHI,WAS,19,18,5100,17.5
53,16135,Johnny Manziel,QB,16,CLE,KC,8,7,5100,17.4
54,16497,Teddy Bridgewater,QB,16,MIN,NYG,31,31,5200,17.4
55,14385,Doug Martin,RB,16,TB,CHI,15,20,6600,17.3
56,4807,Adrian Peterson,RB,16,MIN,NYG,31,22,7300,17.3
57,16141,Willie Snead,WR,16,NO,JAX,25,15,4500,17.2
58,9331,Michael Crabtree,WR,16,OAK,SD,16,6,5700,17
59,11463,Brandon LaFell,WR,16,NE,NYJ,6,21,4500,17
60,14242,Rueben Randle,WR,16,NYG,MIN,12,14,3500,17
61,732,Matt Ryan,QB,16,ATL,CAR,3,4,5200,16.7
62,15071,Latavius Murray,RB,16,OAK,SD,16,28,5000,16.7
63,13027,Julius Thomas,TE,16,JAX,NO,32,32,5100,16.7
64,7884,Antonio Gates,TE,16,SD,OAK,23,31,5000,16.6
65,11063,Emmanuel Sanders,WR,16,DEN,CIN,3,11,5800,16.5
66,16640,John Brown,WR,16,ARI,GB,10,13,5300,16.5
67,16253,Allen Hurns,WR,16,JAX,NO,32,19,5300,16.4
68,14478,Michael Floyd,WR,16,ARI,GB,10,13,4900,16.4
69,11756,Benjamin Watson,TE,16,NO,JAX,25,27,5300,16.4
70,13910,Brandon Weeden,QB,16,HOU,TEN,23,28,5100,16.4
71,16116,AJ McCarron,QB,16,CIN,DEN,2,1,5100,16.3
72,5820,Frank Gore,RB,16,IND,MIA,30,31,4000,16.2
73,13791,Lamar Miller,RB,16,MIA,IND,27,22,6400,16.1
74,16307,Charcandrick West,RB,16,KC,CLE,28,25,5700,16
75,12109,Ted Ginn,WR,16,CAR,ATL,11,2,4900,16
76,16906,Stefon Diggs,WR,16,MIN,NYG,31,24,4400,16
77,1034,Matt Hasselbeck,QB,16,IND,MIA,30,24,5100,15.8
78,2262,Tim Hightower,RB,16,NO,JAX,25,17,4500,15.6
79,4577,Gary Barnidge,TE,16,CLE,KC,8,1,4700,15.4
80,16771,Todd Gurley,RB,16,LA,SEA,2,1,6200,15.3
81,16830,Tyler Lockett,WR,16,SEA,LA,14,4,4500,15.3
82,16175,Zach Mettenberger,QB,16,TEN,HOU,9,15,5100,15.3
83,16915,Karlos Williams,RB,16,BUF,DAL,12,27,4500,14.5
84,15048,Travis Kelce,TE,16,KC,CLE,28,11,4300,14.5
85,7635,Heath Miller,TE,16,PIT,BAL,21,2,3400,14.5
86,17754,Will Tye,TE,16,NYG,MIN,12,14,3500,14.1
87,6302,James Jones,WR,16,GB,ARI,5,9,4000,13.7
88,14856,Zach Ertz,TE,16,PHI,WAS,19,7,3100,13.4
89,16491,Richard Rodgers,TE,16,GB,ARI,5,17,4000,12.8
90,16112,Jeremy Hill,RB,16,CIN,DEN,2,13,4900,12.5
91,13227,Randall Cobb,WR,16,GB,ARI,5,9,6100,11.7
92,15261,Spencer Ware,RB,16,KC,CLE,28,25,4000,11.2
93,14219,Kellen Moore,QB,16,DAL,BUF,22,20,5000,11
94,16056,James White,RB,16,NE,NYJ,6,3,4700,11
95,8066,Darren McFadden,RB,16,DAL,BUF,22,19,4900,10.9
96,16886,Javorius Allen,RB,16,BAL,PIT,18,2,4200,10.8
97,15694,Case Keenum,QB,16,LA,SEA,2,3,5100,10.7
98,7175,Delanie Walker,TE,16,TEN,HOU,9,10,5600,10.7
99,12317,Danny Woodhead,RB,16,SD,OAK,23,15,4400,10.6
100,15974,Jordan Matthews,WR,16,PHI,WAS,19,25,4400,10.6
101,11712,Anquan Boldin,WR,16,SF,DET,24,17,3700,10.4
102,12415,Zach Miller,TE,16,CHI,TB,17,16,4000,10.3
103,722,Jason Witten,TE,16,DAL,BUF,22,18,3900,10.3
104,7389,Eddie Royal,WR,16,CHI,TB,17,25,3200,10.1
105,28,Pittsburgh Steelers,DST,16,PIT,BAL,--,--,3100,10
106,14916,Giovani Bernard,RB,16,CIN,DEN,2,13,4300,9.9
107,13887,Travis Benjamin,WR,16,CLE,KC,8,29,4300,9.9
108,15126,Theo Riddick,RB,16,DET,SF,26,30,4100,9.9
109,12800,Bilal Powell,RB,16,NYJ,NE,7,7,3900,9.5
110,16232,Donte Moncrief,WR,16,IND,MIA,30,26,4300,9.2
111,16801,Dorial Green-Beckham,WR,16,TEN,HOU,9,8,4000,9.1
112,8649,Rashad Jennings,RB,16,NYG,MIN,12,8,3500,9
113,16867,Jeremy Langford,RB,16,CHI,TB,17,8,3400,9
114,8564,Nate Washington,WR,16,HOU,TEN,23,20,3200,9
115,14749,Jermaine Kearse,WR,16,SEA,LA,14,4,3200,8.8
116,16934,Cameron Artis-Payne,RB,16,CAR,ATL,11,29,4300,8.7
117,12506,James Starks,RB,16,GB,ARI,5,6,3800,8.7
118,16609,Charles Sims,RB,16,TB,CHI,15,20,3300,8.7
119,6767,Pierre Garcon,WR,16,WAS,PHI,28,30,4200,8.7
120,12780,Shane Vereen,RB,16,NYG,MIN,12,8,3900,8.6
121,16815,Ameer Abdullah,RB,16,DET,SF,26,30,3800,8.5
122,16163,Antonio Andrews,RB,16,TEN,HOU,9,15,3700,8.4
123,13117,Dwayne Harris,WR,16,NYG,MIN,12,14,3000,8.4
124,13870,Marvin Jones,WR,16,CIN,DEN,2,1,3700,8.3
125,15215,Tavon Austin,WR,16,LA,SEA,2,3,4200,8.2
126,13974,Keshawn Martin,WR,16,NE,NYJ,6,21,3000,8.2
127,13957,Kendall Wright,WR,16,TEN,HOU,9,8,4000,8.2
128,852,Jacob Tamme,TE,16,ATL,CAR,3,12,3200,8.1
129,55,Kansas City Chiefs,DST,16,KC,CLE,--,--,4200,8
130,5,Carolina Panthers,DST,16,CAR,ATL,--,--,3700,8
131,49,Denver Broncos,DST,16,DEN,CIN,--,--,3400,8
132,13,Houston Texans,DST,16,HOU,TEN,--,--,2800,8
133,7,Cincinnati Bengals,DST,16,CIN,DEN,--,--,3600,8
134,37,Buffalo Bills,DST,16,BUF,DAL,--,--,3200,8
135,11,Detroit Lions,DST,16,DET,SF,--,--,2800,8
136,6198,Darren Sproles,RB,16,PHI,WAS,19,16,4200,8
137,15102,Chris Thompson,RB,16,WAS,PHI,28,26,3000,8
138,12239,Chris Ivory,RB,16,NYJ,NE,7,7,4700,7.9
139,16838,Duke Johnson,RB,16,CLE,KC,8,5,3700,7.9
140,14046,Ronnie Hillman,RB,16,DEN,CIN,3,11,4200,7.8
141,8604,Donald Brown,RB,16,SD,OAK,23,15,3000,7.8
142,14973,Markus Wheaton,WR,16,PIT,BAL,21,32,4100,7.8
143,16343,Javontee Herndon,WR,16,SD,OAK,23,12,3000,7.7
144,11256,Ryan Mathews,RB,16,PHI,WAS,19,16,3800,7.6
145,16775,Devante Parker,WR,16,MIA,IND,27,27,4100,7.6
146,15256,Christine Michael,RB,16,SEA,LA,14,24,4400,7.5
147,15088,Terrance Williams,WR,16,DAL,BUF,22,22,3300,7.5
148,15020,CJ Anderson,RB,16,DEN,CIN,3,11,3700,7.4
149,16728,Dontrelle Inman,WR,16,SD,OAK,23,12,3000,7.2
150,90,Seattle Seahawks,DST,16,SEA,LA,--,--,4300,7
151,1,Arizona Cardinals,DST,16,ARI,GB,--,--,3300,7
152,67,Minnesota Vikings,DST,16,MIN,NYG,--,--,2500,7
153,97,Washington Redskins,DST,16,WAS,PHI,--,--,2300,7
154,83,Oakland Raiders,DST,16,OAK,SD,--,--,2000,7
155,34,Tennessee Titans,DST,16,TEN,HOU,--,--,2000,7
156,15138,Eddie Lacy,RB,16,GB,ARI,5,6,4900,6.9
157,14122,Ladarius Green,TE,16,SD,OAK,23,31,2700,6.9
158,8529,Mike Wallace,WR,16,MIN,NYG,31,24,3400,6.9
159,15467,Kendall Gaskins,FB,16,SF,DET,24,22,3000,6.8
160,7711,Malcom Floyd,WR,16,SD,OAK,23,12,3500,6.8
161,13275,Kyle Rudolph,TE,16,MIN,NYG,31,31,3300,6.8
162,13997,Coby Fleener,TE,16,IND,MIA,30,15,2700,6.8
163,16608,Austin Seferian-Jenkins,TE,16,TB,CHI,15,5,3800,6.7
164,12323,Joique Bell,RB,16,DET,SF,26,30,4000,6.6
165,204,Roddy White,WR,16,ATL,CAR,3,7,3200,6.6
166,16308,Albert Wilson,WR,16,KC,CLE,28,28,3600,6.6
167,5084,Vernon Davis,TE,16,DEN,CIN,3,7,3000,6.6
168,16451,Eric Ebron,TE,16,DET,SF,26,12,2900,6.6
169,16878,Blake Bell,TE,16,SF,DET,24,29,2500,6.6
170,14828,Chris Hogan,WR,16,BUF,DAL,12,5,3000,6.5
171,8534,Jared Cook,TE,16,LA,SEA,2,26,2800,6.5
172,16470,Davante Adams,WR,16,GB,ARI,5,9,3600,6.4
173,16802,Devin Funchess,WR,16,CAR,ATL,11,2,3400,6.4
174,11084,Marc Mariani,WR,16,CHI,TB,17,25,3000,6.4
175,14269,Alfred Morris,RB,16,WAS,PHI,28,26,3600,6.3
176,16080,Jeremy Butler,WR,16,BAL,PIT,18,31,3600,6.3
177,1810,Owen Daniels,TE,16,DEN,CIN,3,7,2500,6.3
178,14141,Cole Beasley,WR,16,DAL,BUF,22,22,3200,6.3
179,14985,Ryan Griffin,TE,16,HOU,TEN,23,24,2500,6.2
180,16189,Alfred Blue,RB,16,HOU,TEN,23,12,3700,6.1
181,12137,Charlie Whitehurst,QB,16,IND,MIA,30,24,5000,6.1
182,4104,Jerricho Cotchery,WR,16,CAR,ATL,11,2,3000,6.1
183,14465,Jarius Wright,WR,16,MIN,NYG,31,24,3000,6.1
184,26,Philadelphia Eagles,DST,16,PHI,WAS,--,--,2300,6
185,14,Indianapolis Colts,DST,16,IND,MIA,--,--,2300,6
186,16829,Clive Walford,TE,16,OAK,SD,16,23,2600,6
187,16510,Jerick McKinnon,RB,16,MIN,NYG,31,22,3500,5.9
188,15224,Andre Ellington,RB,16,ARI,GB,10,10,3600,5.8
189,16866,Jamison Crowder,WR,16,WAS,PHI,28,30,3200,5.8
190,16846,Tyler Kroft,TE,16,CIN,DEN,2,22,2500,5.7
191,14866,Chris Gragg,TE,16,BUF,DAL,12,4,2500,5.7
192,16127,Isaiah Crowell,RB,16,CLE,KC,8,5,3700,5.6
193,8532,Kenny Britt,WR,16,LA,SEA,2,3,3500,5.6
194,16816,Maxx Williams,TE,16,BAL,PIT,18,25,3000,5.6
195,14872,Mike Gillislee,RB,16,BUF,DAL,12,27,4500,5.4
196,13719,Bryce Brown,RB,16,SEA,LA,14,24,3600,5.4
197,12830,Torrey Smith,WR,16,SF,DET,24,17,3200,5.4
198,16553,Corey Brown,WR,16,CAR,ATL,11,2,3400,5.4
199,4633,Matt Schaub,QB,16,BAL,PIT,18,23,5000,5.2
200,64,Miami Dolphins,DST,16,MIA,IND,--,--,2700,5
201,21,New England Patriots,DST,16,NE,NYJ,--,--,3200,5
202,95,Tampa Bay Buccaneers,DST,16,TB,CHI,--,--,2500,5
203,82,New York Jets,DST,16,NYJ,NE,--,--,2800,5
204,69,New Orleans Saints,DST,16,NO,JAX,--,--,2100,5
205,48,Dallas Cowboys,DST,16,DAL,BUF,--,--,2000,5
206,4738,Mike Tolbert,FB,16,CAR,ATL,11,29,3000,5
207,16781,Nelson Agholor,WR,16,PHI,WAS,19,25,3600,5
208,15241,Quinton Patton,WR,16,SF,DET,24,17,3200,5
209,16909,Jay Ajayi,RB,16,MIA,IND,27,22,3000,4.9
210,15971,Josh Huff,WR,16,PHI,WAS,19,25,3200,4.9
211,2429,Andre Johnson,WR,16,IND,MIA,30,26,3400,4.8
212,5701,Fred Jackson,RB,16,SEA,LA,14,24,3500,4.8
213,11313,Riley Cooper,WR,16,PHI,WAS,19,25,3000,4.8
214,16129,Taylor Gabriel,WR,16,CLE,KC,8,29,3000,4.8
215,16868,Justin Hardy,WR,16,ATL,CAR,3,7,3000,4.8
216,9739,Hakeem Nicks,WR,16,NYG,MIN,12,14,3000,4.8
217,16326,Seth Roberts,WR,16,OAK,SD,16,6,3300,4.7
218,12861,Jordan Cameron,TE,16,MIA,IND,27,20,2500,4.7
219,14788,Dan Herron,RB,16,IND,MIA,30,31,3200,4.7
220,15196,Kenny Stills,WR,16,MIA,IND,27,27,3200,4.6
221,17290,Adam Humphries,WR,16,TB,CHI,15,11,3300,4.6
222,16954,Nick O'Leary,TE,16,BUF,DAL,12,4,2500,4.6
223,14795,Josh Bellamy,WR,16,CHI,TB,17,25,3000,4.6
224,13741,Brandon Bolden,RB,16,NE,NYJ,6,3,3800,4.5
225,16593,Cameron Brate,TE,16,TB,CHI,15,5,2500,4.5
226,16567,Brandon Coleman,WR,16,NO,JAX,25,15,3500,4.5
227,16469,Jared Abbrederis,WR,16,GB,ARI,5,9,3000,4.5
228,15616,Fozzy Whittaker,RB,16,CAR,ATL,11,29,3600,4.5
229,17292,Donteea Dye,WR,16,TB,CHI,15,11,3000,4.5
230,6768,Lance Moore,WR,16,DET,SF,26,18,3000,4.4
231,16831,Jaelen Strong,WR,16,HOU,TEN,23,20,3000,4.4
232,13878,Mohamed Sanu,WR,16,CIN,DEN,2,1,3000,4.4
233,14405,Chris Givens,WR,16,BAL,PIT,18,31,3100,4.4
234,13124,DeMarco Murray,RB,16,PHI,WAS,19,16,3800,4.3
235,15263,Luke Willson,TE,16,SEA,LA,14,22,2500,4.3
236,12548,Scott Chandler,TE,16,NE,NYJ,6,3,3000,4.3
237,15239,Vance McDonald,TE,16,SF,DET,24,29,2500,4.3
238,16258,Marqise Lee,WR,16,JAX,NO,32,19,3000,4.1
239,15072,Mychal Rivera,TE,16,OAK,SD,16,23,2700,4.1
240,3061,Marcedes Lewis,TE,16,JAX,NO,32,32,2500,4.1
241,32,Los Angeles Rams,DST,16,LA,SEA,--,--,2700,4
242,12,Green Bay Packers,DST,16,GB,ARI,--,--,2500,4
243,75,New York Giants,DST,16,NYG,MIN,--,--,2200,4
244,93,San Francisco 49ers,DST,16,SF,DET,--,--,2300,4
245,38,Chicago Bears,DST,16,CHI,TB,--,--,2200,4
246,52,Jacksonville Jaguars,DST,16,JAX,NO,--,--,2200,4
247,84,San Diego Chargers,DST,16,SD,OAK,--,--,2200,4
248,6211,Harry Douglas,WR,16,TEN,HOU,9,8,3300,4
249,16063,Quincy Enunwa,WR,16,NYJ,NE,7,16,3000,4
250,16790,Phillip Dorsett,WR,16,IND,MIA,30,26,3000,3.9
251,13987,Dwayne Allen,TE,16,IND,MIA,30,15,2500,3.9
252,15066,Brice Butler,WR,16,DAL,BUF,22,22,3000,3.9
253,14533,Robert Turbin,RB,16,DAL,BUF,22,19,3300,3.8
254,15247,Darren Fells,TE,16,ARI,GB,10,23,2500,3.8
255,4631,Wes Welker,WR,16,LA,SEA,2,3,3000,3.8
256,3382,Marcel Reece,FB,16,OAK,SD,16,28,3000,3.8
257,14876,Dion Sims,TE,16,MIA,IND,27,20,2500,3.8
258,14719,Jonathan Grimes,RB,16,HOU,TEN,23,12,3000,3.7
259,16899,Rashad Greene,WR,16,JAX,NO,32,19,3000,3.7
260,16142,Terrance West,RB,16,BAL,PIT,18,2,3900,3.6
261,13386,Lance Kendricks,TE,16,LA,SEA,2,26,2500,3.6
262,15866,Josh Hill,TE,16,NO,JAX,25,27,2500,3.6
263,11026,Jermaine Gresham,TE,16,ARI,GB,10,23,2500,3.6
264,1545,Anthony Fasano,TE,16,TEN,HOU,9,10,2500,3.6
265,13162,Leonard Hankerson,WR,16,NE,NYJ,6,21,3000,3.5
266,14901,Kyle Juszczyk,FB,16,BAL,PIT,18,2,3000,3.4
267,15268,Nick Williams,WR,16,ATL,CAR,3,7,3000,3.4
268,14549,Joe Banyard,RB,16,JAX,NO,32,32,3000,3.3
269,16990,Joey Iosefa,RB,16,TB,CHI,--,--,3800,3.1
270,2,Atlanta Falcons,DST,16,ATL,CAR,--,--,2200,3
271,36,Baltimore Ravens,DST,16,BAL,PIT,--,--,2000,3
272,16008,Orleans Darkwa,RB,16,NYG,MIN,12,8,3300,3
273,16919,JJ Nelson,WR,16,ARI,GB,10,13,3000,2.9
274,13255,Matt Asiata,RB,16,MIN,NYG,31,22,3000,2.8
275,5511,Brent Celek,TE,16,PHI,WAS,19,7,2500,2.7
276,10961,Marlon Moore,WR,16,CLE,KC,8,29,3000,2.7
277,17089,Terron Ward,RB,16,ATL,CAR,3,11,3000,2.7
278,13264,Andre Holmes,WR,16,OAK,SD,16,6,3000,2.6
279,17199,Akeem Hunt,RB,16,HOU,TEN,23,12,3000,2.6
280,16427,Ka'Deem Carey,RB,16,CHI,TB,17,8,3000,2.6
281,16626,Tre Mason,RB,16,LA,SEA,2,1,3000,2.6
282,15207,Benjamin Cunningham,RB,16,LA,SEA,2,1,3000,2.6
283,13446,Bruce Miller,FB,16,SF,DET,24,22,3000,2.6
284,16178,Bishop Sankey,RB,16,TEN,HOU,9,15,3000,2.6
285,11317,Clay Harbor,TE,16,JAX,NO,32,32,2500,2.6
286,17219,Daniel Brown,WR,16,BAL,PIT,18,31,3200,2.5
287,15417,Kenbrell Thompkins,WR,16,NYJ,NE,7,16,3000,2.4
288,16381,Devin Street,WR,16,DAL,BUF,22,22,3000,2.4
289,12153,Ed Dickson,TE,16,CAR,ATL,11,28,2900,2.4
290,1986,Jason Avant,WR,16,KC,CLE,28,28,3000,2.4
291,16456,TJ Jones,WR,16,DET,SF,26,18,3000,2.4
292,12794,Jeremy Kerley,WR,16,NYJ,NE,7,16,3000,2.3
293,15630,Cooper Helfet,TE,16,SEA,LA,14,22,2500,2.3
294,6597,Greg Jennings,WR,16,MIA,IND,27,27,3000,2.2
295,16411,Ryan Grant,WR,16,WAS,PHI,28,30,3000,2.2
296,17271,Bradley Marquez,WR,16,LA,SEA,2,3,3000,2.2
297,13016,Virgil Green,TE,16,DEN,CIN,3,7,2500,2.2
298,16200,CJ Fiedorowicz,TE,16,HOU,TEN,23,24,2500,2.2
299,16837,Chris Conley,WR,16,KC,CLE,28,28,3000,2.1
300,7203,Dwayne Bowe,WR,16,CLE,KC,8,29,3000,2.1
