"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,743131751,"MAX2112",0,197.9,"P José Quintana P Carlos Martínez C Jonathan Lucroy 1B Anthony Rizzo 2B Javier Báez 3B Kris Bryant SS Elvis Andrus OF Aaron Altherr OF Carlos Gómez OF Delino DeShields",NA,"Ervin Santana","54.88%",27.9
2,742571853,"suidmach (3/15)",0,177.3,"P José Quintana P Ervin Santana C Evan Gattis 1B Mike Napoli 2B Brian Dozier 3B Kris Bryant SS Aledmys Díaz OF Aaron Altherr OF Kyle Schwarber OF Nomar Mazara",NA,"George Springer","41.61%",7
2,743025888,"joejoe1201",0,177.3,"P José Quintana P Ervin Santana C Yadier Molina 1B Eric Thames 2B Javier Báez 3B Kris Bryant SS Elvis Andrus OF Avisaíl García OF Max Kepler OF George Springer",NA,"Jedd Gyorko","37.53%",0
4,742347225,"alexamerica1973 (1/2)",0,175.3,"P José Quintana P Ervin Santana C Yadier Molina 1B Yonder Alonso 2B Brian Dozier 3B Kris Bryant SS Elvis Andrus OF Khris Davis OF Kyle Schwarber OF Dexter Fowler",NA,"Dexter Fowler","36.00%",2
4,742347231,"alexamerica1973 (2/2)",0,175.3,"P José Quintana P Ervin Santana C Yadier Molina 1B Yonder Alonso 2B Brian Dozier 3B Kris Bryant SS Elvis Andrus OF Khris Davis OF Kyle Schwarber OF Dexter Fowler",NA,"Carlos Martínez","35.94%",25.5
4,742991861,"dorkyboy",0,175.3,"P José Quintana P Ervin Santana C Jonathan Lucroy 1B Matt Carpenter 2B Javier Báez 3B Miguel Sanó SS Aledmys Díaz OF Kyle Schwarber OF Randal Grichuk OF Ben Zobrist",NA,"Jon Lester","34.75%",15.85
7,742574654,"KirbyThronson",0,172.3,"P José Quintana P Ervin Santana C Jonathan Lucroy 1B Matt Carpenter 2B Brian Dozier 3B Miguel Sanó SS Carlos Correa OF Eddie Rosario OF Byron Buxton OF Stephen Piscotty",NA,"Matt Carpenter","33.39%",10
8,742770328,"emakel33",0,171.9,"P José Quintana P Carlos Martínez C Yadier Molina 1B Anthony Rizzo 2B Brian Dozier 3B Miguel Sanó SS Addison Russell OF Max Kepler OF Delino DeShields OF Nomar Mazara",NA,"Miguel Sanó","32.77%",20
9,742910067,"hoohalfbob",0,171.3,"P José Quintana P Ervin Santana C Evan Gattis 1B Matt Carpenter 2B Brian Dozier 3B Miguel Sanó SS Aledmys Díaz OF Carlos Gómez OF George Springer OF Marwin González",NA,"Evan Gattis","31.12%",5
10,742419799,"dyoboy69",0,167.3,"P José Quintana P Ervin Santana C Jett Bandy 1B José Abreu 2B Brian Dozier 3B Kris Bryant SS Elvis Andrus OF Avisaíl García OF Dexter Fowler OF George Springer",NA,"Aledmys Díaz","27.15%",0
10,742801434,"kjwells",0,167.3,"P José Quintana P Ervin Santana C Evan Gattis 1B José Abreu 2B Javier Báez 3B Miguel Sanó SS Jorge Polanco OF Max Kepler OF Kyle Schwarber OF Ben Zobrist",NA,"José Quintana","27.04%",32.4
