"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"1B","Anthony Rizzo",5000,"NYY@CHC 08:08PM ET",9,"CHC","NYY",8.85,7.3,8.17,NA,"3","3",13
"3B","Kris Bryant",4900,"NYY@CHC 08:08PM ET",10.828,"CHC","NYY",7.63,7.3,8.3,NA,"2","2",5
"OF","Aaron Judge",4600,"NYY@CHC 08:08PM ET",13.154,"NYY","CHC",7.72,6.4,6.16,NA,"5","5",10
"SS","Corey Seager",4500,"LAD@SD 04:40PM ET",8.867,"LAD","SD",NA,NA,NA,NA,"2","x",NA
"OF","Kyle Schwarber",4400,"NYY@CHC 08:08PM ET",6.897,"CHC","NYY",7.23,6.8,7.67,NA,"1","1",14
"C","Gary Sanchez",4300,"NYY@CHC 08:08PM ET",4.333,"NYY","CHC",NA,NA,NA,NA,"4","x",7
"2B/OF","Ben Zobrist",4100,"NYY@CHC 08:08PM ET",6.692,"CHC","NYY",6.49,5.9,6.83,NA,"4","4",3
"1B","Wil Myers",4100,"LAD@SD 04:40PM ET",9.806,"SD","LAD",NA,NA,NA,NA,"2","x",NA
"1B","Adrian Gonzalez",3900,"LAD@SD 04:40PM ET",4.533,"LAD","SD",NA,0,NA,NA,"x","x",NA
"3B","Justin Turner",3900,"LAD@SD 04:40PM ET",8.586,"LAD","SD",NA,NA,NA,NA,"3","x",NA
"OF","Yasiel Puig",3900,"LAD@SD 04:40PM ET",7.6,"LAD","SD",NA,NA,NA,NA,"7","x",NA
"1B/OF","Matt Holliday",3800,"NYY@CHC 08:08PM ET",7.185,"NYY","CHC",6.81,6.4,6.58,NA,"3","3",11
"2B/3B","Logan Forsythe",3800,"LAD@SD 04:40PM ET",5.4,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Joc Pederson",3800,"LAD@SD 04:40PM ET",5.55,"LAD","SD",NA,NA,NA,NA,"6","x",NA
"OF","Jacoby Ellsbury",3700,"NYY@CHC 08:08PM ET",7.84,"NYY","CHC",5.77,5.5,6.72,NA,"2","1",21
"2B","Javier Baez",3700,"NYY@CHC 08:08PM ET",6,"CHC","NYY",5.53,5.5,5.32,NA,"x","9",24
"SS","Addison Russell",3700,"NYY@CHC 08:08PM ET",7.286,"CHC","NYY",6.37,6,6.39,NA,"5","5",6
"OF","Cody Bellinger",3700,"LAD@SD 04:40PM ET",10.727,"LAD","SD",NA,NA,NA,NA,"5","x",NA
"1B","Chris Carter",3600,"NYY@CHC 08:08PM ET",4.765,"NYY","CHC",NA,0,5.93,NA,"x","x",0
"OF","Jason Heyward",3600,"NYY@CHC 08:08PM ET",6.643,"CHC","NYY",NA,0,1.5,NA,"x","x",NA
"C","Willson Contreras",3600,"NYY@CHC 08:08PM ET",5.44,"CHC","NYY",5.68,5.4,5.95,NA,"7","7",3
"OF","Brett Gardner",3500,"NYY@CHC 08:08PM ET",9.083,"NYY","CHC",NA,NA,NA,NA,"1","x",8
"3B","Chase Headley",3500,"NYY@CHC 08:08PM ET",8.846,"NYY","CHC",6.89,5.2,6.49,NA,"7","7",0
"OF","Aaron Hicks",3500,"NYY@CHC 08:08PM ET",9.048,"NYY","CHC",5.88,6.4,6.62,NA,"x","2",16
"SS","Didi Gregorius",3500,"NYY@CHC 08:08PM ET",7,"NYY","CHC",5.41,4.3,1.44,NA,"8","6",0
"2B","Starlin Castro",3400,"NYY@CHC 08:08PM ET",9.074,"NYY","CHC",6.98,5,5.66,NA,"6","4",6
"2B","Chase Utley",3400,"LAD@SD 04:40PM ET",2.375,"LAD","SD",NA,NA,NA,NA,"8","x",NA
"OF","Franklin Gutierrez",3400,"LAD@SD 04:40PM ET",4.8,"LAD","SD",NA,0,NA,NA,"x","x",NA
"C","Yasmani Grandal",3400,"LAD@SD 04:40PM ET",5.333,"LAD","SD",NA,NA,NA,NA,"4","x",NA
"C","Miguel Montero",3300,"NYY@CHC 08:08PM ET",6.733,"CHC","NYY",NA,0,1.41,NA,"x","x",NA
"3B","Ryan Schimpf",3300,"LAD@SD 04:40PM ET",6.643,"SD","LAD",NA,NA,NA,NA,"6","x",NA
"OF","Albert Almora",3200,"NYY@CHC 08:08PM ET",4.56,"CHC","NYY",NA,0,1.51,NA,"x","x",NA
"2B","Yangervis Solarte",3200,"LAD@SD 04:40PM ET",7.355,"SD","LAD",NA,NA,NA,NA,"3","x",NA
"OF","Andrew Toles",3200,"LAD@SD 04:40PM ET",6.138,"LAD","SD",NA,NA,NA,NA,"1","x",NA
"2B","Chris Taylor",3200,"LAD@SD 04:40PM ET",6.133,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Jon Jay",3100,"NYY@CHC 08:08PM ET",4.36,"CHC","NYY",5.24,5,5.31,NA,"9","6",7
"OF","Trayce Thompson",3100,"LAD@SD 04:40PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF/SS","Kike Hernandez",3100,"LAD@SD 04:40PM ET",4.625,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Manuel Margot",3100,"LAD@SD 04:40PM ET",7.258,"SD","LAD",NA,NA,NA,NA,"1","x",NA
"1B","Greg Bird",3000,"NYY@CHC 08:08PM ET",3.842,"NYY","CHC",NA,0,NA,NA,"x","x",NA
"OF","Alex Dickerson",3000,"LAD@SD 04:40PM ET",0,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Hunter Renfroe",3000,"LAD@SD 04:40PM ET",5.267,"SD","LAD",NA,NA,NA,NA,"4","x",NA
"C","Austin Barnes",3000,"LAD@SD 04:40PM ET",5.583,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Matt Szczur",2900,"NYY@CHC 08:08PM ET",1.867,"CHC","NYY",NA,0,NA,NA,"x","x",NA
"C","Austin Romine",2900,"NYY@CHC 08:08PM ET",6,"NYY","CHC",NA,4.6,4.65,NA,"x","8",0
"1B/2B","Rob Refsnyder",2900,"NYY@CHC 08:08PM ET",0,"NYY","CHC",NA,0,1.38,NA,"x","x",NA
"2B","Ian Happ",2900,"NYY@CHC 08:08PM ET",0,"CHC","NYY",NA,0,NA,NA,"x","x",NA
"3B/OF","Rob Segedin",2900,"LAD@SD 04:40PM ET",2.5,"LAD","SD",NA,0,NA,NA,"x","x",NA
"3B/OF","Cory Spangenberg",2900,"LAD@SD 04:40PM ET",5.9,"SD","LAD",NA,6.4,NA,NA,"x","x",NA
"2B/3B","Tommy La Stella",2800,"NYY@CHC 08:08PM ET",1.833,"CHC","NYY",NA,0,NA,NA,"x","x",NA
"OF","Andre Ethier",2800,"LAD@SD 04:40PM ET",0,"LAD","SD",NA,0,NA,NA,"x","x",NA
"1B/OF","Scott Van Slyke",2700,"LAD@SD 04:40PM ET",2.273,"LAD","SD",NA,0,NA,NA,"x","x",NA
"OF","Travis Jankowski",2700,"LAD@SD 04:40PM ET",3.765,"SD","LAD",NA,0,NA,NA,"x","x",NA
"SS","Gleyber Torres",2500,"NYY@CHC 08:08PM ET",0,"NYY","CHC",NA,0,NA,NA,"x","x",NA
"C","Christian Bethancourt",2500,"LAD@SD 04:40PM ET",0.375,"SD","LAD",NA,0,NA,NA,"x","x",NA
"C","Austin Hedges",2500,"LAD@SD 04:40PM ET",5.448,"SD","LAD",NA,NA,NA,NA,"5","x",NA
"SS","Erick Aybar",2400,"LAD@SD 04:40PM ET",5.4,"SD","LAD",NA,NA,NA,NA,"8","x",NA
"SS","Ronald Torreyes",2300,"NYY@CHC 08:08PM ET",5.304,"NYY","CHC",4.64,0,1.33,NA,"x","x",3
"3B/SS","Luis Sardinas",2300,"LAD@SD 04:40PM ET",1.762,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF/SS","Allen Cordoba",2300,"LAD@SD 04:40PM ET",2.909,"SD","LAD",NA,0,NA,NA,"x","x",NA
"OF","Eloy Jimenez",2200,"NYY@CHC 08:08PM ET",0,"CHC","NYY",NA,0,NA,NA,"x","x",NA
"OF","Jabari Blash",2200,"LAD@SD 04:40PM ET",3.417,"SD","LAD",NA,0,NA,NA,"x","x",NA
"C","Kyle Higashioka",2100,"NYY@CHC 08:08PM ET",0.889,"NYY","CHC",NA,0,NA,NA,"x","x",NA
"OF","Brett Eibner",2100,"LAD@SD 04:40PM ET",1,"LAD","SD",NA,0,NA,NA,"x","x",NA
"C","Hector Sanchez",2100,"LAD@SD 04:40PM ET",1.389,"SD","LAD",NA,0,NA,NA,"x","x",NA
