"Mike Trout_LAA","Paul Goldschmidt_ARI","Miguel Cabrera_DET","AJ Pollock_ARI","Jake Lamb_ARI","Andrew McCutchen_PIT","Gregory Polanco_PIT","Joey Votto_CIN","Ian Kinsler_DET","JD Martinez_DET","Billy Hamilton_CIN","Justin Upton_DET","Starling Marte_PIT","Yasmany Tomas_ARI","Adam Duvall_CIN","Josh Harrison_PIT","Chris Owings_ARI","Hunter Pence_SF","Josh Bell_PIT","Buster Posey_SF","Eugenio Suarez_CIN","Nicholas Castellanos_DET","Eduardo Nunez_SF","Brandon Belt_SF","Zack Cozart_CIN","Albert Pujols_LAA","David Peralta_ARI","Brandon Drury_ARI","Denard Span_SF","Joe Panik_SF","Kole Calhoun_LAA","Francisco Cervelli_PIT","Christian Arroyo_SF","Victor Martinez_DET","Cameron Maybin_LAA","Brandon Crawford_SF","Alex Avila_DET","CJ Cron_LAA","Alen Hanson_PIT","Luis Valbuena_LAA","Yunel Escobar_LAA","Jefry Marte_LAA","Tyler Collins_DET","Jeremy Hazelbaker_ARI","Jose Peraza_CIN","Chris Herrmann_ARI","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Jim Adduci_DET","Ben Revere_LAA","David Freese_PIT","Jordy Mercer_PIT","Socrates Brito_ARI","Adam Frazier_PIT","Nick Hundley_SF","Andrelton Simmons_LAA","Gregor Blanco_ARI","John Jaso_PIT","Chris Iannetta_ARI","Danny Ortiz_PIT","Kevin Newman_PIT","Arismendy Alcantara_CIN","Mac Williamson_SF","Danny Espinosa_LAA","Jose Osuna_PIT","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","JaCoby Jones_DET","James McCann_DET","Nick Ahmed_ARI","Jesse Winker_CIN","Phillip Ervin_CIN","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Elias Diaz_PIT","Phil Gosselin_PIT","Jose Iglesias_DET","Daniel Descalso_ARI","Conor Gillaspie_SF","Gift Ngoepe_PIT","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Chris Bostick_PIT","Max Moroff_PIT","Michael Morse_SF","Tucker Barnhart_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Jeff Mathis_ARI","Chris Stewart_PIT","John Bormann_PIT","Tim Federowicz_SF","Patrick Kivlehan_CIN","Andrew Romine_DET","Carlos Perez_LAA","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
0,0,0,0,0,0,0,-0.880541871921182,0,0,78.9630541871921,0,0,0,15.9384615384615,0,0,0,0,0,27.4123076923077,0,0,0,9.61666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.3547008547009,0,-41.2638888888889,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.35,0,0,0,-0.381578947368421,0,0,0,0,0,0,52.5,0,0,0,0,31
0,0,16.5238095238095,0,0,0,0,0,22.233918128655,0,0,63.911231884058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27272727272727,0,0,32.0909090909091,0,0,0,0,0,14.6875,0,0,0,0,0,0,33.0777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13333333333333,7.14285714285714,0,0,0,0,22.0833333333333,26.1333333333333,0,0,1.49019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0
0,0,0,0,0,10.8272727272727,-2.97619047619048,0,0,0,0,0,107.672727272727,0,0,22.5833333333333,0,0,23.4166666666667,0,0,0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-21.5416666666667,0.8,0,40.4027777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25,0,0,0,0,0,0,0,0
0,-1.72166666666667,0,-12.6816666666667,-1.10671936758893,0,0,0,0,0,0,0,0,74.56,0,0,22.8333333333333,0,0,0,0,0,0,0,0,0,30.7647058823529,22.8201581027668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.8333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,5.06666666666667,0,0,0,0,0,0,0,0,17.4,0,0,0,0,0,0,0,0,0,0,0,2.1043956043956,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-3.65740740740741,0,0,15.9384615384615,0,0,0,79.3055555555556,0,0,0,0,0,10.7116666666667,0,0,0,-8.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8166666666667,0,26.4464285714286,0,-4.58615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,8.0672514619883,0,0,0,0,0,0,0,0,0,0,0,-8.66666666666667
0,0,0,0,0,12.8817663817664,-13.3982683982684,0,0,0,0,0,22.5833333333333,0,0,51.011396011396,0,0,-1.13636363636364,0,0,0,0,0,0,0,0,0,0,0,0,15.7236842105263,0,0,0,0,0,0,60.5,0,0,0,0,0,0,0,0,0,0,0,0,-4.58333333333333,6.975,0,28.1071428571429,0,0,0,3.71428571428571,0,0,0,0,0,0,14.6909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.35,0,0,0,0,0,0,0,0
0,3.02380952380952,0,-6.05840455840456,-22.8646153846154,0,0,0,0,0,0,0,0,22.8333333333333,0,0,93.0049261083744,0,0,0,0,0,0,0,0,0,12.0157894736842,1.77075098814229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.9285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.5833333333333,0,0,0,0,0,0,0,0,0,0,0,-9.20909090909091,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,-7.52857142857143,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.3913978494624,0,13.2119565217391,0,0,10.5221674876847,4.46723646723647,0,0,0,0,3.73636363636364,8.10846560846561,0,0,-9.3030303030303,0,0,16.4154411764706,0,0,0,0,0,0,0,0,0,0,0,2.97619047619048,0,0,0,0,0,0,0,15.3782051282051,0,0,0,0,0,0,0,0,0,0,-22.1666666666667,4.17279411764706,-28,0,0,0,0,0,0,0,0,0,0,0,0,2.78571428571429,0,0,-7,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,14.8392857142857,0
0,0,0,0,0,-10.6,3.73122529644269,0,0,0,0,0,23.4166666666667,0,0,-1.13636363636364,0,0,53.1054131054131,0,0,0,0,0,0,0,0,0,0,0,0,-0.456140350877193,0,0,0,0,0,0,-46.6,0,0,0,0,0,0,0,0,0,0,0,0,-4.17307692307692,1.47333333333333,0,9.08333333333333,0,0,0,2.72222222222222,0,0,0,0,0,0,-15.0222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2119565217391,0,38.4615384615385,0,0,-5.15076923076923,-1.62252964426877,0,0,0,0,1.26190476190476,-6.66798418972332,0,0,8.90909090909091,0,0,0.807692307692308,0,0,0,0,0,0,0,0,0,0,0,-6.41666666666667,0,0,0,0,0,0,0,7.52380952380952,0,0,0,0,0,0,0,0,0,0,4.5,-10.2058823529412,-24,0,0,0,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,0,-17.3333333333333,0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,2.8,0
0,0,0,0,0,0,0,4.63492063492064,0,0,27.4123076923077,0,0,0,10.7116666666667,0,0,0,0,0,76.6243386243386,0,0,0,2.31159420289855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.945,0,-5.89285714285714,0,-9.47076923076923,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.15,0,0,0,7.21052631578947,0,0,0,0,0,0,-32,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5221674876847,0,-5.15076923076923,0,0,38.7827956989247,10.8304843304843,0,0,0,0,8.8,11.2328042328042,0,0,0.181818181818182,0,0,11.8933823529412,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,0,0,0,22.8727272727273,0,0,0,0,0,0,0,0,0,0,-31.3333333333333,3.28104575163399,-20,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,5,0,0,0,-7.5,0,0,0,0,0,0,0,0,0,0,0,17.375,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46723646723647,0,-1.62252964426877,0,0,10.8304843304843,34.8916256157635,0,0,0,0,-2.26363636363636,10.96,0,0,3.18181818181818,0,0,-2.47083333333333,0,0,0,0,0,0,0,0,0,0,0,-10.8,0,0,0,0,0,0,0,-13.9111111111111,0,0,0,0,0,0,0,0,0,0,24.5,3.96666666666667,-24,0,0,0,0,0,0,0,0,0,0,0,0,13.7380952380952,0,0,-11.5,0,0,0,-9.66666666666667,0,0,0,0,0,0,0,0,0,0,0,-0.583333333333333,0
0,0,0,0,0,0,0,6.53846153846154,0,0,9.61666666666667,0,0,0,-8.415,0,0,0,0,0,2.31159420289855,0,0,0,40.0769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67028985507246,0,9.14285714285714,0,22.5183333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.5,0,0,0,-5.45751633986928,0,0,0,0,0,0,40,0,0,0,0,44.6666666666667
11.3384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2057471264368,0,0,0,0,-5.47486772486772,0,0,0,-2.87747035573123,0,0,-2.68181818181818,0,-2.75,15.7783251231527,-3.59047619047619,0,0,0,0,0,0,0,0,4.23076923076923,0,0,0,0,0,6.51477832512315,0,0,0,0,0,0,0,-2.94166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.01449275362319,-3.33333333333333,0,0,0,0,0,0,0,-1.2,0,0
0,23.4166666666667,0,9.24736842105263,21.6014492753623,0,0,0,0,0,0,0,0,30.7647058823529,0,0,12.0157894736842,0,0,0,0,0,0,0,0,0,80.69,15.8157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4166666666667,0,54.3035714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.66666666666667,0,0,0,0,0,0,0,0,0,0,0,-13.3333333333333,0,0,0,0,0,0,0,0,-19.7916666666667,0,0,0,0,0,0,0,0,0,0,0,-13.5641025641026,0,0,0,0,0,0,0,0,0
0,14.0655270655271,0,11.4076086956522,5.71333333333333,0,0,0,0,0,0,0,0,22.8201581027668,0,0,1.77075098814229,0,0,0,0,0,0,0,0,0,15.8157894736842,41.2208994708995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.1666666666667,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.9,0,0,0,0,0,0,0,0,0,0,0,19.8589743589744,0,0,0,0,0,0,0,0,31.047619047619,0,0,0,0,0,0,0,0,0,0,0,3.93956043956044,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73636363636364,0,1.26190476190476,0,0,8.8,-2.26363636363636,0,0,0,0,12.7878787878788,-11.0818181818182,0,0,0,0,0,11.1636363636364,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.16666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.10846560846561,0,-6.66798418972332,0,0,11.2328042328042,10.96,0,0,0,0,-11.0818181818182,26.7919540229885,0,0,-8.63636363636364,0,0,1.54583333333333,0,0,0,0,0,0,0,0,0,0,0,2.21428571428571,0,0,0,0,0,0,0,7.39393939393939,0,0,0,0,0,0,0,0,0,0,-9,16.2708333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17857142857143,0,0,-5.33333333333333,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,-33.4761904761905,0
4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.47486772486772,0,0,0,0,39.3574712643678,0,0,0,9.66666666666667,0,0,-2.40909090909091,0,-3.8,2.97290640394089,16.0285714285714,0,0,0,0,0,0,0,0,9.71428571428571,0,0,0,0,0,9.56773399014778,0,0,0,0,0,0,0,-6.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4901185770751,-0.916666666666667,0,0,0,0,0,0,0,23.6,0,0
0,0,0,0,0,6.84415584415584,-5.55228758169935,0,0,0,0,0,24.25,0,0,15.7236842105263,0,0,-0.456140350877193,0,0,0,0,0,0,0,0,0,0,0,0,33.1341991341991,0,0,0,0,0,0,19.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,-3.75757575757576,6.80526315789474,0,6.66666666666667,0,0,0,-14.5,0,0,0,0,0,0,-1.96428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.3030303030303,0,8.90909090909091,0,0,0.181818181818182,3.18181818181818,0,0,0,0,0,-8.63636363636364,0,0,35.6025641025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.454545454545455,32,0,0,0,0,0,0,0,0,0,0,0,0,-6.65,0,0,-12,0,0,0,-4.55,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-4.17142857142857,0,0,0,0,0,12.1738095238095,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2590579710145,0,0,4.70454545454545,0,0,0,0,0,0.625,0,0,0,0,0,0,14.5972222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.82142857142857,-8.57142857142857,0,0,0,0,-11.9166666666667,6.6,0,0,-10.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87619047619048,0,0,0,0
-5.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.87747035573123,0,0,0,0,9.66666666666667,0,0,0,26.6503623188406,0,0,2.0952380952381,0,-38,-6.41123188405797,-1.10989010989011,0,0,0,0,0,0,0,0,-16.3809523809524,0,0,0,0,0,5.15217391304348,0,0,0,0,0,0,0,5.82683982683983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41842105263158,-3,0,0,0,0,0,0,0,28,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4154411764706,0,0.807692307692308,0,0,11.8933823529412,-2.47083333333333,0,0,0,0,11.1636363636364,1.54583333333333,0,0,0,0,0,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,-1.8,0,0,0,0,0,0,0,6.64285714285714,0,0,0,0,0,0,0,0,0,0,8,46,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2678571428571,0
0,0,28.1,0,0,0,0,0,39.8409090909091,0,0,32.0909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70454545454545,0,0,80.5681818181818,0,0,0,0,0,16.7272727272727,0,0,0,0,0,0,37.7857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5,181.166666666667,0,0,0,0,31.5,0,0,0,35.8611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.2,0,0,0,0
-6.17948717948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.68181818181818,0,0,0,0,-2.40909090909091,0,0,0,2.0952380952381,0,0,14.2564102564103,0,0,-4.5530303030303,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,8.87878787878788,0,0,0,0,0,0,0,-2.00909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.58333333333333,-1.5,0,0,0,0,0,0,0,5.5,0,0
0,0,0,0,0,18.8,1.25,0,0,0,0,0,0,0,0,60.5,0,0,-46.6,0,0,0,0,0,0,0,0,0,0,0,0,19.1666666666667,0,0,0,0,0,0,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,57.8333333333333,0,0,0,0,0,41,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75,0,0,0,0,-3.8,0,0,0,-38,0,0,0,0,54.7,-27.2,0,0,0,0,0,0,0,0,0,32.2,0,0,0,0,0,4.2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.6666666666667,0,0,0,0,0,0,0,0,-43,0,0
6.47692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7783251231527,0,0,0,0,2.97290640394089,0,0,0,-6.41123188405797,0,0,-4.5530303030303,0,-27.2,55.6645161290323,15.275,0,0,0,0,0,0,0,0,20.2087912087912,0,0,0,0,0,-6.32183908045977,0,0,0,0,0,0,0,-2.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10688405797101,8.41666666666667,0,0,0,0,0,0,0,27.75,0,0
-1.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59047619047619,0,0,0,0,16.0285714285714,0,0,0,-1.10989010989011,0,0,0,0,0,15.275,33.9852941176471,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,3.8125,0,0,0,0,0,0,0,5.77916666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9120879120879,-2,0,0,0,0,0,0,0,0,0,0
