"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"3B","Jake Lamb",5600,"MIL@ARI 04:10PM ET",10.333,"ARI","MIL",9.81,8.7,8.29,NA,"4","4",4
"OF","Charlie Blackmon",5500,"COL@CHC 02:20PM ET",11.188,"COL","CHC",8.18,9.7,8.94,NA,"1","1",9
"1B","Paul Goldschmidt",5500,"MIL@ARI 04:10PM ET",11,"ARI","MIL",9.81,10,9.87,NA,"3","3",30
"OF","Bryce Harper",5400,"TEX@WAS 04:05PM ET",11.037,"WAS","TEX",9.53,10.6,9.9,NA,"3","2",3
"OF","Aaron Judge",5300,"BAL@NYY 01:05PM ET",11.544,"NYY","BAL",8.74,10.6,9,NA,"3","3",44
"OF","George Springer",5300,"LAA@HOU 02:10PM ET",9.526,"HOU","LAA",9.5,8.6,9.89,NA,"x","1",20
"SS","Trea Turner",5300,"TEX@WAS 04:05PM ET",9.725,"WAS","TEX",NA,NA,NA,NA,"1","x",NA
"OF","Andrew Benintendi",5200,"DET@BOS 08:08PM ET",8.103,"BOS","DET",NA,NA,NA,NA,"5","x",NA
"1B","Ryan Zimmerman",5200,"TEX@WAS 04:05PM ET",10.649,"WAS","TEX",NA,NA,NA,NA,"4","x",NA
"C","Gary Sanchez",5100,"BAL@NYY 01:05PM ET",9.353,"NYY","BAL",7.4,10.1,9.53,NA,"6","6",18
"1B","Justin Smoak",5100,"TOR@SEA 04:10PM ET",8.607,"TOR","SEA",6.12,5.7,6.8,NA,"5","5",3
"OF","JD Martinez",5000,"DET@BOS 08:08PM ET",10.37,"DET","BOS",7.36,9.7,8.59,NA,"5","5",12
"OF","Brett Gardner",5000,"BAL@NYY 01:05PM ET",9.418,"NYY","BAL",8.03,9,8.55,NA,"1","1",9
"OF","Michael Conforto",5000,"NYM@ATL 01:35PM ET",9.5,"NYM","ATL",7.23,7.3,1.65,NA,"2","1",10
"1B","Anthony Rizzo",4900,"COL@CHC 02:20PM ET",8.934,"CHC","COL",9.5,12.1,10.51,NA,"3","3",9
"OF","Mookie Betts",4900,"DET@BOS 08:08PM ET",9.086,"BOS","DET",9.44,12.2,12.36,NA,"1","1",15
"OF","Nelson Cruz",4900,"TOR@SEA 04:10PM ET",8.583,"SEA","TOR",9.85,7.9,8.95,NA,"4","4",8
"1B/OF","Marwin Gonzalez",4900,"LAA@HOU 02:10PM ET",8.56,"HOU","LAA",7.39,8,7.72,NA,"6","6",2
"2B","Jose Altuve",4900,"LAA@HOU 02:10PM ET",9.468,"HOU","LAA",9.85,9.7,10.42,NA,"2","3",7
"OF","Domingo Santana",4900,"MIL@ARI 04:10PM ET",8.458,"MIL","ARI",6.22,8.8,6.46,NA,"2","3",3
"1B","Joey Votto",4900,"CIN@LAD 04:10PM ET",10.475,"CIN","LAD",6.61,8,8.22,NA,"3","3",14
"1B/OF","Jay Bruce",4900,"NYM@ATL 01:35PM ET",9.179,"NYM","ATL",6.96,6.5,1.61,NA,"x","4",5
"2B","Neil Walker",4900,"NYM@ATL 01:35PM ET",7.982,"NYM","ATL",7.32,7.2,6.9,NA,"x","5",7
"3B/OF","Eduardo Nunez",4900,"MIN@SF 04:05PM ET",7.767,"SF","MIN",7.16,7.8,7.28,NA,"2","2",24
"3B","Kris Bryant",4800,"COL@CHC 02:20PM ET",9.183,"CHC","COL",8.77,11.9,10.11,NA,"2","2",7
"1B","Logan Morrison",4800,"OAK@TB 01:10PM ET",8.23,"TB","OAK",7.45,8.1,8.72,NA,"4","4",5
"OF","Corey Dickerson",4800,"OAK@TB 01:10PM ET",9.5,"TB","OAK",8.27,8.8,9.73,NA,"2","2",13
"SS","Carlos Correa",4800,"LAA@HOU 02:10PM ET",9.211,"HOU","LAA",NA,NA,NA,NA,"3","x",NA
"1B/OF","Eric Thames",4800,"MIL@ARI 04:10PM ET",9.625,"MIL","ARI",6,8.3,7.25,NA,"x","2",0
"1B","Freddie Freeman",4800,"NYM@ATL 01:35PM ET",12.514,"ATL","NYM",NA,0,NA,NA,"x","x",NA
"3B","Mike Moustakas",4800,"KC@SD 04:40PM ET",8.327,"KC","SD",7.6,7.9,6.94,NA,"5","6",32
"2B","Daniel Murphy",4800,"TEX@WAS 04:05PM ET",9.421,"WAS","TEX",8.75,9,8.23,NA,"5","3",0
"3B","Miguel Sano",4800,"MIN@SF 04:05PM ET",9.696,"MIN","SF",7.35,7.9,7.61,NA,"4","3",7
"3B","Nolan Arenado",4700,"COL@CHC 02:20PM ET",9.234,"COL","CHC",NA,NA,NA,NA,"3","x",NA
"OF","Aaron Hicks",4700,"BAL@NYY 01:05PM ET",9.857,"NYY","BAL",6.94,9.1,6.86,NA,"2","2",17
"2B","Jonathan Schoop",4700,"BAL@NYY 01:05PM ET",7.879,"BAL","NYY",5.83,8.6,7.09,NA,"6","2",7
"OF","Andrew McCutchen",4700,"MIA@PIT 01:35PM ET",7.783,"PIT","MIA",8,9.3,7.13,NA,"5","6",11
"3B","Josh Donaldson",4700,"TOR@SEA 04:10PM ET",9.364,"TOR","SEA",7.99,7.5,1.77,NA,"2","2",26
"OF","Ryan Braun",4700,"MIL@ARI 04:10PM ET",8.581,"MIL","ARI",NA,0,NA,NA,"x","x",NA
"OF","Justin Upton",4600,"DET@BOS 08:08PM ET",8.373,"DET","BOS",6.74,9.5,7.65,NA,"6","6",28
"SS","Xander Bogaerts",4600,"DET@BOS 08:08PM ET",8.632,"BOS","DET",7.84,10.3,10.78,NA,"3","3",0
"OF","Giancarlo Stanton",4600,"MIA@PIT 01:35PM ET",9.217,"MIA","PIT",NA,NA,NA,NA,"2","x",NA
"OF","Starling Marte",4600,"MIA@PIT 01:35PM ET",7.769,"PIT","MIA",NA,0,NA,NA,"x","x",NA
