"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"2B","Jose Altuve",5600,"HOU@CWS 08:10PM ET",10.72,"HOU","CWS",10.35,10.2,12.37,NA,"2","2",5
"1B","Paul Goldschmidt",5500,"LAD@ARI 09:40PM ET",11.018,"ARI","LAD",9.49,11.3,10.33,NA,"3","4",14
"OF","Bryce Harper",5500,"MIA@WAS 07:05PM ET",10.971,"WAS","MIA",8.57,8.9,11.05,NA,"3","3",14
"1B","Joey Votto",5400,"SD@CIN 07:10PM ET",10.071,"CIN","SD",8.36,7.9,11.62,NA,"3","3",14
"2B/OF","Chris Taylor",5300,"LAD@ARI 09:40PM ET",9.106,"LAD","ARI",NA,9.3,9.54,NA,"1","1",2
"1B/OF","Cody Bellinger",5300,"LAD@ARI 09:40PM ET",10.065,"LAD","ARI",8.37,10.6,10.54,NA,"4","4",21
"SS","Carlos Correa",5200,"HOU@CWS 08:10PM ET",10.143,"HOU","CWS",NA,0,NA,NA,"x","x",NA
"2B","Daniel Murphy",5200,"MIA@WAS 07:05PM ET",9.505,"WAS","MIA",NA,NA,NA,NA,"5","x",NA
"OF","Josh Reddick",5100,"HOU@CWS 08:10PM ET",8.188,"HOU","CWS",8.41,9.8,11.02,NA,"3","3",0
"1B/3B","Freddie Freeman",5100,"PHI@ATL 07:35PM ET",10.985,"ATL","PHI",9.88,10.1,11.52,NA,"3","3",3
"OF","Giancarlo Stanton",5100,"MIA@WAS 07:05PM ET",10.12,"MIA","WAS",9.14,12.3,10.81,NA,"2","2",2
"OF","George Springer",5000,"HOU@CWS 08:10PM ET",10.57,"HOU","CWS",9.24,9.8,NA,NA,"1","1",3
"OF/SS","Marwin Gonzalez",4900,"HOU@CWS 08:10PM ET",8.62,"HOU","CWS",8.37,8.2,9.69,NA,"5","5",2
"1B","Yuli Gurriel",4900,"HOU@CWS 08:10PM ET",7.804,"HOU","CWS",8.67,9.1,10.06,NA,"4","4",3
"SS","Corey Seager",4900,"LAD@ARI 09:40PM ET",9.087,"LAD","ARI",7.3,10.3,10.29,NA,"2","2",2
"3B","Anthony Rendon",4900,"MIA@WAS 07:05PM ET",9.324,"WAS","MIA",9.31,8.4,8.85,NA,"6","5",2
"3B","Justin Turner",4800,"LAD@ARI 09:40PM ET",9.128,"LAD","ARI",6.12,9.4,10.59,NA,"3","3",2
