"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Chris Sale",13400,"BOS@LAA 10:07PM ET",30.558,"BOS","LAA",30.01,26.6,23.5045,NA,31.9
"SP","Max Scherzer",12700,"WAS@ARI 09:40PM ET",30.929,"WAS","ARI",25.49,24.3,28.8085,NA,13.85
"SP","Alex Wood",11800,"ATL@LAD 10:10PM ET",22.688,"LAD","ATL",26.47,19.8,19.402,NA,-2.7
"SP","Yu Darvish",10600,"TEX@TB 07:10PM ET",19.16,"TEX","TB",25.34,20.5,24.478,NA,32.4
"SP","Jeff Samardzija",9100,"SD@SF 10:15PM ET",15.5,"SF","SD",24.47,19.6,23.3775,NA,0.35
"SP","Ervin Santana",8600,"DET@MIN 08:10PM ET",19.124,"MIN","DET",17.85,13.2,19.6835,NA,-1.9
"SP","Aaron Nola",8400,"MIL@PHI 07:05PM ET",18.804,"PHI","MIL",22.55,19.5,24.8395,NA,31.55
"SP","Trevor Cahill",8300,"SD@SF 10:15PM ET",20.26,"SD","SF",16.06,16,14.398,NA,-6.35
"SP","Ian Kennedy",8100,"CWS@KC 08:15PM ET",13.574,"KC","CWS",18.39,15,20.488,NA,2.2
"SP","Alex Cobb",7900,"TEX@TB 07:10PM ET",14.524,"TB","TEX",17.55,13.8,18.935,NA,17
"SP","Mike Fiers",7500,"HOU@BAL 07:05PM ET",14.742,"HOU","BAL",NA,13.6,15.89,NA,31.55
"SP","CC Sabathia",7300,"NYY@SEA 10:10PM ET",14.733,"NYY","SEA",14.66,13.8,16.514,NA,18.45
"SP","Steven Matz",7100,"OAK@NYM 07:10PM ET",9.338,"NYM","OAK",18.44,15.3,22.594,NA,9.85
"SP","Ricky Nolasco",6800,"BOS@LAA 10:07PM ET",13.155,"LAA","BOS",13.86,13.1,16.079,NA,-6.4
"SP","Matt Garza",6700,"MIL@PHI 07:05PM ET",12.086,"MIL","PHI",13.72,11.5,14.355,NA,11.65
"SP","Jeff Hoffman",6300,"PIT@COL 08:40PM ET",14.968,"COL","PIT",13.12,12.9,13.692,NA,-11.65
"SP","Trevor Bauer",6200,"TOR@CLE 07:10PM ET",13.811,"CLE","TOR",16.44,14.6,19.489,NA,15.25
"SP","Anibal Sanchez",6100,"DET@MIN 08:10PM ET",6.141,"DET","MIN",11.75,13,16.015,NA,15.35
"SP","James Shields",5800,"CWS@KC 08:15PM ET",9.706,"CWS","KC",10.27,10,13.984,NA,-3.45
"SP","Marco Estrada",5700,"TOR@CLE 07:10PM ET",13.921,"TOR","CLE",11.52,13.2,16.757,NA,1.1
"SP","Homer Bailey",5600,"MIA@CIN 07:10PM ET",2.64,"CIN","MIA",11.19,10.6,16.749,NA,9.5
"RP","Trevor Williams",5500,"PIT@COL 08:40PM ET",8.468,"PIT","COL",8.62,7,11.834,NA,11.6
"SP","Jaime Garcia",5400,"ATL@LAD 10:10PM ET",13.253,"ATL","LAD",NA,13.9,NA,NA,16.95
"SP","Andrew Moore",5300,"NYY@SEA 10:10PM ET",9.1,"SEA","NYY",11.72,10.5,14.98,NA,1.5
"SP","Paul Blackburn",5300,"OAK@NYM 07:10PM ET",14.15,"OAK","NYM",13.39,9,12.212,NA,1.8
"SP","Jose Urena",5000,"MIA@CIN 07:10PM ET",9.027,"MIA","CIN",11.38,9.2,11.244,NA,19.3
"SP","Ubaldo Jimenez",4800,"HOU@BAL 07:05PM ET",7.395,"BAL","HOU",8.95,8.1,11.44,NA,3.4
