"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Clayton Kershaw",13400,"STL@LAD 10:10PM ET",25.489,"LAD","STL",34.87,26.1,28.7345,NA,38.95
"SP","Jon Lester",11100,"SF@CHC 07:05PM ET",16.539,"CHC","SF",24.77,19.2,20.2795,NA,42.35
"SP","Johnny Cueto",10400,"SF@CHC 07:05PM ET",16.456,"SF","CHC",23.11,17.5,17.2925,NA,17.9
"SP","Lance McCullers",10200,"DET@HOU 08:10PM ET",20.939,"HOU","DET",26.44,19.5,21.234,NA,22.85
"SP","Carlos Carrasco",9900,"CLE@CIN 07:10PM ET",22.35,"CLE","CIN",22.36,19.2,19.275,NA,11.65
"SP","Matt Shoemaker",9200,"LAA@TB 07:10PM ET",14.939,"LAA","TB",18.88,15.6,17.627,NA,24.65
"SP","Danny Duffy",8800,"KC@NYY 07:05PM ET",16.461,"KC","NYY",17.44,14.9,16.749,NA,24.35
"SP","Rick Porcello",8500,"TEX@BOS 07:10PM ET",16.633,"BOS","TEX",20.49,16.4,20.8855,NA,11.8
"SP","Ervin Santana",8100,"MIN@BAL 07:05PM ET",21.472,"MIN","BAL",16.58,14.9,14.7215,NA,38.85
"SP","Alex Cobb",7900,"LAA@TB 07:10PM ET",14.328,"TB","LAA",19.02,15.4,17.112,NA,13.1
"SP","Dylan Bundy",7800,"MIN@BAL 07:05PM ET",16.683,"BAL","MIN",18.67,14.5,16.368,NA,20.35
"SP","Jimmy Nelson",7600,"TOR@MIL 07:40PM ET",14.394,"MIL","TOR",17.6,12.8,14.444,NA,3.85
"SP","Jhoulys Chacin",7500,"SD@NYM 07:10PM ET",11.427,"SD","NYM",13.9,14.6,13.528,NA,-17.3
"SP","Tyler Glasnow",7400,"PIT@ATL 07:35PM ET",7.731,"PIT","ATL",16.14,13.7,14.081,NA,11.5
"SP","Lance Lynn",7200,"STL@LAD 10:10PM ET",17.05,"STL","LAD",18.25,14.4,15.169,NA,33.6
"SP","Patrick Corbin",7000,"CWS@ARI 09:40PM ET",11.71,"ARI","CWS",18.18,13.3,13.412,NA,16.1
"SP","Jordan Montgomery",6800,"KC@NYY 07:05PM ET",13.557,"NYY","KC",17.66,15.4,14.657,NA,23.8
"SP","RA Dickey",6700,"PIT@ATL 07:35PM ET",10.525,"ATL","PIT",12.13,13.9,12.51,NA,2.5
"SP","German Marquez",6600,"COL@PHI 07:05PM ET",14.21,"COL","PHI",14.49,15.9,15.106,NA,21.5
"SP","Matt Harvey",6500,"SD@NYM 07:10PM ET",8.289,"NYM","SD",15.25,15.3,18.428,NA,19.05
"SP","Jesse Hahn",6100,"MIA@OAK 10:05PM ET",15.306,"OAK","MIA",17.62,13.8,11.654,NA,-5.7
"SP","Joe Ross",5900,"SEA@WAS 07:05PM ET",6.713,"WAS","SEA",NA,14,16.078,NA,29
"SP","Jordan Zimmermann",5600,"DET@HOU 08:10PM ET",8.263,"DET","HOU",13.9,10.7,11.28,NA,10.7
"SP","Jose Urena",5500,"MIA@OAK 10:05PM ET",8.05,"MIA","OAK",13.3,12.4,9.886,NA,5.05
"SP","Andrew Cashner",5400,"TEX@BOS 07:10PM ET",11.021,"TEX","BOS",8.93,8.3,8.731,NA,-0.75
"SP","Christian Bergman",4900,"SEA@WAS 07:05PM ET",15.667,"SEA","WAS",12.91,8.4,8.422,NA,-20.6
"SP","Amir Garrett",4800,"CLE@CIN 07:10PM ET",12.8,"CIN","CLE",11.92,13.2,13.69,NA,-3.55
"SP","Zach Eflin",4700,"COL@PHI 07:05PM ET",8.833,"PHI","COL",12.37,11.1,10.815,NA,-1.7
"SP","Joe Biagini",4600,"TOR@MIL 07:40PM ET",5.097,"TOR","MIL",NA,10.7,8.232,NA,4.95
"SP","Dylan Covey",4300,"CWS@ARI 09:40PM ET",3.3,"CWS","ARI",7.41,5.1,6.742,NA,-3.75
