"Place_lo","Place_hi","Payout"
"1","1","25000"
"2","2","15000"
"3","3","10000"
"4","4","7500"
"5","5","5000"
"6","6","3500"
"7","8","2500"
"9","10","1500"
"11","15","1000"
"16","20","750"
"21","30","500"
"31","40","400"
"41","50","300"
"51","75","250"
"76","100","200"
"101","150","150"
"151","250","125"
"251","400","100"
"401","700","80"
"701","1200","65"
"1201","2250","50"
