"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
1,1,3500,97.1428571428571,34,"Mike Zunino","SEA",NA,"C",8,3,2,3,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,2,3700,91.8918918918919,34,"Trey Mancini","BAL",NA,"1B/OF",1,2,2,5,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,1,12800,25.1171875,32.15,"Clayton Kershaw","LAD",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,7,0,0,1,3,3,0
4,3,4100,75.609756097561,31,"Justin Smoak","TOR",NA,"1B",5,2,2,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,4,4300,69.7674418604651,30,"Jay Bruce","NYM",NA,"OF",3,2,2,3,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,5,2900,100,29,"Rajai Davis","OAK",NA,"OF",1,4,0,0,0,5,1,2,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,6,3000,93.3333333333333,28,"Dansby Swanson","ATL",NA,"SS",8,3,1,3,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,7,3900,71.7948717948718,28,"Kyle Schwarber","CHC",NA,"OF",9,2,1,2,0,4,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,8,3000,90,27,"Nick Markakis","ATL",NA,"OF",3,1,0,5,0,5,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,9,3200,84.375,27,"Brian McCann","HOU",NA,"C",6,2,1,2,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
