P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Brian Johnson,Manny Pina,Anthony Rizzo,Ben Zobrist,Kris Bryant,Orlando Arcia,Ryan Braun,Kyle Schwarber,Domingo Santana
Max Scherzer,Luis Severino,Miguel Montero,Eric Thames,Jonathan Villar,Travis Shaw,Brandon Crawford,Ryan Braun,Kyle Schwarber,Domingo Santana
Yu Darvish,Luis Severino,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Aledmys Diaz,Ryan Braun,Domingo Santana,Jason Heyward
Yu Darvish,Luis Severino,Manny Pina,Anthony Rizzo,Jonathan Villar,Kris Bryant,Orlando Arcia,Bryce Harper,Keon Broxton,Domingo Santana
Yu Darvish,Kevin Gausman,Manny Pina,Anthony Rizzo,Jonathan Villar,Travis Shaw,Aledmys Diaz,Ryan Braun,Kyle Schwarber,Domingo Santana
Yu Darvish,Luis Severino,Alex Avila,Anthony Rizzo,Jonathan Villar,Kris Bryant,Brandon Crawford,Ryan Braun,Kyle Schwarber,Jon Jay
Max Scherzer,Brian Johnson,Miguel Montero,Anthony Rizzo,Jonathan Villar,Kris Bryant,Aledmys Diaz,Kyle Schwarber,Josh Reddick,Jon Jay
Kevin Gausman,Luis Severino,Salvador Perez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Francisco Lindor,Bryce Harper,Ryan Braun,Kyle Schwarber
Max Scherzer,Brian Johnson,Miguel Montero,Anthony Rizzo,Daniel Murphy,Anthony Rendon,Orlando Arcia,Bryce Harper,Ryan Braun,Adam Eaton
Max Scherzer,Matt Andriese,Miguel Montero,Anthony Rizzo,Ben Zobrist,Mike Moustakas,Brandon Crawford,Ryan Braun,Kyle Schwarber,Jason Heyward
Max Scherzer,Kevin Gausman,Manny Pina,Albert Pujols,Jonathan Villar,Anthony Rendon,Orlando Arcia,Kyle Schwarber,Keon Broxton,Domingo Santana
Yu Darvish,Kevin Gausman,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Orlando Arcia,Kyle Schwarber,Keon Broxton,Josh Reddick
Yu Darvish,Brian Johnson,Matt Wieters,Anthony Rizzo,Ben Zobrist,Kris Bryant,Brandon Crawford,Mike Trout,Bryce Harper,Kyle Schwarber
Max Scherzer,Luis Severino,Manny Pina,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Brandon Crawford,Bryce Harper,Ryan Braun,Domingo Santana
Max Scherzer,Luis Severino,Manny Pina,Anthony Rizzo,Ben Zobrist,Kris Bryant,Brandon Crawford,Keon Broxton,Josh Reddick,Jason Heyward
Max Scherzer,Brian Johnson,Manny Pina,Albert Pujols,Jonathan Villar,Travis Shaw,Francisco Lindor,Bryce Harper,Ryan Braun,Domingo Santana
Max Scherzer,Brian Johnson,Nick Hundley,Buster Posey,Jonathan Villar,Eduardo Nunez,Brandon Crawford,Bryce Harper,Ryan Braun,Kyle Schwarber
Max Scherzer,Luis Severino,Manny Pina,Brandon Belt,Dee Gordon,Manny Machado,Orlando Arcia,Ryan Braun,Keon Broxton,Domingo Santana
Max Scherzer,Brian Johnson,Salvador Perez,Eric Thames,Jonathan Villar,Travis Shaw,Aledmys Diaz,Mike Trout,Ryan Braun,Josh Reddick
Max Scherzer,Luis Severino,Manny Pina,Anthony Rizzo,Adam Frazier,Travis Shaw,Andrelton Simmons,Mike Trout,Ryan Braun,Domingo Santana
Yu Darvish,Shelby Miller,Alex Avila,Eric Thames,Jonathan Villar,Travis Shaw,Orlando Arcia,Bryce Harper,Ryan Braun,Kyle Schwarber
Max Scherzer,Brian Johnson,Alex Avila,Anthony Rizzo,Ben Zobrist,Kris Bryant,Aledmys Diaz,Bryce Harper,Adam Eaton,Jason Heyward
Yu Darvish,Mike Foltynewicz,Brian McCann,Anthony Rizzo,Ben Zobrist,Kris Bryant,Andrelton Simmons,Ryan Braun,Kyle Schwarber,Michael Conforto
Max Scherzer,Luis Severino,Salvador Perez,Eric Hosmer,Jonathan Villar,Mike Moustakas,Orlando Arcia,Ryan Braun,Lorenzo Cain,Domingo Santana
Max Scherzer,Luis Severino,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Andrelton Simmons,Kyle Schwarber,Adam Eaton,Jaff Decker
Yu Darvish,Luis Severino,Salvador Perez,Anthony Rizzo,Daniel Murphy,Anthony Rendon,Aledmys Diaz,Bryce Harper,Adam Eaton,Domingo Santana
Yu Darvish,Kevin Gausman,Alex Avila,Ryan Zimmerman,Daniel Murphy,Anthony Rendon,Aledmys Diaz,Bryce Harper,Ryan Braun,Kyle Schwarber
Max Scherzer,Brian Johnson,Miguel Montero,Anthony Rizzo,Ben Zobrist,Anthony Rendon,Francisco Lindor,Mike Trout,Domingo Santana,Jason Heyward
Yu Darvish,Matt Andriese,Salvador Perez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Troy Tulowitzki,Kyle Schwarber,Adam Eaton,Domingo Santana
Max Scherzer,Luis Severino,Nick Hundley,Anthony Rizzo,Joe Panik,Eduardo Nunez,Brandon Crawford,Ryan Braun,Domingo Santana,Josh Reddick
Max Scherzer,Luis Severino,Matt Wieters,Ryan Zimmerman,Daniel Murphy,Kris Bryant,Aledmys Diaz,Kyle Schwarber,Domingo Santana,Jayson Werth
Max Scherzer,Yu Darvish,Manny Pina,Justin Bour,Wilmer Difo,Travis Shaw,Orlando Arcia,Ryan Braun,Domingo Santana,Josh Reddick
Max Scherzer,Brian Johnson,Brian McCann,Anthony Rizzo,Jose Altuve,Kris Bryant,Andrelton Simmons,Ryan Braun,Carlos Beltran,Josh Reddick
Max Scherzer,Luis Severino,Alex Avila,Victor Martinez,Jonathan Villar,Kris Bryant,Aledmys Diaz,Ryan Braun,Justin Upton,Tyler Collins
Marcus Stroman,Shelby Miller,Alex Avila,Anthony Rizzo,Ben Zobrist,Kris Bryant,Aledmys Diaz,Ryan Braun,Kyle Schwarber,Josh Reddick
Max Scherzer,Marcus Stroman,Manny Pina,Eric Thames,Adam Frazier,Kris Bryant,Orlando Arcia,Keon Broxton,Domingo Santana,Josh Reddick
Max Scherzer,Luis Severino,Salvador Perez,Anthony Rizzo,Adam Frazier,Kris Bryant,Orlando Arcia,Kyle Schwarber,Jason Heyward,Jon Jay
Max Scherzer,Kevin Gausman,Alex Avila,Eric Thames,Daniel Murphy,Travis Shaw,Aledmys Diaz,Ryan Braun,Domingo Santana,Jason Heyward
Yu Darvish,Luis Severino,Matt Wieters,Eric Thames,Jonathan Villar,Travis Shaw,Francisco Lindor,Mike Trout,Ryan Braun,Keon Broxton
Max Scherzer,Matt Andriese,Manny Pina,Brandon Belt,Daniel Murphy,Travis Shaw,Troy Tulowitzki,Ryan Braun,Kyle Schwarber,Domingo Santana
Max Scherzer,Luis Severino,Alex Avila,Albert Pujols,Jonathan Villar,Yunel Escobar,Orlando Arcia,Mike Trout,Kyle Schwarber,Kole Calhoun
Max Scherzer,Kevin Gausman,Matt Wieters,Anthony Rizzo,Ben Zobrist,Kris Bryant,Andrelton Simmons,Ryan Braun,Jason Heyward,Chris Marrero
Max Scherzer,Matt Andriese,Manny Pina,Anthony Rizzo,Daniel Murphy,Mike Moustakas,Orlando Arcia,Mike Trout,Keon Broxton,Domingo Santana
Max Scherzer,Luis Severino,Francisco Cervelli,Josh Bell,Jonathan Villar,David Freese,Jordy Mercer,Bryce Harper,Ryan Braun,Kyle Schwarber
Max Scherzer,Brian Johnson,Martin Maldonado,Anthony Rizzo,Jonathan Villar,Yunel Escobar,Francisco Lindor,Mike Trout,Ryan Braun,Kole Calhoun
Max Scherzer,Luis Severino,Manny Pina,Chris Davis,Jonathan Villar,Travis Shaw,Aledmys Diaz,Keon Broxton,Domingo Santana,Josh Reddick
Yu Darvish,Luis Severino,Manny Pina,Anthony Rizzo,Ben Zobrist,Kris Bryant,Elvis Andrus,Kyle Schwarber,George Springer,Denard Span
