P,P,C,1B,2B,3B,SS,OF,OF,OF
Max Scherzer,Brian Johnson,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Aledmys Diaz,Ryan Braun,Domingo Santana,Jason Heyward
Max Scherzer,Luis Severino,Miguel Montero,Eric Thames,Jonathan Villar,Travis Shaw,Brandon Crawford,Ryan Braun,Kyle Schwarber,Domingo Santana
Yu Darvish,Luis Severino,Manny Pina,Anthony Rizzo,Ben Zobrist,Kris Bryant,Orlando Arcia,Ryan Braun,Kyle Schwarber,Jason Heyward
Max Scherzer,Brian Johnson,Manny Pina,Anthony Rizzo,Ben Zobrist,Kris Bryant,Brandon Crawford,Bryce Harper,Kyle Schwarber,Jason Heyward
Yu Darvish,Kevin Gausman,Alex Avila,Anthony Rizzo,Ben Zobrist,Kris Bryant,Aledmys Diaz,Kyle Schwarber,Domingo Santana,Jason Heyward
Max Scherzer,Brian Johnson,Salvador Perez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Orlando Arcia,Ryan Braun,Kyle Schwarber,Jon Jay
Max Scherzer,Brian Johnson,Salvador Perez,Eric Thames,Jonathan Villar,Travis Shaw,Aledmys Diaz,Bryce Harper,Ryan Braun,Domingo Santana
Yu Darvish,Marcus Stroman,Alex Avila,Eric Thames,Jonathan Villar,Travis Shaw,Aledmys Diaz,Ryan Braun,Kyle Schwarber,Domingo Santana
Yu Darvish,Kevin Gausman,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Brandon Crawford,Ryan Braun,Keon Broxton,Jason Heyward
Max Scherzer,Luis Severino,Manny Pina,Anthony Rizzo,Logan Forsythe,Travis Shaw,Aledmys Diaz,Ryan Braun,Keon Broxton,Domingo Santana
Max Scherzer,Luis Severino,AJ Ellis,Anthony Rizzo,Ben Zobrist,Kris Bryant,Andrelton Simmons,Kyle Schwarber,Domingo Santana,Jason Heyward
Max Scherzer,Kevin Gausman,Manny Pina,Eric Thames,Adam Frazier,Travis Shaw,Aledmys Diaz,Ryan Braun,Kyle Schwarber,Domingo Santana
Max Scherzer,Kevin Gausman,Alex Avila,Eric Thames,Jonathan Villar,Travis Shaw,Troy Tulowitzki,Ryan Braun,Domingo Santana,Josh Reddick
Yu Darvish,Luis Severino,Miguel Montero,Anthony Rizzo,Ben Zobrist,Kris Bryant,Elvis Andrus,Bryce Harper,Domingo Santana,Jason Heyward
Yu Darvish,Brian Johnson,Salvador Perez,Anthony Rizzo,Ben Zobrist,Kris Bryant,Francisco Lindor,Mike Trout,Kyle Schwarber,Jason Heyward
Yu Darvish,Luis Severino,Salvador Perez,Eric Thames,Jonathan Villar,Travis Shaw,Troy Tulowitzki,Mike Trout,Ryan Braun,Domingo Santana
