"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
28,7,10700,18.2710280373832,19.55,"Justin Verlander","DET",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,7,0,0,1,6,1,0
29,22,4800,39.5833333333333,19,"Mookie Betts","BOS",NA,"OF",1,1,1,1,0,6,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,23,5100,37.2549019607843,19,"Robinson Cano","SEA",NA,"2B",3,2,1,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,24,5000,38,19,"Jose Bautista","TOR",NA,"OF",3,2,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,25,4000,47.5,19,"Matt Kemp","ATL",NA,"OF",3,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,26,4600,41.304347826087,19,"Josh Donaldson","TOR",NA,"3B",2,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,27,3900,48.7179487179487,19,"Kendrys Morales","TOR",NA,"1B",4,1,1,2,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,28,3400,55.8823529411765,19,"Tim Anderson","CHW",NA,"SS",7,1,1,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,29,3700,48.6486486486486,18,"Todd Frazier","NYY",NA,"3B",4,1,1,2,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,30,4900,36.734693877551,18,"Jose Altuve","HOU",NA,"2B",3,1,0,2,0,5,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,31,3800,47.3684210526316,18,"Jose Peraza","CIN",NA,"2B/SS",9,1,0,0,2,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,8,8200,21.5243902439024,17.65,"Gio Gonzalez","WAS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,6.33333333333333,0,0,3,8,3,0
40,32,2600,65.3846153846154,17,"Daniel Robertson","TB",NA,"2B/3B",9,1,1,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,33,4600,36.9565217391304,17,"Eric Thames","MIL",NA,"1B/OF",2,1,0,0,0,4,1,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,34,0,0,17,"Jose Ramirez","CLE",NA,"2B/3B",6,2,0,1,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,35,3500,48.5714285714286,17,"Leury Garcia","CHW",NA,"OF",1,2,0,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,36,3500,48.5714285714286,17,"Guillermo Heredia","SEA",NA,"OF",6,2,0,1,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,37,4800,35.4166666666667,17,"Jean Segura","SEA",NA,"SS",1,0,0,0,1,6,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,9,4200,40.3571428571429,16.95,"Josh Smoker","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,0,0,0,2,1,0
47,10,13400,11.9776119402985,16.05,"Chris Sale","BOS",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,5,0,0,5,10,2,0
48,38,4000,40,16,"Lucas Duda","NYM",NA,"1B",5,1,1,2,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,39,4200,38.0952380952381,16,"Mitch Moreland","BOS",NA,"1B",6,1,1,2,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,40,5100,31.3725490196078,16,"Aaron Judge","NYY",NA,"OF",5,1,0,2,0,4,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,41,4500,35.5555555555556,16,"Steven Souza","TB",NA,"OF",5,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,42,4700,34.0425531914894,16,"Trea Turner","WAS",NA,"SS",1,1,0,0,1,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,43,3600,44.4444444444444,16,"Michael Taylor","WAS",NA,"OF",8,2,0,2,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,44,3300,48.4848484848485,16,"Tyler Flowers","ATL",NA,"C",5,1,1,1,0,3,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,45,3200,50,16,"Russell Martin","TOR",NA,"C",6,1,1,1,0,3,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,46,4700,34.0425531914894,16,"Joey Votto","CIN",NA,"1B",3,1,1,1,0,4,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,47,4600,34.7826086956522,16,"Giancarlo Stanton","MIA",NA,"OF",2,1,1,2,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,48,4200,38.0952380952381,16,"Kyle Schwarber","CHC",NA,"OF",2,1,1,1,0,4,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,49,3600,41.6666666666667,15,"Asdrubal Cabrera","NYM",NA,"2B/SS",7,1,0,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,50,3300,45.4545454545455,15,"Byron Buxton","MIN",NA,"OF",7,0,0,1,1,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,51,4600,32.6086956521739,15,"Daniel Murphy","WAS",NA,"2B",5,1,0,1,0,5,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,52,0,0,15,"Michael Brantley","CLE",NA,"OF",3,1,0,1,1,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,53,0,0,15,"Francisco Lindor","CLE",NA,"SS",2,2,0,0,1,1,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,54,3300,45.4545454545455,15,"Trey Mancini","BAL",NA,"1B/OF",7,1,0,1,0,3,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,55,3700,40.5405405405405,15,"Jayson Werth","WAS",NA,"OF",2,0,0,1,0,4,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,11,0,0,14.7,"Parker Bridwell","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,0,0,3,6,1,1
67,56,3700,37.8378378378378,14,"Chris Taylor","LAD",NA,"2B/OF",5,3,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,57,0,0,14,"Jason Kipnis","CLE",NA,"2B",1,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,58,3500,40,14,"Howie Kendrick","PHI",NA,"2B/OF",2,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,59,4800,29.1666666666667,14,"Justin Bour","MIA",NA,"1B",5,1,0,0,0,2,1,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,12,4100,33.0487804878049,13.55,"Dustin McGowan","MIA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,0,0,1,2,0,0
72,60,4100,31.7073170731707,13,"Buster Posey","SF",NA,"C/1B",4,0,0,1,0,4,3,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,13,4500,27.4444444444444,12.35,"Michael Lorenzen","CIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,3,0,0,0,1,3,0
74,14,4200,28.5714285714286,12,"Tyler Pill","NYM",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5.33333333333333,0,0,1,6,3,1
75,61,0,0,12,"Orlando Calixte","SF",NA,"OF",1,0,0,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,62,4500,26.6666666666667,12,"Trevor Story","COL",NA,"SS",7,1,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,63,0,0,12,"Eric Young","LAA",NA,"OF",1,1,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,64,5500,21.8181818181818,12,"Charlie Blackmon","COL",NA,"OF",1,1,0,0,0,4,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,65,3000,40,12,"Tim Beckham","TB",NA,"SS",7,0,0,0,1,4,3,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,66,3600,33.3333333333333,12,"Andrelton Simmons","LAA",NA,"SS",5,1,0,0,1,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,15,4200,28.3333333333333,11.9,"Kirby Yates","SD",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,0,0,0,1,0,0
82,16,6400,18.046875,11.55,"Ivan Nova","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,7,0,0,3,6,1,0
83,17,4100,27.5609756097561,11.3,"Danny Barnes","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,2,0,0,1,1,1,0
84,67,3200,34.375,11,"Kike Hernandez","LAD",NA,"SS/OF",7,1,0,2,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,68,4400,25,11,"Ryan Zimmerman","WAS",NA,"1B",4,1,0,1,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,69,3800,28.9473684210526,11,"Hunter Renfroe","SD",NA,"OF",4,1,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,70,4400,25,11,"DJ LeMahieu","COL",NA,"2B",2,0,0,3,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,18,4000,26.25,10.5,"Heath Hembree","BOS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,0,0,0
89,19,5300,18.9622641509434,10.05,"Chih-Wei Hu","TB",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2.33333333333333,0,0,0,0,2,0
90,71,4800,20.8333333333333,10,"Corey Dickerson","TB",NA,"OF",1,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,72,3800,26.3157894736842,10,"Travis Shaw","MIL",NA,"3B",4,0,0,1,0,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,73,0,0,10,"Ryon Healy","OAK",NA,"1B/3B",6,0,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,74,4200,23.8095238095238,10,"Avisail Garcia","CHW",NA,"OF",5,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,75,4100,24.390243902439,10,"Joey Gallo","TEX",NA,"1B/3B",7,2,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,76,4400,22.7272727272727,10,"Aaron Hicks","NYY",NA,"OF",7,0,0,1,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,77,3600,27.7777777777778,10,"Jason Heyward","CHC",NA,"OF",6,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,78,4200,23.8095238095238,10,"George Springer","HOU",NA,"OF",1,2,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,79,3300,30.3030303030303,10,"Yangervis Solarte","SD",NA,"2B",2,1,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,80,4100,24.390243902439,10,"Neil Walker","NYM",NA,"2B",4,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,81,3400,29.4117647058824,10,"Curtis Granderson","NYM",NA,"OF",6,1,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,82,4400,22.7272727272727,10,"Dee Gordon","MIA",NA,"2B",1,1,0,0,0,4,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,83,0,0,10,"Jed Lowrie","OAK",NA,"2B",3,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,84,3400,29.4117647058824,10,"Whit Merrifield","KC",NA,"2B",8,0,0,0,1,2,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,85,0,0,10,"Edwin Encarnacion","CLE",NA,"1B",5,1,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,20,4200,23.5714285714286,9.9,"Josh Osich","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,0,1,0
106,21,4200,22.1428571428571,9.3,"Edubray Ramos","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,0,1,1,0
107,22,5500,16.4545454545455,9.05,"Ariel Miranda","SEA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,0,0,2,3,4,0
108,86,3800,23.6842105263158,9,"Melky Cabrera","CHW",NA,"OF",2,0,0,0,0,5,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,87,3500,25.7142857142857,9,"Chris Young","BOS",NA,"OF",5,2,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,88,3800,23.6842105263158,9,"Christian Yelich","MIA",NA,"OF",3,1,0,0,0,4,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,89,3300,27.2727272727273,9,"Orlando Arcia","MIL",NA,"SS",8,0,0,0,0,6,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,90,4100,21.9512195121951,9,"Didi Gregorius","NYY",NA,"SS",6,1,0,0,0,4,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,91,3200,28.125,9,"Adrian Gonzalez","LAD",NA,"1B",4,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,92,4600,19.5652173913043,9,"Jose Abreu","CHW",NA,"1B",3,0,0,2,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,23,4100,21.9512195121951,9,"Corey Knebel","MIL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
116,93,3400,26.4705882352941,9,"Willson Contreras","CHC",NA,"C",7,0,0,1,0,3,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,94,2500,36,9,"Franchy Cordero","SD",NA,"OF",5,2,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,24,4900,17.8571428571429,8.75,"Justin Nicolino","MIA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,0,0,0,0,0,0
119,25,4400,19.4318181818182,8.55,"Matt Albers","WAS",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,1,1,0
120,26,4300,19.1860465116279,8.25,"C.J. Edwards","CHC",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,0,0
121,95,5300,15.0943396226415,8,"Jake Lamb","ARI",NA,"3B",4,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,96,4700,17.0212765957447,8,"Billy Hamilton","CIN",NA,"OF",1,0,0,1,1,5,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,97,3400,23.5294117647059,8,"Hernan Perez","MIL",NA,"3B/OF",3,1,0,0,0,6,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,98,2700,29.6296296296296,8,"Kevan Smith","CHW",NA,"C",8,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,99,3100,25.8064516129032,8,"Mike Zunino","SEA",NA,"C",7,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,100,3500,22.8571428571429,8,"Jorge Bonifacio","KC",NA,"OF",6,0,0,0,0,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,101,4400,18.1818181818182,8,"Nomar Mazara","TEX",NA,"OF",3,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,102,3200,25,8,"Chase Headley","NYY",NA,"3B",8,0,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,103,3400,23.5294117647059,8,"Joey Rickard","BAL",NA,"OF",8,0,0,1,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,104,3900,20.5128205128205,8,"Dexter Fowler","STL",NA,"OF",1,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,105,3900,20.5128205128205,8,"Starlin Castro","NYY",NA,"2B",4,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,106,2300,34.7826086956522,8,"Ehire Adrianza","MIN",NA,"2B/SS",9,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,107,4000,20,8,"Josh Reddick","HOU",NA,"OF",2,1,0,0,0,2,0,0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,27,4200,18.6904761904762,7.85,"Dan Jennings","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3.66666666666667,0,0,2,3,1,0
135,28,4100,18.6585365853659,7.65,"Kevin Siegrist","STL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,1,0
136,29,4100,18.6585365853659,7.65,"Keone Kela","TEX",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0
137,30,4100,18.6585365853659,7.65,"Joe Smith","TOR",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,0,0
138,31,8600,8.83720930232558,7.6,"Jeff Samardzija","SF",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4,0,0,3,9,0,0
139,32,8200,9.02439024390244,7.4,"J.A. Happ","TOR",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,0,0,2,3,3,0
140,33,4000,18.25,7.3,"Buddy Boshers","MIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,0,0,1,2,0,0
141,34,7300,9.93150684931507,7.25,"Jose Berrios","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,5,0,0,4,5,4,1
142,35,4200,16.7857142857143,7.05,"Hector Neris","PHI",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,0,0,0,0,2,0
143,108,5300,13.2075471698113,7,"Michael Conforto","NYM",NA,"OF",1,0,0,0,0,4,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,109,4700,14.8936170212766,7,"Carlos Correa","HOU",NA,"SS",4,0,0,1,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,110,3100,22.5806451612903,7,"Luis Valbuena","LAA",NA,"1B/3B",4,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,111,4700,14.8936170212766,7,"Gary Sanchez","NYY",NA,"C",2,1,0,0,0,4,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,112,3600,19.4444444444444,7,"Jarrod Dyson","SEA",NA,"OF",8,0,0,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,113,2900,24.1379310344828,7,"Austin Barnes","LAD",NA,"C",9,0,0,1,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,114,5300,13.2075471698113,7,"Paul Goldschmidt","ARI",NA,"1B",3,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,115,4600,15.2173913043478,7,"Chris Owings","ARI",NA,"SS/OF",1,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,116,2300,30.4347826086957,7,"Juan Graterol","LAA",NA,"C",9,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,117,5300,13.2075471698113,7,"Kris Bryant","CHC",NA,"3B",3,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,118,2700,25.9259259259259,7,"Aaron Hill","SF",NA,"2B/3B",6,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,119,2800,25,7,"Jared Hoying","TEX",NA,"OF",9,1,0,1,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,120,3100,22.5806451612903,7,"Kole Calhoun","LAA",NA,"OF",2,1,0,1,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,121,2900,24.1379310344828,7,"Danny Espinosa","LAA",NA,"2B",8,1,0,1,0,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
