"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Antonio Brown","WR",9200,"PIT","@IND",25.8,32.1,0
"Le'Veon Bell","RB",9000,"PIT","@IND",27.8,27.2,0
"David Johnson","RB",8900,"ARI","@ATL",19.8,33.1,35.7022075792348
"Odell Beckham","WR",8800,"NYG","@CLE",19.9,27.6,14.0228819129092
"Julio Jones","WR",8500,"ATL","ARI",19.7,7.5,8.45618341263376
"Ezekiel Elliott","RB",8500,"DAL","WAS",21.1,26,0
"T.Y. Hilton","WR",7900,"IND","PIT",18.2,8.4,0
"A.J. Green","WR",7800,"CIN","@BAL",0,0,0.00744438512569313
"Tom Brady","QB",7800,"NE","@NYJ",20.3,19,6.12417659783092
"Amari Cooper","WR",7700,"OAK","CAR",19,6.2,21.6516750930016
"Dez Bryant","WR",7700,"DAL","WAS",16.1,12.2,0
"DeMarco Murray","RB",7700,"TEN","@CHI",19.5,13.4,10.5939981240149
"Jay Ajayi","RB",7600,"MIA","SF",22.5,12.6,32.6015148260247
"Andrew Luck","QB",7500,"IND","PIT",0,0,0
"Mike Evans","WR",7500,"TB","SEA",19.3,33.4,4.89096102758038
"Jordy Nelson","WR",7400,"GB","@PHI",17.7,17.1,0
"LeSean McCoy","RB",7300,"BUF","JAX",18.6,32.4,6.43109796172735
"Ben Roethlisberger","QB",7300,"PIT","@IND",21.2,20.8,0
"Marcus Mariota","QB",7200,"TEN","@CHI",18.5,21.6,5.53862253351569
"Allen Robinson","WR",7200,"JAX","@BUF",16.6,4.4,1.90448641187018
"Drew Brees","QB",7100,"NO","LA",19.3,36.5,9.41182976605488
"Aaron Rodgers","QB",7000,"GB","@PHI",20.2,26.1,0
"Larry Fitzgerald","WR",7000,"ARI","@ATL",19.7,9.3,20.6077596016616
"Melvin Gordon","RB",7000,"SD","@HOU",19.4,12.9,24.7874628046615
"Rob Gronkowski","TE",6900,"NE","@NYJ",14.6,0,1.62776798191227
"Demaryius Thomas","WR",6900,"DEN","KC",16.4,11,4.14673521172895
"Matt Ryan","QB",6900,"ATL","ARI",16.8,19.3,3.52395922178525
"Stefon Diggs","WR",6900,"MIN","@DET",0,0,0
"Julian Edelman","WR",6800,"NE","@NYJ",17.1,16.3,7.78512526773199
"Cam Newton","QB",6800,"CAR","@OAK",21.9,22.4,6.81033620970195
"Brandin Cooks","WR",6800,"NO","LA",15.1,0,10.873907004741
"Russell Wilson","QB",6700,"SEA","@TB",20.4,12,15.0093692904225
"Kelvin Benjamin","WR",6700,"CAR","@OAK",13.3,13.3,5.87021671668584
"Davante Adams","WR",6600,"GB","@PHI",10.1,31.3,0
"Michael Thomas","WR",6600,"NO","LA",13.3,34.8,6.35856838093131
"Michael Crabtree","WR",6500,"OAK","CAR",15.1,22,4.78014603756649
"Eli Manning","QB",6500,"NYG","@CLE",18.6,19.6,10.0896942059287
"Donte Moncrief","WR",6400,"IND","PIT",13.6,16.5,0
"Devonta Freeman","RB",6400,"ATL","ARI",12.9,21.7,2.70677843170202
"Doug Baldwin","WR",6400,"SEA","@TB",15.2,10.4,28.5534708913907
"Dak Prescott","QB",6300,"DAL","WAS",19.2,21.7,0
"Philip Rivers","QB",6300,"SD","@HOU",15.7,20.7,0.992442885613832
"DeAndre Hopkins","WR",6300,"HOU","SD",15.7,12,4.04698045104466
"Emmanuel Sanders","WR",6200,"DEN","KC",14.2,32.2,3.44568682960653
"Jordan Reed","TE",6200,"WAS","@DAL",15.2,31.5,0
"Brandon Marshall","WR",6100,"NYJ","NE",16.3,18.7,3.50375303358694
"Spencer Ware","RB",6100,"KC","@DEN",18.8,11.6,5.85788030704898
"Derek Carr","QB",6100,"OAK","CAR",19.3,22.3,18.000523233926
"Tyrell Williams","WR",6000,"SD","@HOU",10.4,21,2.49408171382507
"Steve Smith","WR",6000,"BAL","CIN",13,6,6.92072580628008
"LeGarrette Blount","RB",5900,"NE","@NYJ",8.4,6.7,7.36972857771832
"Tyrod Taylor","QB",5900,"BUF","JAX",15.9,20.4,1.85365189629759
"DeAngelo Williams","RB",5900,"PIT","@IND",0,0,0
"Jarvis Landry","WR",5900,"MIA","SF",14.3,8.7,4.89691653568094
"Kirk Cousins","QB",5900,"WAS","@DAL",19.1,33.2,0
"Greg Olsen","TE",5800,"CAR","@OAK",17.3,8.5,15.7097795823913
"Jamison Crowder","WR",5800,"WAS","@DAL",13.2,16.8,0
"Lamar Miller","RB",5800,"HOU","SD",12.7,9.5,12.064795928134
"Rishard Matthews","WR",5800,"TEN","@CHI",14.1,15.4,17.6821162472642
"Randall Cobb","WR",5700,"GB","@PHI",13.1,10.1,0
"Matthew Stafford","QB",5700,"DET","MIN",16.8,16.3,0
"Todd Gurley","RB",5700,"LA","@NO",12.4,12.9,11.0842640587213
"Colin Kaepernick","QB",5700,"SF","@MIA",17.6,37.1,2.37816200258214
"Thomas Rawls","RB",5700,"SEA","@TB",11.6,3.8,21.3026397789656
"Devontae Booker","RB",5600,"DEN","KC",14.2,11.1,2.09484997437005
"Terrelle Pryor","WR",5600,"CLE","NYG",14.7,22.1,8.64271843421184
"Rashad Jennings","RB",5600,"NYG","@CLE",16,7.9,20.9416934487284
"Tyler Eifert","TE",5600,"CIN","@BAL",14.5,17.8,3.22107909552848
"Blake Bortles","QB",5600,"JAX","@BUF",16.7,21.1,0.59065878554428
"Golden Tate","WR",5600,"DET","MIN",15.4,12.7,0
"Tony Romo","QB",5500,"DAL","WAS",0,0,0
"Ryan Tannehill","QB",5500,"MIA","SF",16.4,26.8,3.12749253966262
"Sterling Shepard","WR",5500,"NYG","@CLE",12.8,2.2,11.6289803532042
"Matt Forte","RB",5500,"NYJ","NE",12.9,8,6.31858139797045
"Cole Beasley","WR",5500,"DAL","WAS",10.6,10.6,0
"Latavius Murray","RB",5500,"OAK","CAR",10.8,17.8,1.10410866249923
"Andy Dalton","QB",5400,"CIN","@BAL",17.5,14.7,0.487500877373961
"Tim Hightower","RB",5400,"NO","LA",9.4,18.5,1.7511320782809
"Theo Riddick","RB",5400,"DET","MIN",16,10.8,0
"Jameis Winston","QB",5400,"TB","SEA",16.2,17,0.991379402024447
"Carson Wentz","QB",5400,"PHI","GB",17.8,18.5,0
"Kenny Britt","WR",5400,"LA","@NO",11.5,16.2,5.38037617541524
"Joe Flacco","QB",5300,"BAL","CIN",15.5,14.3,1.2953230118706
"Jordan Howard","RB",5300,"CHI","TEN",12.4,15.7,3.65349152297231
"Mike Wallace","WR",5300,"BAL","CIN",10.2,8.6,5.45801047744032
"Carson Palmer","QB",5300,"ARI","@ATL",20.2,18.6,11.0940481077436
"Jimmy Graham","TE",5300,"SEA","@TB",12.1,11.7,12.9219637011781
"Jared Goff","QB",5200,"LA","@NO",14.5,18.6,0.376047797206441
"Willie Snead","WR",5200,"NO","LA",13.9,14.8,7.16022231060952
"Frank Gore","RB",5200,"IND","PIT",12.3,4.1,0
"Jay Cutler","QB",5200,"CHI","TEN",0,0,0.00170157374301557
"Derrick Henry","RB",5200,"TEN","@CHI",5.5,12,0.104434088477581
"Trevor Siemian","QB",5100,"DEN","KC",14.7,32,0.286715175698124
"Sam Bradford","QB",5100,"MIN","@DET",15.9,8,0
"Brock Osweiler","QB",5100,"HOU","SD",16.3,15.1,0.398380952583521
"Alfred Morris","RB",5100,"DAL","WAS",4.3,1.2,0
"Will Fuller","WR",5100,"HOU","SD",10.5,10,1.11197844106068
"C.J. Prosise","RB",5100,"SEA","@TB",0,0,0.00553011466480061
"Ryan Fitzpatrick","QB",5100,"NYJ","NE",14.3,17.9,0.424542648882385
"Josh Johnson","QB",5000,"NYG","@CLE",0,0,0
"Robert Griffin","QB",5000,"CLE","NYG",0,0,0
"Ryan Nassib","QB",5000,"NYG","@CLE",0,0,0.000212696717876946
"Cody Kessler","QB",5000,"CLE","NYG",0,0,0
"Kevin Hogan","QB",5000,"CLE","NYG",0,0,0
"Joe Callahan","QB",5000,"CLE","NYG",0,0,0
"Luke McCown","QB",5000,"NO","LA",0,0,0.00212696717876946
"Case Keenum","QB",5000,"LA","@NO",0,0,0.00127618030726168
"Sean Mannion","QB",5000,"LA","@NO",0,0,0
"Mark Ingram","RB",5000,"NO","LA",12,32.7,0.356267002443885
"Matt Moore","QB",5000,"MIA","SF",0,0,0.000212696717876946
"Christian Ponder","QB",5000,"SF","@MIA",0,0,0
"Blaine Gabbert","QB",5000,"SF","@MIA",0,0,0
"Kellen Clemens","QB",5000,"SD","@HOU",0,0,0
"Brandon Weeden","QB",5000,"HOU","SD",0,0,0
"Tom Savage","QB",5000,"HOU","SD",0,0,0.000212696717876946
"Mike Glennon","QB",5000,"TB","SEA",0,0,0
"Ryan Griffin","QB",5000,"TB","SEA",0,0,0.000212696717876946
"Trevone Boykin","QB",5000,"SEA","@TB",0,0,0
"Derek Anderson","QB",5000,"CAR","@OAK",0,0,0.000212696717876946
"Joe Webb","QB",5000,"CAR","@OAK",0,0,0
"Matt McGloin","QB",5000,"OAK","CAR",0,0,0.000425393435753893
"Scott Tolzien","QB",5000,"IND","PIT",17.5,10.8,0
"Jonathan Stewart","RB",5000,"CAR","@OAK",12.5,21.6,4.34199079873998
"Alex Smith","QB",5000,"KC","@DEN",15.5,15,0.0995420639664109
"Austin Davis","QB",5000,"DEN","KC",0,0,0
"Nick Foles","QB",5000,"KC","@DEN",0,0,0
"Tyler Bray","QB",5000,"KC","@DEN",0,0,0
"Paxton Lynch","QB",5000,"DEN","KC",0,0,0.000212696717876946
"Charcandrick West","RB",5000,"KC","@DEN",6.7,0.8,0.115707014525059
"Jeremy Maclin","WR",5000,"KC","@DEN",0,0,0.00404123763966198
"Bryce Petty","QB",5000,"NYJ","NE",0,0,0.000425393435753893
"Jimmy Garoppolo","QB",5000,"NE","@NYJ",0,0,0.00148887702513863
"Christian Hackenberg","QB",5000,"NYJ","NE",0,0,0
"Chase Daniel","QB",5000,"PHI","GB",0,0,0
"Brett Hundley","QB",5000,"GB","@PHI",0,0,0
"Jordan Matthews","WR",5000,"PHI","GB",18.4,8.7,0
"Landry Jones","QB",5000,"PIT","@IND",0,0,0
"Nate Sudfeld","QB",5000,"WAS","@DAL",0,0,0
"Colt McCoy","QB",5000,"WAS","@DAL",0,0,0
"Zach Mettenberger","QB",5000,"PIT","@IND",0,0,0
"Matt Cassel","QB",5000,"TEN","@CHI",0,0,0.000850786871507786
"Matt Barkley","QB",5000,"CHI","TEN",13.8,25.6,0.121237129189859
"Dan Orlovsky","QB",5000,"DET","MIN",0,0,0
"Chad Henne","QB",5000,"JAX","@BUF",0,0,0
"EJ Manuel","QB",5000,"BUF","JAX",0,0,0.00127618030726168
"Shaun Hill","QB",5000,"MIN","@DET",0,0,0
"Taylor Heinicke","QB",5000,"MIN","@DET",0,0,0
"Brandon Allen","QB",5000,"JAX","@BUF",0,0,0
"Cardale Jones","QB",5000,"BUF","JAX",0,0,0
"Sammy Watkins","WR",5000,"BUF","JAX",9.6,11,1.70476419378373
"Ryan Mallett","QB",5000,"BAL","CIN",0,0,0
