"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Julio Jones","WR",9600,"ATL","GB",22.1,5.9,25.1375116454178
"A.J. Green","WR",8800,"CIN","WAS",21.2,24.1,0
"Mike Evans","WR",8100,"TB","OAK",23.1,11,38.5343151643546
"T.Y. Hilton","WR",7900,"IND","KC",21.6,3,21.485423552884
"Brandon Marshall","WR",7800,"NYJ","@CLE",17,10.8,11.5216253812678
"David Johnson","RB",7700,"ARI","@CAR",19.4,17.8,17.2058654619243
"Tom Brady","QB",7600,"NE","@BUF",20.5,33.1,7.67278822143097
"Amari Cooper","WR",7600,"OAK","@TB",17.8,38.3,8.32535701979402
"Larry Fitzgerald","WR",7500,"ARI","@CAR",18.4,17.4,9.56413168787303
"Allen Robinson","WR",7500,"JAX","@TEN",16.4,13,0
"Aaron Rodgers","QB",7500,"GB","@ATL",20.4,33.8,10.0663203883082
"DeAndre Hopkins","WR",7400,"HOU","DET",16.6,8.4,9.52563268118994
"DeMarco Murray","RB",7400,"TEN","JAX",18.7,22.8,0
"Cam Newton","QB",7400,"CAR","ARI",18.8,12.8,2.13127097770461
"Christine Michael","RB",7300,"SEA","@NO",14.7,11.2,11.7179490451821
"Brandin Cooks","WR",7300,"NO","SEA",15.5,14.4,3.34941358142859
"Kelvin Benjamin","WR",7200,"CAR","ARI",13.3,9.3,1.27940069170591
"Jordy Nelson","WR",7200,"GB","@ATL",17.5,19.4,6.40976556019245
"Ezekiel Elliott","RB",7200,"DAL","PHI",15.8,18.8,19.4385951478489
"Russell Wilson","QB",7200,"SEA","@NO",21,10.2,3.8641516818323
"LeSean McCoy","RB",7100,"BUF","NE",0,0,0.0206320643550247
"Dez Bryant","WR",7100,"DAL","PHI",14.6,24.3,0.97991670601648
"Rob Gronkowski","TE",7000,"NE","@BUF",15.3,24.9,10.6138145496467
"Matt Ryan","QB",7000,"ATL","GB",22.5,24.4,12.9865019504745
"Doug Baldwin","WR",6900,"SEA","@NO",16.7,9.1,12.698078452893
"Drew Brees","QB",6900,"NO","SEA",19.5,20.7,4.88724683180826
"Spencer Ware","RB",6800,"KC","@IND",18.3,6.7,33.8448809083213
"Andrew Luck","QB",6800,"IND","KC",19.5,20.4,8.88986731668304
"Michael Crabtree","WR",6700,"OAK","@TB",12.8,21.8,11.4108077984949
"Marvin Jones","WR",6600,"DET","@HOU",14.6,6.3,4.31210145020015
"Emmanuel Sanders","WR",6500,"DEN","SD",16,10.8,5.58129246057574
"Devonta Freeman","RB",6500,"ATL","GB",18.7,21.8,15.669946526794
"Greg Olsen","TE",6500,"CAR","ARI",12,2.1,4.10450459648362
"Randall Cobb","WR",6400,"GB","@ATL",0,0,0.861867265634638
"Matt Forte","RB",6400,"NYJ","@CLE",15.8,23.8,15.4936168221516
"Matthew Stafford","QB",6400,"DET","@HOU",18,13.6,2.93889931127191
"Kirk Cousins","QB",6300,"WAS","@CIN",18.7,28.2,0
"Lamar Miller","RB",6300,"HOU","DET",13.5,14.3,0.901217079095252
"Julian Edelman","WR",6300,"NE","@BUF",13.5,13.7,3.38004262541955
"Andy Dalton","QB",6200,"CIN","WAS",19.3,21.5,0
"Ryan Fitzpatrick","QB",6200,"NYJ","@CLE",20.2,14.4,4.12343504728359
"Demaryius Thomas","WR",6200,"DEN","SD",15.9,12.9,5.19587699035611
"Blake Bortles","QB",6100,"JAX","@TEN",17.1,32.7,0
"Terrelle Pryor","WR",6100,"CLE","NYJ",15.9,21.1,11.7838865704404
"Philip Rivers","QB",6100,"SD","@DEN",15.9,15.7,0.302887212799537
"Doug Martin","RB",6100,"TB","OAK",0,0,0.00914617285841299
"Jimmy Graham","TE",6100,"SEA","@NO",11.9,6.4,13.0824304146407
"Will Fuller","WR",6000,"HOU","DET",13.4,3.3,9.05620004168953
"Jeremy Maclin","WR",6000,"KC","@IND",15.2,13.3,1.90772149690944
"Carson Palmer","QB",6000,"ARI","@CAR",19.5,27.5,2.59602417992862
"Derek Carr","QB",5900,"OAK","@TB",19,39.8,7.37585665607412
"C.J. Anderson","RB",5900,"DEN","SD",0,0,0.124643192907675
"Marcus Mariota","QB",5900,"TEN","JAX",16.5,19.9,0
"Jordan Reed","TE",5900,"WAS","@CIN",13.4,24.9,0
"Alshon Jeffery","WR",5900,"CHI","MIN",16.4,16.3,0
"Dak Prescott","QB",5800,"DAL","PHI",16.7,28.3,1.99726891024414
"Willie Snead","WR",5800,"NO","SEA",13.6,11.6,4.22000161653288
"Jacquizz Rodgers","RB",5800,"TB","OAK",15,14.8,21.3950253327718
"Alex Smith","QB",5800,"KC","@IND",19.5,10,1.40723441002931
"Jameis Winston","QB",5700,"TB","OAK",21.8,18.8,18.8134648680611
"Melvin Gordon","RB",5700,"SD","@DEN",13.9,22.5,6.62629588507302
"Jordan Matthews","WR",5700,"PHI","@DAL",15.1,23.5,2.52838504111524
"Geno Smith","QB",5700,"NYJ","@CLE",0,0,0.000212701694381697
"Tony Romo","QB",5600,"DAL","PHI",0,0,0.000638105083145092
"Stefon Diggs","WR",5600,"MIN","@CHI",13.7,21.6,0
"Jamaal Charles","RB",5500,"KC","@IND",0,0,0.0225463796044599
"Brock Osweiler","QB",5400,"HOU","DET",17.6,10.1,3.58487435710913
"Donte Moncrief","WR",5400,"IND","KC",13.4,14,2.72385789825202
"Ty Montgomery","WR",5300,"GB","@ATL",15.3,0,8.55890348022512
"LeGarrette Blount","RB",5300,"NE","@BUF",11.2,10.3,13.4699729018041
"DeSean Jackson","WR",5300,"WAS","@CIN",12.7,7.8,0
"Kevin Hogan","QB",5300,"CLE","NYJ",0,0.2,0.107201653968376
"Tyrod Taylor","QB",5200,"BUF","NE",16.1,18.1,1.26621318665424
"Josh McCown","QB",5200,"CLE","NYJ",17.3,25.6,3.37727750339259
"Giovani Bernard","RB",5200,"CIN","WAS",12.3,13.6,0
"Travis Benjamin","WR",5200,"SD","@DEN",10.1,13.4,0.818050716592008
"Golden Tate","WR",5100,"DET","@HOU",12.8,11.2,7.62429223511194
"Tevin Coleman","RB",5100,"ATL","GB",0,0,0.0216955728269331
"Trevor Siemian","QB",5100,"DEN","SD",16.7,8.8,1.02458406183664
"Carson Wentz","QB",5100,"PHI","@DAL",16.7,11.8,0.577485100246309
"Chad Henne","QB",5000,"JAX","@TEN",0,0,0
"Brandon Allen","QB",5000,"JAX","@TEN",0,0,0
"Colt McCoy","QB",5000,"WAS","@CIN",0,0,0
"AJ McCarron","QB",5000,"CIN","WAS",0,0,0
"Jeff Driskel","QB",5000,"CIN","WAS",0,0,0
"Nate Sudfeld","QB",5000,"WAS","@CIN",0,0,0
"Scott Tolzien","QB",5000,"IND","KC",0,0,0
"Nick Foles","QB",5000,"KC","@IND",0,16.8,0.000425403388763395
"Tyler Bray","QB",5000,"KC","@IND",0,0,0.000425403388763395
"Mike Glennon","QB",5000,"TB","OAK",0,0,0.000638105083145092
"Ryan Griffin","QB",5000,"TB","OAK",0,0,0
"Matt McGloin","QB",5000,"OAK","@TB",0,0,0
"Connor Cook","QB",5000,"OAK","@TB",0,0,0
"Luke McCown","QB",5000,"NO","SEA",0,0,0.00170161355505358
"Trevone Boykin","QB",5000,"SEA","@NO",0,0,0
"Mark Ingram","RB",5000,"NO","SEA",13.2,-0.5,1.42999349132815
"Michael Thomas","WR",5000,"NO","SEA",12.3,12.3,11.2378813209626
"Dan Orlovsky","QB",5000,"DET","@HOU",0,0,0.000212701694381697
"Brandon Weeden","QB",5000,"HOU","DET",0,0,0.000425403388763395
"Tom Savage","QB",5000,"HOU","DET",0,0,0
"Theo Riddick","RB",5000,"DET","@HOU",13.8,27.3,5.78740040243161
"Bryce Petty","QB",5000,"NYJ","@CLE",0,0,0.000425403388763395
"Cody Kessler","QB",5000,"CLE","NYJ",0,0,0.000425403388763395
"Christian Hackenberg","QB",5000,"NYJ","@CLE",0,0,0
"Matt Schaub","QB",5000,"ATL","GB",0,0,0
