"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Seahawks","D",3700,"SEA","ARI",8.9,2,6.11034946114526
"Patriots","D",3600,"NE","NYJ",13.7,17,26.0942791512697
"Rams","D",3500,"LA","SF",9.5,10,3.53070155527914
"Chiefs","D",3500,"KC","DEN",10.1,10,0
"Titans","D",3400,"TEN","@JAX",9.1,2,4.34238839305981
"Chargers","D",3400,"SD","@CLE",10,10,14.1507249797986
"Giants","D",3300,"NYG","@PHI",9.7,5,0
"Packers","D",3300,"GB","MIN",8.1,10,8.10960496091374
"Broncos","D",3300,"DEN","@KC",7.1,3,0
"Redskins","D",3200,"WAS","@CHI",8.9,13,1.32375772872954
"Bengals","D",3200,"CIN","@HOU",7.2,10,1.89098519170881
"Bills","D",3100,"BUF","MIA",7.5,3,6.04906438111148
"Texans","D",3100,"HOU","CIN",8.1,9,4.01871237777031
"Dolphins","D",3000,"MIA","@BUF",9.5,1,1.70690296982958
"Steelers","D",3000,"PIT","BAL",7.7,4,0
"Jaguars","D",2900,"JAX","TEN",5.7,12,0.398353020219537
"Vikings","D",2900,"MIN","@GB",7.8,0,0.967396337422032
"Ravens","D",2900,"BAL","@PIT",6.6,3,0
"Eagles","D",2800,"PHI","NYG",8.6,13,0
"49ers","D",2800,"SF","@LA",7.3,8,2.65001225701601
"Raiders","D",2800,"OAK","IND",9.5,6,2.48522348625852
"Cowboys","D",2800,"DAL","DET",9.7,8,0
"Falcons","D",2700,"ATL","@CAR",7.9,7,2.34971536485051
"Lions","D",2700,"DET","@DAL",4.3,-3,0
"Buccaneers","D",2600,"TB","@NO",9,1,1.76432935963901
"Cardinals","D",2600,"ARI","@SEA",7.6,9,2.44981432890568
"Panthers","D",2500,"CAR","ATL",6.4,5,1.65378923380031
"Colts","D",2500,"IND","@OAK",5.3,2,0.446019193579139
"Saints","D",2400,"NO","TB",8.8,6,1.47379268392333
"Jets","D",2300,"NYJ","@NE",5.8,-3,0.171144260538764
"Bears","D",2300,"CHI","WAS",4.4,-4,3.87412498524618
"Browns","D",2200,"CLE","SD",5.8,5,1.98881433798495
