"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Antonio Brown","WR",10000,"PIT","@MIA",23.6,8.5,13.5629748618377
"Julio Jones","WR",8900,"ATL","@SEA",21.2,29.9,1.60798907464504
"Odell Beckham","WR",8800,"NYG","BAL",17.4,44.2,3.52995447160994
"A.J. Green","WR",8600,"CIN","@NE",23.3,14.8,3.19428059856067
"Cam Newton","QB",8100,"CAR","@NO",27.4,31,7.35091138829682
"Kelvin Benjamin","WR",8100,"CAR","@NO",16.1,16.6,5.81147928066238
"Jordy Nelson","WR",8000,"GB","DAL",18,10.8,5.15417112621228
"David Johnson","RB",8000,"ARI","NYJ",16.8,37.8,0.00109399415442457
"Drew Brees","QB",7900,"NO","CAR",22.9,36.6,10.1938375309281
"Le'Veon Bell","RB",7900,"PIT","@MIA",29.7,18.8,37.0256851594223
"Allen Robinson","WR",7800,"JAX","@CHI",17,7.9,9.30861392763958
"T.Y. Hilton","WR",7700,"IND","@HOU",15.4,7.9,4.61209702269491
"DeMarco Murray","RB",7700,"TEN","CLE",21.5,12.5,25.543122514582
"Larry Fitzgerald","WR",7700,"ARI","NYJ",18.9,10.9,0
"Tom Brady","QB",7700,"NE","CIN",22.2,30.2,12.5317030389334
"Brandin Cooks","WR",7600,"NO","CAR",16.3,33.5,7.20796281878534
"Brandon Marshall","WR",7600,"NYJ","@ARI",15,10,0
"DeAndre Hopkins","WR",7500,"HOU","IND",17.3,16.1,9.72433170632092
"Ben Roethlisberger","QB",7500,"PIT","@MIA",0,11.6,11.9090380327068
"Amari Cooper","WR",7500,"OAK","KC",14.7,25.9,7.56022893651005
"Dez Bryant","WR",7400,"DAL","@GB",0,0,0.0289908450922511
"Aaron Rodgers","QB",7300,"GB","DAL",21.3,14.5,3.46194450167655
"C.J. Anderson","RB",7200,"DEN","@SD",11.5,11.1,0
"Marvin Jones","WR",7200,"DET","LA",17.7,9.3,10.5836641146214
"Andrew Luck","QB",7100,"IND","@HOU",19.4,24.4,0.943934622909332
"Alshon Jeffery","WR",7100,"CHI","JAX",15.8,16.3,1.73525706127644
"Ezekiel Elliott","RB",7000,"DAL","@GB",15.2,22.4,7.43733692649636
"Greg Olsen","TE",7000,"CAR","@NO",15.5,15.4,9.78504838189148
"Emmanuel Sanders","WR",7000,"DEN","@SD",16.6,8,0
"Michael Crabtree","WR",6900,"OAK","KC",12.8,3,8.82087486712529
"LeSean McCoy","RB",6900,"BUF","SF",20,37.2,33.1680794385622
"Russell Wilson","QB",6900,"SEA","ATL",20.5,11.5,9.22729369549402
"Julian Edelman","WR",6800,"NE","CIN",14.7,7.8,4.78859474627541
"Demaryius Thomas","WR",6800,"DEN","@SD",15.3,7.5,0
"Jarvis Landry","WR",6800,"MIA","PIT",16.5,16.1,9.8216971860647
"Christine Michael","RB",6800,"SEA","ATL",13.6,23.3,8.58347813561516
"Matt Ryan","QB",6700,"ATL","@SEA",18.4,26.6,1.0969114721697
"Rob Gronkowski","TE",6700,"NE","CIN",14,32.2,5.17422768571007
"Jordan Matthews","WR",6700,"PHI","@WAS",15.8,10.5,3.09108048332662
"Todd Gurley","RB",6700,"LA","@DET",16.3,13.7,6.0052985783546
"Lamar Miller","RB",6600,"HOU","IND",18.5,35.8,15.1162642287615
"Doug Baldwin","WR",6500,"SEA","ATL",16.1,7.1,16.0226383857022
"Derek Carr","QB",6500,"OAK","KC",18.9,11.8,3.25390327997681
"Derek Anderson","QB",6400,"CAR","@NO",0,0,0.0311788334011002
"Willie Snead","WR",6400,"NO","CAR",15.7,8.7,9.00503054978676
"Jeremy Maclin","WR",6300,"KC","@OAK",18.7,7.9,13.6116576017095
"Blake Bortles","QB",6300,"JAX","@CHI",19.1,12.9,3.25262695346331
"Jordan Howard","RB",6200,"CHI","JAX",16.6,12,17.5416492691207
"Matthew Stafford","QB",6200,"DET","LA",20.4,28.2,4.08843848744368
"Terrelle Pryor","WR",6100,"CLE","@TEN",12.7,28.8,5.43186330907705
"Marcus Mariota","QB",6100,"TEN","CLE",18.7,28.8,6.56524125306091
"Jordan Reed","TE",6100,"WAS","PHI",0,0,0.0869725352767532
"Randall Cobb","WR",6000,"GB","DAL",12.6,18.3,8.48866530889837
"Mark Ingram","RB",6000,"NO","CAR",16.8,8,4.55994996800067
"Carson Palmer","QB",6000,"ARI","NYJ",22.2,12.4,0
"Carson Wentz","QB",6000,"PHI","@WAS",18.6,7.4,1.30312937027873
"Eric Decker","WR",6000,"NYJ","@ARI",0,0,0
"Will Fuller","WR",5900,"HOU","IND",0,0,2.43358999651745
"Dak Prescott","QB",5900,"DAL","@GB",17.9,20.5,1.6089007364404
"Philip Rivers","QB",5900,"SD","DEN",17.2,11.1,0
"Eli Manning","QB",5900,"NYG","BAL",16.3,29.1,1.00173398073476
"Joe Flacco","QB",5800,"BAL","@NYG",18.2,15.3,0.317258304783125
"Brian Hoyer","QB",5800,"CHI","JAX",17.6,15.1,5.89626382763028
"Eddie Lacy","RB",5800,"GB","DAL",18.3,8.1,1.08688319242081
"DeSean Jackson","WR",5800,"WAS","PHI",11.7,9.5,3.93564397054238
"Alex Smith","QB",5700,"KC","@OAK",20.2,8.9,5.23002138758572
"Travis Benjamin","WR",5700,"SD","DEN",13.6,3.7,0
"Devonta Freeman","RB",5600,"ATL","@SEA",13.1,8,4.43322897844649
"Tony Romo","QB",5600,"DAL","@GB",0,0,0.000182332359070761
"Sterling Shepard","WR",5600,"NYG","BAL",11,6.5,3.31498462026551
"Kirk Cousins","QB",5600,"WAS","PHI",17.4,18.3,0.470417486402564
"Melvin Gordon","RB",5600,"SD","DEN",14.9,9.4,0
"Andy Dalton","QB",5500,"CIN","@NE",19.5,21.9,1.49366668550768
"Matt Forte","RB",5500,"NYJ","@ARI",14,3.2,0
"Delanie Walker","TE",5500,"TEN","CLE",11.4,3.1,15.6235128516963
"Steve Smith","WR",5500,"BAL","@NYG",0,0,0.0512353928988839
"Spencer Ware","RB",5400,"KC","@OAK",6.9,27.3,1.99343968172063
"Ryan Tannehill","QB",5400,"MIA","PIT",18,10.4,1.07503158908121
"Brock Osweiler","QB",5400,"HOU","IND",18.4,17.4,2.08278253766531
"Donte Moncrief","WR",5300,"IND","@HOU",0,0,0.00510530605398132
"Theo Riddick","RB",5300,"DET","LA",0,0,0.389279586616076
"Tyrod Taylor","QB",5300,"BUF","SF",19.2,21,3.56277429624268
"Mike Wallace","WR",5200,"BAL","@NYG",11.1,13.7,5.16656972662909
"Frank Gore","RB",5200,"IND","@HOU",9.9,14.8,2.20986819193763
"Ryan Fitzpatrick","QB",5200,"NYJ","@ARI",16.2,6.2,0
"Trevor Siemian","QB",5200,"DEN","@SD",17.1,13.3,0
"Paxton Lynch","QB",5200,"DEN","@SD",0,0,0
"Jay Cutler","QB",5100,"CHI","JAX",0,0,0.000546997077212284
"Jamaal Charles","RB",5100,"KC","@OAK",15.5,12.7,9.45593847376875
"Jonathan Stewart","RB",5100,"CAR","@NO",11.9,20.5,4.91057509449374
"Carlos Hyde","RB",5100,"SF","@BUF",14.4,5.2,15.2909386287513
"Austin Davis","QB",5000,"DEN","@SD",0,0,0
"Colin Kaepernick","QB",5000,"SF","@BUF",17,18.1,1.76898854770453
"Christian Ponder","QB",5000,"SF","@BUF",0,0,0
"EJ Manuel","QB",5000,"BUF","SF",0,1.1,0.00182332359070761
"Blaine Gabbert","QB",5000,"SF","@BUF",1.6,0,0.00291731774513218
"Cardale Jones","QB",5000,"BUF","SF",0,0,0
"Chase Daniel","QB",5000,"PHI","@WAS",0,0,0
"Colt McCoy","QB",5000,"WAS","PHI",0,0,0.000546997077212284
"Nate Sudfeld","QB",5000,"WAS","PHI",0,0,0
"Josh McCown","QB",5000,"CLE","@TEN",0,0,0.000911661795353807
"Matt Cassel","QB",5000,"TEN","CLE",0,0,0.000729329436283045
"Charlie Whitehurst","QB",5000,"CLE","@TEN",0,0,0
"Cody Kessler","QB",5000,"CLE","@TEN",13,24.7,0.0368311365322938
"Josh Johnson","QB",5000,"NYG","BAL",0,0,0
"Ryan Mallett","QB",5000,"BAL","@NYG",0,0,0
"Ryan Nassib","QB",5000,"NYG","BAL",0,0,0
"Terrance West","RB",5000,"BAL","@NYG",11.6,28.3,2.07457758150712
"Luke McCown","QB",5000,"NO","CAR",0,0,0
"Joe Webb","QB",5000,"CAR","@NO",0,0,0
"Chad Henne","QB",5000,"JAX","@CHI",0,0,0.000729329436283045
"Matt Barkley","QB",5000,"CHI","JAX",0,0,0
"Brandon Allen","QB",5000,"JAX","@CHI",0,0,0.000182332359070761
"Dan Orlovsky","QB",5000,"DET","LA",0,0,0
"Case Keenum","QB",5000,"LA","@DET",15.3,33.5,0.233932416687787
"Sean Mannion","QB",5000,"LA","@DET",0,0,0.000182332359070761
"Jared Goff","QB",5000,"LA","@DET",0,0,0.000546997077212284
"Bruce Gradkowski","QB",5000,"PIT","@MIA",0,0,0.000182332359070761
"Matt Moore","QB",5000,"MIA","PIT",0,0,0.000182332359070761
"Landry Jones","QB",5000,"PIT","@MIA",0,-0.1,0
"Zach Mettenberger","QB",5000,"PIT","@MIA",0,0,0
"DeVante Parker","WR",5000,"MIA","PIT",13,7.8,2.94612625786536
"AJ McCarron","QB",5000,"CIN","@NE",0,0,0.000182332359070761
"Jimmy Garoppolo","QB",5000,"NE","CIN",0,0,0.000182332359070761
"Jeff Driskel","QB",5000,"CIN","@NE",0,0,0
"LeGarrette Blount","RB",5000,"NE","CIN",15.6,15,2.55994632135349
"Nick Foles","QB",5000,"KC","@OAK",0,0,0.000364664718141523
"Matt McGloin","QB",5000,"OAK","KC",0,0,0
"Kellen Clemens","QB",5000,"SD","DEN",0,0,0
"Connor Cook","QB",5000,"OAK","KC",0,0,0
"Travis Kelce","TE",5000,"KC","@OAK",15.6,6.2,9.94604785495096
"Matt Schaub","QB",5000,"ATL","@SEA",0,0,0.000364664718141523
"Trevone Boykin","QB",5000,"SEA","ATL",0,0,0
"Mark Sanchez","QB",5000,"DAL","@GB",1.7,0,0.000182332359070761
"Brett Hundley","QB",5000,"GB","DAL",0,0,0
"Joe Callahan","QB",5000,"GB","DAL",0,0,0
"Scott Tolzien","QB",5000,"IND","@HOU",0,0,0
"Brandon Weeden","QB",5000,"HOU","IND",0,0,0
"Tom Savage","QB",5000,"HOU","IND",0,0,0.000182332359070761
"Drew Stanton","QB",5000,"ARI","NYJ",0,0.4,0
"Zac Dysert","QB",5000,"ARI","NYJ",0,0,0
