"Player.Name","Pos","Salary","Team","Opp","Proj.FP","Actual.FP","Ownership.Pctg"
"Vikings","D",4100,"MIN","@CHI",9.4,4,0
"Broncos","D",3700,"DEN","SD",9.7,24,11.0821836806752
"Jets","D",3400,"NYJ","@CLE",7.2,4,9.14362043808041
"Patriots","D",3300,"NE","@BUF",9.3,4,8.27983885719634
"Eagles","D",3200,"PHI","@DAL",6,5,4.23403992836207
"Texans","D",3100,"HOU","DET",6.2,5,2.47053018024342
"Bengals","D",3000,"CIN","WAS",5.7,5,0
"Seahawks","D",3000,"SEA","@NO",9,10,3.86266276997163
"Cowboys","D",3000,"DAL","PHI",5.2,7,6.77773949147279
"Jaguars","D",2900,"JAX","@TEN",6.1,-4,0
"Panthers","D",2900,"CAR","ARI",9.3,19,3.24646596134785
"Chiefs","D",2800,"KC","@IND",8,11,8.60484704621157
"Bills","D",2800,"BUF","NE",5.3,1,0.604285513738402
"Titans","D",2800,"TEN","JAX",9.3,4,0
"Cardinals","D",2700,"ARI","@CAR",9.2,3,17.7297497351864
"Raiders","D",2600,"OAK","@TB",7.8,2,2.05363485925529
"Bears","D",2600,"CHI","MIN",5.4,9,0
"Lions","D",2500,"DET","@HOU",7.2,6,4.45716400576847
"Browns","D",2500,"CLE","NYJ",7.4,1,4.08791386432184
"Packers","D",2500,"GB","@ATL",5.8,1,0.49368063265992
"Redskins","D",2400,"WAS","@CIN",7,7,0
"Falcons","D",2400,"ATL","GB",7.1,2,2.07384152022155
"Chargers","D",2400,"SD","@DEN",6.3,13,3.91094605459627
"Buccaneers","D",2300,"TB","OAK",8,3,2.56773485457585
"Colts","D",2200,"IND","KC",5.2,4,1.77584644639279
"Saints","D",2000,"NO","SEA",6.6,4,2.54327415972196
