"Place_lo","Place_hi","Payout"
"1","1","400"
"2","2","300"
"3","3","200"
"4","4","100"
"5","5","80"
"6","6","60"
"7","10","50"
"11","20","40"
"21","30","30"
"31","60","20"
"61","100","15"
"101","160","10"
"161","280","8"
"281","480","6"
