"Place_lo","Place_hi","Payout"
"1","1","500"
"2","2","400"
"3","3","300"
"4","4","200"
"5","5","100"
"6","6","80"
"7","8","60"
"9","10","50"
"11","20","40"
"21","30","30"
"31","40","25"
"41","60","20"
"61","90","15"
"91","160","10"
"161","310","8"
"311","560","6"
