"Mike Trout_LAA","Miguel Cabrera_DET","Joey Votto_CIN","Ian Kinsler_DET","JD Martinez_DET","Billy Hamilton_CIN","Justin Upton_DET","Adam Duvall_CIN","Hunter Pence_SF","Buster Posey_SF","Eugenio Suarez_CIN","Nicholas Castellanos_DET","Eduardo Nunez_SF","Brandon Belt_SF","Zack Cozart_CIN","Albert Pujols_LAA","Denard Span_SF","Joe Panik_SF","Kole Calhoun_LAA","Christian Arroyo_SF","Victor Martinez_DET","Cameron Maybin_LAA","Brandon Crawford_SF","Alex Avila_DET","CJ Cron_LAA","Luis Valbuena_LAA","Yunel Escobar_LAA","Jefry Marte_LAA","Tyler Collins_DET","Jose Peraza_CIN","Scooter Gennett_CIN","Jarrett Parker_SF","Scott Schebler_CIN","Jim Adduci_DET","Ben Revere_LAA","Nick Hundley_SF","Andrelton Simmons_LAA","Arismendy Alcantara_CIN","Mac Williamson_SF","Danny Espinosa_LAA","Aaron Hill_SF","Gorkys Hernandez_SF","Kelby Tomlinson_SF","JaCoby Jones_DET","James McCann_DET","Jesse Winker_CIN","Phillip Ervin_CIN","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Jose Iglesias_DET","Conor Gillaspie_SF","Justin Ruggiano_SF","Drew Stubbs_SF","Devin Mesoraco_CIN","Michael Morse_SF","Tucker Barnhart_CIN","Martin Maldonado_LAA","Juan Graterol_LAA","Tim Federowicz_SF","Patrick Kivlehan_CIN","Andrew Romine_DET","Carlos Perez_LAA","Cliff Pennington_LAA","Chris Marrero_SF","Stuart Turner_CIN"
0,0,0,0,0,0,0,0,27,23,0,0,27,29,0,0,11,26,0,11,0,0,16,0,0,0,0,0,0,0,0,6,0,0,0,10,0,0,0,0,4,16,2,0,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,0,0,0,9,0
0,0,27,0,0,25,0,25,0,0,24,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0,25,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,2,0,0,0,0,4
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,28,0,0,23,0,0,12,4,29,15,0,0,0,0,0,0,13,0,29,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,0,0,3,6,0,0
0,0,0,0,0,0,0,0,11,7,0,0,11,11,0,0,12,11,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0
0,0,0,0,0,0,0,0,28,23,0,0,28,26,0,0,11,30,0,12,0,0,16,0,0,0,0,0,0,0,0,7,0,0,0,12,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,8,0,4,0,5,0,0,0,0,0,0,0,0,7,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,30,0,0,22,0,0,12,5,29,15,0,0,0,0,0,0,14,0,29,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,0,0,0,3,6,0,0
0,0,0,0,0,0,0,0,12,12,0,0,12,11,0,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,0,0,0,0,0,0,0,0
0,15,0,21,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,12,0,0,0,0,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,8,15,0,0,3,4,6,18,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,22,0,0,24,0,0,7,4,24,14,0,0,0,0,0,0,7,0,24,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0,17,14,0,0,17,16,0,0,11,16,0,0,0,0,18,0,0,0,0,0,0,0,0,6,0,0,0,8,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0
0,6,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,7,0,0,13,0,12,3,0,0,0,0,0,0,6,0,12,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,2,3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,0,0,0,5,5,0,0,0,0,0,0,0,5,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,24,0,0,12,5,31,16,0,0,0,0,0,0,14,0,30,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,0,3,5,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,14,0,0,3,0,16,17,0,0,0,0,0,0,6,0,17,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0
0,12,0,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,12,0,0,0,0,18,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,9,0,0,0,2,0,15,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0,0,28,0,0,27,0,25,0,0,25,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,0,0,0,2,0,0,0,0,4
0,0,11,0,0,9,0,8,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0,7,4,0,0,6,6,0,0,6,7,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,29,0,0,28,0,26,0,0,26,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,29,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,21,0,0,0,0,0,0,0,0,3
0,5,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,7,0,0,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,14,0,0,7,0,0,6,5,14,6,0,0,0,0,0,0,15,0,14,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,2,6,0,0
0,0,0,0,0,0,0,0,13,7,0,0,11,10,0,0,5,12,0,4,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,24,0,0,12,5,30,17,0,0,0,0,0,0,14,0,31,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,2,5,0,0
0,0,3,0,0,2,0,3,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,22,0,0,11,2,27,16,0,0,0,0,0,0,10,0,26,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,4,3,0,0,4,4,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,0,0,0,0,0,0,0,17,17,0,0,18,16,0,0,0,16,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,18,2,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,4,0
0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,11,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,3,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,17,0,0,4,2,7,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,2,7,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,15,0,15,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,9,0,0,0,0,15,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,13,0,0,2,3,4,20,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0,0,0,0,0,0,0,0,7,4,0,0,6,7,0,0,3,8,0,5,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,2,0,2,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,5,0,5,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,4,0,0,4,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0
0,0,22,0,0,20,0,19,0,0,19,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,2,0,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,23,0,0,20,0,0,9,4,24,14,0,0,0,0,0,0,10,0,25,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,4,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,2,0,4,2,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,2,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0
0,13,0,12,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,13,0,0,3,2,5,12,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,2,0,0,3,3,5,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,8,6,0,0,9,9,0,0,6,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
0,0,4,0,0,4,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
