"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Batting_Order_Projected","Batting_Order_Confirmed","Actual_fpts"
"OF","Mike Trout",5300,"DET@LAA 10:07PM ET",11,"LAA","DET",8.28,9.1,9.9,NA,"x","3",0
"1B","Miguel Cabrera",4600,"DET@LAA 10:07PM ET",7.478,"DET","LAA",8.13,7.3,8.36,NA,"3","3",5
"1B","Joey Votto",4400,"CIN@SF 10:15PM ET",10.788,"CIN","SF",7.91,7.2,8.7,NA,"3","3",9
"2B","Ian Kinsler",4300,"DET@LAA 10:07PM ET",7.269,"DET","LAA",7.1,6.5,7.59,NA,"x","1",15
"OF","JD Martinez",4200,"DET@LAA 10:07PM ET",0,"DET","LAA",NA,0,NA,NA,"x","x",NA
"OF","Billy Hamilton",4200,"CIN@SF 10:15PM ET",10.452,"CIN","SF",7.92,8.6,8.63,NA,"1","1",10
"OF","Justin Upton",4000,"DET@LAA 10:07PM ET",8.5,"DET","LAA",7.15,6.7,7.31,NA,"5","5",18
"OF","Adam Duvall",4000,"CIN@SF 10:15PM ET",9.469,"CIN","SF",8.09,6.7,7.64,NA,"4","4",3
"OF","Hunter Pence",3900,"CIN@SF 10:15PM ET",5.886,"SF","CIN",8.25,7.7,7.73,NA,"3","3",3
"1B/C","Buster Posey",3800,"CIN@SF 10:15PM ET",8.259,"SF","CIN",NA,NA,NA,NA,"4","x",NA
"3B","Eugenio Suarez",3800,"CIN@SF 10:15PM ET",9.121,"CIN","SF",6.61,6.8,6.9,NA,"5","5",7
"3B","Nicholas Castellanos",3700,"DET@LAA 10:07PM ET",8.219,"DET","LAA",NA,6.7,NA,NA,"2","2",NA
"3B/SS","Eduardo Nunez",3700,"CIN@SF 10:15PM ET",5.909,"SF","CIN",6.18,7.3,6.89,NA,"7","7",0
"1B/OF","Brandon Belt",3700,"CIN@SF 10:15PM ET",7,"SF","CIN",9.44,8.3,8.04,NA,"2","2",16
"SS","Zack Cozart",3700,"CIN@SF 10:15PM ET",8.742,"CIN","SF",7.01,6.9,6.06,NA,"2","2",12
"1B","Albert Pujols",3600,"DET@LAA 10:07PM ET",7.371,"LAA","DET",5.9,7.2,7.06,NA,"3","4",0
"OF","Denard Span",3600,"CIN@SF 10:15PM ET",4,"SF","CIN",NA,8.3,NA,NA,"x","1",25
"2B","Joe Panik",3600,"CIN@SF 10:15PM ET",5.848,"SF","CIN",8.4,7.7,7.34,NA,"1","6",3
"OF","Kole Calhoun",3500,"DET@LAA 10:07PM ET",6.139,"LAA","DET",5.83,6.3,6.91,NA,"2","2",0
"3B/SS","Christian Arroyo",3500,"CIN@SF 10:15PM ET",6.75,"SF","CIN",6.18,6.1,5.85,NA,"6","5",3
"1B","Victor Martinez",3400,"DET@LAA 10:07PM ET",5.9,"DET","LAA",5.99,6.3,6.67,NA,"4","4",9
"OF","Cameron Maybin",3400,"DET@LAA 10:07PM ET",6.679,"LAA","DET",4.69,6.1,1.58,NA,"6","5",2
"SS","Brandon Crawford",3400,"CIN@SF 10:15PM ET",6.238,"SF","CIN",NA,7.2,NA,NA,"x","4",5
"1B/C","Alex Avila",3300,"DET@LAA 10:07PM ET",7.789,"DET","LAA",NA,0,5.67,NA,"x","x",NA
"1B","CJ Cron",3300,"DET@LAA 10:07PM ET",3.778,"LAA","DET",NA,0,NA,NA,"x","x",NA
"1B/3B","Luis Valbuena",3200,"DET@LAA 10:07PM ET",5.625,"LAA","DET",NA,NA,NA,NA,"4","x",NA
"3B","Yunel Escobar",3200,"DET@LAA 10:07PM ET",7.222,"LAA","DET",5.83,6.3,7,NA,"1","1",13
"1B","Jefry Marte",3200,"DET@LAA 10:07PM ET",4.409,"LAA","DET",NA,0,6.57,NA,"x","x",NA
"OF","Tyler Collins",3200,"DET@LAA 10:07PM ET",5.5,"DET","LAA",6.07,5.7,5.85,NA,"6","6",0
"2B","Jose Peraza",3200,"CIN@SF 10:15PM ET",6.581,"CIN","SF",5.69,6.6,7.86,NA,"7","7",0
"2B/OF","Scooter Gennett",3100,"CIN@SF 10:15PM ET",4.923,"CIN","SF",NA,0,1.58,NA,"x","x",NA
"OF","Jarrett Parker",3100,"CIN@SF 10:15PM ET",2.667,"SF","CIN",NA,0,NA,NA,"x","x",NA
"OF","Scott Schebler",3100,"CIN@SF 10:15PM ET",8.548,"CIN","SF",5.47,5.8,1.61,NA,"6","6",0
"OF","Jim Adduci",3000,"DET@LAA 10:07PM ET",8.077,"DET","LAA",NA,NA,NA,NA,"7","x",NA
"OF","Ben Revere",3000,"DET@LAA 10:07PM ET",4.5,"LAA","DET",5.94,5.1,5.62,NA,"7","6",0
"C","Nick Hundley",3000,"CIN@SF 10:15PM ET",4,"SF","CIN",NA,6,1.54,NA,"x","8",3
"SS","Andrelton Simmons",2900,"DET@LAA 10:07PM ET",5.556,"LAA","DET",4.84,5.8,5.86,NA,"5","7",0
"2B/OF","Arismendy Alcantara",2900,"CIN@SF 10:15PM ET",2.9,"CIN","SF",NA,0,1.63,NA,"x","x",NA
"OF","Mac Williamson",2900,"CIN@SF 10:15PM ET",0,"SF","CIN",NA,0,NA,NA,"x","x",NA
"2B","Danny Espinosa",2800,"DET@LAA 10:07PM ET",4.118,"LAA","DET",NA,NA,NA,NA,"8","x",NA
"2B/OF","Aaron Hill",2800,"CIN@SF 10:15PM ET",2.667,"SF","CIN",NA,0,NA,NA,"x","x",NA
"OF","Gorkys Hernandez",2800,"CIN@SF 10:15PM ET",3.226,"SF","CIN",NA,NA,NA,NA,"8","x",NA
"2B/SS","Kelby Tomlinson",2800,"CIN@SF 10:15PM ET",2.4,"SF","CIN",NA,0,1.65,NA,"x","x",NA
"OF","JaCoby Jones",2700,"DET@LAA 10:07PM ET",3.938,"DET","LAA",NA,0,NA,NA,"x","x",NA
"C","James McCann",2700,"DET@LAA 10:07PM ET",6.826,"DET","LAA",5.09,4.4,1.34,NA,"8","7",15
"OF","Jesse Winker",2700,"CIN@SF 10:15PM ET",4.5,"CIN","SF",NA,0,NA,NA,"x","x",NA
"OF","Phillip Ervin",2700,"CIN@SF 10:15PM ET",0.667,"CIN","SF",NA,0,NA,NA,"x","x",NA
"SS","Dixon Machado",2600,"DET@LAA 10:07PM ET",1.923,"DET","LAA",NA,0,1.33,NA,"x","x",NA
"1B/C","John Hicks",2600,"DET@LAA 10:07PM ET",9.25,"DET","LAA",NA,0,NA,NA,"x","x",NA
"OF","Mikie Mahtook",2600,"DET@LAA 10:07PM ET",3.412,"DET","LAA",NA,0,1.38,NA,"x","x",NA
"SS","Jose Iglesias",2500,"DET@LAA 10:07PM ET",6.04,"DET","LAA",4.8,4.7,5.06,NA,"9","9",0
"3B","Conor Gillaspie",2500,"CIN@SF 10:15PM ET",1.692,"SF","CIN",NA,NA,NA,NA,"5","x",NA
"OF","Justin Ruggiano",2400,"CIN@SF 10:15PM ET",3,"SF","CIN",NA,0,1.71,NA,"x","x",NA
"OF","Drew Stubbs",2400,"CIN@SF 10:15PM ET",1,"SF","CIN",NA,0,NA,NA,"x","x",NA
"C","Devin Mesoraco",2400,"CIN@SF 10:15PM ET",5.222,"CIN","SF",5.57,5.6,1.62,NA,"8","8",0
"1B/OF","Michael Morse",2300,"CIN@SF 10:15PM ET",2.364,"SF","CIN",NA,0,6.64,NA,"x","x",NA
"C","Tucker Barnhart",2300,"CIN@SF 10:15PM ET",4.292,"CIN","SF",4.73,0,4.98,NA,"x","x",NA
"C","Martin Maldonado",2200,"DET@LAA 10:07PM ET",4.233,"LAA","DET",3.93,4.2,4.54,NA,"9","8",2
"C","Juan Graterol",2200,"DET@LAA 10:07PM ET",2.25,"LAA","DET",NA,0,1.33,NA,"x","x",NA
"C","Tim Federowicz",2200,"CIN@SF 10:15PM ET",1,"SF","CIN",NA,0,NA,NA,"x","x",NA
"OF","Patrick Kivlehan",2200,"CIN@SF 10:15PM ET",2.773,"CIN","SF",NA,0,5.73,NA,"x","x",NA
"OF/SS","Andrew Romine",2100,"DET@LAA 10:07PM ET",5.76,"DET","LAA",5.59,6.2,1.34,NA,"1","8",18
"C","Carlos Perez",2100,"DET@LAA 10:07PM ET",0.833,"LAA","DET",NA,0,NA,NA,"x","x",NA
"2B/SS","Cliff Pennington",2000,"DET@LAA 10:07PM ET",3.167,"LAA","DET",NA,4.3,1.26,NA,"x","9",7
"OF","Chris Marrero",2000,"CIN@SF 10:15PM ET",2.667,"SF","CIN",NA,0,NA,NA,"x","x",NA
"C","Stuart Turner",2000,"CIN@SF 10:15PM ET",2.889,"CIN","SF",NA,0,1.38,NA,"x","x",NA
