"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Ervin Santana",9300,"MIN@KC 08:15PM ET",20.031,"MIN","KC",19.98,13.6,14.9535,NA,6
"SP","Jason Vargas",9000,"MIN@KC 08:15PM ET",19.19,"KC","MIN",17.95,17.6,14.663,NA,22.15
"SP","Lance McCullers",8800,"NYY@HOU 08:10PM ET",21.839,"HOU","NYY",21.35,18.6,21.002,NA,13.2
"SP","Michael Pineda",8200,"NYY@HOU 08:10PM ET",17.007,"NYY","HOU",18.18,12.4,15.494,NA,15.3
"SP","Tanner Roark",6500,"WAS@STL 08:15PM ET",12.269,"WAS","STL",16.25,15.8,14.0935,NA,-0.65
"SP","Edinson Volquez",6000,"MIA@MIL 08:10PM ET",14.31,"MIA","MIL",15.69,16.6,12.946,NA,16.5
"SP","Austin Bibens-Dirkx",5600,"TEX@CWS 08:10PM ET",9.3,"TEX","CWS",14.35,12,11.574,NA,3.95
"SP","Matt Garza",5400,"MIA@MIL 08:10PM ET",11.859,"MIL","MIA",13.54,11,11.049,NA,9.05
"SP","Mike Leake",5300,"WAS@STL 08:15PM ET",16.167,"STL","WAS",14.78,12.9,13.6095,NA,23.2
"SP","Mike Pelfrey",4800,"TEX@CWS 08:10PM ET",9.688,"CWS","TEX",12.38,7.3,8.703,NA,-1.35
