"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev"
"SP","Gerrit Cole",12000,"PIT@DET 01:10PM ET",15.344,"PIT"
"SP","Justin Verlander",10500,"PIT@DET 01:10PM ET",16.427,"DET"
"SP","Luis Castillo",9400,"SD@CIN 12:35PM ET",17.339,"CIN"
"SP","Dinelson Lamet",8900,"SD@CIN 12:35PM ET",17.208,"SD"
"SP","Jhoulys Chacin",8100,"SD@CIN 12:35PM ET",13.358,"SD"
"SP","Jameson Taillon",8000,"PIT@DET 01:10PM ET",12.806,"PIT"
"SP","Anthony DeSclafani",7900,"SD@CIN 12:35PM ET",0,"CIN"
"SP","Michael Fulmer",7500,"PIT@DET 01:10PM ET",16.564,"DET"
"SP","Ivan Nova",7300,"PIT@DET 01:10PM ET",14.372,"PIT"
"SP","Tyler Glasnow",7300,"PIT@DET 01:10PM ET",5.11,"PIT"
"SP","Jordan Zimmermann",6900,"PIT@DET 01:10PM ET",9.957,"DET"
"SP","Chad Kuhl",6800,"PIT@DET 01:10PM ET",10.613,"PIT"
"SP","Asher Wojciechowski",6700,"SD@CIN 12:35PM ET",9.379,"CIN"
"SP","Brandon Finnegan",6700,"SD@CIN 12:35PM ET",8.01,"CIN"
"SP","Cody Reed",6400,"SD@CIN 12:35PM ET",4.529,"CIN"
"SP","Daniel Norris",6300,"PIT@DET 01:10PM ET",11.141,"DET"
"SP","Sal Romano",6300,"SD@CIN 12:35PM ET",9.279,"CIN"
"SP","Trevor Williams",6200,"PIT@DET 01:10PM ET",9.841,"PIT"
"SP","Jered Weaver",6000,"SD@CIN 12:35PM ET",3.45,"SD"
"SP","Matthew Boyd",5900,"PIT@DET 01:10PM ET",9.134,"DET"
"SP","Robert Stephenson",5800,"SD@CIN 12:35PM ET",3.506,"CIN"
"SP","Tyler Mahle",5800,"SD@CIN 12:35PM ET",0,"CIN"
"SP","Nick Kingham",5700,"PIT@DET 01:10PM ET",0,"PIT"
"SP","Scott Feldman",5700,"SD@CIN 12:35PM ET",13.318,"CIN"
"SP","Raisel Iglesias",5700,"SD@CIN 12:35PM ET",4.535,"CIN"
"OF","Andrew McCutchen",5500,"PIT@DET 01:10PM ET",9.207,"PIT"
"SP","Wade LeBlanc",5500,"PIT@DET 01:10PM ET",3.238,"PIT"
"SP","Zach Lee",5500,"SD@CIN 12:35PM ET",4.8,"SD"
"SP","Luis Perdomo",5500,"SD@CIN 12:35PM ET",10.973,"SD"
"SP","Clayton Richard",5400,"SD@CIN 12:35PM ET",10.452,"SD"
"1B","Joey Votto",5300,"SD@CIN 12:35PM ET",10.061,"CIN"
"SP","Anibal Sanchez",5200,"PIT@DET 01:10PM ET",5.98,"DET"
"SP","Steven Brault",5100,"PIT@DET 01:10PM ET",2.7,"PIT"
"SP","Travis Wood",5100,"SD@CIN 12:35PM ET",2.742,"SD"
"SP","Drew VerHagen",4800,"PIT@DET 01:10PM ET",4.083,"DET"
"SP","Robbie Erlin",4800,"SD@CIN 12:35PM ET",0,"SD"
"SP","Amir Garrett",4800,"SD@CIN 12:35PM ET",7.454,"CIN"
"OF","Justin Upton",4700,"PIT@DET 01:10PM ET",9,"DET"
"OF","Starling Marte",4700,"PIT@DET 01:10PM ET",7.647,"PIT"
"SP","Mitch Keller",4700,"PIT@DET 01:10PM ET",0,"PIT"
"SP","Anderson Espinoza",4700,"SD@CIN 12:35PM ET",0,"SD"
