"Rank","TRank","Price","Ratio","Value","Name","Team","Game","Pos","Order","R","HR","RBI","SB","AB","1B","2B","3B","BB","HBP","CS","W","SO","IP","CG","SHO","ER","H","BB__1","HBP__1"
65,49,4100,39.0243902439024,16,"Matt Carpenter","STL",NA,"1B",3,1,1,2,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,50,3500,45.7142857142857,16,"Didi Gregorius","NYY",NA,"SS",8,1,0,1,0,4,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,17,6000,25.9166666666667,15.55,"Adalberto Mejia","MIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,0,0,3,5,2,0
68,51,3800,39.4736842105263,15,"Jose Peraza","CIN",NA,"2B/SS",2,1,0,0,1,4,0,0,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,52,3400,44.1176470588235,15,"Hunter Renfroe","SD",NA,"OF",5,1,0,1,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,18,0,0,14,"Ashur Tolliver","HOU",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,4,0,0,1,2,2,1
71,53,4300,32.5581395348837,14,"Xander Bogaerts","BOS",NA,"SS",3,1,0,0,1,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,54,3600,38.8888888888889,14,"Eduardo Nunez","SF",NA,"3B/OF",6,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,55,3700,37.8378378378378,14,"Alex Bregman","HOU",NA,"3B",8,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,56,2800,50,14,"Chris Iannetta","ARI",NA,"C",8,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,57,3900,35.8974358974359,14,"Ian Kinsler","DET",NA,"2B",1,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,58,3900,35.8974358974359,14,"Ian Happ","CHC",NA,"2B/OF",5,1,0,1,0,5,0,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,59,3700,37.8378378378378,14,"Patrick Valaika","COL",NA,"2B/SS",7,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,60,2800,50,14,"Derek Norris","TB",NA,"C",7,1,1,1,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,61,2900,48.2758620689655,14,"Chris Gimenez","MIN",NA,"C",8,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,62,3800,36.8421052631579,14,"Jackie Bradley","BOS",NA,"OF",7,2,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,63,2700,51.8518518518518,14,"Matt Reynolds","NYM",NA,"SS/3B",8,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,64,4100,34.1463414634146,14,"Justin Bour","MIA",NA,"1B",5,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,65,5000,28,14,"Nelson Cruz","SEA",NA,"OF",3,1,1,1,0,4,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,66,3900,35.8974358974359,14,"Ben Zobrist","CHC",NA,"2B/OF",1,1,1,1,0,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,67,5500,23.6363636363636,13,"Mookie Betts","BOS",NA,"OF",1,2,0,1,0,4,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,68,4600,28.2608695652174,13,"Miguel Cabrera","DET",NA,"1B",3,0,0,1,0,4,2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,69,4600,26.0869565217391,12,"Nomar Mazara","TEX",NA,"OF",7,1,0,0,0,4,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,70,4700,25.531914893617,12,"Billy Hamilton","CIN",NA,"OF",1,1,0,0,2,5,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,71,2600,46.1538461538462,12,"Ehire Adrianza","MIN",NA,"2B/SS",9,2,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,72,3600,33.3333333333333,12,"Jonathan Lucroy","TEX",NA,"C",4,0,0,2,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,73,2300,52.1739130434783,12,"Kevan Smith","CHW",NA,"C",9,1,0,1,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,74,3200,37.5,12,"Jon Jay","CHC",NA,"OF",9,2,0,0,0,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,19,7500,15.9333333333333,11.95,"Kyle Freeland","COL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5.66666666666667,0,0,3,5,2,1
94,75,3800,28.9473684210526,11,"Joe Mauer","MIN",NA,"1B",2,1,0,0,0,3,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,76,3400,32.3529411764706,11,"Jason Heyward","CHC",NA,"OF",6,1,0,0,0,3,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,77,2800,39.2857142857143,11,"Jesus Aguilar","MIL",NA,"1B",2,1,0,1,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,20,8400,12.5595238095238,10.55,"Jesse Chavez","LAA",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,5.66666666666667,0,0,5,7,0,0
98,21,5500,18.9090909090909,10.4,"Mike Minor","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.33333333333333,0,0,0,0,1,0
99,78,3700,27.027027027027,10,"Trey Mancini","BAL",NA,"1B/OF",7,0,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,79,3200,31.25,10,"Matt Davidson","CHW",NA,"1B/3B",8,0,0,2,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,80,3100,32.258064516129,10,"Jhonny Peralta","STL",NA,"3B",5,1,0,0,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,81,3000,33.3333333333333,10,"Wilmer Difo","WAS",NA,"2B/SS",2,1,0,0,0,4,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,82,4100,24.390243902439,10,"Jason Kipnis","CLE",NA,"2B",1,1,0,1,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,83,3800,26.3157894736842,10,"Dee Gordon","MIA",NA,"2B",1,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,84,3000,33.3333333333333,10,"Derek Dietrich","MIA",NA,"3B",6,1,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,85,3400,29.4117647058824,10,"Bradley Zimmer","CLE",NA,"OF",8,0,0,1,0,3,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,86,3800,26.3157894736842,10,"Kennys Vargas","MIN",NA,"1B",5,0,0,1,0,6,2,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,87,3500,28.5714285714286,10,"Keon Broxton","MIL",NA,"OF",7,0,0,1,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,88,3000,33.3333333333333,10,"Devin Mesoraco","CIN",NA,"C",8,0,0,0,0,3,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,89,3000,33.3333333333333,10,"Danny Espinosa","LAA",NA,"2B",7,0,0,0,1,3,1,0,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,22,5700,17.0175438596491,9.7,"Jake Junis","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4.66666666666667,0,0,2,5,3,0
112,23,9400,10,9.4,"Andrew Triggs","OAK",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,5.33333333333333,0,0,5,8,3,0
113,24,5200,17.7884615384615,9.25,"Rafael Montero","NYM",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3.66666666666667,0,0,1,2,3,0
114,25,4100,22.3170731707317,9.15,"Samuel Dyson","SF",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.66666666666667,0,0,0,1,0,0
115,26,4000,22.5,9,"Dellin Betances","NYY",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,0,0
116,90,3800,23.6842105263158,9,"Melky Cabrera","CHW",NA,"OF",2,1,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,91,3300,27.2727272727273,9,"Dansby Swanson","ATL",NA,"SS",2,0,0,2,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,92,4300,20.9302325581395,9,"Kyle Schwarber","CHC",NA,"OF",2,1,0,1,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,93,2900,31.0344827586207,9,"Yolmer Sanchez","CHW",NA,"2B",6,1,0,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,27,5400,15.5555555555556,8.4,"Wade LeBlanc","PIT",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.33333333333333,0,0,0,1,0,0
121,28,4300,19.5348837209302,8.4,"Blake Parker","LAA",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,0,1,0
122,94,4300,18.6046511627907,8,"Matt Kemp","ATL",NA,"OF",4,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,95,3700,21.6216216216216,8,"Elvis Andrus","TEX",NA,"SS",2,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,96,3700,21.6216216216216,8,"Josh Harrison","PIT",NA,"2B/3B",2,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,97,4600,17.3913043478261,8,"Corey Dickerson","TB",NA,"OF",2,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,98,3600,22.2222222222222,8,"Hernan Perez","MIL",NA,"3B/OF",5,1,0,0,0,5,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,99,3900,20.5128205128205,8,"Michael Taylor","WAS",NA,"OF",7,0,0,0,1,4,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,100,2600,30.7692307692308,8,"Allen Cordoba","SD",NA,"SS/OF",2,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,101,3800,21.0526315789474,8,"Todd Frazier","NYY",NA,"3B",5,2,0,0,0,3,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,102,3400,23.5294117647059,8,"Wilmer Flores","NYM",NA,"1B/3B",2,1,0,0,0,4,2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,103,3000,26.6666666666667,8,"Ryan Rua","TEX",NA,"1B/OF",6,0,0,0,0,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,104,2800,28.5714285714286,8,"Nick Hundley","SF",NA,"C",7,0,0,0,0,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,105,3600,22.2222222222222,8,"Dustin Pedroia","BOS",NA,"2B",2,1,0,1,0,5,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,106,3500,22.8571428571429,8,"Adam Frazier","PIT",NA,"OF",1,1,0,0,0,3,2,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,29,4800,16.4583333333333,7.9,"Alec Asher","BAL",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,0,0,0,0,1,0
136,30,5000,15.7,7.85,"Chris Young","KC",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,5,0,0,3,7,2,0
137,31,4000,19.5,7.8,"Adam Ottavino","COL",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1.33333333333333,0,0,0,2,0,0
138,107,3500,20,7,"Christian Arroyo","SF",NA,"SS/3B",3,0,0,1,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,108,3200,21.875,7,"Kike Hernandez","LAD",NA,"SS/OF",8,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,109,4500,15.5555555555556,7,"Jose Abreu","CHW",NA,"1B",3,1,0,0,0,4,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,110,2700,25.9259259259259,7,"Greg Garcia","STL",NA,"2B/3B",2,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,111,3800,18.4210526315789,7,"Addison Russell","CHC",NA,"SS",8,0,0,1,0,5,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,112,2300,30.4347826086957,7,"Deven Marrero","BOS",NA,"3B",9,0,0,2,0,5,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,113,2100,33.3333333333333,7,"Brett Eibner","LAD",NA,"OF",9,0,0,2,0,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,114,3600,19.4444444444444,7,"Jorge Soler","KC",NA,"OF",6,0,0,0,0,3,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,115,4000,17.5,7,"Jacoby Ellsbury","NYY",NA,"OF",6,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,116,3500,20,7,"Alex Avila","DET",NA,"C/1B",2,0,0,0,0,3,1,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,117,3900,17.9487179487179,7,"Lorenzo Cain","KC",NA,"OF",2,0,0,0,1,8,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,118,4800,14.5833333333333,7,"Michael Conforto","NYM",NA,"OF",1,1,0,0,0,4,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,119,3300,21.2121212121212,7,"Andrew Romine","DET",NA,"2B/OF",9,1,0,0,0,3,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,32,6900,9.49275362318841,6.55,"Robert Stephenson","CIN",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1.66666666666667,0,0,0,1,1,0
152,33,7800,8.14102564102564,6.35,"Zack Godley","ARI",NA,"SP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,7,0,0,3,8,1,0
153,34,4000,15.625,6.25,"Tyler Clippard","CHW",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
154,35,4000,15.625,6.25,"Brandon Kintzler","MIN",NA,"RP",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,0,0,0,0,0
