P,P,C,1B,2B,3B,SS,OF,OF,OF
Clayton Kershaw,Chris Smith,Russell Martin,Miguel Cabrera,Robinson Cano,Josh Donaldson,Troy Tulowitzki,Jose Bautista,Carlos Gonzalez,Kevin Pillar
Clayton Kershaw,Rafael Montero,Russell Martin,Wil Myers,Carlos Asuaje,Cory Spangenberg,Troy Tulowitzki,Josh Reddick,Manuel Margot,Jabari Blash
Clayton Kershaw,Rafael Montero,Gary Sanchez,Miguel Cabrera,Ian Kinsler,Nicholas Castellanos,Troy Tulowitzki,Josh Reddick,Justin Upton,Mikie Mahtook
Clayton Kershaw,Blake Snell,Russell Martin,Chris Davis,Darwin Barney,Josh Donaldson,Troy Tulowitzki,Jose Bautista,Josh Reddick,Jabari Blash
Clayton Kershaw,Rafael Montero,Russell Martin,Kendrys Morales,Ian Kinsler,Josh Donaldson,Troy Tulowitzki,Shin-Soo Choo,Jabari Blash,Kevin Pillar
Clayton Kershaw,Rafael Montero,Tony Wolters,Mark Reynolds,Alexi Amarista,Kyle Seager,Troy Tulowitzki,Charlie Blackmon,Carlos Gonzalez,Jabari Blash
Clayton Kershaw,Rafael Montero,Russell Martin,Wil Myers,Rougned Odor,Kyle Seager,Troy Tulowitzki,Jose Bautista,Steve Pearce,Kevin Pillar
Clayton Kershaw,Chris Smith,Gary Sanchez,Wil Myers,Carlos Asuaje,Cory Spangenberg,Elvis Andrus,Jose Pirela,Carlos Gonzalez,Jabari Blash
Clayton Kershaw,Blake Snell,James McCann,Wil Myers,Ian Kinsler,Nicholas Castellanos,Corey Seager,Justin Upton,Carlos Gonzalez,Mikie Mahtook
Clayton Kershaw,Vince Velasquez,James McCann,Victor Martinez,Ian Kinsler,Nicholas Castellanos,Troy Tulowitzki,Jose Bautista,Justin Upton,Jabari Blash
Clayton Kershaw,Rafael Montero,Gary Sanchez,Kendrys Morales,Darwin Barney,Josh Donaldson,Troy Tulowitzki,Jose Bautista,Carlos Gonzalez,Chris Young
Clayton Kershaw,Rafael Montero,Jonathan Lucroy,Wil Myers,Rougned Odor,Kyle Seager,Elvis Andrus,Nomar Mazara,Shin-Soo Choo,Carlos Gonzalez
Clayton Kershaw,Blake Snell,Luis Torrens,Wil Myers,Robinson Cano,Kyle Seager,Troy Tulowitzki,Jose Pirela,Manuel Margot,Jabari Blash
Clayton Kershaw,Vince Velasquez,Russell Martin,Wil Myers,Darwin Barney,Josh Donaldson,Troy Tulowitzki,Justin Upton,Kevin Pillar,Chris Young
