"Place_lo","Place_hi","Payout"
"1","1","50000"
"2","2","20000"
"3","3","10000"
"4","4","5000"
"5","5","3000"
"6","6","2500"
"7","7","2000"
"8","8","1500"
"9","10","1000"
"11","12","700"
"13","14","500"
"15","19","400"
"20","25","300"
"26","35","200"
"36","50","150"
"51","70","100"
"71","110","80"
"111","160","70"
"161","210","60"
"211","310","50"
"311","510","40"
"511","810","35"
"811","1210","30"
"1211","1810","25"
"1811","2970","20"
"2971","5620","15"
"5621","11320","12"
