"Place_lo","Place_hi","Payout"
"1","1","500"
"2","2","300"
"3","3","200"
"4","4","125"
"5","5","75"
"6","6","60"
"7","8","50"
"9","10","40"
"11","15","30"
"16","20","25"
"21","25","20"
"26","35","15"
"36","50","12"
"51","75","10"
"76","100","8"
"101","150","6"
"151","275","5"
"276","525","4"
"526","1125","3"
"1126","2965","2"
