"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Corey Kluber",13500,"CLE@TB 01:10PM ET",29.879,"CLE","TB",34.21,27.7,24.8885,NA,27.55
"SP","Dallas Keuchel",9700,"HOU@TEX 03:05PM ET",18.197,"HOU","TEX",17.74,15.4,17.6235,NA,25.6
"SP","Ervin Santana",9500,"MIN@DET 01:10PM ET",18.813,"MIN","DET",18.23,16.4,15.4175,NA,13.25
"SP","Michael Wacha",9300,"ATL@STL 02:15PM ET",16.433,"STL","ATL",20.51,17.9,14.047,NA,-0.15
"SP","JA Happ",8000,"PIT@TOR 01:07PM ET",15.413,"TOR","PIT",17.17,11.4,15.193,NA,27.3
"SP","Jason Vargas",7800,"KC@CWS 02:10PM ET",15.452,"KC","CWS",18.34,12.8,14.467,NA,20.1
"SP","German Marquez",7400,"COL@MIA 01:10PM ET",16.118,"COL","MIA",19.07,17.4,11.294,NA,2.35
"SP","Chad Kuhl",7100,"PIT@TOR 01:07PM ET",10.613,"PIT","TOR",13.35,12.6,10.594,NA,9.85
"SP","Matt Garza",6600,"CIN@MIL 02:10PM ET",11.265,"MIL","CIN",14.16,9.5,10.481,NA,7.4
"SP","AJ Cole",6500,"SF@WAS 01:05PM ET",9.467,"WAS","SF",15.99,12.8,14.784,NA,14.1
"SP","Austin Pruitt",6400,"CLE@TB 01:10PM ET",5.248,"TB","CLE",12.33,13,9.312,NA,10.5
"SP","Matthew Boyd",6300,"MIN@DET 01:10PM ET",9.134,"DET","MIN",NA,13.4,NA,NA,NA
"SP","RA Dickey",6000,"ATL@STL 02:15PM ET",12.741,"ATL","STL",11.29,14.6,11.228,NA,18.35
"SP","Vance Worley",5800,"COL@MIA 01:10PM ET",5.271,"MIA","COL",10.99,10.6,9.275,NA,-1.6
"SP","Andrew Cashner",5600,"HOU@TEX 03:05PM ET",11.664,"TEX","HOU",10.22,5.1,8.52,NA,14.95
"SP","Derek Holland",5400,"KC@CWS 02:10PM ET",9.22,"CWS","KC",11.94,9.3,11.1,NA,-11.5
"SP","Chris Flexen",5300,"NYM@PHI 01:35PM ET",2.683,"NYM","PHI",8.19,12.7,5.942,NA,15.25
"SP","Sal Romano",5200,"CIN@MIL 02:10PM ET",9.279,"CIN","MIL",NA,12.8,8.953,NA,5.25
"SP","Zach Eflin",4800,"NYM@PHI 01:35PM ET",7.278,"PHI","NYM",11.79,11.3,9.661,NA,9.8
"RP","Chris Stratton",4600,"SF@WAS 01:05PM ET",3.67,"SF","WAS",NA,13.2,8.664,NA,35.4
