"Paul Goldschmidt_ARI","Corey Seager_LAD","JD Martinez_DET","Miguel Cabrera_DET","Ian Kinsler_DET","Justin Upton_DET","Starling Marte_PIT","Jake Lamb_ARI","AJ Pollock_ARI","Cody Bellinger_LAD","Nicholas Castellanos_DET","Andrew McCutchen_PIT","Justin Turner_LAD","Victor Martinez_DET","Chris Owings_ARI","Yasmany Tomas_ARI","Yasmani Grandal_LAD","Gregory Polanco_PIT","Yasiel Puig_LAD","Logan Forsythe_LAD","Joc Pederson_LAD","David Peralta_ARI","Adrian Gonzalez_LAD","Brandon Drury_ARI","Chase Utley_LAD","Franklin Gutierrez_LAD","Josh Harrison_PIT","Josh Bell_PIT","Alex Avila_DET","Andrew Toles_LAD","Jeremy Hazelbaker_ARI","Alen Hanson_PIT","Chris Taylor_LAD","Chris Herrmann_ARI","Trayce Thompson_LAD","Austin Barnes_LAD","JaCoby Jones_DET","Socrates Brito_ARI","James McCann_DET","Rob Segedin_LAD","Gregor Blanco_ARI","Dixon Machado_DET","John Hicks_DET","Mikie Mahtook_DET","Tyler Collins_DET","Andre Ethier_LAD","Francisco Cervelli_PIT","David Freese_PIT","Jordy Mercer_PIT","Adam Frazier_PIT","Jose Iglesias_DET","John Jaso_PIT","Scott Van Slyke_LAD","Danny Ortiz_PIT","Kike Hernandez_LAD","Kevin Newman_PIT","Jim Adduci_DET","Andrew Romine_DET","Jose Osuna_PIT","Chris Iannetta_ARI","Chris Bostick_PIT","Daniel Descalso_ARI","Elias Diaz_PIT","Phil Gosselin_PIT","Max Moroff_PIT","Nick Ahmed_ARI","Gift Ngoepe_PIT","Jeff Mathis_ARI","Chris Stewart_PIT","Brett Eibner_LAD","John Bormann_PIT"
78.1038306451613,0,0,0,0,0,0,6.29802955665025,43.2425213675214,0,0,0,0,0,3.32478632478632,-2.90579710144928,0,0,0,0,0,23.4166666666667,0,12.2030769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78571428571429,0,1.21428571428571,0,0,0
0,55.5595238095238,0,0,0,0,0,0,0,0,0,0,25,0,0,0,29.0434782608696,0,7.16096866096866,0,0,0,11.3857142857143,0,0,0,0,0,0,1.18014705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,52.9625,3.15909090909091,16.1428571428571,0,0,0,0,0,0,0,-4.17142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.666666666666667,0,0,0,0,0,-9.4,0,0,0,0,0,21.7032967032967,0,0,0,0,0,0,-24.2651515151515,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3.15909090909091,48.9619047619048,27.7923976608188,0,0,0,0,0,0,0,12.1738095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.1060606060606,0,0,0,0,0,17.6285714285714,0,0,0,0,0,-9.78095238095238,0,0,0,0,0,0,24.7954545454545,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16.1428571428571,27.7923976608188,65.8735177865613,0,0,0,0,0,0,0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.74725274725275,0,0,0,0,0,13.3333333333333,0,0,0,0,0,0.643382352941177,0,0,0,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.29802955665025,0,0,0,0,0,0,50.6310344827586,-5.47333333333333,0,0,0,0,0,-24.4433333333333,1.83549783549784,0,0,0,0,0,21.6014492753623,0,11.1413043478261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.3333333333333,0,-4.48571428571429,0,0,0
43.2425213675214,0,0,0,0,0,0,-5.47333333333333,62.1097883597884,0,0,0,0,0,-6.18769230769231,-13.4891304347826,0,0,0,0,0,9.24736842105263,0,11.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1727272727273,0,8.86190476190476,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
