"Rank","EntryId","EntryName","TimeRemaining","Points","Lineup","X","Player","X.Drafted","FPTS"
1,735922483,"SlowQueen (1/15)",3.51,174.1,"P Miguel González P Zack Greinke C Tony Wolters 1B Mark Reynolds 2B DJ LeMahieu 3B Kiké Hernández SS Chris Owings OF David Peralta OF A.J. Pollock OF Carlos González",NA,"Amir Garrett","48.98%",-15.7
2,735705312,"Raysanc86 (3/3)",0,173.9,"P Miguel González P Jesse Chávez C Miguel Montero 1B Anthony Rizzo 2B Brian Dozier 3B Kris Bryant SS Addison Russell OF Jason Heyward OF Ryan Braun OF Domingo Santana",NA,"Charlie Blackmon","40.48%",18
3,735627477,"RHBAXTER (1/10)",2.5,168.9,"P Francisco Liriano P Zack Greinke C Welington Castillo 1B Eric Thames 2B Jonathan Schoop 3B Joey Gallo SS Addison Russell OF Kole Calhoun OF Manuel Margot OF Hernán Pérez",NA,"Jesse Chávez","33.50%",20.7
4,735971249,"gosixersgo76 (8/10)",3.51,166.9,"P Miguel González P Jesse Chávez C Yasmani Grandal 1B Mark Reynolds 2B DJ LeMahieu 3B Nolan Arenado SS Chris Owings OF David Peralta OF A.J. Pollock OF Charlie Blackmon",NA,"Nolan Arenado","32.65%",10
5,735812026,"scout326 (10/15)",2.68,166.25,"P Jason Vargas P Miguel González C Manny Piña 1B Eric Thames 2B Jonathan Villar 3B Jake Lamb SS Chris Owings OF Ryan Braun OF David Peralta OF A.J. Pollock",NA,"Jason Vargas","30.95%",11.05
6,735685457,"digglesauce",4.18,165.6,"P Jesse Chávez P Zack Greinke C Yasmani Grandal 1B Eric Thames 2B Jonathan Villar 3B Jake Lamb SS Chris Owings OF Ryan Braun OF David Peralta OF A.J. Pollock",NA,"Yasmani Grandal","25.51%",0
6,735791861,"ml101316",2.84,165.6,"P Jesse Chávez P Zack Greinke C Tony Wolters 1B Eric Thames 2B DJ LeMahieu 3B Justin Turner SS Chris Owings OF Carlos Gómez OF A.J. Pollock OF Charlie Blackmon",NA,"DJ LeMahieu","24.32%",3
8,735650057,"fortheoffice (3/3)",0,164.1,"P Miguel González P Zack Greinke C Manny Piña 1B José Abreu 2B Tyler Saladino 3B Todd Frazier SS Tim Anderson OF Melky Cabrera OF Ryan Braun OF Domingo Santana",NA,"Trea Turner","23.64%",7
9,735849978,"invertedcheese (2/9)",0,162.9,"P Miguel González P Jesse Chávez C Miguel Montero 1B Anthony Rizzo 2B Ben Zobrist 3B Manny Machado SS Trea Turner OF Adam Jones OF Jason Heyward OF Kyle Schwarber",NA,"Carlos González","23.30%",10
10,735644691,"shawnzhan (15/15)",0,160.7,"P Chris Archer P Zack Greinke C Geovany Soto 1B Eric Thames 2B Jonathan Villar 3B Matt Davidson SS Tim Anderson OF Melky Cabrera OF Avisaíl García OF Domingo Santana",NA,"Corey Seager","19.90%",3
