Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,16524,Devonta Freeman,RB,4,ATL,HOU,0,0,0,68,3,5,81,0,0,0,0,0,37.90
2,3519,Vincent Jackson,WR,4,TB,CAR,0,0,0,0,0,10,147,1,0,0,0,0,33.70
3,16253,Allen Hurns,WR,4,JAX,IND,0,0,0,0,0,11,116,1,0,0,0,0,31.60
4,14967,Le'Veon Bell,RB,4,PIT,BAL,0,0,0,129,1,7,21,0,0,0,0,0,31
5,15215,Tavon Austin,WR,4,LA,ARI,0,0,0,20,0,6,96,2,0,0,0,0,29.60
6,8244,Philip Rivers,QB,4,SD,CLE,358,3,0,-1,0,0,0,0,0,0,0,0,29.22
7,8914,Jeremy Maclin,WR,4,KC,CIN,0,0,0,0,0,11,148,0,0,0,0,0,28.80
8,14385,Doug Martin,RB,4,TB,CAR,0,0,0,106,1,5,37,0,0,0,0,0,28.30
9,14986,DeAndre Hopkins,WR,4,HOU,ATL,0,0,0,0,0,9,157,0,0,0,0,0,27.70
10,16838,Duke Johnson,RB,4,CLE,SD,0,0,0,31,0,9,85,1,0,0,0,0,26.60
11,5282,Josh McCown,QB,4,CLE,SD,356,2,0,0,0,0,0,0,0,0,0,0,26.24
12,12239,Chris Ivory,RB,4,NYJ,MIA,0,0,0,166,1,0,0,0,0,0,0,0,25.60
13,7242,Drew Brees,QB,4,NO,DAL,359,2,0,0,0,0,0,0,0,0,0,0,25.36
14,13162,Leonard Hankerson,WR,4,ATL,HOU,0,0,0,0,0,6,103,1,0,0,0,0,25.30
15,1181,Martellus Bennett,TE,4,CHI,OAK,0,0,0,0,0,11,83,1,0,0,0,0,25.30
16,11527,Sam Bradford,QB,4,PHI,WAS,270,3,0,14,0,0,0,0,0,0,0,0,24.20
17,16112,Jeremy Hill,RB,4,CIN,KC,0,0,0,40,3,0,0,0,0,0,0,0,24
18,13997,Coby Fleener,TE,4,IND,JAX,0,0,0,0,0,9,83,1,0,0,0,0,23.30
19,12751,Charles Clay,TE,4,BUF,NYG,0,0,0,0,0,9,111,0,0,0,0,0,23.10
20,11667,Brandon Marshall,WR,4,NYJ,MIA,0,0,0,0,0,7,128,0,0,0,0,0,22.80
21,8529,Mike Wallace,WR,4,MIN,DEN,0,0,0,0,0,8,83,1,0,0,0,0,22.30
22,11,Detroit Lions,DST,4,DET,SEA,0,0,0,0,0,0,0,0,6,0,2,3,22
23,10949,CJ Spiller,RB,4,NO,DAL,0,0,0,10,0,5,99,1,0,0,0,0,21.90
24,14252,Kirk Cousins,QB,4,WAS,PHI,290,1,0,1,1,0,0,0,0,0,0,0,21.70
25,12841,Andy Dalton,QB,4,CIN,KC,321,1,0,16,0,0,0,0,0,0,0,0,21.44
26,16771,Todd Gurley,RB,4,LA,ARI,0,0,0,146,0,2,15,0,0,0,0,0,21.10
27,2,Atlanta Falcons,DST,4,ATL,HOU,0,0,0,0,0,0,0,0,1,1,0,3,21
28,6739,Alex Smith,QB,4,KC,CIN,386,0,0,25,0,0,0,0,0,0,0,0,20.94
29,14046,Ronnie Hillman,RB,4,DEN,MIN,0,0,0,103,1,1,5,0,0,0,0,0,20.80
30,7969,Jamaal Charles,RB,4,KC,CIN,0,0,0,75,0,6,70,0,0,0,0,0,20.50
31,2428,Carson Palmer,QB,4,ARI,LA,352,1,1,-1,0,0,0,0,0,0,0,0,19.98
32,13002,Cecil Shorts,WR,4,HOU,ATL,0,0,0,0,0,6,87,1,0,0,0,0,19.70
33,4577,Gary Barnidge,TE,4,CLE,SD,0,0,0,0,0,6,75,1,0,0,0,0,19.50
34,4807,Adrian Peterson,RB,4,MIN,DEN,0,0,0,81,1,4,13,0,0,0,0,0,19.40
35,4932,Eli Manning,QB,4,NYG,BUF,212,3,1,-2,0,0,0,0,0,0,0,0,19.28
36,15196,Kenny Stills,WR,4,MIA,NYJ,0,0,0,0,0,5,81,1,0,0,0,0,19.10
37,16245,Blake Bortles,QB,4,JAX,IND,298,1,0,31,0,0,0,0,0,0,0,0,19.02
38,13337,Mark Ingram,RB,4,NO,DAL,0,0,0,77,0,6,51,0,0,0,0,0,18.80
39,13723,Nick Foles,QB,4,LA,ARI,171,3,0,-1,0,0,0,0,0,0,0,0,18.74
40,12722,Kamar Aiken,WR,4,BAL,PIT,0,0,0,0,0,5,77,1,0,0,0,0,18.70
41,2699,Matt Forte,RB,4,CHI,OAK,0,0,0,91,0,4,64,0,0,0,0,0,18.50
42,6767,Pierre Garcon,WR,4,WAS,PHI,0,0,0,0,0,7,55,1,0,0,0,0,18.50
43,7389,Eddie Royal,WR,4,CHI,OAK,0,0,0,0,0,7,54,1,0,0,0,0,18.40
44,11197,Demaryius Thomas,WR,4,DEN,MIN,0,0,0,0,0,9,93,0,0,0,0,0,18.30
45,8972,Jay Cutler,QB,4,CHI,OAK,281,2,1,0,0,0,0,0,0,0,0,0,18.24
46,5,Carolina Panthers,DST,4,CAR,TB,0,0,0,0,0,0,0,0,2,4,0,1,18
47,9369,Justin Forsett,RB,4,BAL,PIT,0,0,0,150,0,0,0,0,0,0,0,0,18
48,12317,Danny Woodhead,RB,4,SD,CLE,0,0,0,54,0,4,84,0,0,0,0,0,17.80
49,14536,Russell Wilson,QB,4,SEA,DET,287,1,0,40,0,0,0,0,0,0,0,0,17.48
50,8358,Brian Hoyer,QB,4,HOU,ATL,232,2,0,0,0,0,0,0,0,0,0,0,17.28
51,8649,Rashad Jennings,RB,4,NYG,BUF,0,0,0,38,0,2,54,1,0,0,0,0,17.20
52,15076,Keenan Allen,WR,4,SD,CLE,0,0,0,0,0,4,72,1,0,0,0,0,17.20
53,16847,David Johnson,RB,4,ARI,LA,0,0,0,18,0,4,63,1,0,0,0,0,17.10
54,13320,Cam Newton,QB,4,CAR,TB,124,2,0,51,0,0,0,0,0,0,0,0,17.06
55,16762,Jameis Winston,QB,4,TB,CAR,287,2,4,12,0,0,0,0,0,0,0,0,16.68
56,2593,Aaron Rodgers,QB,4,GB,SF,224,1,0,33,0,0,0,0,0,0,0,0,16.26
57,13117,Dwayne Harris,WR,4,NYG,BUF,0,0,0,0,0,5,51,1,0,0,0,0,16.10
58,16497,Teddy Bridgewater,QB,4,MIN,DEN,269,1,0,23,0,0,0,0,0,0,0,0,16.06
59,17089,Terron Ward,RB,4,ATL,HOU,0,0,0,72,1,1,18,0,0,0,0,0,16
