Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,13460,Doug Baldwin,WR,12,SEA,PIT,0,0,0,0,0,6,145,3,0,0,0,0,41.50
2,16020,Jarvis Landry,WR,12,MIA,NYJ,0,0,0,4,0,13,165,1,0,0,0,0,38.90
3,14536,Russell Wilson,QB,12,SEA,PIT,345,5,0,14,0,0,0,0,0,0,0,0,38.20
4,14973,Markus Wheaton,WR,12,PIT,SEA,0,0,0,0,0,9,201,1,0,0,0,0,38.10
5,9038,Matthew Stafford,QB,12,DET,PHI,337,5,0,13,0,0,0,0,0,0,0,0,37.78
6,11667,Brandon Marshall,WR,12,NYJ,MIA,0,0,0,0,0,9,131,2,0,0,0,0,37.10
7,16003,Sammy Watkins,WR,12,BUF,KC,0,0,0,0,0,6,158,2,0,0,0,0,36.80
8,4807,Adrian Peterson,RB,12,MIN,ATL,0,0,0,158,2,2,29,0,0,0,0,0,35.70
9,6029,Calvin Johnson,WR,12,DET,PHI,0,0,0,0,0,8,93,3,0,0,0,0,35.30
10,15020,CJ Anderson,RB,12,DEN,NE,0,0,0,113,2,4,40,0,0,0,0,0,34.30
11,8914,Jeremy Maclin,WR,12,KC,BUF,0,0,0,0,0,9,160,1,0,0,0,0,34
12,16326,Seth Roberts,WR,12,OAK,TEN,0,0,0,0,0,6,113,2,0,0,0,0,32.30
13,16389,Odell Beckham Jr,WR,12,NYG,WAS,0,0,0,0,0,9,142,1,0,0,0,0,32.20
14,8244,Philip Rivers,QB,12,SD,JAX,300,4,0,9,0,0,0,0,0,0,0,0,31.90
15,13027,Julius Thomas,TE,12,JAX,SD,0,0,0,0,0,9,116,1,0,0,0,0,29.60
16,8283,Ryan Fitzpatrick,QB,12,NYJ,MIA,277,4,0,21,0,0,0,0,0,0,0,0,29.18
17,16311,Derek Carr,QB,12,OAK,TEN,330,3,0,5,0,0,0,0,0,0,0,0,27.70
18,14005,TY Hilton,WR,12,IND,TB,0,0,0,0,0,6,95,2,0,0,0,0,27.50
19,12831,Tyrod Taylor,QB,12,BUF,KC,291,3,0,46,0,0,0,0,0,0,0,0,27.24
20,13799,Ryan Tannehill,QB,12,MIA,NYJ,351,3,1,0,0,0,0,0,0,0,0,0,27.04
21,3807,Ben Roethlisberger,QB,12,PIT,SEA,456,1,2,18,0,0,0,0,0,0,0,0,27.04
22,16245,Blake Bortles,QB,12,JAX,SD,329,2,1,33,0,0,0,0,0,0,0,0,26.46
23,15138,Eddie Lacy,RB,12,GB,CHI,0,0,0,105,0,4,34,1,0,0,0,0,25.90
