Rk,ID,Player,Pos,Week,Team,Opp,Pass Yds,TD,Int,Rush Yds,TD,Rec,Yds,TD,Sck,Int,FF,FR,Fantasy Points
1,11056,Antonio Brown,WR,15,PIT,DEN,0,0,0,0,0,16,189,2,0,0,0,0,49.90
2,13320,Cam Newton,QB,15,CAR,NYG,340,5,0,100,0,0,0,0,0,0,0,0,48.60
3,16847,David Johnson,RB,15,ARI,PHI,0,0,0,187,3,4,42,0,0,0,0,0,47.90
4,11063,Emmanuel Sanders,WR,15,DEN,PIT,0,0,0,24,0,10,181,1,0,0,0,0,39.50
5,14252,Kirk Cousins,QB,15,WAS,BUF,319,4,0,11,1,0,0,0,0,0,0,0,38.86
6,12317,Danny Woodhead,RB,15,SD,MIA,0,0,0,10,1,6,50,3,0,0,0,0,36
7,16765,Amari Cooper,WR,15,OAK,GB,0,0,0,0,0,6,120,2,0,0,0,0,33
8,16497,Teddy Bridgewater,QB,15,MIN,CHI,231,4,0,17,1,0,0,0,0,0,0,0,32.94
9,15974,Jordan Matthews,WR,15,PHI,ARI,0,0,0,0,0,8,159,1,0,0,0,0,32.90
10,16568,Brandin Cooks,WR,15,NO,DET,0,0,0,0,0,10,124,1,0,0,0,0,31.40
11,16003,Sammy Watkins,WR,15,BUF,WAS,0,0,0,0,0,5,111,2,0,0,0,0,31.10
12,14053,Brock Osweiler,QB,15,DEN,PIT,296,3,1,19,1,0,0,0,0,0,0,0,30.74
13,3943,DeSean Jackson,WR,15,WAS,BUF,0,0,0,0,0,6,153,1,0,0,0,0,30.30
14,12722,Kamar Aiken,WR,15,BAL,KC,0,0,0,0,0,8,128,1,0,0,0,0,29.80
15,13291,Julio Jones,WR,15,ATL,JAX,0,0,0,0,0,9,118,1,0,0,0,0,29.80
16,7242,Drew Brees,QB,15,NO,DET,341,3,0,11,0,0,0,0,0,0,0,0,29.74
17,3807,Ben Roethlisberger,QB,15,PIT,DEN,380,3,2,-3,0,0,0,0,0,0,0,0,27.90
18,16597,Mike Evans,WR,15,TB,LA,0,0,0,0,0,9,157,0,0,0,0,0,27.70
19,15100,Jordan Reed,TE,15,WAS,BUF,0,0,0,0,0,7,84,2,0,0,0,0,27.40
20,12831,Tyrod Taylor,QB,15,BUF,WAS,235,2,0,79,0,0,0,0,0,0,0,0,27.30
21,14536,Russell Wilson,QB,15,SEA,CLE,249,3,0,46,0,0,0,0,0,0,0,0,26.56
22,12109,Ted Ginn,WR,15,CAR,NYG,0,0,0,0,0,6,85,2,0,0,0,0,26.50
23,8244,Philip Rivers,QB,15,SD,MIA,311,3,2,0,0,0,0,0,0,0,0,1,25.44
24,16245,Blake Bortles,QB,15,JAX,ATL,297,1,1,44,1,0,0,0,0,0,0,0,25.28
25,4932,Eli Manning,QB,15,NYG,CAR,245,4,1,4,0,0,0,0,0,0,0,0,25.20
26,16762,Jameis Winston,QB,15,TB,LA,363,2,1,5,0,0,0,0,0,0,0,0,24.02
27,11197,Demaryius Thomas,WR,15,DEN,PIT,0,0,0,0,0,5,61,2,0,0,0,0,23.10
28,16524,Devonta Freeman,RB,15,ATL,JAX,0,0,0,56,1,7,45,0,0,0,0,0,23.10
29,11527,Sam Bradford,QB,15,PHI,ARI,361,2,2,4,0,0,0,0,0,0,0,0,22.84
30,11611,Golden Tate,WR,15,DET,NO,0,0,0,0,0,6,45,2,0,0,0,0,22.50
31,2699,Matt Forte,RB,15,CHI,MIN,0,0,0,47,0,6,57,1,0,0,0,0,22.40
32,15215,Tavon Austin,WR,15,LA,TB,0,0,0,32,1,3,41,1,0,0,0,0,22.30
33,9038,Matthew Stafford,QB,15,DET,NO,254,3,0,-1,0,0,0,0,0,0,0,0,22.06
34,14856,Zach Ertz,TE,15,PHI,ARI,0,0,0,0,0,8,78,1,0,0,0,0,21.80
35,16311,Derek Carr,QB,15,OAK,GB,276,2,2,42,0,0,0,0,0,0,0,0,21.24
36,12780,Shane Vereen,RB,15,NYG,CAR,0,0,0,29,0,8,43,1,0,0,0,0,21.20
37,55,Kansas City Chiefs,DST,15,KC,BAL,0,0,0,0,0,0,0,0,2,2,1,1,21
38,14749,Jermaine Kearse,WR,15,SEA,CLE,0,0,0,0,0,7,110,0,0,0,0,0,21
39,12800,Bilal Powell,RB,15,NYJ,DAL,0,0,0,25,1,7,54,0,0,0,0,0,20.90
40,16056,James White,RB,15,NE,TEN,0,0,0,6,0,7,71,1,0,0,0,0,20.70
41,16906,Stefon Diggs,WR,15,MIN,CHI,0,0,0,0,0,3,55,2,0,0,0,0,20.50
42,13460,Doug Baldwin,WR,15,SEA,CLE,0,0,0,0,0,4,45,2,0,0,0,0,20.50
43,7175,Delanie Walker,TE,15,TEN,NE,0,0,0,0,0,2,64,2,0,0,0,0,20.40
44,11712,Anquan Boldin,WR,15,SF,CIN,0,0,0,0,0,8,74,1,0,0,0,0,20.40
45,16801,Dorial Green-Beckham,WR,15,TEN,NE,0,0,0,0,0,6,113,0,0,0,0,0,20.30
