"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Rich Hill",12000,"LAD@NYM 04:05PM ET",18.007,"LAD","NYM",23.81,21,NA,NA,17.05
"SP","Gerrit Cole",11000,"SD@PIT 07:05PM ET",15.537,"PIT","SD",22.87,21,NA,NA,10.9
"SP","Taijuan Walker",9800,"ARI@SF 09:05PM ET",16.091,"ARI","SF",18.51,13.9,NA,NA,15.9
"SP","Charlie Morton",9500,"TOR@HOU 07:10PM ET",18.97,"HOU","TOR",20.69,17.2,NA,NA,18.35
"SP","Danny Salazar",9400,"NYY@CLE 07:10PM ET",16.286,"CLE","NYY",22.59,16.6,NA,NA,33.55
"SP","Drew Pomeranz",9000,"CWS@BOS 07:10PM ET",16.869,"BOS","CWS",21.95,17.6,NA,NA,27.45
"SP","Cole Hamels",8600,"TEX@MIN 07:10PM ET",12.565,"TEX","MIN",20.7,17,NA,NA,36.25
"SP","Dinelson Lamet",8400,"SD@PIT 07:05PM ET",16.614,"SD","PIT",13.64,16.4,NA,NA,23.75
"SP","Zach Davies",8200,"MIL@TB 06:10PM ET",12.207,"MIL","TB",15.7,14.4,NA,NA,21.95
"SP","Lance Lynn",8100,"STL@CIN 07:10PM ET",16.436,"STL","CIN",19.91,15.7,NA,NA,20.5
"RP","Luis Castillo",8000,"STL@CIN 07:10PM ET",18.225,"CIN","STL",16.29,17.3,NA,NA,10.85
"SP","Tyler Skaggs",7900,"OAK@LAA 09:07PM ET",15.84,"LAA","OAK",15.14,17.4,NA,NA,4.2
"SP","Mike Foltynewicz",7600,"MIA@ATL 07:10PM ET",14.095,"ATL","MIA",NA,13.7,NA,NA,NA
"SP","Dan Straily",7500,"MIA@ATL 07:10PM ET",15.105,"MIA","ATL",15.54,13.2,NA,NA,19.15
"SP","John Lackey",7400,"WAS@CHC 02:20PM ET",12.676,"CHC","WAS",17.01,11.8,NA,NA,13.05
"SP","Alex Cobb",7100,"MIL@TB 06:10PM ET",13.811,"TB","MIL",16.72,15.3,NA,NA,19.9
"SP","Jon Gray",7000,"PHI@COL 08:10PM ET",11.956,"COL","PHI",14.96,16.6,NA,NA,21.55
"SP","Edwin Jackson",6400,"WAS@CHC 02:20PM ET",7.086,"WAS","CHC",12.65,9.9,NA,NA,15.65
"SP","Marco Estrada",6300,"TOR@HOU 07:10PM ET",13.518,"TOR","HOU",15.47,9.8,NA,NA,19.55
"SP","Jordan Montgomery",6000,"NYY@CLE 07:10PM ET",14.92,"NYY","CLE",13.33,8.7,NA,NA,21.45
"SP","Paul Blackburn",5600,"OAK@LAA 09:07PM ET",12.308,"OAK","LAA",14.49,9.9,NA,NA,18
"SP","Wade Miley",5400,"DET@BAL 07:05PM ET",9.291,"BAL","DET",12.93,9.8,NA,NA,13.05
"SP","Seth Lugo",5400,"LAD@NYM 04:05PM ET",12.115,"NYM","LAD",13.38,12,NA,NA,13.75
"SP","Kyle Gibson",5100,"TEX@MIN 07:10PM ET",7.478,"MIN","TEX",8.89,10.8,NA,NA,8.6
"SP","James Shields",4500,"CWS@BOS 07:10PM ET",7.936,"CWS","BOS",8.66,6.9,NA,NA,16.5
"SP","Nick Pivetta",4400,"PHI@COL 08:10PM ET",13.24,"PHI","COL",NA,9.3,NA,NA,-9.4
"RP","Chris Stratton",4200,"ARI@SF 09:05PM ET",2.275,"SF","ARI",NA,14.1,NA,NA,9.25
"RP","Drew VerHagen",4000,"DET@BAL 07:05PM ET",1.3,"DET","BAL",10.34,8.8,NA,NA,9.65
