"Mike Trout_LAA","Josh Donaldson_Tor","Giancarlo Stanton_Mia","Wil Myers_SD","Christian Yelich_Mia","Albert Pujols_LAA","Jose Bautista_Tor","Dee Gordon_Mia","Kole Calhoun_LAA","Cameron Maybin_LAA","CJ Cron_LAA","Troy Tulowitzki_Tor","Luis Valbuena_LAA","Devon Travis_Tor","JT Realmuto_Mia","Ryan Schimpf_SD","Marcell Ozuna_Mia","Kendrys Morales_Tor","Jefry Marte_LAA","Yangervis Solarte_SD","Russell Martin_Tor","Martin Prado_Mia","Manuel Margot_SD","Yunel Escobar_LAA","Ben Revere_LAA","Justin Bour_Mia","Alex Dickerson_SD","Hunter Renfroe_SD","Andrelton Simmons_LAA","Steve Pearce_Tor","Cory Spangenberg_SD","Derek Dietrich_Mia","Danny Espinosa_LAA","Kevin Pillar_Tor","Travis Jankowski_SD","Destin Hood_Mia","Justin Smoak_Tor","Rowdy Tellez_Tor","Dalton Pompey_Tor","Christian Bethancourt_SD","Austin Hedges_SD","Tyler Moore_Mia","Ichiro Suzuki_Mia","Jarrod Saltalamacchia_Tor","Ezequiel Carrera_Tor","Adeiny Hechavarria_Mia","Erick Aybar_SD","AJ Ellis_Mia","Luis Sardinas_SD","Allen Cordoba_SD","Martin Maldonado_LAA","Juan Graterol_LAA","JT Riddle_Mia","Jabari Blash_SD","Carlos Perez_LAA","Darwin Barney_Tor","Hector Sanchez_SD","Miguel Rojas_Mia","Ryan Goins_Tor","Cliff Pennington_LAA","Ty Kelly_Tor","Chris Coghlan_Tor","Luis Torrens_SD"
7.61428571428571,0,0,0,0,20.5384615384615,0,0,4.36813186813187,-2.61363636363636,-10.4444444444444,0,0,0,0,0,0,0,22.2619047619048,0,0,0,0,52.1238095238095,-5.66666666666667,0,0,0,-5.63736263736264,0,0,0,6.11428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06818181818182,0,0,0,0,0,0,0,0,0,0,0,0
17.4166666666667,0,0,0,0,5.16666666666667,0,0,10.1666666666667,0,5.83333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-5.66666666666667,25.5833333333333,0,0,0,4.66666666666667,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-5.81818181818182,0,14.0320512820513,0,0,-1.13636363636364,0,0,0,0,0,0,-8.91111111111111,0,6.71153846153846,0,0,0,0,3,0,0,0,32.1923076923077,0,0,0,0,0,13.6222222222222,0,0,0,0,0,0,0,0,0,0,8.5,0,0,2.3,0,-7.5,0,0,0,0,12,0,0,0,0,8.5,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,20.075,0,0,0,0,0,0,0,0,0,0,0,-10.3571428571429,0,0,0,-8.64166666666667,0,0,-3.57142857142857,0,0,0,0,40.5166666666667,0,0,0,0,0,0,-5.86363636363636,0,0,0,0,0,6.96703296703297,0,0,0,0,0,-17.9935897435897,0,-35,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,4.30769230769231,0,0,12.5897435897436,1.41666666666667,13.8392857142857,0,0,0,0,0,0,0,4.76190476190476,0,0,0,0,-5.63736263736264,4.66666666666667,0,0,0,47.3406593406593,0,0,0,-16.6703296703297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1363636363636,0,0,0,0,0,0,0,0,0,0,0,0
0,11.55,0,0,0,0,0.0444444444444444,0,0,0,0,-0.138888888888889,0,3.5,0,0,0,-3.1,0,0,4,0,0,0,0,0,0,0,0,12.9888888888889,0,0,0,7.21111111111111,0,0,9.33333333333333,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,-5.75,0,0,-2.16666666666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-8.24444444444444,0,23.6,0,0,5.84444444444444,0,0,0,0,0,0,-1.89285714285714,0,1.27272727272727,0,0,0,0,0,0,0,0,13.6222222222222,0,0,0,0,0,37.2727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.91666666666667,0,1,0,0,0,0,6,0,0,0,0,-1.06666666666667,0,0,0,0,0
11.8142857142857,0,0,0,0,0.615384615384615,0,0,-4.97802197802198,11.7348484848485,-0.972222222222222,0,0,0,0,0,0,0,21.4047619047619,0,0,0,0,6.11428571428571,3.33333333333333,0,0,0,-16.6703296703297,0,0,0,55.1714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02272727272727,0,0,0,0,0,0,0,0,0,0,0,0
0,8.09523809523809,0,0,0,0,-12.8714285714286,0,0,0,0,2.18681318681319,0,-0.818181818181818,0,0,0,-15.3190476190476,0,0,11.530303030303,0,0,0,0,0,0,0,0,7.21111111111111,0,0,0,46.2095238095238,0,0,27.0090909090909,0,0,0,0,0,0,-5.83333333333333,1.71428571428571,0,0,0,0,0,0,0,0,0,0,7.28571428571429,0,0,33.75,0,0,-48,0
0,0,0,-12.1590909090909,0,0,0,0,0,0,0,0,0,0,0,-2.02272727272727,0,0,0,-2.54545454545455,0,0,-4.34545454545455,0,0,0,0,-5.86363636363636,0,0,0,0,0,0,11.4772727272727,0,0,0,0,0,-17.1555555555556,0,0,0,0,0,2.91111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.75,0,0,0,0,-3.94545454545455,0,0,0,0,1.82222222222222,0,9.80357142857143,0,0,0,-16.1636363636364,0,0,42.9107142857143,0,0,0,0,0,0,0,0,9.33333333333333,0,0,0,27.0090909090909,0,0,70.7636363636364,0,0,0,0,0,0,-2.5,14.6666666666667,0,0,0,0,0,0,0,0,0,0,-25.05,0,0,29,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,8.98901098901099,0,0,0,0,0,0,0,0,0,0,0,-20.2628205128205,0,0,0,7.45604395604396,0,0,-13.3589743589744,0,0,0,0,6.96703296703297,0,0,0,0,0,0,-17.1555555555556,0,0,0,0,0,84.0274725274725,0,0,0,0,0,-13.6636363636364,0,73.5,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,178.5,0,82.1666666666667,0,0,-19.8333333333333,0,0,0,0,0,0,2.83333333333333,0,19.8333333333333,0,0,0,0,25.5,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42.5,0,0,0,0,0
0,0,0,0,0,0,9.16666666666667,0,0,0,0,60,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83333333333333,0,0,-2.5,0,0,0,0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.666666666666667,0,0,0,0,12.9047619047619,0,0,0,0,-10.6904761904762,0,9,0,0,0,-6.09523809523809,0,0,16.1,0,0,0,0,0,0,0,0,16,0,0,0,1.71428571428571,0,0,14.6666666666667,0,0,0,0,0,0,0,17.6190476190476,0,0,0,0,0,0,0,0,0,0,15,0,0,5,0,0,18,0
0,0,0.25,0,7.1,0,0,9.5,0,0,0,0,0,0,25,0,17.45,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,-5.91666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-9.9551282051282,0,0,0,0,0,0,0,0,0,0,0,-5.97435897435897,0,0,0,13.8461538461538,0,0,6.84848484848485,0,0,0,0,-17.9935897435897,0,0,0,0,0,0,2.91111111111111,0,0,0,0,0,-13.6636363636364,0,0,0,0,0,25.7692307692308,0,0,-19.1666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.33333333333333,0,-3.33333333333333,0,0,14,0,0,0,0,0,0,0,0,25.6666666666667,0,0,0,0,0,0,0,0,-7.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,-24.5,0,0,0,0,-35,0,0,0,0,0,0,0,0,0,0,0,0,73.5,0,0,0,0,0,0,0,24.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.83333333333333,0,0,11.6666666666667,0,0,0,0,22.5,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,-19.1666666666667,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.886363636363636,0,0,0,0,8.81818181818182,0,0,3.24545454545455,-0.777777777777778,-6.42857142857143,0,0,0,0,0,0,0,1.8,0,0,0,0,1.06818181818182,-12.6666666666667,0,0,0,10.1363636363636,0,0,0,-1.02272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4772727272727,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,21,0,-15.3333333333333,0,0,-3.33333333333333,0,0,0,0,0,0,-2.33333333333333,0,-29.6666666666667,0,0,0,0,0,0,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33333333333333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-2,0,0,0,0,-2.11904761904762,0,0,0,0,-2.8,0,0.8,0,0,0,14.2380952380952,0,0,-7.4,0,0,0,0,0,0,0,0,-5.75,0,0,0,7.28571428571429,0,0,-25.05,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12.9047619047619,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-32.7142857142857,0,-12.4027777777778,0,0,14.4285714285714,0,0,0,0,0,0,37.2142857142857,0,39.0277777777778,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,-1.06666666666667,0,0,0,0,0,0,0,0,0,0,-42.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6111111111111,0,0,0,0,0
0,0,0,0,0,0,-11.4,0,0,0,0,5.33333333333333,0,-2.5,0,0,0,-22.85,0,0,3,0,0,0,0,0,0,0,0,-2.16666666666667,0,0,0,33.75,0,0,29,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,0,0,-18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,63,0,0,0,0,-9,0,0,0,0,0,18,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,-18,0,0,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
