"Position","Name","Salary","GameInfo","AvgPointsPerGame","teamAbbrev","Opponent","Projection","Projection_dfn","Projection_baseballmonster","Projection_rotowire","Actual_fpts"
"SP","Aaron Sanchez",9400,"Tor@LAA 09:07PM ET",12.375,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Marco Estrada",8900,"Tor@LAA 09:07PM ET",17.65,"Tor","LAA",NA,NA,NA,NA,NA
"SP","JA Happ",8700,"Tor@LAA 09:07PM ET",16.4,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Matt Shoemaker",8600,"Tor@LAA 09:07PM ET",11.488,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Garrett Richards",8600,"Tor@LAA 09:07PM ET",16.1,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Marcus Stroman",8600,"Tor@LAA 09:07PM ET",14.233,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Francisco Liriano",8500,"Tor@LAA 09:07PM ET",13.45,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Tyler Skaggs",8200,"Tor@LAA 09:07PM ET",14,"LAA","Tor",17.49,16.6,15.228,11.4,18.35
"SP","Dan Straily",7800,"Mia@SD 08:40PM ET",9.783,"Mia","SD",15.08,13.7,15.47,12.4,37.35
"SP","Ricky Nolasco",7600,"Tor@LAA 09:07PM ET",11.75,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Wei-Yin Chen",7300,"Mia@SD 08:40PM ET",13.067,"Mia","SD",NA,NA,NA,NA,NA
"SP","Jesse Chavez",6600,"Tor@LAA 09:07PM ET",8.96,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Edinson Volquez",6600,"Mia@SD 08:40PM ET",11.35,"Mia","SD",NA,NA,NA,NA,NA
"SP","Adam Conley",6500,"Mia@SD 08:40PM ET",12.125,"Mia","SD",NA,NA,NA,NA,NA
"SP","Jered Weaver",6400,"Mia@SD 08:40PM ET",10.283,"SD","Mia",12.05,11.2,12.182,8.1,12.5
"SP","Tom Koehler",6400,"Mia@SD 08:40PM ET",7.117,"Mia","SD",NA,NA,NA,NA,NA
"SP","Mat Latos",6000,"Tor@LAA 09:07PM ET",-0.75,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Zach Lee",5600,"Mia@SD 08:40PM ET",4.8,"SD","Mia",NA,NA,NA,NA,NA
"SP","Jhoulys Chacin",5500,"Mia@SD 08:40PM ET",11.788,"SD","Mia",NA,NA,NA,NA,NA
"SP","Sean Reid-Foley",5400,"Tor@LAA 09:07PM ET",0,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Clayton Richard",5200,"Mia@SD 08:40PM ET",16.25,"SD","Mia",NA,NA,NA,NA,NA
"SP","Luis Perdomo",5100,"Mia@SD 08:40PM ET",3.2,"SD","Mia",NA,NA,NA,NA,NA
"SP","Daniel Wright",5000,"Tor@LAA 09:07PM ET",-0.6,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Jeff Locke",5000,"Mia@SD 08:40PM ET",0,"Mia","SD",NA,NA,NA,NA,NA
"RP","Chris Smith",4900,"Tor@LAA 09:07PM ET",0,"Tor","LAA",NA,NA,NA,NA,NA
"SP","Robbie Erlin",4900,"Mia@SD 08:40PM ET",0,"SD","Mia",NA,NA,NA,NA,NA
"SP","Abel De los Santos",4800,"Tor@LAA 09:07PM ET",0,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Yusmeiro Petit",4700,"Tor@LAA 09:07PM ET",5.75,"LAA","Tor",NA,NA,0.63,NA,NA
"SP","Bud Norris",4700,"Tor@LAA 09:07PM ET",3.188,"LAA","Tor",NA,NA,0.566,NA,NA
"SP","Alex Meyer",4700,"Tor@LAA 09:07PM ET",6.65,"LAA","Tor",NA,NA,NA,NA,NA
"SP","Christian Friedrich",4700,"Mia@SD 08:40PM ET",0,"SD","Mia",NA,NA,NA,NA,NA
"RP","Casey Lawrence",4500,"Tor@LAA 09:07PM ET",-1.15,"Tor","LAA",9.39,10.6,9.679,5.1,8.25
"SP","Jarred Cosart",4500,"Mia@SD 08:40PM ET",4.117,"SD","Mia",NA,NA,NA,NA,NA
"SP","Jake Esch",4500,"Mia@SD 08:40PM ET",-1.2,"SD","Mia",NA,NA,NA,NA,NA
"SP","Justin Nicolino",4500,"Mia@SD 08:40PM ET",0,"Mia","SD",NA,NA,NA,NA,NA
"RP","Jason Grilli",4400,"Tor@LAA 09:07PM ET",1.293,"Tor","LAA",NA,NA,1.304,NA,NA
"RP","JP Howell",4400,"Tor@LAA 09:07PM ET",-2.825,"Tor","LAA",NA,NA,NA,NA,NA
"RP","Joe Smith",4400,"Tor@LAA 09:07PM ET",4.206,"Tor","LAA",NA,NA,0.722,NA,NA
"RP","Aaron Loup",4400,"Tor@LAA 09:07PM ET",2.643,"Tor","LAA",NA,NA,0.6205,NA,NA
"RP","Ryan Tepera",4400,"Tor@LAA 09:07PM ET",2.721,"Tor","LAA",NA,NA,0.571,NA,NA
"RP","Matt Dermody",4400,"Tor@LAA 09:07PM ET",-12.25,"Tor","LAA",NA,NA,NA,NA,NA
"RP","Danny Barnes",4400,"Tor@LAA 09:07PM ET",4.35,"Tor","LAA",NA,NA,0.604,NA,NA
"RP","Roberto Osuna",4400,"Tor@LAA 09:07PM ET",3.5,"Tor","LAA",NA,NA,1.258,NA,NA
"RP","Joe Biagini",4400,"Tor@LAA 09:07PM ET",3.665,"Tor","LAA",NA,NA,NA,NA,NA
