P,P,C,1B,2B,3B,SS,OF,OF,OF
Chris Sale,Amir Garrett,Cameron Rupp,Miguel Cabrera,Dixon Machado,Nicholas Castellanos,Corey Seager,JD Martinez,Mookie Betts,Justin Upton
Chris Sale,Trevor Bauer,Cameron Rupp,Miguel Cabrera,Dixon Machado,Nicholas Castellanos,Jose Iglesias,Matt Kemp,Denard Span,JaCoby Jones
Chris Sale,Trevor Bauer,Cameron Rupp,Tommy Joseph,Dee Gordon,Maikel Franco,Corey Seager,Matt Kemp,Howie Kendrick,Aaron Altherr
Chris Sale,Amir Garrett,Cameron Rupp,Miguel Cabrera,Dee Gordon,Derek Dietrich,Corey Seager,Giancarlo Stanton,Marcell Ozuna,Christian Yelich
Chris Sale,Matt Moore,Roberto Perez,Miguel Cabrera,Dixon Machado,Nicholas Castellanos,Jose Iglesias,JD Martinez,Andrew Benintendi,Lorenzo Cain
Justin Verlander,Trevor Bauer,Tucker Barnhart,Miguel Cabrera,Dixon Machado,Nicholas Castellanos,Dansby Swanson,JD Martinez,Matt Kemp,Justin Upton
Chris Sale,Trevor Bauer,Roberto Perez,Edwin Encarnacion,Jose Ramirez,Nicholas Castellanos,Corey Seager,Justin Upton,Bradley Zimmer,Austin Jackson
Chris Sale,Justin Verlander,Roberto Perez,Eric Thames,Dixon Machado,Nicholas Castellanos,Jose Iglesias,Mookie Betts,Mikie Mahtook,JaCoby Jones
Chris Sale,Trevor Bauer,AJ Ellis,Tyler Moore,Logan Forsythe,Derek Dietrich,Corey Seager,Mookie Betts,Marcell Ozuna,Christian Yelich
Chris Sale,Justin Verlander,Tucker Barnhart,Tommy Joseph,Cesar Hernandez,Nicholas Castellanos,Corey Seager,Howie Kendrick,Aaron Altherr,Odubel Herrera
Chris Sale,Trevor Bauer,Cameron Rupp,Matt Adams,Cesar Hernandez,Adonis Garcia,Dansby Swanson,Matt Kemp,Ender Inciarte,Odubel Herrera
Chris Sale,Justin Verlander,Drew Butera,Miguel Cabrera,Logan Forsythe,Mike Moustakas,Alcides Escobar,Mookie Betts,Lorenzo Cain,Alex Gordon
Chris Sale,Justin Verlander,Cameron Rupp,John Hicks,Dee Gordon,Eduardo Nunez,Jose Iglesias,Justin Upton,Mikie Mahtook,JaCoby Jones
