"Position","Name...ID","Name","ID","Salary","GameInfo","Team","FirstName","LastName","Opponent","Projection","Projection_dfn","CompletionsRolling","TargetsRolling","TDsRolling","RankCompletions","RankTDs","RankTargets","RollingTargetPctg"
"WR","Allen Hurns (0000000)","Allen Hurns",0,4700,"Jax@Chi 00:00PM ET","Jax","Allen","Hurns","Chi",12.54,12.3,15,26,1,4,2,2,0.159509202453988
"RB","Arian Foster (0000000)","Arian Foster",0,4700,"Pit@Mia 00:00PM ET","Mia","Arian","Foster","Pit",13.1,10.2,3,5,0,9,7,9,0.033112582781457
"WR","Chris Hogan (0000000)","Chris Hogan",0,4600,"Cin@NE 00:00PM ET","NE","Chris","Hogan","Cin",12.41,7.5,12,21,1,4,3,4,0.125
"RB","Isaiah Crowell (0000000)","Isaiah Crowell",0,4600,"Cle@Ten 00:00PM ET","Cle","Isaiah","Crowell","Ten",13.97,11.1,8,12,0,5,5,6,0.0677966101694915
"RB","Giovani Bernard (0000000)","Giovani Bernard",0,4600,"Cin@NE 00:00PM ET","Cin","Giovani","Bernard","NE",10.79,10.3,29,34,1,2,3,2,0.178010471204188
"WR","John Brown (0000000)","John Brown",0,4500,"NYJ@Ari 00:00PM ET","Ari","John","Brown","NYJ",12.72,14,19,38,0,2,4,2,0.193877551020408
"RB","Rashad Jennings (0000000)","Rashad Jennings",0,4500,"Bal@NYG 00:00PM ET","NYG","Rashad","Jennings","Bal",9.34,8.2,3,4,0,8,5,9,0.0206185567010309
"WR","Corey Coleman (0000000)","Corey Coleman",0,4500,"Cle@Ten 00:00PM ET","Cle","Corey","Coleman","Ten",0,0,7,12,2,7,1,6,0.0677966101694915
"TE","Martellus Bennett (0000000)","Martellus Bennett",0,4500,"Cin@NE 00:00PM ET","NE","Martellus","Bennett","Cin",10.16,10.5,22,33,4,2,1,2,0.196428571428571
"WR","Golden Tate (0000000)","Golden Tate",0,4400,"LA@Det 00:00PM ET","Det","Golden","Tate","LA",9.87,14,17,34,0,5,6,2,0.182795698924731
"RB","Latavius Murray (0000000)","Latavius Murray",0,4400,"KC@Oak 00:00PM ET","Oak","Latavius","Murray","KC",0,0,10,12,0,7,6,6,0.0597014925373134
"WR","Cole Beasley (0000000)","Cole Beasley",0,4400,"Dal@GB 00:00PM ET","Dal","Cole","Beasley","GB",10.52,10.3,27,35,1,1,3,2,0.217391304347826
"RB","Darren Sproles (0000000)","Darren Sproles",0,4400,"Phi@Was 00:00PM ET","Phi","Darren","Sproles","Was",10.78,10.6,14,17,1,2,2,3,0.1328125
"WR","Jamison Crowder (0000000)","Jamison Crowder",0,4400,"Phi@Was 00:00PM ET","Was","Jamison","Crowder","Phi",10.14,8,21,30,2,3,1,4,0.153846153846154
"RB","T.J. Yeldon (0000000)","T.J. Yeldon",0,4400,"Jax@Chi 00:00PM ET","Jax","T.J.","Yeldon","Chi",12.68,10.9,19,24,0,2,6,3,0.147239263803681
"WR","Mohamed Sanu (0000000)","Mohamed Sanu",0,4300,"Atl@Sea 00:00PM ET","Atl","Mohamed","Sanu","Sea",9.42,9.1,16,27,1,4,4,2,0.158823529411765
"WR","Phillip Dorsett (0000000)","Phillip Dorsett",0,4300,"Ind@Hou 00:00PM ET","Ind","Phillip","Dorsett","Hou",7.93,12.5,11,21,1,6,4,4,0.0995260663507109
"WR","Michael Thomas (0000000)","Michael Thomas",0,4300,"Car@NO 00:00PM ET","NO","Michael","Thomas","Car",10.04,12.1,21,30,2,1,1,2,0.173410404624277
"RB","Fozzy Whittaker (0000000)","Fozzy Whittaker",0,4300,"Car@NO 00:00PM ET","Car","Fozzy","Whittaker","NO",7.48,2.8,19,22,1,3,3,4,0.117647058823529
"TE","Dennis Pitta (0000000)","Dennis Pitta",0,4300,"Bal@NYG 00:00PM ET","Bal","Dennis","Pitta","NYG",14.35,10.9,28,38,0,1,5,3,0.180952380952381
"TE","Julius Thomas (0000000)","Julius Thomas",0,4200,"Jax@Chi 00:00PM ET","Jax","Julius","Thomas","Chi",12.18,8.8,12,18,1,5,2,5,0.110429447852761
"RB","DeAndre Washington (0000000)","DeAndre Washington",0,4200,"KC@Oak 00:00PM ET","Oak","DeAndre","Washington","KC",9.68,12.2,11,12,0,5,6,6,0.0597014925373134
"RB","Thomas Rawls (0000000)","Thomas Rawls",0,4200,"Atl@Sea 00:00PM ET","Sea","Thomas","Rawls","Atl",0,0,6,6,0,6,5,8,0.0425531914893617
"WR","Robert Woods (0000000)","Robert Woods",0,4200,"SF@Buf 00:00PM ET","Buf","Robert","Woods","SF",12.72,10,20,32,0,1,6,1,0.228571428571429
"WR","Michael Floyd (0000000)","Michael Floyd",0,4200,"NYJ@Ari 00:00PM ET","Ari","Michael","Floyd","NYJ",11.94,10.8,12,32,2,4,2,3,0.163265306122449
"WR","Victor Cruz (0000000)","Victor Cruz",0,4200,"Bal@NYG 00:00PM ET","NYG","Victor","Cruz","Bal",8.86,7,16,27,1,3,2,3,0.139175257731959
"TE","Jason Witten (0000000)","Jason Witten",0,4200,"Dal@GB 00:00PM ET","Dal","Jason","Witten","GB",9.95,9,24,36,0,2,5,1,0.22360248447205
"WR","Cameron Meredith (0000000)","Cameron Meredith",0,4100,"Jax@Chi 00:00PM ET","Chi","Cameron","Meredith","Jax",13.79,12,15,21,1,5,3,5,0.112903225806452
"TE","Tyler Eifert (0000000)","Tyler Eifert",0,4100,"Cin@NE 00:00PM ET","Cin","Tyler","Eifert","NE",0,9.7,0,0,0,10,4,10,0
"WR","Tajae Sharpe (0000000)","Tajae Sharpe",0,4100,"Cle@Ten 00:00PM ET","Ten","Tajae","Sharpe","Cle",9.67,9.2,19,40,0,2,5,1,0.235294117647059
"RB","James White (0000000)","James White",0,4100,"Cin@NE 00:00PM ET","NE","James","White","Cin",9.95,11.6,18,26,0,3,4,3,0.154761904761905
"RB","Matt Jones (0000000)","Matt Jones",0,4000,"Phi@Was 00:00PM ET","Was","Matt","Jones","Phi",11.57,7.4,9,10,0,7,6,7,0.0512820512820513
"RB","Bilal Powell (0000000)","Bilal Powell",0,4000,"NYJ@Ari 00:00PM ET","NYJ","Bilal","Powell","Ari",11.53,9.6,21,29,0,3,5,3,0.151832460732984
"WR","Eddie Royal (0000000)","Eddie Royal",0,4000,"Jax@Chi 00:00PM ET","Chi","Eddie","Royal","Jax",11.95,11.1,26,32,2,1,2,2,0.172043010752688
"RB","Jeremy Hill (0000000)","Jeremy Hill",0,4000,"Cin@NE 00:00PM ET","Cin","Jeremy","Hill","NE",8.43,7.6,4,8,0,7,4,6,0.0418848167539267
"WR","Jeremy Kerley (0000000)","Jeremy Kerley",0,4000,"SF@Buf 00:00PM ET","SF","Jeremy","Kerley","Buf",13.12,10.2,27,46,2,1,1,1,0.308724832214765
"WR","Tyrell Williams (0000000)","Tyrell Williams",0,4000,"Den@SD 00:00PM ET","SD","Tyrell","Williams","Den",12.58,11.3,21,33,2,2,1,2,0.188571428571429
"TE","Zach Ertz (0000000)","Zach Ertz",0,4000,"Phi@Was 00:00PM ET","Phi","Zach","Ertz","Was",11.41,10.1,11,13,0,4,6,6,0.1015625
"WR","Ted Ginn (0000000)","Ted Ginn",0,3900,"Car@NO 00:00PM ET","Car","Ted","Ginn","NO",7.92,10.6,10,17,1,5,3,5,0.0909090909090909
"WR","Anquan Boldin (0000000)","Anquan Boldin",0,3900,"LA@Det 00:00PM ET","Det","Anquan","Boldin","LA",9.38,11.1,23,30,3,3,1,4,0.161290322580645
"WR","Tavon Austin (0000000)","Tavon Austin",0,3900,"LA@Det 00:00PM ET","LA","Tavon","Austin","Det",11.5,13,23,44,1,1,2,1,0.285714285714286
"WR","Davante Adams (0000000)","Davante Adams",0,3900,"Dal@GB 00:00PM ET","GB","Davante","Adams","Dal",10.63,8,15,27,3,3,2,3,0.182432432432432
"WR","Dontrelle Inman (0000000)","Dontrelle Inman",0,3900,"Den@SD 00:00PM ET","SD","Dontrelle","Inman","Den",7.79,5.7,13,26,1,4,5,3,0.148571428571429
"RB","Duke Johnson (0000000)","Duke Johnson",0,3900,"Cle@Ten 00:00PM ET","Cle","Duke","Johnson","Ten",9.74,9,21,29,0,3,5,3,0.163841807909605
"WR","Devin Funchess (0000000)","Devin Funchess",0,3800,"Car@NO 00:00PM ET","Car","Devin","Funchess","NO",6.66,3.7,5,16,1,6,3,6,0.0855614973262032
"RB","Jeremy Langford (0000000)","Jeremy Langford",0,3800,"Jax@Chi 00:00PM ET","Chi","Jeremy","Langford","Jax",0,0,6,10,0,7,5,7,0.0537634408602151
"TE","Zach Miller (0000000)","Zach Miller",0,3800,"Jax@Chi 00:00PM ET","Chi","Zach","Miller","Jax",11.34,10.1,25,29,3,2,1,4,0.155913978494624
"RB","Jalen Richard (0000000)","Jalen Richard",0,3800,"KC@Oak 00:00PM ET","Oak","Jalen","Richard","KC",9.25,12.2,11,15,0,5,6,5,0.0746268656716418
"WR","Terrance Williams (0000000)","Terrance Williams",0,3800,"Dal@GB 00:00PM ET","Dal","Terrance","Williams","GB",10.3,7.9,16,21,1,3,3,4,0.130434782608696
"WR","Pierre Garcon (0000000)","Pierre Garcon",0,3800,"Phi@Was 00:00PM ET","Was","Pierre","Garcon","Phi",10.95,8.4,22,33,1,2,3,3,0.169230769230769
"RB","Cameron Artis-Payne (0000000)","Cameron Artis-Payne",0,3700,"Car@NO 00:00PM ET","Car","Cameron","Artis-Payne","NO",2.34,2.6,1,1,0,10,7,10,0.0053475935828877
"WR","Kenny Britt (0000000)","Kenny Britt",0,3700,"LA@Det 00:00PM ET","LA","Kenny","Britt","Det",11.08,8.4,23,35,0,1,3,2,0.227272727272727
"WR","Danny Amendola (0000000)","Danny Amendola",0,3700,"Cin@NE 00:00PM ET","NE","Danny","Amendola","Cin",6.3,7,11,15,2,5,2,5,0.0892857142857143
"RB","Orleans Darkwa (0000000)","Orleans Darkwa",0,3700,"Bal@NYG 00:00PM ET","NYG","Orleans","Darkwa","Bal",3.49,4.8,2,4,0,10,5,9,0.0206185567010309
"WR","Markus Wheaton (0000000)","Markus Wheaton",0,3600,"Pit@Mia 00:00PM ET","Pit","Markus","Wheaton","Mia",0,0,4,10,1,8,4,7,0.0512820512820513
"WR","Tyler Lockett (0000000)","Tyler Lockett",0,3600,"Atl@Sea 00:00PM ET","Sea","Tyler","Lockett","Atl",8.52,9.4,10,19,0,5,5,3,0.134751773049645
"WR","Corey Brown (0000000)","Corey Brown",0,3600,"Car@NO 00:00PM ET","Car","Corey","Brown","NO",0,7.5,15,24,1,4,3,3,0.128342245989305
"TE","Coby Fleener (0000000)","Coby Fleener",0,3500,"Car@NO 00:00PM ET","NO","Coby","Fleener","Car",12.4,10.9,13,28,1,5,4,3,0.161849710982659
"RB","Dwayne Washington (0000000)","Dwayne Washington",0,3500,"LA@Det 00:00PM ET","Det","Dwayne","Washington","LA",0,0,2,2,0,8,6,10,0.010752688172043
"RB","Jay Ajayi (0000000)","Jay Ajayi",0,3500,"Pit@Mia 00:00PM ET","Mia","Jay","Ajayi","Pit",6.41,3,7,8,1,6,2,7,0.0529801324503311
"WR","Brice Butler (0000000)","Brice Butler",0,3500,"Dal@GB 00:00PM ET","Dal","Brice","Butler","GB",9.81,12.7,9,17,2,5,1,5,0.105590062111801
"WR","Nelson Agholor (0000000)","Nelson Agholor",0,3500,"Phi@Was 00:00PM ET","Phi","Nelson","Agholor","Was",8.62,7.3,13,23,1,3,2,2,0.1796875
"RB","Chris Ivory (0000000)","Chris Ivory",0,3500,"Jax@Chi 00:00PM ET","Jax","Chris","Ivory","Chi",8.16,5.6,1,2,0,9,6,9,0.0122699386503067
"RB","Devontae Booker (0000000)","Devontae Booker",0,3500,"Den@SD 00:00PM ET","Den","Devontae","Booker","SD",6.15,6.3,6,9,0,6,4,5,0.0548780487804878
"RB","Dexter McCluster (0000000)","Dexter McCluster",0,3400,"Den@SD 00:00PM ET","SD","Dexter","McCluster","Den",3.81,3.2,NA,NA,NA,NA,NA,NA,NA
"TE","Eric Ebron (0000000)","Eric Ebron",0,3400,"LA@Det 00:00PM ET","Det","Eric","Ebron","LA",0,0,20,25,2,4,4,5,0.134408602150538
"RB","Charcandrick West (0000000)","Charcandrick West",0,3400,"KC@Oak 00:00PM ET","KC","Charcandrick","West","Oak",5.85,3.1,10,11,0,6,4,7,0.0658682634730539
"RB","C.J. Spiller (0000000)","C.J. Spiller",0,3400,"Atl@Sea 00:00PM ET","Sea","C.J.","Spiller","Atl",3.66,3.8,NA,NA,NA,NA,NA,NA,NA
"RB","James Starks (0000000)","James Starks",0,3400,"Dal@GB 00:00PM ET","GB","James","Starks","Dal",3.75,0,6,10,0,4,5,6,0.0675675675675676
"RB","Derrick Henry (0000000)","Derrick Henry",0,3400,"Cle@Ten 00:00PM ET","Ten","Derrick","Henry","Cle",5.24,7.5,3,3,0,7,5,10,0.0176470588235294
"WR","Rishard Matthews (0000000)","Rishard Matthews",0,3400,"Cle@Ten 00:00PM ET","Ten","Rishard","Matthews","Cle",8.96,8.8,16,22,1,4,4,5,0.129411764705882
"WR","Torrey Smith (0000000)","Torrey Smith",0,3300,"SF@Buf 00:00PM ET","SF","Torrey","Smith","Buf",7.55,10.1,9,22,1,5,3,2,0.147651006711409
"WR","Andre Johnson (0000000)","Andre Johnson",0,3300,"Cle@Ten 00:00PM ET","Ten","Andre","Johnson","Cle",7.52,6.5,11,26,3,5,1,3,0.152941176470588
"TE","Gary Barnidge (0000000)","Gary Barnidge",0,3300,"Cle@Ten 00:00PM ET","Cle","Gary","Barnidge","Ten",10.97,8.3,22,30,0,2,5,2,0.169491525423729
"TE","Hunter Henry (0000000)","Hunter Henry",0,3300,"Den@SD 00:00PM ET","SD","Hunter","Henry","Den",5.86,4.9,13,18,2,4,1,4,0.102857142857143
"RB","Paul Perkins (0000000)","Paul Perkins",0,3300,"Bal@NYG 00:00PM ET","NYG","Paul","Perkins","Bal",0,1.2,3,5,0,8,5,8,0.0257731958762887
"RB","Kenneth Dixon (0000000)","Kenneth Dixon",0,3300,"Bal@NYG 00:00PM ET","Bal","Kenneth","Dixon","NYG",4.93,5,1,1,0,11,5,11,0.00476190476190476
"WR","Kenny Stills (0000000)","Kenny Stills",0,3300,"Pit@Mia 00:00PM ET","Mia","Kenny","Stills","Pit",8.44,8.7,11,21,2,3,1,3,0.139072847682119
"RB","Alfred Morris (0000000)","Alfred Morris",0,3300,"Dal@GB 00:00PM ET","Dal","Alfred","Morris","GB",3.02,3.5,1,3,0,10,5,9,0.0186335403726708
"RB","Bobby Rainey (0000000)","Bobby Rainey",0,3300,"Bal@NYG 00:00PM ET","NYG","Bobby","Rainey","Bal",9.28,6.2,14,18,0,4,5,5,0.0927835051546392
"RB","Chris Thompson (0000000)","Chris Thompson",0,3200,"Phi@Was 00:00PM ET","Was","Chris","Thompson","Phi",7.93,6.3,12,16,1,5,3,5,0.0820512820512821
"WR","Dorial Green-Beckham (0000000)","Dorial Green-Beckham",0,3200,"Phi@Was 00:00PM ET","Phi","Dorial","Green-Beckham","Was",6.02,5.1,10,15,0,5,6,4,0.1171875
"WR","Brian Quick (0000000)","Brian Quick",0,3200,"LA@Det 00:00PM ET","LA","Brian","Quick","Det",8.41,6.8,11,18,3,4,1,4,0.116883116883117
"WR","Brandon LaFell (0000000)","Brandon LaFell",0,3200,"Cin@NE 00:00PM ET","Cin","Brandon","LaFell","NE",10.49,9.5,21,34,2,3,1,2,0.178010471204188
"WR","Jaron Brown (0000000)","Jaron Brown",0,3200,"NYJ@Ari 00:00PM ET","Ari","Jaron","Brown","NYJ",5.15,5.8,7,16,1,6,3,5,0.0816326530612245
"RB","Wendell Smallwood (0000000)","Wendell Smallwood",0,3200,"Phi@Was 00:00PM ET","Phi","Wendell","Smallwood","Was",0,3.6,0,1,0,9,6,9,0.0078125
"TE","Antonio Gates (0000000)","Antonio Gates",0,3100,"Den@SD 00:00PM ET","SD","Antonio","Gates","Den",9.84,8.9,10,14,2,6,1,6,0.08
"RB","Tim Hightower (0000000)","Tim Hightower",0,3100,"Car@NO 00:00PM ET","NO","Tim","Hightower","Car",2.14,3.7,1,1,0,10,8,11,0.00578034682080925
"RB","John Kuhn (0000000)","John Kuhn",0,3100,"Car@NO 00:00PM ET","NO","John","Kuhn","Car",0,1.9,NA,NA,NA,NA,NA,NA,NA
"WR","Marqise Lee (0000000)","Marqise Lee",0,3100,"Jax@Chi 00:00PM ET","Jax","Marqise","Lee","Chi",8.08,7.8,16,22,0,3,6,4,0.134969325153374
"WR","Chris Conley (0000000)","Chris Conley",0,3100,"KC@Oak 00:00PM ET","KC","Chris","Conley","Oak",8.45,6.8,15,25,0,3,4,3,0.149700598802395
"WR","Seth Roberts (0000000)","Seth Roberts",0,3100,"KC@Oak 00:00PM ET","Oak","Seth","Roberts","KC",8.72,5.8,12,22,2,4,2,3,0.109452736318408
"WR","Jermaine Kearse (0000000)","Jermaine Kearse",0,3100,"Atl@Sea 00:00PM ET","Sea","Jermaine","Kearse","Atl",8.62,9.5,13,19,0,3,5,3,0.134751773049645
"TE","Dwayne Allen (0000000)","Dwayne Allen",0,3100,"Ind@Hou 00:00PM ET","Ind","Dwayne","Allen","Hou",9.3,8.1,17,27,2,4,2,2,0.127962085308057
"WR","Andrew Hawkins (0000000)","Andrew Hawkins",0,3100,"Cle@Ten 00:00PM ET","Cle","Andrew","Hawkins","Ten",7.79,8.1,12,20,1,4,2,4,0.112994350282486
"RB","Kapri Bibbs (0000000)","Kapri Bibbs",0,3000,"Den@SD 00:00PM ET","Den","Kapri","Bibbs","SD",0,1.5,1,2,0,12,4,12,0.0121951219512195
"RB","Derek Watt (0000000)","Derek Watt",0,3000,"Den@SD 00:00PM ET","SD","Derek","Watt","Den",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Kenneth Farrow (0000000)","Kenneth Farrow",0,3000,"Den@SD 00:00PM ET","SD","Kenneth","Farrow","Den",0,3.3,0,1,0,12,8,10,0.00571428571428571
"RB","Andy Janovich (0000000)","Andy Janovich",0,3000,"Den@SD 00:00PM ET","Den","Andy","Janovich","SD",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Jordan Norwood (0000000)","Jordan Norwood",0,3000,"Den@SD 00:00PM ET","Den","Jordan","Norwood","SD",3.63,2.9,8,13,0,4,4,4,0.0792682926829268
"WR","Griff Whalen (0000000)","Griff Whalen",0,3000,"Den@SD 00:00PM ET","SD","Griff","Whalen","Den",0,3.2,0,0,0,12,8,13,0
"WR","Bennie Fowler (0000000)","Bennie Fowler",0,3000,"Den@SD 00:00PM ET","Den","Bennie","Fowler","SD",2.02,1.9,3,6,0,7,4,7,0.0365853658536585
"WR","Jordan Taylor (0000000)","Jordan Taylor",0,3000,"Den@SD 00:00PM ET","Den","Jordan","Taylor","SD",0,0,2,3,0,9,4,9,0.0182926829268293
"WR","Cody Latimer (0000000)","Cody Latimer",0,3000,"Den@SD 00:00PM ET","Den","Cody","Latimer","SD",0,1.9,3,5,0,7,4,8,0.0304878048780488
"RB","Reggie Bush (0000000)","Reggie Bush",0,3000,"SF@Buf 00:00PM ET","Buf","Reggie","Bush","SF",0,0,0,1,0,12,6,10,0.00714285714285714
"RB","Jerome Felton (0000000)","Jerome Felton",0,3000,"SF@Buf 00:00PM ET","Buf","Jerome","Felton","SF",0,0,1,1,0,10,6,10,0.00714285714285714
"RB","Shaun Draughn (0000000)","Shaun Draughn",0,3000,"SF@Buf 00:00PM ET","SF","Shaun","Draughn","Buf",3.93,5.5,4,6,0,7,4,7,0.0402684563758389
"RB","Mike Gillislee (0000000)","Mike Gillislee",0,3000,"SF@Buf 00:00PM ET","Buf","Mike","Gillislee","SF",4.1,5.4,4,5,1,7,2,8,0.0357142857142857
"RB","Jonathan Williams (0000000)","Jonathan Williams",0,3000,"SF@Buf 00:00PM ET","Buf","Jonathan","Williams","SF",0,1.1,NA,NA,NA,NA,NA,NA,NA
"RB","Mike Davis (0000000)","Mike Davis",0,3000,"SF@Buf 00:00PM ET","SF","Mike","Davis","Buf",0,1.1,1,1,0,10,4,11,0.00671140939597315
"WR","Brandon Tate (0000000)","Brandon Tate",0,3000,"SF@Buf 00:00PM ET","Buf","Brandon","Tate","SF",0,0,0,0,0,12,6,13,0
"WR","Keshawn Martin (0000000)","Keshawn Martin",0,3000,"SF@Buf 00:00PM ET","SF","Keshawn","Martin","Buf",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Marquise Goodwin (0000000)","Marquise Goodwin",0,3000,"SF@Buf 00:00PM ET","Buf","Marquise","Goodwin","SF",8.18,10.2,6,20,2,5,1,4,0.142857142857143
"WR","Justin Hunter (0000000)","Justin Hunter",0,3000,"SF@Buf 00:00PM ET","Buf","Justin","Hunter","SF",3.02,3.3,1,1,1,10,2,10,0.00714285714285714
"WR","Rod Streater (0000000)","Rod Streater",0,3000,"SF@Buf 00:00PM ET","SF","Rod","Streater","Buf",2.09,3.7,2,5,0,8,4,8,0.0335570469798658
"WR","Walt Powell (0000000)","Walt Powell",0,3000,"SF@Buf 00:00PM ET","Buf","Walt","Powell","SF",0,4.3,8,12,0,4,6,5,0.0857142857142857
"WR","Quinton Patton (0000000)","Quinton Patton",0,3000,"SF@Buf 00:00PM ET","SF","Quinton","Patton","Buf",5.48,4.9,12,19,0,3,4,4,0.12751677852349
"WR","Aaron Burbridge (0000000)","Aaron Burbridge",0,3000,"SF@Buf 00:00PM ET","SF","Aaron","Burbridge","Buf",0,2.4,1,3,0,10,4,10,0.0201342281879195
"RB","Kenjon Barner (0000000)","Kenjon Barner",0,3000,"Phi@Was 00:00PM ET","Phi","Kenjon","Barner","Was",0,1.5,0,0,0,9,6,10,0
"RB","Rob Kelley (0000000)","Rob Kelley",0,3000,"Phi@Was 00:00PM ET","Was","Rob","Kelley","Phi",0,1.2,0,0,0,13,6,13,0
"WR","Ryan Grant (0000000)","Ryan Grant",0,3000,"Phi@Was 00:00PM ET","Was","Ryan","Grant","Phi",0,0,1,3,0,9,6,9,0.0153846153846154
"WR","Josh Huff (0000000)","Josh Huff",0,3000,"Phi@Was 00:00PM ET","Phi","Josh","Huff","Was",4.94,2.4,NA,NA,NA,NA,NA,NA,NA
"WR","Josh Doctson (0000000)","Josh Doctson",0,3000,"Phi@Was 00:00PM ET","Was","Josh","Doctson","Phi",0,0,2,6,0,8,6,8,0.0307692307692308
"WR","Rashad Ross (0000000)","Rashad Ross",0,3000,"Phi@Was 00:00PM ET","Was","Rashad","Ross","Phi",0,1.2,1,2,0,9,6,10,0.0102564102564103
"WR","Bryce Treggs (0000000)","Bryce Treggs",0,3000,"Phi@Was 00:00PM ET","Phi","Bryce","Treggs","Was",0,0,0,0,0,9,6,10,0
"RB","Jalston Fowler (0000000)","Jalston Fowler",0,3000,"Cle@Ten 00:00PM ET","Ten","Jalston","Fowler","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Malcolm Johnson (0000000)","Malcolm Johnson",0,3000,"Cle@Ten 00:00PM ET","Cle","Malcolm","Johnson","Ten",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Antonio Andrews (0000000)","Antonio Andrews",0,3000,"Cle@Ten 00:00PM ET","Ten","Antonio","Andrews","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","George Atkinson (0000000)","George Atkinson",0,3000,"Cle@Ten 00:00PM ET","Cle","George","Atkinson","Ten",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Harry Douglas (0000000)","Harry Douglas",0,3000,"Cle@Ten 00:00PM ET","Ten","Harry","Douglas","Cle",0,0,4,8,0,6,5,6,0.0470588235294118
"WR","Marc Mariani (0000000)","Marc Mariani",0,3000,"Cle@Ten 00:00PM ET","Ten","Marc","Mariani","Cle",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Kendall Wright (0000000)","Kendall Wright",0,3000,"Cle@Ten 00:00PM ET","Ten","Kendall","Wright","Cle",7.08,5.3,3,5,0,7,5,7,0.0294117647058824
"WR","Jordan Payton (0000000)","Jordan Payton",0,3000,"Cle@Ten 00:00PM ET","Cle","Jordan","Payton","Ten",0,0,0,0,0,11,5,12,0
"WR","Ricardo Louis (0000000)","Ricardo Louis",0,3000,"Cle@Ten 00:00PM ET","Cle","Ricardo","Louis","Ten",5.54,6.2,8,14,0,5,5,5,0.0790960451977401
"WR","Rashard Higgins (0000000)","Rashard Higgins",0,3000,"Cle@Ten 00:00PM ET","Cle","Rashard","Higgins","Ten",1.6,3.8,1,3,0,9,5,9,0.0169491525423729
"RB","Kyle Juszczyk (0000000)","Kyle Juszczyk",0,3000,"Bal@NYG 00:00PM ET","Bal","Kyle","Juszczyk","NYG",0,3.6,NA,NA,NA,NA,NA,NA,NA
"RB","Javorius Allen (0000000)","Javorius Allen",0,3000,"Bal@NYG 00:00PM ET","Bal","Javorius","Allen","NYG",4.82,2.5,4,6,0,10,5,10,0.0285714285714286
"WR","Devin Hester (0000000)","Devin Hester",0,3000,"Bal@NYG 00:00PM ET","Bal","Devin","Hester","NYG",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Dwayne Harris (0000000)","Dwayne Harris",0,3000,"Bal@NYG 00:00PM ET","NYG","Dwayne","Harris","Bal",1.57,1.2,NA,NA,NA,NA,NA,NA,NA
"WR","Kamar Aiken (0000000)","Kamar Aiken",0,3000,"Bal@NYG 00:00PM ET","Bal","Kamar","Aiken","NYG",8.44,10.3,7,13,0,7,5,6,0.0619047619047619
"WR","Tavarres King (0000000)","Tavarres King",0,3000,"Bal@NYG 00:00PM ET","NYG","Tavarres","King","Bal",0,0,0,1,0,12,5,12,0.00515463917525773
"WR","Chris Moore (0000000)","Chris Moore",0,3000,"Bal@NYG 00:00PM ET","Bal","Chris","Moore","NYG",0,2.9,5,10,0,9,5,8,0.0476190476190476
"WR","Breshad Perriman (0000000)","Breshad Perriman",0,3000,"Bal@NYG 00:00PM ET","Bal","Breshad","Perriman","NYG",8.63,10.2,10,21,1,5,2,4,0.1
"WR","Roger Lewis (0000000)","Roger Lewis",0,3000,"Bal@NYG 00:00PM ET","NYG","Roger","Lewis","Bal",0,0,0,0,0,12,5,13,0
"RB","Mike Tolbert (0000000)","Mike Tolbert",0,3000,"Car@NO 00:00PM ET","Car","Mike","Tolbert","NO",2.66,2.7,NA,NA,NA,NA,NA,NA,NA
"RB","Travaris Cadet (0000000)","Travaris Cadet",0,3000,"Car@NO 00:00PM ET","NO","Travaris","Cadet","Car",4.84,2.5,12,18,1,6,4,4,0.104046242774566
"RB","Marcus Murphy (0000000)","Marcus Murphy",0,3000,"Car@NO 00:00PM ET","NO","Marcus","Murphy","Car",0,0,NA,NA,NA,NA,NA,NA,NA
"RB","Daniel Lasco (0000000)","Daniel Lasco",0,3000,"Car@NO 00:00PM ET","NO","Daniel","Lasco","Car",0,1.8,1,2,0,10,8,10,0.0115606936416185
"WR","Brenton Bersin (0000000)","Brenton Bersin",0,3000,"Car@NO 00:00PM ET","Car","Brenton","Bersin","NO",0,0,0,0,0,12,7,12,0
"WR","Brandon Coleman (0000000)","Brandon Coleman",0,3000,"Car@NO 00:00PM ET","NO","Brandon","Coleman","Car",5.48,1.3,11,14,0,7,8,7,0.0809248554913295
"WR","Damiere Byrd (0000000)","Damiere Byrd",0,3000,"Car@NO 00:00PM ET","Car","Damiere","Byrd","NO",0,0,NA,NA,NA,NA,NA,NA,NA
"WR","Tommylee Lewis (0000000)","Tommylee Lewis",0,3000,"Car@NO 00:00PM ET","NO","Tommylee","Lewis","Car",0,0,5,6,0,8,8,8,0.0346820809248555
"RB","Joique Bell (0000000)","Joique Bell",0,3000,"Jax@Chi 00:00PM ET","Chi","Joique","Bell","Jax",0,1.6,NA,NA,NA,NA,NA,NA,NA
